registered,arm,seed,unit,t_sub,win_len,d_wmu,d_b,share_unit,routes_same_sign,share_in_unit_interval,d_wmu_ff,d_b_ff,n_ff_intervals,share_unit_ff,pred,pred_meanrecip,pred_ff
0,E_a0p001_1216,1,42,161000,161,-4.332183473237592,-0.4893818886949397,0.10149854911409736,1,1,0.01365772895203099,-0.0112470656421685,145,-4.66554810709342,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,43,11000,11,-0.20732854030343617,-0.05347661551438421,0.20504431880073376,1,1,-0.06154850470498463,-0.01823728503392852,10,0.22857811013223353,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,44,21000,21,-0.5166016527010413,0.018299894763819657,-0.036724523789709695,0,0,0.1015417919186632,0.02488973809267414,19,0.19686337807066193,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,45,141000,141,-2.155416730685488,-0.2624578906863064,0.10854900761454683,1,1,-1.2909353701560198,-0.1581077665170847,127,0.10911184250876643,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,46,21000,21,-1.842904265961213,-0.018600512256660817,0.009992191518556383,1,1,-0.16252757042402166,0.06215461988860316,19,-0.6192367521035532,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,48,131000,131,-1.9481874899793183,-0.26951462282091043,0.12152877578341757,1,1,-0.649953342046758,-0.1061770912169826,118,0.14042166079558882,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,49,1000,1,-0.03567688919085299,-0.003986884614608943,0.10051702680040814,1,1,-0.03567688919085299,-0.003986884614608943,1,0.10051702680040814,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,50,21000,21,-2.5481428260894745,-0.17887232902497274,0.06559271542349233,1,1,-1.2073912717224853,-0.1050178115375564,19,0.08001911361104783,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,51,11000,11,-1.8616250655906086,-0.1825524112774879,0.08930360173871897,1,1,-0.9679824317583972,-0.13096828663437066,10,0.11917575960632136,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,54,161000,161,-2.8719411769630554,-0.4075335263498161,0.12426792801241382,1,1,-0.5773265388524458,-0.08691897591421904,145,0.13085368885742768,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,55,111000,111,-0.5450486463496951,-0.14573068063242545,0.2109656078868113,1,1,0.1238548007756004,-0.04465239163437901,100,-0.5637756744843685,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,56,31000,31,-0.6622438809156908,-0.02263690148935238,0.03305232395317053,1,1,0.16359400527279977,0.028994079985840304,28,0.15054970792664624,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,57,91000,91,-2.060557633958581,-0.4533952160896888,0.18035151935366778,1,1,-0.09823974888314568,-0.11826134992857495,82,0.5462390287054408,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,58,41000,41,-1.679018729088142,-0.17677691205904011,0.09525666950578857,1,1,-0.7292107016801079,-0.09548838787351155,37,0.11578573213315423,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,59,11000,11,-1.6238356800140323,-0.14754730806235727,0.0832949785876539,1,1,-0.6552534408666126,-0.08769091354621228,10,0.11803160361251752,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,60,51000,51,-1.5448266447923196,-0.27151532518837485,0.14948469488444444,1,1,-0.575404654180875,-0.06760444399561383,46,0.10513761653969352,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_a0p001_1216,1,61,41000,41,-1.79496796030039,-0.4331214305107096,0.19439140651041778,1,1,-0.11860708292003785,-0.18692274878212078,37,0.611798683423947,0.09758305318051957,0.09758305318051957,0.09758305318051957
