zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,gcorr,gcorr_degenerate,task,step,clamp,arm,seed
0.1556206634185662,0.9144925639939171,0.23923500609677503,0.55419921875,0.04239813458769133,0.3271658617347048,0.2322666976737427,0.5225146484375001,0.028798012540688086,0.07833105502654282,-9.156648261889972e-05,0.00042330834527975325,0.004669216782463715,1.0993505254546632,0.005333722663926892,0.03461922976838775,0.048696503292864686,0.47573329655762125,0.1916490316845635,0.804208593666086,0.7978807882723049,0.26275500655174255,0.9104999899864197,0.7978807882525143,0.0625415638680798,0.015477347412766372,0.0780189112807912,5.4969917506753063e-14,0.06205078125,0.06205078125,0.0,0.1975,0.38092538714408875,0,0.10000000149011612,1.0,0.26899531554782735,0,1,625,ref,ELUF,0
-0.16560950883996164,1.1096298716611588,0.4697715756383192,0.44783203125,-0.10260016979191999,0.4541292500155173,0.5904776125330651,0.461123046875,0.0720446696193941,0.13300402615284848,0.0011846799474137066,-0.0008688831080554841,0.007364432635145816,1.4478032124568398,0.002467063462827355,0.048919604612715294,-0.08653942088110814,0.7432137887373459,0.1761635969873293,0.8623277037878327,0.6965413574324338,0.22654905915260315,0.921500027179718,0.6965413572416582,0.0869305912896658,0.02549660757436877,0.11242719886403015,4.427014310692812e-15,0.16033203125,0.16033203125,0.0,0.32880859375,0.21226136833429338,0,0.10000000149011612,1.0,0.29527186246486026,0,2,625,ref,ELUF,0
-0.365806699221641,1.2307510393362517,0.6300471153947651,0.38107421875,-0.2565748558286573,0.5469018998333471,0.7876298479718306,0.40485351562499994,0.10511912745292776,0.1963316382537255,-0.002349077665328753,-0.0022966407165158206,0.008657952546408835,1.7033979419671466,0.0010022918175673111,0.06536978286607088,-0.23426055779137783,0.8753150543117555,0.23659204185915683,0.9225947439527485,0.6199292742091348,0.26566776633262634,0.909600019454956,0.619929273868911,0.09269658593261454,0.035486939670139245,0.12818352560268123,7.255307465925398e-14,0.2416015625,0.2416015625,0.0,0.431796875,0.166460283100605,0,0.10000000149011612,1.0,0.30442743176836445,0,3,625,ref,ELUF,0
-0.5696378509031473,1.2643291574718183,1.2796485135551958,0.3508984375,-0.3992693680179893,0.6178356590582783,1.0095441234173341,0.37244873046875,0.14122552531062113,0.23829333478403675,0.002202041509319402,-0.003793789567039621,0.009664416055109887,1.8883991655366474,-0.0027662734745536,0.07783820531728587,-0.3913937753471475,0.9774531831693586,0.21719423548349392,0.9689501779628955,0.5713039493247924,0.22219938039779663,0.9225999712944031,0.5713039492779353,0.08260345743402722,0.057917888921341795,0.14052134635533922,2.9781732635569824e-14,0.32158203125,0.32158203125,0.0,0.48556640625,0.12719669342041015,0,0.10000000149011612,1.0,0.3229762789562248,0,4,625,ref,ELUF,0
-0.5541347314863494,1.2761049250419036,0.9390487679010079,0.344140625,-0.48535526991500205,0.681825934725551,1.1803267012948426,0.35275878906249997,0.16875865047083985,0.29307924658586626,0.0030487082076652806,-0.004502324556546835,0.010418165393731423,2.053555145110386,-0.00328062962005788,0.08656816610107443,-0.4644889054379974,1.0528761033516318,0.2409981851570442,1.0202439004600716,0.5733259917750547,0.19183295965194702,0.9271000027656555,0.5733259919416741,0.09074314545625699,0.045329601363006324,0.13607274681925158,1.174060848541103e-14,0.306640625,0.306640625,0.0,0.48638671875,0.12864645570516586,0,0.10000000149011612,1.0,0.46936676628717844,0,5,625,ref,ELUF,0
-0.5975980279049139,1.3303298226377513,0.8651421703567415,0.33880859375,-0.6006008860706981,0.7349558904713581,1.3280217432026737,0.32910888671875,0.20011889687464415,0.33922103073387366,0.0008202333300294085,-0.005521673666762404,0.011056974197541744,2.210824091201789,-0.004122121654072544,0.09581883033369844,-0.56975028983527,1.1223674979497738,0.35389236250067246,1.0590633299490329,0.5665375472874439,0.21462810039520264,0.9262999892234802,0.5665375473375025,0.09707894041524082,0.040807472855276146,0.13788641327046947,4.748978987834107e-14,0.31783203125,0.31783203125,0.0,0.49384765625,0.10000000149011612,0,0.10000000149011612,1.0,0.46100066733117695,0,6,625,ref,ELUF,0
-0.6945150773347817,1.3623648176667624,1.2459520996140838,0.31994140625,-0.6416891052761196,0.7602800901112574,1.2837700394411147,0.31304443359375,0.19997641516762113,0.3745070602879314,0.0035423399640294563,-0.00590586390929762,0.010851616348928107,2.350758049700589,-0.003938435700401897,0.10445286971612142,-0.6089222116616044,1.0959932361472593,0.4026458105866919,1.0997118182187713,0.5414114292919112,0.22959944605827332,0.9214000105857849,0.5414114293082093,0.09049409056480515,0.04979316803279455,0.14028725859757715,2.2537527399890678e-14,0.353203125,0.353203125,0.0,0.52392578125,0.10520082116127015,0,0.10000000149011612,1.0,0.4277461014461372,0,7,625,ref,ELUF,0
-0.757629552741005,1.3777701052952505,1.3323579560046914,0.32498046875,-0.750585103412508,0.8067537320388837,1.4574889546879222,0.29792968750000004,0.24142906216943572,0.4105634811319689,-0.0011409591427374282,-0.007008997446271719,0.011625424291541179,2.4849020809474904,-0.004929630468250252,0.11137048455916727,-0.7229159921370869,1.1762749891987565,0.4250752224225627,1.1325216713029798,0.5364289862794976,0.2342672049999237,0.9212999939918518,0.536428986662795,0.0879478833069555,0.05669442258554436,0.14464230589253668,3.683164884193957e-14,0.371953125,0.371953125,0.0,0.52732421875,0.10000000149011612,0,0.10000000149011612,1.0,0.5614767149830014,0,8,625,ref,ELUF,0
-0.8744041190651436,1.3665712954772649,1.429759695056095,0.29765625,-0.8726078934424953,0.8478253586605721,1.4353870295689979,0.27240966796875,0.26189137372773597,0.45663638382405985,0.0002800812361321803,-0.008188781467907658,0.011525569157309186,2.6101667206687464,-0.004185470857191831,0.12025022134363728,-0.8430263261597786,1.166541306232784,0.46671542693016843,1.1686338579185247,0.5080733618825616,0.2103392332792282,0.9246000051498413,0.508073361286224,0.08421727783897054,0.05897236549761402,0.1431896433366625,7.793765632868599e-14,0.40390625,0.40390625,0.0,0.5612890625,0.10000000149011612,0,0.10000000149011612,1.0,0.5190305063979912,0,9,625,ref,ELUF,0
-0.8411637717824534,1.4409514465974296,1.4656786531227999,0.31298828125,-0.964689716261027,0.8886145069090432,1.4832987670732476,0.26273681640625,0.28782793023115355,0.5042080108416566,-0.0024001991836079027,-0.009174852739221554,0.011641033620581458,2.7161371876745233,-0.0025538358453195543,0.12924276547674918,-0.94240567451093,1.1825933192294844,0.5083443506649358,1.1943123578892383,0.5187195948416775,0.21602177619934082,0.9203000068664551,0.5187195950526803,0.08830970975453344,0.057555836013921766,0.14586554576840685,4.835021272242557e-14,0.39625,0.39625,0.0,0.54703125,0.10000000149011612,0,0.10000000149011612,1.0,0.5628547979061104,0,10,625,ref,ELUF,0
