act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,capT1,0,0.001,9,1,0.97153125,1,1,0,0,-0.6658813953,1.460844636,-3.466871023,0.3909999728,75.80560838,0,0,1.101197839,1.347504854,0.2605647445,0.8200000525,44.36476114,3.269445181,2.064203024,3.459836721,0,2.98791447,3.251628147,3.584241347,3.784872898,5.651925077,0.005395162953,0.01333486987,0,1,nan,nan,nan,1.884580338,2.028108329,2.158990801,2.315262098,3.534725493,0.03856562247,0.06391349435,0,1,nan,nan,nan
LR,capT1,0,0.001,9,2,0.94620625,1,1,0,0,-1.611883998,1.258930206,-4.049951077,0.1712499857,76.04045044,0,0,0.4895739853,0.6423512101,-0.4485704005,0.8147500753,46.12653978,3.279364824,1.972405791,6.773169041,0,2.98791223,3.251628116,3.581917859,3.784873139,5.642350894,0.00984643364,-0.002575402032,0,1,0.95,2563973,299.3416686,1.843725927,1.968801177,2.106247672,2.301598499,3.438873339,0.01058350373,0.1281025484,0,1,0.04,2465576,130.3551404
LR,capT1,0,0.001,9,3,0.9498833333,1,1,0,0,-1.437552214,1.216143847,-4.415578365,0.1825000048,74.19667566,0,0,0.4932076931,0.669110477,-0.7552173734,0.8125000596,48.4181416,3.279682875,2.03901577,8.438971519,0,2.987901688,3.251628096,3.58424116,3.784873005,5.651922899,0.01096865421,0.0002724729711,0,1,0.99,2237991,196.6964486,1.884580313,2.028108266,2.15899088,2.315262168,3.534725175,0.01600734768,0.17746187,0,1,1,2357194,57.81156039
LR,capT1,0,0.001,9,4,0.958875,1,1,0,0,-1.311863899,1.151887774,-6.136030674,0.1862499863,74.58686392,0,0,0.4541124403,0.6376391649,-0.452158004,0.8005000353,48.81793401,3.291164398,2.042997837,9.177692413,0,2.981459896,3.251628217,3.584241522,3.784869068,5.651925137,0.01122436243,-0.01456816914,0,1,0.99,2389529,182.327369,1.884580407,2.028108322,2.158990741,2.315261925,3.534725,0.01990610029,0.1969724521,0,1,0.99,2539257,51.7041688
LR,capT1,0,0.001,9,5,0.9565541667,1,1,0,0,-1.34932363,1.162893653,-4.632586002,0.1937499791,75.63352786,0,0,0.4438736439,0.6472576857,-0.5269252062,0.7967500091,50.55230234,3.291824341,2.044715881,9.543499947,0,2.987914793,3.251628266,3.584240189,3.784873033,5.651915486,0.01367389894,-0.02571295854,0,1,0.99,2206308,192.2630847,1.884580424,2.02810844,2.158990564,2.315261975,3.534725209,0.01909784033,0.2209513783,0,1,1,2397405,50.29326606
LR,capT1,0,0.001,9,6,0.9553145833,1,1,0,0,-1.495613933,1.123309016,-3.725647688,0.1809999794,74.6456695,0,0,0.3424201906,0.62063241,-0.5541808009,0.7577500343,52.69557016,3.288656235,2.038420677,9.951498985,0,2.981459971,3.251626902,3.58424126,3.784873047,5.651905567,0.01489140325,-0.02561567165,0,1,0.99,2153742,206.3549976,1.884580392,2.028104804,2.158988441,2.31526214,3.534725225,0.01910207924,0.2175483182,0,1,0.99,2328313,53.7572062
LR,capT1,0,0.001,9,7,0.9542354167,0.9925000072,0.9925000072,0,0,-1.499957085,1.075725675,-4.399492741,0.1667499989,68.86138903,0,0,-0.1348526478,0.6392063498,-1.515729547,0.4787499905,62.57769371,3.304563999,2.033171892,10.30499077,0,2.987914634,3.249149181,3.581530569,3.784873276,5.647962657,0.01488620165,-0.03851621971,0,1,0.62,2092489,259.4515569,1.880600471,2.025691756,2.154421181,2.315243812,3.531683322,0.01970438835,0.1954392791,0,1,0.35,2267070,54.24038112
LR,capT1,0,0.001,9,8,0.9544104167,1,1,0,0,-1.653583884,1.141123772,-4.052108288,0.1517499983,68.58035879,0,0,0.1497759074,0.5767996907,-0.890740335,0.6602500081,59.85108315,3.306864023,2.004709482,11.17727184,0,2.987914666,3.251628083,3.584241249,3.784873041,5.651925036,0.01356988203,-0.05896055698,0,1,1,2084163,175.3018773,1.841414753,1.980148078,2.102966066,2.303379864,3.434932874,0.01621255988,0.2050826475,0,1,0.04,2020899,48.27909434
LR,capT1,0,0.001,9,9,0.9502166667,1,1,0,0,-1.380385876,1.059239149,-3.48142004,0.1637499928,72.01945728,0,0,0.2218494415,0.6024728417,-1.106408119,0.7037500739,57.34218545,3.31203866,2.04395318,11.6217041,0,2.987914398,3.251628205,3.584241201,3.784872918,5.651923107,0.01586529458,-0.04801173881,0,1,0.99,2069818,192.4166002,1.884580281,2.028108387,2.158990686,2.315262273,3.534725214,0.0205178385,0.1997653767,0,1,0.98,2162329,43.20948672
LR,capT1,0,0.001,9,10,0.9504895833,1,1,0,0,-1.26358664,1.049490333,-3.936594248,0.185499981,73.88032158,0,0,0.2194061726,0.6027294397,-0.9768083692,0.6932500005,56.34407441,3.318206549,2.046887636,11.9794836,0,2.987914189,3.251622962,3.584241151,3.784873164,5.651925183,0.01725317811,-0.06008130312,0,1,0.97,2040900,217.9356766,1.884580379,2.028108352,2.158990556,2.315262178,3.534724995,0.02199233562,0.1833204255,0,1,1,2178289,48.15049255
