arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,steps,stop_step,tc,hit99,hit999,acc_at_hit_plus_500,min_correct_after_hit
LR,std,0,0,0.001,11,none,0.7893229167,1,1,0,0,-3.763691425,29.13027191,-16.80002022,0.4945000708,77.85476817,0,0,-29.77818489,25.2539196,-51.54705048,0.1779999584,79.88732207,7.754955292,1.479785562,0.8576930165,2400,2400,27100,1500,1900,1200,1200
LR,std,0,0,0.001,12,none,0.7699728261,1,1,0,0,-4.771756172,29.83361816,-14.06997299,0.4900000989,78.02519333,0,0,-32.14993286,26.72371674,-51.15307999,0.1892499626,81.63915868,8.080684662,1.50291431,0.8292259574,2300,2300,29400,1700,1800,1200,1199
LR,std,0,0,0.001,13,none,0.7994471154,1,1,0,0,-4.569174767,30.95838547,-14.87066746,0.4877501428,77.99350897,0,0,-33.14576721,28.82382774,-50.57009888,0.1802499741,83.18977739,8.40793705,1.547702551,0.844927907,2600,2600,32000,1700,2100,1200,1200
LR,std,0,0,0.001,14,none,0.7638636364,1,1,0,0,-4.738016129,32.13658142,-16.26188278,0.4862501025,77.85752578,0,0,-36.26011276,30.06053543,-56.08449173,0.1727499515,81.98021682,8.65877533,1.577871919,0.7972088456,2200,2200,34200,1500,1700,1200,1198
LR,std,0,0,0.001,15,none,0.7893,1,1,0,0,-5.034412384,33.31176758,-16.5460186,0.4862501025,78.14858742,0,0,-39.90610123,30.15550995,-62.67824554,0.1682499498,80.5206193,8.926358223,1.618732214,0.8157206774,2500,2500,36700,1600,2000,1200,1199
LR,std,0,0,0.001,16,none,0.7676785714,1,1,0,0,-4.845532894,32.17650604,-18.91511345,0.4907500744,79.05160305,0,0,-38.35601425,30.52297783,-61.41192245,0.1697499454,82.39770825,9.12416172,1.631827235,0.7715608478,2100,2100,38800,1500,1600,1200,1198
LR,std,0,0,0.001,17,none,0.7817,1,1,0,0,-5.280241013,33.7538414,-18.35627556,0.4892500937,78.52866863,0,0,-39.82111359,32.07804489,-68.83055878,0.1667499542,82.05870942,9.341520309,1.680962324,0.7938094139,2500,2500,41300,1800,2000,1200,1191
LR,std,0,0,0.001,18,none,0.7661413043,0.9733333588,0.9733333588,0,0,-4.179787636,34.10643768,-15.1933012,0.4960000813,78.72904559,0,0,-44.11802292,32.97584152,-67.79324341,0.1614999622,82.10925544,9.597434998,1.693351388,0.7779695392,2300,2300,43600,1600,1800,1168,1168
LR,std,0,0,0.001,19,none,0.7854,1,1,0,0,-6.087482929,34.50686264,-17.28601265,0.4772500694,78.99005368,0,0,-42.22467041,33.95318604,-64.61878204,0.1712499559,82.05493993,9.820631981,1.713439345,0.7811516523,2500,2500,46100,1600,2000,1200,1199
LR,std,0,0,0.001,20,none,0.7700852273,1,1,0,0,-5.568751335,35.11457062,-19.93271446,0.4847500622,78.95708238,0,0,-44.16258621,34.51890564,-64.27240753,0.1667499542,82.6013289,9.978687286,1.720988989,0.7575999498,2200,2200,48300,1600,1700,1200,1198
LR,std,0,0,0.001,21,none,0.755625,1,1,0,0,-6.256604195,34.37032318,-16.02536583,0.4787500501,79.07935982,0,0,-45.34223557,34.49884033,-65.09744263,0.1644999534,80.84232766,10.16256905,1.738968849,0.7541260719,2400,2400,50700,1800,1900,1200,1193
LR,std,0,0,0.001,22,none,0.7725,1,1,0,0,-7.084823608,36.30317307,-16.58234787,0.4720000923,78.74534446,0,0,-46.15795898,36.04736328,-73.24172211,0.1682499647,82.00043306,10.39104557,1.767908931,0.7516865134,2400,2400,53100,1600,1900,1200,1199
LR,std,0,0,0.001,23,none,0.7804076087,1,1,0,0,-7.791224957,36.33060455,-18.60211945,0.4727500975,79.20368645,0,0,-46.43457031,37.19984818,-75.17806244,0.1659999639,82.71723653,10.5884037,1.786180615,0.7408006787,2300,2300,55400,1500,1800,1200,1199
LR,std,0,0,0.001,24,none,0.7640885417,1,1,0,0,-7.898396969,36.59738541,-17.46084023,0.4705001414,79.30182675,0,0,-45.77280807,36.86535263,-73.78594208,0.1682499647,82.75939004,10.72048664,1.779743671,0.7512284517,2400,2400,57800,1600,1900,1200,1200
LR,std,0,0,0.001,25,none,0.7764322917,1,1,0,0,-7.960486889,36.9343605,-18.30370522,0.4697500765,79.31732469,0,0,-47.16640854,36.86789322,-71.75468445,0.1637499481,82.96558131,10.84544849,1.783890128,0.7429826856,2400,2400,60200,1600,1900,1200,1200
LR,std,0,0,0.001,26,none,0.7737228261,1,1,0,0,-7.268784523,38.56947327,-21.94927406,0.4787501097,78.64389183,0,0,-49.1359787,39.29526138,-74.62284088,0.1719999611,82.52062594,11.02246952,1.800326824,0.7175504565,2300,2300,62500,1500,1800,1200,1199
LR,std,0,0,0.001,27,none,0.7679347826,1,1,0,0,-7.726393223,38.55754089,-22.08454323,0.4795000851,78.69565514,0,0,-51.7959404,39.21252823,-81.67722321,0.1577499509,81.83557185,11.2112608,1.833474517,0.7245596051,2300,2300,64800,1500,1800,1200,1200
LR,std,0,0,0.001,28,none,0.7621195652,1,1,0,0,-7.687278748,39.33351517,-19.67739296,0.4667500854,79.02901182,0,0,-54.52968597,40.07200623,-78.95417786,0.1524999589,81.36781077,11.38851452,1.864248395,0.7256144285,2300,2300,67100,1600,1800,1200,1199
LR,std,0,0,0.001,29,none,0.8007932692,1,1,0,0,-7.800202847,38.77596664,-19.89533997,0.477250129,79.86130658,0,0,-51.43048859,41.25986099,-71.31816864,0.1622499526,83.25307181,11.59834194,1.871263981,0.7421690226,2600,2600,69700,1600,2100,1200,1200
LR,std,0,0,0.001,30,none,0.7625815217,1,1,0,0,-8.250109673,38.7463913,-20.54991341,0.4682501256,79.88271161,0,0,-50.26003265,39.62555313,-72.12063599,0.1614999622,83.92640975,11.70223713,1.871245146,0.7186269164,2300,2300,72000,1600,1800,1200,1199
LR,std,0,0,0.001,31,none,0.7677604167,1,1,0,0,-9.087715149,38.71002197,-20.97780418,0.463750124,79.66980376,0,0,-52.70282745,41.13410568,-84.37644196,0.1674999595,82.84952301,11.87127018,1.89460361,0.7237336636,2400,2400,74400,1700,1900,1200,1199
LR,std,0,0,0.001,32,none,0.77825,1,1,0,0,-8.705719948,40.41112137,-20.11722565,0.466750145,79.43170273,0,0,-52.95145035,41.68402481,-70.02300262,0.1622499675,84.24562934,12.01628304,1.905277371,0.7272314429,2500,2500,76900,1800,2000,1200,1199
LR,std,0,0,0.001,33,none,0.8033928571,1,1,0,0,-8.053391457,40.38896179,-23.95470238,0.4690001011,79.37847064,0,0,-53.20529938,41.53964615,-79.94863129,0.1674999595,83.64557216,12.23006153,1.927990675,0.7460657954,2800,2800,79700,1800,2300,1200,1200
LR,std,0,0,0.001,34,none,0.785575,1,1,0,0,-9.395751953,40.78329086,-20.91145897,0.4675001204,79.43123964,0,0,-53.56715393,42.258564,-77.39543152,0.1682499498,84.72178704,12.31835461,1.938096285,0.7088699341,2500,2500,82200,1700,2000,1200,1200
LR,std,0,0,0.001,35,none,0.79385,1,1,0,0,-8.275283813,40.56611252,-21.2461586,0.4690001011,79.28491871,0,0,-54.81351089,42.97566605,-82.04932404,0.1704999655,84.05876261,12.46168327,1.941652417,0.7028731704,2500,2500,84700,1600,2000,1200,1200
LR,std,0,0,0.001,36,none,0.7833,1,1,0,0,-8.870637894,40.06264496,-21.80811119,0.4682501256,80.10469364,0,0,-54.41881943,43.21823883,-86.0821228,0.1704999655,83.05256222,12.60055351,1.951720357,0.7116724849,2500,2500,87200,1700,2000,1200,1199
LR,std,0,0,0.001,37,none,0.778203125,1,1,0,0,-8.159402847,40.57181931,-22.4432354,0.4682500958,79.57470943,0,0,-56.34009933,43.97799301,-84.32293701,0.1697499454,83.93218086,12.74862862,1.967529655,0.7052943707,2400,2400,89600,1700,1900,1200,1199
LR,std,0,0,0.001,38,none,0.77859375,1,1,0,0,-9.238059044,41.29160309,-23.01660538,0.4682501256,79.9854625,0,0,-58.51080704,45.10445023,-89.41020966,0.1592499614,83.10738342,12.88054562,1.977883577,0.7195265889,2400,2400,92000,1700,1900,1200,1199
LR,std,0,0,0.001,39,none,0.7707336957,1,1,0,0,-9.686783791,41.77113724,-24.28708839,0.4652501047,80.2082809,0,0,-58.36431885,44.42464828,-84.43451691,0.1539999545,82.537011,12.94717216,1.973170519,0.7174319029,2300,2300,94300,1600,1800,1200,1200
LR,std,0,0,0.001,40,none,0.777925,1,1,0,0,-9.967047691,41.40729523,-22.14803314,0.4600001276,80.74174253,0,0,-55.63198853,44.30532074,-84.35533905,0.1667499542,84.73747468,13.1069746,1.971078157,0.7118909955,2500,2500,96800,1800,2000,1200,1200
LR,std,0,0,0.001,41,none,0.7774728261,1,1,0,0,-10.36586094,42.14223862,-23.16410065,0.4607501328,80.26124092,0,0,-58.72692871,44.38190842,-82.23396301,0.1614999622,84.09938855,13.17494488,1.984544277,0.7045882344,2300,2300,99100,1500,1800,1200,1200
LR,std,0,0,0.001,42,none,0.7888461538,1,1,0,0,-10.23231602,41.24052048,-25.17691612,0.4570001364,80.75515854,0,0,-56.35770416,43.88755417,-83.75325775,0.1614999622,83.88231623,13.35179806,2.000458956,0.734782517,2600,2600,101700,1800,2100,1200,1200
LR,std,0,0,0.001,43,none,0.7925,0.9591667056,0.9591667056,0,0,-10.58562088,42.50487137,-22.48921013,0.4607500732,80.28819781,0,0,-63.85554886,47.86394882,-89.2970047,0.1532499641,81.83299087,13.58703041,2.048754692,0.7507015467,2700,2700,104400,1700,2200,1151,1137
LR,std,0,0,0.001,44,none,0.7875223214,1,1,0,0,-10.43522835,43.95058823,-21.19624138,0.45325014,79.9580812,0,0,-65.48477936,47.97452545,-92.7067337,0.1517499536,81.43594519,13.73427868,2.050583124,0.7413240075,2800,2800,107200,1800,2300,1200,1199
LR,std,0,0,0.001,45,none,0.7739423077,1,1,0,0,-10.49797344,42.31464767,-23.07462311,0.4525001049,80.73010598,0,0,-61.62397385,46.74781799,-96.56967926,0.1532499492,81.63228189,13.83000851,2.055085897,0.720279634,2600,2600,109800,1800,2100,1200,1200
LR,std,0,0,0.001,46,none,0.7748177083,1,1,0,0,-11.09848976,41.8772049,-25.696455,0.4472501278,80.76616729,0,0,-59.17798996,45.76054382,-86.2182312,0.160749957,82.82018702,13.90711308,2.051670313,0.7068763375,2400,2400,112200,1700,1900,1200,1199
LR,std,0,0,0.001,47,none,0.77625,1,1,0,0,-12.47412777,42.81200409,-31.94977379,0.4510000646,80.66633539,0,0,-59.45330048,46.198349,-81.62374878,0.1644999534,81.98121573,14.01159191,2.050266266,0.701920867,2500,2500,114700,1700,2000,1200,1200
LR,std,0,0,0.001,48,none,0.7676302083,1,1,0,0,-11.3015871,42.98316956,-28.51000404,0.4427500963,80.72933376,0,0,-57.22216415,46.7902298,-87.18766022,0.1652499735,82.96092517,14.070467,2.039918661,0.6825168133,2400,2400,117100,1700,1900,1200,1200
LR,std,0,0,0.001,49,none,0.7757065217,1,1,0,0,-11.9665451,43.11984253,-23.93420982,0.4480001032,80.69082093,0,0,-58.91225433,45.24139404,-85.50131989,0.1644999534,83.35175565,14.19577789,2.041164637,0.6990218759,2300,2300,119400,1600,1800,1200,1200
LR,std,0,0,0.001,50,none,0.7794270833,1,1,0,0,-11.4946537,43.74248886,-24.62857246,0.4472500682,80.7691549,0,0,-57.78705215,45.4987793,-87.8145752,0.1674999595,84.23630877,14.29109478,2.046873808,0.6963461637,2400,2400,121800,1700,1900,1200,1194
