act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
R,none,0,4,0,W1,2,78400,33.34936415,5.774890835,5.774890835,1,1,0,0.03334936415,0,0,-1.481009278e-17,0
R,none,0,4,0,b1,1,100,0.04744004648,0.2178073609,0.2178073609,1,1,0,4.744004648e-05,0,0,0,0
R,none,0,4,0,W2,2,10000,33.35488382,5.775368717,5.775368717,1,1,0,0.03335488382,0,0,-1.4812544e-17,0
R,none,0,4,0,b2,1,100,0.3337974411,0.5777520585,0.5777520585,1,1,0,0.0003337974411,0,0,7.411792094e-20,0
R,none,0,4,0,W3,2,1000,3.3915051,1.841603948,1.841603948,1,1,0,0.0033915051,0,0,-1.50613082e-18,0
R,none,0,4,0,b3,1,10,0.04040190109,0.2010022415,0.2010022415,1,1,0,4.040190109e-05,0,0,-1.794204833e-20,0
R,none,0,4,1,W1,2,78400,1316.480203,36.2833323,5.774890835,6.28294687,0.1822981364,35.68521931,1.316480203,1.273434877,0.9307650004,0.3426698768,0
R,none,0,4,1,b1,1,100,0.2609035543,0.5107871908,0.2178073609,2.345132821,0.3223787665,0.486428058,0.0002609035543,0.0002366122556,8.583718073e-05,0.0001507750748,0
R,none,0,4,1,W2,2,10000,352.0612366,18.76329493,5.775368717,3.248847969,0.4851379015,16.74133313,0.3520612366,0.2802722349,0.1686862273,0.1115860076,0
R,none,0,4,1,b2,1,100,0.7530558133,0.867787885,0.5777520585,1.502007431,0.7113490998,0.6111958866,0.0007530558133,0.0003735604118,8.412078062e-05,0.0002894396312,0
R,none,0,4,1,W3,2,1000,119.1473308,10.91546292,1.841603948,5.927150047,0.7172411584,9.680027394,0.1191473308,0.09370293035,0.08233491672,0.01136801363,0
R,none,0,4,1,b3,1,10,0.04965765957,0.2228399865,0.2010022415,1.108644286,0.7699861785,0.1451969015,4.965765957e-05,2.108214019e-05,4.768871057e-07,2.060525309e-05,0
R,none,0,4,2,W1,2,78400,2726.993751,52.22062572,5.774890835,9.042703527,0.1303358327,51.78544945,2.726993751,2.681732774,2.157206289,0.5245264853,0
R,none,0,4,2,b1,1,100,0.8002703818,0.8945783263,0.2178073609,4.107199694,0.2082918063,0.875523206,0.0008002703818,0.0007665408842,0.0004580189395,0.0003085219447,0
R,none,0,4,2,W2,2,10000,886.9360293,29.78147124,5.775368717,5.156635481,0.3427663009,28.32631297,0.8869360293,0.8023800067,0.5762929584,0.2260870483,0
R,none,0,4,2,b2,1,100,15.95108327,3.993880729,0.5777520585,6.912793593,0.2522240131,3.888557652,0.01595108327,0.01512088061,0.01166993509,0.003450945519,0
R,none,0,4,2,W3,2,1000,758.2513002,27.53636323,1.841603948,14.95238065,0.6167713093,26.44028239,0.7582513002,0.6990885328,0.6602206548,0.03886787793,0
R,none,0,4,2,b3,1,10,1.298085843,1.139335702,0.2010022415,5.668273617,0.4199026373,1.070590843,0.001298085843,0.001146164753,0.0008804696839,0.0002656950687,0
R,none,0,4,3,W1,2,78400,4462.360839,66.80090448,5.774890835,11.56747485,0.09988602134,66.47288587,4.462360839,4.418644556,3.724174342,0.6944702145,0
R,none,0,4,3,b1,1,100,1.712075812,1.308463149,0.2178073609,6.007433098,0.2625088204,1.268814232,0.001712075812,0.001609889556,0.001189530048,0.0004203595079,0
R,none,0,4,3,W2,2,10000,1567.457214,39.59112545,5.775368717,6.855168456,0.2477350707,38.56839628,1.567457214,1.487521192,1.143505403,0.3440157884,0
R,none,0,4,3,b2,1,100,36.04500348,6.003749119,0.5777520585,10.39156681,0.2338224608,5.895480564,0.03604500348,0.03475669108,0.0294414441,0.00531524698,0
R,none,0,4,3,W3,2,1000,2234.924039,47.27498323,1.841603948,25.67054838,0.4580612048,46.46026563,2.234924039,2.158556282,2.064191953,0.09436432938,0
R,none,0,4,3,b3,1,10,1.799986609,1.341635796,0.2010022415,6.67473052,0.4915485501,1.255099575,0.001799986609,0.001575274943,0.001301044905,0.0002742300377,0
R,none,0,4,4,W1,2,78400,5221.425241,72.25943012,5.774890835,12.51269196,0.08944278486,71.97310184,5.221425241,5.180127389,4.420193964,0.7599334247,0
R,none,0,4,4,b1,1,100,3.296261711,1.815560991,0.2178073609,8.33562733,0.2763446289,1.767807939,0.003296261711,0.003125144909,0.002552816661,0.0005723282477,0
