seed,arm,k,s,neffT2,zero2,gtr2,zarm2,dmean2,effbar2
14,S2dyn_10r,1,0,0.0071696753333470664,0.94325,0.006010095172127088,0.009600724879529055,-51.48769606063552,-51.478095335755995
14,S2dyn_10r,1,750,0.0008845272898377137,0.9917333333333334,0.0003597165808081627,0.756084191616415,-69.89053734509051,-69.1344531534741
14,S2dyn_10r,1,1500,0.0029029010489303817,0.980425,0.0021103758439421656,2.001263360530887,-68.50142589912215,-66.50016253859127
14,S2dyn_10r,1,2250,0.005587974101630465,0.9696166666666667,0.004639610970517,3.0973958483513506,-68.15058408802896,-65.05318823967761
14,S2dyn_10r,1,3000,0.007764063966923358,0.9599416666666667,0.006704994209607442,3.700069188155874,-67.63903353707194,-63.938964348916066
14,S2dyn_10r,1,3750,0.011267685579976594,0.9506,0.010058406342566013,3.195584516666022,-65.9218460171579,-62.72626150049188
14,S2dyn_10r,1,4500,0.017166085525428733,0.9348333333333333,0.015683906711637975,4.068917884386315,-64.66740025990003,-60.59848237551372
14,S2dyn_10r,1,5250,0.017197642236850073,0.9356,0.015871427673101426,4.1297705589441795,-64.71648291571053,-60.58671235676635
14,S2dyn_10r,1,6000,0.021555488951532517,0.9241833333333334,0.020035201161106426,4.617288294533931,-64.12106559832611,-59.503777303792184
14,S2dyn_10r,2,0,0.021555488951532517,0.9241833333333334,0.020035201161106426,4.617288294533931,-64.12106559832611,-59.503777303792184
14,S2dyn_10r,2,750,0.001221254249157269,0.9936833333333334,0.0007492342874407768,-2.8661109023421965,-74.32452713074436,-77.19063803308656
14,S2dyn_10r,2,1500,0.001855574852767838,0.9891916666666667,0.0013092554415265719,-2.502482731866431,-73.09014771213258,-75.59263044399901
14,S2dyn_10r,2,2250,0.0027889727361558644,0.984475,0.0022205041999618213,-2.00857953665744,-71.51932398585082,-73.52790352250825
14,S2dyn_10r,2,3000,0.003949443050534127,0.9786,0.0033536982342600823,-2.0372592403350986,-69.42063676440617,-71.45789600474127
14,S2dyn_10r,2,3750,0.005240921320105594,0.9743583333333333,0.004554866610467434,-2.163490266618932,-68.60223968835076,-70.7657299549697
14,S2dyn_10r,2,4500,0.007359537764720777,0.965075,0.006581411119798819,-1.9133769240088208,-66.73192174855669,-68.6452986725655
14,S2dyn_10r,2,5250,0.010469792556184404,0.9550416666666667,0.009537685285011928,-1.779573544661724,-65.47167602445421,-67.25124956911594
14,S2dyn_10r,2,6000,0.012834933478485433,0.9464916666666666,0.01177251045803229,-1.4740197746862094,-64.1940838264726,-65.66810360115882
14,S2dyn_c1,1,0,0.0071696753333470664,0.94325,0.006010095172127088,0.009600724879529055,-51.48769606063552,-51.478095335755995
14,S2dyn_c1,1,750,0.0008077564350325582,0.99315,0.0002869798774520556,0.519203887597421,-69.89053734509051,-69.37133345749308
14,S2dyn_c1,1,1500,0.00231595245300502,0.9844416666666667,0.0015542518963416417,1.370882704718702,-68.50142589912215,-67.13054319440346
14,S2dyn_c1,1,2250,0.0038593283827895275,0.9763166666666667,0.002981170891225338,2.1985145795144616,-68.15058408802896,-65.9520695085145
14,S2dyn_c1,1,3000,0.005059390184025467,0.9726416666666666,0.004193112823863824,2.1888740263553705,-67.63903353707194,-65.45015951071657
14,S2dyn_c1,1,3750,0.008482894170590793,0.961425,0.007414119978745778,2.1037199277925716,-65.9218460171579,-63.818126089365336
14,S2dyn_c1,1,4500,0.012440924546182818,0.9509166666666666,0.011131070972482364,2.4611597520573154,-64.66740025990003,-62.20624050784272
14,S2dyn_c1,1,5250,0.01230937414494472,0.95035,0.011000404264529546,2.3550174270497575,-64.71648291571053,-62.36146548866077
14,S2dyn_c1,1,6000,0.013060761953126164,0.9456166666666667,0.011821998605132103,2.402693521005853,-64.12106559832611,-61.71837207732026
14,S2dyn_c1,2,0,0.013060761953126164,0.9456166666666667,0.011821998605132103,2.402693521005853,-64.12106559832611,-61.71837207732026
14,S2dyn_c1,2,750,0.0011442867190004436,0.9937583333333333,0.0006782616168260575,-1.7959868288985512,-74.32452713074436,-76.1205139596429
14,S2dyn_c1,2,1500,0.0018768387865701131,0.9892916666666667,0.0013909657071034113,-0.9846277844069196,-73.09014771213258,-74.0747754965395
14,S2dyn_c1,2,2250,0.003004545287155601,0.983125,0.002429362501700719,-0.2628470186674579,-71.51932398585082,-71.78217100451828
14,S2dyn_c1,2,3000,0.004844002056873571,0.9745166666666667,0.004193455291787784,-0.03321526073659964,-69.42063676440617,-69.45385202514277
14,S2dyn_c1,2,3750,0.006517143373852891,0.9681916666666667,0.005665659213562806,0.016613170896912926,-68.60223968835076,-68.58562651745385
14,S2dyn_c1,2,4500,0.01020779496026015,0.9568,0.009228091766436894,0.6340907128461482,-66.73192174855669,-66.09783103571054
14,S2dyn_c1,2,5250,0.012996850773174412,0.9467916666666667,0.01193437046209971,0.8179729649930029,-65.47167602445421,-64.65370305946121
