seed,task,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc,state_sha256,g1_end,logg1_end,neff1_end,lowgate1_end,zbar1_end,sigma1_end,effbar1_end,pplus1_end,gtr1_end,zero1_end,deadunits1_end,neffT1_end,g2_end,logg2_end,neff2_end,lowgate2_end,zbar2_end,sigma2_end,effbar2_end,pplus2_end,gtr2_end,zero2_end,deadunits2_end,neffT2_end,mu2_end,sec,hash_match_resp_ee,hash_match_neff_pred
11,1,0.8020625,0.5812694152528226,0.09666666666666666,2.3300188954671226,0.9951666666666666,0.1125,True,0.16267164638247775,0.22315173817332834,0.20472079150264713,0.29034171331052977,0.1831320523991356,0.3028195673444619,0.49107142857142855,0.0,0.0,0.2104719387755102,0.0,0.0,0.21045918367346939,0.0,0.0,0.21052295918367347,0.0,0.0,0.9958333373069763,100ebadd761b3896900ccca63c73b67a34c1465245a57ca21b72e24bbe0cb23f,0.6250320571224779,-0.48257676944719313,0.7662677855752734,0.03543333333333333,-0.5448528970007629,1.1163307680936592,-0.5448528970007629,0.33665000000000006,0.6250320571079849,0.0,0.0,0.7662677855846528,0.7893942019849887,-0.23973872277166208,0.8727281146149971,0.00815,0.29149371050136397,1.2847949834454817,0.29149371050136397,0.5845833333333333,0.7893942019884785,0.0,0.0,0.8727281146362781,2.1999830006758376,4.068868160247803,,True
11,2,0.7631354166666666,0.7150392705760217,0.08916666666666667,5.404482256571452,0.9993333333333333,0.11166666666666666,True,0.11783876435326117,0.4769880121845441,0.1800711595975978,0.9130646041982496,0.1633776319833184,1.2878600616628926,0.21052295918367347,0.0,0.0,0.21045918367346939,0.0,0.0,0.21045918367346939,0.0,0.0,0.21065051020408163,0.0,0.0,1.0,043272aa8ee24400c63bb2331c6021235bf1e56fb8ac270983093de09e512362,0.41213273095438874,-1.0071906859021427,0.5326057199682647,0.2429,-1.5691247980450822,1.9203397661213526,-1.5691247980450822,0.24186666666666667,0.41213273092408975,0.0,0.0,0.5326057197629296,0.6658230488542857,-0.4416059569025858,0.7535538402707256,0.07440833333333334,-0.07177354002923383,1.817297875672941,-0.07177354002923383,0.4896833333333334,0.6658230488717558,0.0,0.0,0.7535538403039312,5.400024572238142,3.9653565883636475,,True
11,3,0.7509375,0.7493668567479471,0.0875,5.383937036196391,1.0,0.11166666666666666,True,0.12520543317926544,0.5631066214603683,0.16744625990228695,0.9191266249399632,0.16440382707545115,1.2087555474136025,0.21065051020408163,0.0,0.0,0.21066326530612245,0.0,0.0,0.21075255102040816,0.0,0.0,0.21183673469387754,0.0,0.0,1.0,5ace63bb8c3849962dd2dd045ae06659c13d72183cde2085019ec565efccf380,0.336512636886022,-1.2876434998757573,0.4220406937139318,0.400225,-2.3994455163344273,2.595053049690156,-2.3994455163344273,0.21407499999999996,0.33651263690739874,5.833333333333333e-05,0.0,0.4220406938274133,0.47582564201066435,-0.8812828724701194,0.5544510571529515,0.26719166666666666,-1.2165788149234955,2.5108275608091044,-1.2165788149234955,0.34391666666666665,0.47582564206620065,8.333333333333334e-06,0.0,0.5544510572171987,6.826778023891113,3.9017817974090576,,True
11,4,0.7697291666666667,0.7008109301239795,0.08083333333333333,5.438097143173218,0.9995833333333334,0.1175,True,0.11378776156137367,0.5726706812856719,0.15454876114563376,0.8366017722679923,0.1542998330013082,1.1475925904233006,0.21183673469387754,0.0,0.0,0.21130102040816326,0.0,0.0,0.21145408163265306,0.0,0.0,0.21404336734693877,0.0,0.0,1.0,49b053268ae5df9a645504f19dd82358f36aa4e1bf4fbb3ab0a7426ba28890e5,0.35653114797476526,-1.247767336484964,0.4227680468281486,0.4273416666666667,-2.4603210648860863,3.1308604690785127,-2.4603210648860863,0.25315,0.3565311479866504,0.0012083333333333334,0.0,0.4227680468391922,0.352559839384393,-1.3204989355281116,0.40260090496521594,0.47439999999999993,-2.911362863221878,3.772948108477625,-2.911362863221878,0.26948333333333335,0.3525598392908772,0.004933333333333334,0.0,0.40260090468352966,10.107710505309171,3.883439064025879,,True
11,5,0.7359375,0.7901740996086737,0.11166666666666666,4.952301378250122,1.0,0.11083333333333334,True,0.13057626239818393,0.6846638386681055,0.15227928779465097,0.8599860037793405,0.1639488965327776,1.2824586270532259,0.21404336734693877,0.0,0.0,0.21283163265306124,0.0,0.0,0.21292091836734695,0.0,0.0,0.2172831632653061,0.0,0.0,1.0,b874277ea16afecf28c46b25aa5598c05ded6d89e2b91825be581ced5767ca57,0.3467006572784912,-1.2749384895334226,0.402097986378269,0.46795000000000003,-2.7738341288116612,3.745742668432147,-2.7738341288116612,0.2589000000000001,0.3467006571883956,0.004449999999999999,0.0,0.4020979861600128,0.2121544980456189,-1.96259388948094,0.24290146550957462,0.6812999999999999,-5.955201139465721,5.207370241866406,-5.955201139465721,0.162825,0.21215449740737674,0.04909166666666666,0.0,0.24290146371993657,13.99666043316372,3.8969264030456543,,True
11,6,0.6727291666666667,0.9185241231942394,0.11416666666666667,4.950882670084636,0.9969166666666667,0.125,True,0.14523881363311375,0.7110209295448536,0.16627129171805186,0.7720774529540602,0.18606518206373343,1.2185054769118626,0.21729591836734694,0.0,0.0,0.2159438775510204,0.0,0.0,0.21660714285714286,0.0,0.0,0.22181122448979593,0.0,0.0,0.9991666674613953,9dbf228426f99a9d330e5bcfe6e073ebd4d0b4a5496d111b9c1a0f563d2f24fa,0.35465144885254185,-1.3192859617682424,0.3991307909788236,0.4916249999999999,-3.093703363181676,4.347430368860463,-3.093703363181676,0.280675,0.35465144851605096,0.017066666666666667,0.0,0.3991307901938404,0.16065915246283924,-2.328659036756619,0.18101633031768227,0.7667333333333333,-8.86078116091418,6.767706187204637,-8.86078116091418,0.12772499999999998,0.1606591508954763,0.16312500000000005,0.0,0.18101632548729918,19.239722766320323,3.9647796154022217,,True
11,7,0.55203125,1.1839361911566617,0.10416666666666667,4.537996253967285,0.8996666666666666,0.11166666666666666,True,0.1601178310435595,0.6626999068733616,0.18114788352371153,0.767925782323194,0.21527450616607285,0.8824938252413024,0.22160714285714286,0.0,0.0,0.2193877551020408,0.0,0.0,0.22072704081632652,0.0,0.0,0.22434948979591837,0.0,0.0,0.9258333444595337,c22d420a85680a540fc6e5cfe4938be88ec847006690cefe1f3a56c45f377622,0.3809133579545562,-1.2364541635566495,0.41914168340680197,0.48446666666666666,-2.753081177379542,4.8866195593483095,-2.753081177379542,0.3156083333333333,0.3809133576159677,0.022783333333333336,0.0,0.41914168255598605,0.09646764306811864,-3.0309058704571594,0.10722863529262906,0.8639083333333333,-14.744295251643369,9.357631326098169,-14.744295251643369,0.07865833333333332,0.09646764087776345,0.4111666666666666,0.0,0.10722862931725946,29.397160761445786,8.600620985031128,,True
11,8,0.39677083333333335,1.5518630539576213,0.10666666666666667,4.034695221583049,0.7054166666666667,0.11583333333333333,True,0.15663437870959265,0.6286119479530801,0.15490123269288839,0.6664005203250175,0.2206216420684844,0.4962559463456273,0.22413265306122448,0.0,0.0,0.2228188775510204,0.0,0.0,0.22470663265306123,0.0,0.0,0.22840561224489797,0.0,0.0,0.7333333492279053,d53520b1a4c7da7400abc49fad5c83cbea42a6c6e511c2b84e133fc9a37b86fc,0.37495859005075255,-1.291671887582294,0.40700824011645415,0.5103916666666666,-2.9167487861592925,5.423432025858208,-2.9167487861592925,0.32012500000000005,0.37495858956029016,0.03871666666666666,0.0,0.4070082388930939,0.04592646548360443,-4.719955948758444,0.05121262325450365,0.9352166666666666,-23.710891648414226,12.002006478843036,-23.710891648414226,0.03814166666666667,0.0459264637986819,0.6628916666666665,0.0,0.0512123961029014,41.29195084139893,11.242303133010864,,True
11,9,0.30105208333333333,1.7725446372379858,0.12416666666666666,3.4357020966211955,0.5345,0.1175,True,0.16085711320374685,0.5417434285239626,0.16026835033850753,0.5559796205488965,0.2161386082480021,0.3670644121787821,0.22831632653061223,0.0,0.0,0.2270280612244898,0.0,0.0,0.22987244897959183,0.0,0.0,0.23105867346938774,0.0024,0.0,0.5808333158493042,cedfdf46ff966da846864aede3ae0c75b9bf541af0426b91911abfddd3ea0a14,0.36707845475675205,-1.2609189271349404,0.3984017054541409,0.5202083333333334,-2.9078484838374496,5.782810904212629,-2.9078484838374496,0.3133833333333333,0.36707845426350844,0.043916666666666666,0.0,0.3984017042955735,0.031029230140460287,-5.287768717872549,0.03450902242479308,0.9569499999999997,-29.11793957495711,14.040054777822785,-29.11793957495711,0.02598333333333333,0.03102922880798578,0.7609666666666665,0.0,0.03450813109380425,49.470303747848256,11.233893871307373,,True
11,10,0.18967708333333333,2.061508525967598,0.10833333333333334,3.4317119948069252,0.30825,0.1125,True,0.1379585349717066,0.5385380455603203,0.1271467279711942,0.5298943278224517,0.2206405921788246,0.31776457714537776,0.23105867346938774,0.0024,0.0,0.22997448979591836,0.0027,0.0,0.2332142857142857,0.0072,0.0,0.23901785714285714,0.01,0.0,0.3316666781902313,f4a207dda56c77dc2e8a34b2516ca4e06c259bcc97b35bff0e3b60e22d72bbbe,0.33452901523442485,-1.4635613140095562,0.3620571542075171,0.5664833333333333,-3.517629285720736,6.113623158639228,-3.517629285720736,0.2882416666666667,0.3345290145158768,0.06734166666666667,0.0,0.36205715250981574,0.011380717165698091,-7.747808431069433,0.013039787730505537,0.9842500000000001,-40.00298081209824,16.42307907399562,-40.00298081209824,0.0097,0.01138071631838878,0.887425,0.0,0.01303279463387561,62.105050252238726,11.835951805114746,,True
