act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
LR,l2wt,0,0.001,1,1,0.1180555556,0.1666666716,0.1666666716,0,0,-0.1143479124,0.2701335847,-0.8885634542,0.3909999728,31.24868884,0,0,-0.08474389464,0.1117187887,-0.5590413809,0.2934999466,15.65706986,0.374570787,0.3592556715,0.5804541707,0.02562584124,0.177444415,0.3680133465,0.4727054469,0.5200972416,0.6428315637,0.002448575853,8.127000183e-05,0,0,nan,nan,nan,0.2352644491,0.3564314283,0.4385663486,0.4806348173,0.6310322429,0.004644517124,-0.01608710876,0,0,nan,nan,nan,0.02562584124,0.005103459837
LR,l2wt,0,0.001,1,2,0.1138888889,0.1633333266,0.1633333266,0,0,-0.2957538366,0.273458451,-0.9776499271,0.1412499845,27.04902761,0,0,-0.05059550703,0.08374438435,-0.24286066,0.3197499514,20.40031829,0.2990749478,0.2872358561,0.5746148229,0.01724713981,0.08865037515,0.2607498593,0.4520184357,0.5484509006,0.4540865255,0.00298947932,-0.003830813104,0.21,0,nan,nan,nan,0.1472785933,0.280681969,0.373234815,0.4582838988,0.5042177503,0.004166840125,-0.02142027579,0.02,0,nan,nan,nan,0.01724713981,0.005595720466
