arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,hit99,hit999,acc_at_hit_plus_500,min_correct_after_hit
LR,std,0,0,0.001,16,none,0.9992375,1,1,0,0,-5.648209572,41.6318512,-20.66371536,0.4817501307,76.97707046,0,0,-45.8744278,60.70414734,-77.00705719,0.287499994,64.9516108,11.34612083,1.912257552,1.565808892,100,100,1200,955
LR,std,0,0,0.001,17,none,0.9992979167,1,1,0,0,-6.91511488,43.12649536,-19.74640465,0.4780001044,77.09724811,0,0,-45.99875641,64.99810791,-77.77562714,0.2950000465,62.08548105,11.64732838,1.960842609,1.598157644,100,100,1200,1081
LR,std,0,0,0.001,18,none,0.9992333333,1,1,0,0,-6.63133049,43.97802734,-19.47556114,0.4810000658,77.12295924,0,0,-48.27874374,67.40439606,-86.55043793,0.2905000746,63.87474322,11.9474287,1.984916687,1.612110615,100,100,1200,1002
LR,std,0,0,0.001,19,none,0.9992729167,1,1,0,0,-7.468800545,44.05183029,-22.53070259,0.4780001044,77.25338044,0,0,-51.44555283,70.73005676,-86.16689301,0.3077500463,60.77728099,12.30295753,2.035387516,1.713442564,100,100,1200,991
LR,std,0,0,0.001,20,none,1,1,1,0,0,-7.03758955,44.44283676,-22.57023048,0.4810000658,77.1847722,0,0,-46.01253891,72.00986481,-86.43541718,0.3310000598,53.3584675,12.33522224,2.034197807,1.767551184,100,100,1200,1200
LR,std,0,0,0.001,21,none,1,1,1,0,0,-6.998193741,44.4774437,-22.57217407,0.4817501009,77.16764339,0,0,-44.91811752,72.07479095,-86.47852325,0.3332500756,52.36873956,12.3369894,2.034201145,1.823146701,100,100,1200,1200
LR,std,0,0,0.001,22,none,1,1,1,0,0,-6.977111816,44.48426819,-22.57338524,0.4817501009,77.14984866,0,0,-44.83071136,72.18160248,-86.53940582,0.3340000808,51.5775828,12.33720112,2.034210682,1.868462563,100,100,1200,1200
LR,std,0,0,0.001,23,none,1,1,1,0,0,-6.978592396,44.58587265,-22.57442856,0.4817501009,77.12566725,0,0,-43.64578629,72.17350006,-86.63837433,0.3355000913,50.74277798,12.33739281,2.034245968,1.916326046,100,100,1200,1200
LR,std,0,0,0.001,24,none,1,1,1,0,0,-6.980111599,44.66012955,-22.57554245,0.4817501009,77.09163383,0,0,-42.19854355,72.27798462,-86.80809021,0.3385000825,49.77203441,12.33764935,2.034394979,1.972532272,100,100,1200,1200
LR,std,0,0,0.001,25,none,1,1,1,0,0,-6.980704784,44.79365158,-22.57731247,0.4825001061,77.03398376,0,0,-40.80981064,72.38685608,-87.10996246,0.3407500684,48.44296928,12.33820057,2.034301043,2.051320791,100,100,1200,1200
LR,std,0,0,0.001,26,none,0.9992875,1,1,0,0,-7.022093296,45.32403564,-23.48453522,0.4825001061,77.42968192,0,0,-49.14418793,72.51081085,-91.02457428,0.3017500341,53.63579049,12.66504478,2.078596592,2.264564276,100,100,1200,1022
LR,std,0,0,0.001,27,none,0.9993020833,1,1,0,0,-7.071611404,45.70490265,-23.55097198,0.4817501009,77.53114875,0,0,-48.67467117,76.30129242,-86.53450012,0.3107500672,58.25350372,12.93681049,2.15055418,2.290688515,100,100,1200,1131
LR,std,0,0,0.001,28,none,0.9994291667,1,1,0,0,-7.738649368,47.30040741,-24.71827507,0.4802500904,77.74550108,0,0,-50.60834122,78.82230377,-96.9828949,0.3010000587,60.36425312,13.16076279,2.170949936,2.29941678,100,100,1200,1009
LR,std,0,0,0.001,29,none,0.9994541667,1,1,0,0,-7.85579586,48.37663651,-26.41492081,0.4787501097,77.47127971,0,0,-50.3924408,81.54091644,-100.725029,0.3070000708,59.4253658,13.46043396,2.198340416,2.331775904,100,100,1200,1152
LR,std,0,0,0.001,30,none,0.99945625,1,1,0,0,-7.969277382,48.30691147,-25.7495327,0.473500073,77.39942905,0,0,-57.53186417,87.12784576,-106.8915329,0.2905000448,62.01983153,13.73532677,2.249056101,2.359597921,100,100,1200,1071
LR,std,0,0,0.001,31,none,0.9994416667,1,1,0,0,-8.304103851,49.50854111,-25.02004623,0.477250129,77.92335124,0,0,-58.99859619,86.41902924,-115.1747284,0.2987500727,62.02790387,14.00704861,2.267048597,2.380695343,100,100,1200,1005
LR,std,0,0,0.001,32,none,0.9994875,1,1,0,0,-7.702253819,52.10007858,-23.56509209,0.4750001132,77.61188968,0,0,-61.34997559,88.59432983,-108.059021,0.2950000465,59.04857504,14.2980423,2.304964066,2.391807795,100,100,1200,988
LR,std,0,0,0.001,33,none,0.9994916667,1,1,0,0,-8.361785889,52.16773224,-25.64328575,0.4825001061,77.47301842,0,0,-61.18832016,92.78515625,-112.8364258,0.3017500341,60.23559597,14.55890751,2.332484245,2.39570713,100,100,1200,1083
LR,std,0,0,0.001,34,none,1,1,1,0,0,-8.273806572,52.59843445,-25.65559387,0.4817501009,77.35708918,0,0,-60.11948013,93.5371933,-114.5315094,0.3040000498,54.93931383,14.56360626,2.331886053,2.429301262,100,100,1200,1200
LR,std,0,0,0.001,35,none,1,1,1,0,0,-8.267977715,52.59859085,-25.65553665,0.4817501009,77.3522272,0,0,-60.06371307,93.53489685,-114.6604691,0.3040000498,54.5419931,14.56362057,2.332116365,2.446344614,100,100,1200,1200
LR,std,0,0,0.001,36,none,1,1,1,0,0,-8.265748978,52.598629,-25.65551949,0.4817501009,77.35009593,0,0,-60.04238892,93.53427887,-114.7237778,0.3040001094,54.31690344,14.56361961,2.332279205,2.456295013,100,100,1200,1200
LR,std,0,0,0.001,37,none,1,1,1,0,0,-8.264521599,52.59864426,-25.65551567,0.4817501009,77.34885345,0,0,-60.02923203,93.53400421,-114.7671356,0.3040001094,54.15590849,14.56361866,2.33240366,2.463567734,100,100,1200,1200
LR,std,0,0,0.001,38,none,1,1,1,0,0,-8.263736725,52.59865189,-25.65550804,0.4817501009,77.34802148,0,0,-60.01972961,93.53359222,-114.8003387,0.3047500849,54.02928211,14.56361866,2.33249402,2.469382286,100,100,1200,1200
LR,std,0,0,0.001,39,none,1,1,1,0,0,-8.263187408,52.59865952,-25.65550613,0.4817501009,77.34742253,0,0,-60.01234055,93.53321075,-114.827179,0.3047500849,53.92460851,14.56361866,2.33255744,2.47426033,100,100,1200,1200
LR,std,0,0,0.001,40,none,1,1,1,0,0,-8.262787819,52.59866333,-25.65550613,0.4817501009,77.34696502,0,0,-60.00635529,93.53292847,-114.8494186,0.3047500849,53.83535789,14.56361866,2.332601309,2.478485823,100,100,1200,1200
LR,std,0,0,0.001,41,none,1,1,1,0,0,-8.262478828,52.59866333,-25.65550613,0.4817501009,77.34660227,0,0,-60.00136948,93.5327301,-114.8683472,0.3047500849,53.75764961,14.56361866,2.332627773,2.482218742,100,100,1200,1200
LR,std,0,0,0.001,42,none,1,1,1,0,0,-8.262228012,52.59866333,-25.65550423,0.4817501009,77.34630448,0,0,-59.9879837,93.53262329,-114.8845367,0.3047500849,53.68886724,14.56361866,2.332645416,2.485579967,100,100,1200,1200
LR,std,0,0,0.001,43,none,1,1,1,0,0,-8.262019157,52.59866714,-25.65550613,0.4817501009,77.34605444,0,0,-59.95951462,93.53256226,-114.898674,0.3047500849,53.62721003,14.56361866,2.332653284,2.488636732,100,100,1200,1200
LR,std,0,0,0.001,44,none,1,1,1,0,0,-8.261842728,52.59867096,-25.65550613,0.4817501009,77.34583847,0,0,-59.93474197,93.53251648,-114.9111252,0.3047500849,53.57137473,14.56361866,2.33265686,2.491450787,100,100,1200,1200
LR,std,0,0,0.001,45,none,1,1,1,0,0,-8.261689186,52.59867096,-25.65550804,0.4817501009,77.34565077,0,0,-59.91298294,93.53243256,-114.9223862,0.3047500849,53.52048673,14.56361866,2.332657099,2.494060278,100,100,1200,1200
LR,std,0,0,0.001,46,none,1,1,1,0,0,-8.261552811,52.59867096,-25.65550613,0.4817501009,77.34548464,0,0,-59.89353561,93.53235626,-114.9326553,0.3047500849,53.4737413,14.56361866,2.332656145,2.496500492,100,100,1200,1200
LR,std,0,0,0.001,47,none,1,1,1,0,0,-8.261434555,52.59867477,-25.65550995,0.4817501009,77.34533707,0,0,-59.87612152,93.53227997,-114.9420242,0.3047500849,53.43063758,14.56361866,2.332653999,2.498793364,100,100,1200,1200
LR,std,0,0,0.001,48,none,1,1,1,0,0,-8.261323929,52.59867477,-25.65550995,0.4817501009,77.34520531,0,0,-59.86030197,93.53223419,-114.9507217,0.3047500849,53.39071293,14.56361866,2.332651138,2.500953197,100,100,1200,1200
LR,std,0,0,0.001,49,none,1,1,1,0,0,-8.2612257,52.59867477,-25.65550995,0.4817501009,77.34508521,0,0,-59.84575653,93.53217316,-114.9588852,0.3047500849,53.35348306,14.56361866,2.332647562,2.502999067,100,100,1200,1200
LR,std,0,0,0.001,50,none,1,1,1,0,0,-8.261133194,52.59867477,-25.65550995,0.4817501009,77.34497584,0,0,-59.83247375,93.5321579,-114.9665298,0.3047500849,53.31877893,14.56361961,2.332644224,2.504945755,100,100,1200,1200
LR,std,1,1,0.001,1,none,0.9817333333,1,1,0,0,-1.93086791,15.96608543,-7.461750031,0.5065000653,73.08196738,0,0,-6.360985279,11.92180729,-20.22499275,0.3595000803,75.45490492,3.580106497,0.9872994423,1.243994594,1500,1600,1200,815
LR,std,1,1,0.001,2,none,0.9979770833,1,1,0,0,-2.457995415,18.55549049,-10.25432205,0.4990001023,74.00776987,0,0,-9.328841209,16.32514381,-26.29682922,0.3437500596,76.06843399,4.294469357,1.080478549,1.337720871,100,100,1200,823
LR,std,1,1,0.001,3,none,0.99815,1,1,0,0,-2.779559374,21.01109314,-11.18028831,0.4960001111,74.57778034,0,0,-12.53524399,19.23900414,-28.02406311,0.3400000632,75.34700712,4.97616291,1.153021574,1.365719199,100,100,1200,695
LR,std,1,1,0.001,4,none,0.998425,1,1,0,0,-3.000865698,22.93577766,-11.55553436,0.4945000708,74.74048961,0,0,-11.64171886,22.62015152,-32.22994995,0.3655000925,70.44454692,5.509899139,1.221850038,1.387946844,100,100,1200,949
LR,std,1,1,0.001,5,none,0.99695625,1,1,0,0,-3.428051949,25.43043709,-15.74064636,0.4945001304,76.20464577,0,0,-22.95943832,25.95184326,-42.36986542,0.2574999928,76.00067445,6.475904465,1.350219607,1.305422068,100,100,1200,709
LR,std,1,1,0.001,6,none,0.9986979167,1,1,0,0,-3.92657876,27.39810181,-16.72218513,0.4862501025,76.12303456,0,0,-25.06066513,29.8056736,-44.86487579,0.2605000436,76.12328024,6.98595047,1.397083163,1.32360816,100,100,1200,842
LR,std,1,1,0.001,7,none,0.9988020833,1,1,0,0,-3.372101307,28.91049767,-14.95470428,0.4982501268,76.43924016,0,0,-26.54259682,32.27363586,-45.56303406,0.2777500153,76.86386711,7.423643112,1.43909502,1.3244133,100,100,1200,940
LR,std,1,1,0.001,8,none,0.9987895833,1,1,0,0,-4.392045021,30.2185154,-15.54512596,0.4832501411,76.69449303,0,0,-26.86571121,34.66090775,-44.92217636,0.2882500291,73.91005849,7.859220982,1.489900708,1.307974219,100,100,1200,900
LR,std,1,1,0.001,9,none,0.9979375,1,1,0,0,-4.65707922,32.26691437,-20.37216187,0.4870001376,76.77702327,0,0,-33.58633423,39.79286957,-49.36467361,0.2574999928,73.85550541,8.61585331,1.587099314,1.353634,100,100,1200,987
LR,std,1,1,0.001,10,none,0.9990270833,1,1,0,0,-5.51781702,33.96617889,-18.83608055,0.4810000658,76.90098621,0,0,-31.03327942,42.02140808,-57.75463104,0.2815000415,69.47097315,8.988877296,1.639442325,1.381093383,100,100,1200,1104
LR,std,1,1,0.001,11,none,0.9990541667,1,1,0,0,-5.122121811,34.89451981,-19.68391609,0.487000078,76.8135406,0,0,-35.13539886,45.57403564,-60.24362183,0.2702500522,67.99350504,9.414260864,1.69476366,1.431766391,100,100,1200,886
LR,std,1,1,0.001,12,none,0.9990083333,1,1,0,0,-5.634564877,35.95561218,-19.20471001,0.4817501009,77.50036899,0,0,-37.19301605,47.16155243,-61.28507996,0.2680000365,68.2401656,9.758300781,1.730914116,1.435731173,100,100,1200,1079
LR,std,1,1,0.001,13,none,0.9991083333,1,1,0,0,-6.098139286,37.83573151,-23.05417442,0.4817501009,76.97139291,0,0,-37.63261032,52.04296112,-66.72002411,0.2807500362,66.32978708,10.07653618,1.768110037,1.495923042,100,100,1200,951
LR,std,1,1,0.001,14,none,0.9990833333,1,1,0,0,-5.771817207,38.58719254,-21.35664177,0.4855001569,77.73533697,0,0,-38.00535202,53.47941589,-69.90958405,0.2822500169,59.78432953,10.48157692,1.8209728,1.553279519,100,100,1200,1034
LR,std,1,1,0.001,15,none,0.9992270833,1,1,0,0,-6.595809937,41.04705811,-21.21566772,0.4855000973,77.5039335,0,0,-38.27529526,56.93952179,-74.81250763,0.2972500622,54.82224516,10.79378796,1.870158911,1.546322942,100,100,1200,1103
LR,std,1,1,0.001,16,none,0.99920625,1,1,0,0,-6.470952511,43.11306,-22.7908802,0.4930000901,76.40164126,0,0,-39.01821899,61.94955063,-72.5475769,0.3160000741,48.8869876,11.16307926,1.916015029,1.584133506,100,100,1200,1109
LR,std,1,1,0.001,17,none,0.9984520833,1,1,0,0,-6.687138557,42.88755417,-23.45913506,0.4817501009,77.64746647,0,0,-46.11544418,65.15377808,-86.73600769,0.2777500451,66.94594456,11.73505402,1.996476173,1.609830976,100,100,1195,912
LR,std,1,1,0.001,18,none,0.9993,1,1,0,0,-7.133682728,42.1407814,-26.39399147,0.4810001254,78.12880678,0,0,-47.31243134,64.18624878,-82.4679718,0.2710000277,72.24418035,11.9717741,2.032782555,1.668371558,100,100,1200,968
LR,std,1,1,0.001,19,none,1,1,1,0,0,-7.125454426,42.75733185,-26.70327568,0.4825001061,77.98749189,0,0,-42.86022186,65.62696075,-76.30157471,0.3190000355,58.05903004,11.97873878,2.027587175,1.700697064,100,100,1200,1200
LR,std,1,1,0.001,20,none,1,1,1,0,0,-6.89081049,42.8132019,-26.71184158,0.4832501411,77.87618971,0,0,-41.35754776,66.8743515,-76.84088135,0.3317500949,53.43788963,11.98278332,2.026952982,1.8988415,100,100,1200,1200
LR,std,1,1,0.001,21,none,1,1,1,0,0,-6.630196095,43.2170639,-26.71248436,0.4870001376,77.73989099,0,0,-39.14832687,67.12417603,-78.31788635,0.3452500701,49.56051583,11.98662281,2.027377129,2.110232592,100,100,1200,1200
LR,std,1,1,0.001,22,none,1,1,1,0,0,-6.541789532,43.42351913,-26.7114048,0.4892500937,77.39386809,0,0,-37.07736969,69.1582489,-81.41737366,0.361000061,43.12905416,11.9968195,2.028434992,2.512230635,100,100,1200,1200
LR,std,1,1,0.001,23,none,0.9986270833,1,1,0,0,-7.931404591,44.24934769,-23.21525002,0.4765000641,78.34799751,0,0,-46.61849976,70.8637085,-78.25004578,0.3047500551,58.9210601,12.68938255,2.114878893,2.563549519,100,100,928,928
LR,std,1,1,0.001,24,none,0.99933125,1,1,0,0,-8.176437378,45.50639343,-23.4101181,0.4802500904,78.27346195,0,0,-52.28484344,74.07060242,-100.7909622,0.2927500606,57.12063649,12.99296856,2.182707548,2.563443899,100,100,1200,1016
LR,std,1,1,0.001,25,none,0.9992645833,1,1,0,0,-7.727250576,48.17746353,-21.38071442,0.4795001447,78.1431422,0,0,-56.10537338,78.56859589,-105.3043289,0.293500036,60.06150395,13.31898689,2.215416193,2.58659029,100,100,1200,961
LR,std,1,1,0.001,26,none,0.9994354167,1,1,0,0,-7.39484787,48.38266373,-23.18260193,0.4787501097,77.60289232,0,0,-62.08908463,83.33205414,-106.583313,0.2732500136,56.66694606,13.6344223,2.251051664,2.640358925,100,100,1200,1002
LR,std,1,1,0.001,27,none,0.99941875,1,1,0,0,-8.772953033,49.96883392,-24.99953651,0.4780001044,77.96351502,0,0,-64.54595184,85.37476349,-101.4649582,0.2740000188,52.1384694,14.01197338,2.290535927,2.666809797,100,100,1200,950
LR,std,1,1,0.001,28,none,0.9994541667,1,1,0,0,-7.906036377,50.53436661,-26.71128082,0.4847500622,77.9630322,0,0,-63.92212296,86.38098907,-101.9510956,0.2785000205,48.51823629,14.26860332,2.303610563,2.676584721,100,100,1200,1029
LR,std,1,1,0.001,29,none,0.998975,1,1,0,0,-9.186470985,52.29489899,-25.44700813,0.4825001061,77.85054308,0,0,-66.27781677,90.89069366,-122.1723099,0.2815000415,62.09109783,14.70125484,2.393425703,2.667806149,100,100,1199,1109
LR,std,1,1,0.001,30,none,1,1,1,0,0,-9.364681244,52.6651268,-25.49290276,0.4802500904,77.41510176,0,0,-64.3684082,94.40434265,-124.6105728,0.2867500484,48.70579114,14.70755959,2.389251947,2.67253685,100,100,1200,1200
LR,std,1,1,0.001,31,none,1,1,1,0,0,-9.313201904,52.84528732,-25.49245453,0.4810000658,77.32104937,0,0,-63.46184921,94.91493988,-125.5333862,0.2875000536,46.67648515,14.70747185,2.388925791,2.729162455,100,100,1200,1200
LR,std,1,1,0.001,32,none,1,1,1,0,0,-9.313589096,52.84556198,-25.49253273,0.4810000658,77.28702531,0,0,-63.49480438,95.04223633,-125.8048172,0.286000073,45.99176166,14.7074728,2.389016151,2.760649681,100,100,1200,1200
LR,std,1,1,0.001,33,none,1,1,1,0,0,-9.313729286,52.84559631,-25.49258614,0.4810000658,77.26394202,0,0,-63.59635544,95.12965393,-125.9696121,0.2867500484,45.53352212,14.70747375,2.389095545,2.782948971,100,100,1200,1200
LR,std,1,1,0.001,34,none,1,1,1,0,0,-9.313802719,52.84561539,-25.49262428,0.4810000658,77.24607404,0,0,-63.67010498,95.20039368,-126.0849762,0.2867500484,45.17563123,14.70747375,2.389159918,2.801196098,100,100,1200,1200
LR,std,1,1,0.001,35,none,1,1,1,0,0,-9.31384182,52.84562683,-25.49264717,0.4810000658,77.23241072,0,0,-63.72434235,95.25713348,-126.1687241,0.287499994,44.88653283,14.70747375,2.389214754,2.816410542,100,100,1200,1200
LR,std,1,1,0.001,36,none,1,1,1,0,0,-9.313867569,52.84563828,-25.49266243,0.4810000658,77.22176781,0,0,-63.76456451,95.63809967,-126.2317505,0.287499994,44.64703003,14.70747471,2.389257193,2.829358578,100,100,1200,1200
LR,std,1,1,0.001,37,none,1,1,1,0,0,-9.31388855,52.84565735,-25.49267387,0.4810000658,77.21311484,0,0,-63.79624557,95.67903137,-126.2809372,0.287499994,44.44235708,14.70747471,2.389292717,2.840674877,100,100,1200,1200
LR,std,1,1,0.001,38,none,1,1,1,0,0,-9.313905716,52.84567261,-25.49267769,0.4817501009,77.20587183,0,0,-63.8219986,95.71337128,-126.3215027,0.2882500291,44.26292828,14.70747471,2.389323711,2.850794315,100,100,1200,1200
LR,std,1,1,0.001,39,none,1,1,1,0,0,-9.313918114,52.84568405,-25.49268532,0.4817501009,77.19966531,0,0,-63.84350586,95.74316406,-126.355835,0.2890000343,44.10234304,14.70747471,2.389350891,2.860042572,100,100,1200,1200
LR,std,1,1,0.001,40,none,1,1,1,0,0,-9.313929558,52.84569931,-25.49268913,0.4817501009,77.19417911,0,0,-63.86159134,95.7696228,-126.3856125,0.2890000343,43.95591025,14.70747471,2.389376163,2.868602991,100,100,1200,1200
LR,std,1,1,0.001,41,none,1,1,1,0,0,-9.313937187,52.84571075,-25.49269295,0.4817501009,77.18919196,0,0,-63.87700653,95.79411316,-126.4122849,0.2890000343,43.82013823,14.70747471,2.389399052,2.876630068,100,100,1200,1200
LR,std,1,1,0.001,42,none,1,1,1,0,0,-9.313941956,52.84571457,-25.49269867,0.4817501009,77.18462874,0,0,-63.89048386,95.81685638,-126.4365005,0.2882500291,43.69340828,14.70747471,2.389420748,2.884208679,100,100,1200,1200
LR,std,1,1,0.001,43,none,1,1,1,0,0,-9.313946724,52.84572601,-25.49270248,0.4817501009,77.18042419,0,0,-63.90235138,95.83811951,-126.458519,0.2882500291,43.57440586,14.70747471,2.389442444,2.891404152,100,100,1200,1200
LR,std,1,1,0.001,44,none,1,1,1,0,0,-9.313950539,52.84573364,-25.49270821,0.4817501009,77.17655888,0,0,-63.9129715,95.85806274,-126.4785995,0.2882500291,43.46242508,14.70747471,2.389462233,2.898246288,100,100,1200,1200
LR,std,1,1,0.001,45,none,1,1,1,0,0,-9.313952446,52.84573746,-25.49271202,0.4817501009,77.17296188,0,0,-63.92244339,95.87704468,-126.4970245,0.2882500291,43.3562789,14.70747471,2.389482021,2.904779673,100,100,1200,1200
LR,std,1,1,0.001,46,none,1,1,1,0,0,-9.313952446,52.84574509,-25.49271584,0.4817501009,77.1695785,0,0,-63.93104172,95.8952713,-126.5140533,0.2890000343,43.25509125,14.70747471,2.389499426,2.911059141,100,100,1200,1200
LR,std,1,1,0.001,47,none,1,1,1,0,0,-9.313952446,52.8457489,-25.49271774,0.4817501009,77.1663856,0,0,-63.93890762,95.91266632,-126.5299759,0.2890000343,43.15823239,14.70747471,2.389514923,2.917109728,100,100,1200,1200
LR,std,1,1,0.001,48,none,1,1,1,0,0,-9.313952446,52.84575272,-25.49272156,0.4817501009,77.16334113,0,0,-63.94620132,95.92949677,-126.5450821,0.2890000343,43.06525814,14.70747471,2.389528513,2.922958612,100,100,1200,1200
LR,std,1,1,0.001,49,none,1,1,1,0,0,-9.313952446,52.84575653,-25.49272537,0.4817501009,77.1604442,0,0,-63.95297623,95.94567108,-126.5592728,0.2890000343,42.97577903,14.70747471,2.389539957,2.928621292,100,100,1200,1200
LR,std,1,1,0.001,50,none,1,1,1,0,0,-9.313952446,52.84576416,-25.49272537,0.4817501009,77.15766997,0,0,-63.95927048,95.96134186,-126.5726852,0.2890000343,42.88945235,14.70747471,2.389549255,2.934113741,100,100,1200,1200
LR,std,2,2,0.001,1,none,0.9818020833,1,1,0,0,-2.585354567,17.28269386,-10.20638275,0.4937501252,72.48089832,0,0,-7.248851299,13.36138344,-16.59329224,0.3670000732,76.68559946,3.730238199,0.9868544936,1.306160569,1400,2000,1200,910
LR,std,2,2,0.001,2,none,0.9978458333,1,1,0,0,-3.054140329,19.88293839,-10.24894428,0.487000078,73.74902328,0,0,-9.331756592,17.01824951,-26.57593536,0.3565000892,76.88210436,4.519607067,1.091538072,1.397631049,100,100,1200,770
LR,std,2,2,0.001,3,none,0.9981708333,1,1,0,0,-3.603168726,21.80441475,-12.36786842,0.4900000989,74.66388885,0,0,-11.98380852,20.51511574,-32.93629456,0.3407500684,77.26021737,5.160963058,1.179292321,1.433374047,100,100,1200,893
LR,std,2,2,0.001,4,none,0.99843125,1,1,0,0,-4.0807271,24.17468452,-13.04435158,0.4810001254,74.41856646,0,0,-10.83692265,24.20262718,-35.40235138,0.3752501011,73.1223869,5.681747913,1.246844649,1.47247982,100,100,1200,837
LR,std,2,2,0.001,5,none,0.9971979167,1,1,0,0,-5.311429977,27.57374191,-13.28791332,0.4750001132,74.60706426,0,0,-22.22990036,28.12618637,-36.3847084,0.2882500291,76.66027287,6.623226166,1.348939061,1.425106883,100,100,1200,700
LR,std,2,2,0.001,6,none,0.99868125,1,1,0,0,-5.385306358,28.19219971,-14.62131405,0.4712501168,75.41464721,0,0,-23.0584507,31.84423828,-39.6427803,0.2995000482,72.53632832,7.090699196,1.425272822,1.449694395,100,100,1200,765
LR,std,2,2,0.001,7,none,0.998775,1,1,0,0,-5.697147846,30.35971069,-16.27595329,0.4757501483,75.4715748,0,0,-26.41723824,35.28383636,-46.10302734,0.3047500551,70.23221873,7.529075146,1.481042504,1.467972755,100,100,1200,935
