environment,reference_arm,comparison_arm,window,reference_window,comparison_window,design,metric,seed,status,reference_late_nearbalance,comparison_late_nearbalance,difference_late_nearbalance,ratio_late_nearbalance,reference_late_activity,comparison_late_activity,difference_late_activity,ratio_late_activity,reference_late_loglog_slope,comparison_late_loglog_slope,difference_late_loglog_slope,ratio_late_loglog_slope,reference_late_halves_ratio,comparison_late_halves_ratio,difference_late_halves_ratio,ratio_late_halves_ratio,reference_late_mean_sqrtQ,comparison_late_mean_sqrtQ,difference_late_mean_sqrtQ,ratio_late_mean_sqrtQ,reference_late_mean_sigma,comparison_late_mean_sigma,difference_late_mean_sigma,ratio_late_mean_sigma,reference_late_A_balance,comparison_late_A_balance,difference_late_A_balance,ratio_late_A_balance,reference_late_A_activity,comparison_late_A_activity,difference_late_A_activity,ratio_late_A_activity,reference_late_update_only_balance,comparison_late_update_only_balance,difference_late_update_only_balance,ratio_late_update_only_balance,reference_late_G_pre_over_Q,comparison_late_G_pre_over_Q,difference_late_G_pre_over_Q,ratio_late_G_pre_over_Q,reference_late_abs_G_pre_over_Q,comparison_late_abs_G_pre_over_Q,difference_late_abs_G_pre_over_Q,ratio_late_abs_G_pre_over_Q,reference_late_sum_A_energy,comparison_late_sum_A_energy,difference_late_sum_A_energy,ratio_late_sum_A_energy,reference_late_sum_E_energy,comparison_late_sum_E_energy,difference_late_sum_E_energy,ratio_late_sum_E_energy,reference_late_sum_AE_cross,comparison_late_sum_AE_cross,difference_late_sum_AE_cross,ratio_late_sum_AE_cross,reference_late_sum_total_energy,comparison_late_sum_total_energy,difference_late_sum_total_energy,ratio_late_sum_total_energy,reference_late_sum_mean_A_sq,comparison_late_sum_mean_A_sq,difference_late_sum_mean_A_sq,ratio_late_sum_mean_A_sq,reference_late_sum_mean_E_sq,comparison_late_sum_mean_E_sq,difference_late_sum_mean_E_sq,ratio_late_sum_mean_E_sq,reference_late_target_change_fraction,comparison_late_target_change_fraction,difference_late_target_change_fraction,ratio_late_target_change_fraction,reference_late_target_change_energy,comparison_late_target_change_energy,difference_late_target_change_energy,ratio_late_target_change_energy,reference_late_learner_input_mean_shift_sq,comparison_late_learner_input_mean_shift_sq,difference_late_learner_input_mean_shift_sq,ratio_late_learner_input_mean_shift_sq,reference_late_original_context_mean_shift_sq,comparison_late_original_context_mean_shift_sq,difference_late_original_context_mean_shift_sq,ratio_late_original_context_mean_shift_sq,reference_late_task_start_mse,comparison_late_task_start_mse,difference_late_task_start_mse,ratio_late_task_start_mse,reference_late_mse,comparison_late_mse,difference_late_mse,ratio_late_mse,reference_late_task_mse_gain,comparison_late_task_mse_gain,difference_late_task_mse_gain,ratio_late_task_mse_gain,reference_late_task_start_acc,comparison_late_task_start_acc,difference_late_task_start_acc,ratio_late_task_start_acc,reference_late_train_acc,comparison_late_train_acc,difference_late_train_acc,ratio_late_train_acc,reference_late_task_accuracy_gain,comparison_late_task_accuracy_gain,difference_late_task_accuracy_gain,ratio_late_task_accuracy_gain,reference_late_grad_w1_start_norm,comparison_late_grad_w1_start_norm,difference_late_grad_w1_start_norm,ratio_late_grad_w1_start_norm,reference_late_grad_w1_end_norm,comparison_late_grad_w1_end_norm,difference_late_grad_w1_end_norm,ratio_late_grad_w1_end_norm,reference_late_grad_w2_start_norm,comparison_late_grad_w2_start_norm,difference_late_grad_w2_start_norm,ratio_late_grad_w2_start_norm,reference_late_grad_w2_end_norm,comparison_late_grad_w2_end_norm,difference_late_grad_w2_end_norm,ratio_late_grad_w2_end_norm,reference_late_adaptive_alpha_median,comparison_late_adaptive_alpha_median,difference_late_adaptive_alpha_median,ratio_late_adaptive_alpha_median,reference_late_adaptive_alpha_clip_frac,comparison_late_adaptive_alpha_clip_frac,difference_late_adaptive_alpha_clip_frac,ratio_late_adaptive_alpha_clip_frac,reference_late_adaptive_alpha_median_l1,comparison_late_adaptive_alpha_median_l1,difference_late_adaptive_alpha_median_l1,ratio_late_adaptive_alpha_median_l1,reference_late_adaptive_alpha_clip_frac_l1,comparison_late_adaptive_alpha_clip_frac_l1,difference_late_adaptive_alpha_clip_frac_l1,ratio_late_adaptive_alpha_clip_frac_l1,reference_late_adaptive_alpha_median_l2,comparison_late_adaptive_alpha_median_l2,difference_late_adaptive_alpha_median_l2,ratio_late_adaptive_alpha_median_l2,reference_late_adaptive_alpha_clip_frac_l2,comparison_late_adaptive_alpha_clip_frac_l2,difference_late_adaptive_alpha_clip_frac_l2,ratio_late_adaptive_alpha_clip_frac_l2
conda,SNA06_k1_X1Y1,SNA06_k7_X1Y1,primary400,primary400,primary400,k7_minus_k1,actual,202,COMPLETE,1.2856301552912328,1.0019671890521833,-0.2836629662390495,0.7793588108745072,0.263850637452028,0.19405822518279497,-0.06979241226923305,0.7354851481762201,-1.2948251053502222,0.2670008612333409,1.5618259665835632,-0.20620612013938586,0.8697612930987956,1.074474804702331,0.20471351160353535,1.2353674660252811,1.5249117662396334,1.4082991602174924,-0.11661260602214107,0.9235282928469345,27.15188749210781,29.7541269210379,2.6022394289300905,1.0958400932416386,1.2856301552912328,1.0019671890521833,-0.2836629662390495,0.7793588108745072,0.263850637452028,0.19405822518279497,-0.06979241226923305,0.7354851481762201,1.2856301552912328,1.0019671890521833,-0.2836629662390495,0.7793588108745072,0.0,0.0,0.0,,0.0,0.0,0.0,,8202.445036436427,6158.7525586868605,-2043.692477749567,0.7508435023128842,1927.6729553237833,10456.22263396805,8528.549678644265,5.424272102324411,-450.7186031742363,-2256.620889299503,-1805.9022861252665,5.006717879863394,9679.399388585975,14358.354303355405,4678.954914769431,1.4833931039447439,8007.297174586176,5986.790290259927,-2020.5068843262488,0.7476668043820079,1927.6729553237833,10456.22263396805,8528.549678644265,5.424272102324411,0.74375,0.81953125,0.07578125000000002,1.101890756302521,2.33359375,4.785546875,2.4519531249999997,2.050719785738199,1.0,7.0,6.0,7.0,1.0,7.0,6.0,7.0,2.3203143127262593,4.92920319288969,2.608888880163431,2.1243687399825197,0.02347992083123245,0.011065689437782567,-0.012414231393449882,0.4712830812897479,2.2968343918950267,4.9181375034519075,2.621303111556881,2.1412677904888686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24189365794882178,0.21577139673754572,-0.02612226121127606,0.8920093175125624,0.07999999999999999,0.1485,0.0685,1.8562500000000002,,,,,,,,,,,,,,,,
conda,SNA06_k1_X1Y1,SNA06_k7_X1Y1,primary400,primary400,primary400,k7_minus_k1,actual,203,COMPLETE,0.4773854919656331,0.8040986861124253,0.3267131941467922,1.684380232841915,0.2822279337162855,0.20216972209900233,-0.08005821161728319,0.7163349121289919,0.7228686722635661,0.48001439491239306,-0.24285427735117304,0.6640409431623209,1.118589977211885,1.06804905971732,-0.05054091749456502,0.95481729809475,1.5725473869476716,1.4494153040590168,-0.12313208288865485,0.921698968240534,27.013124000118932,29.670530227307772,2.65740622718884,1.0983746354985502,0.4773854919656331,0.8040986861124253,0.3267131941467922,1.684380232841915,0.2822279337162855,0.20216972209900233,-0.08005821161728319,0.7163349121289919,0.4773854919656331,0.8040986861124253,0.3267131941467922,1.684380232841915,0.0,0.0,0.0,,0.0,0.0,0.0,,8103.733900181978,7578.503956291044,-525.229943890934,0.9351866743947331,2035.8404641467569,13845.180332163969,11809.339868017212,6.800719690954093,-301.1151190712077,-2478.050473812139,-2176.9353547409314,8.229578380041852,9838.459245257527,18945.633814642875,9107.174569385348,1.92567081311795,7897.406138934031,7400.438196315608,-496.96794261842297,0.937072003911717,2035.8404641467569,13845.180332163969,11809.339868017212,6.800719690954093,0.72421875,0.824609375,0.10039062499999996,1.1386192017259977,2.245703125,5.4515625,3.2058593749999997,2.427552617846582,1.0,7.0,6.0,7.0,1.0,7.0,6.0,7.0,2.183739486336708,5.4265568345785145,3.2428173482418066,2.4849836111548886,0.013364508763515914,0.013191420190196368,-0.0001730885733195464,0.9870486393190848,2.170374977573192,5.413365414388318,3.242990436815126,2.4942074389565994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24143619695678353,0.21455799397081138,-0.026878202985972155,0.8886736813917622,0.14875,0.11737500000000001,-0.031374999999999986,0.7890756302521009,,,,,,,,,,,,,,,,
conda,SNA06_k1_X1Y1,SNA06_k7_X1Y1,primary400,primary400,primary400,k7_minus_k1,actual,204,COMPLETE,0.21483597735675303,1.189460106193848,0.9746241288370949,5.53659643430509,0.3040317683769122,0.24426839984463297,-0.05976336853227923,0.8034305136883269,0.17128492160365913,0.22271491764667598,0.051429996043016846,1.300259915242406,0.9639675821270127,1.068686587977255,0.10471900585024219,1.1086333272942412,1.5900082515176799,1.3877641949260335,-0.20224405659164635,0.8728031402361578,26.556619219019403,26.298079560370546,-0.2585396586488571,0.9902645868995367,0.21483597735675303,1.189460106193848,0.9746241288370949,5.53659643430509,0.3040317683769122,0.24426839984463297,-0.05976336853227923,0.8034305136883269,0.21483597735675303,1.189460106193848,0.9746241288370949,5.53659643430509,0.0,0.0,0.0,,0.0,0.0,0.0,,7903.879305177174,6420.141248833492,-1483.7380563436818,0.8122772376633068,1850.3753211897647,12759.393609822617,10909.018288632851,6.895570570849654,-218.8609613311266,-2890.5044618397264,-2671.6435005086,13.207035390228986,9535.393665035812,16289.030396816383,6753.636731780571,1.708270362926354,7689.032591877762,6251.01955863568,-1438.0130332420813,0.812978678909345,1850.3753211897647,12759.393609822617,10909.018288632851,6.895570570849654,0.7625,0.8203125,0.057812500000000044,1.0758196721311477,2.884765625,5.80859375,2.923828125,2.01354096140826,1.0,7.0,6.0,7.0,1.0,7.0,6.0,7.0,2.9962812647223473,5.329005083441734,2.3327238187193866,1.7785396672149703,0.011764192210830516,0.009386224877562199,-0.0023779673332683174,0.7978639509919704,2.9845170725115167,5.319618858564172,2.3351017860526553,1.782405236532164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25167312296107414,0.2407117985188961,-0.010961324442178039,0.9564461857777582,0.09537499999999999,0.04987499999999999,-0.0455,0.5229357798165137,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,SNA06_k1_X0Y0,primary400,primary400,primary400,SNA06_minus_LR,raw,200,COMPLETE,0.8065355447253538,-56.17857115662153,-56.985106701346886,-69.65417894353531,0.10544040882190336,0.0018854313567172457,-0.10355497746518612,0.01788148754147832,0.09308295431215667,0.49848740732728847,0.4054044530151318,5.3553028157614655,1.0123845709932393,1.0575323850510534,0.045147814057814095,1.044595517702843,0.7845384584380544,0.14075944690897296,-0.6437790115290813,0.1794168856797822,21.76877737543314,35.972395644805445,14.203618269372306,1.6524766193530744,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.00032866378353162417,0.002039363333278743,0.0017106995497471187,6.205013863605433,0.0003275402637171965,0.0020468495453314973,0.001719309281614301,6.249153988282735,1.1235198144277093e-06,-7.486212052754127e-06,-8.609731867181836e-06,-6.663177592971426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.8532499999999998,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,SNA06_k1_X0Y0,primary400,primary400,primary400,SNA06_minus_LR,raw,201,COMPLETE,0.29569360343022033,-217.72067246416466,-218.01636606759487,-736.3049790001419,0.07526724103307382,0.00042216351321017697,-0.07484507751986365,0.005608861271063071,0.3080779230824942,0.41122177977123975,0.10314385668874554,1.334797948703149,1.0367090856973558,1.0467179501265973,0.010008864429241537,1.0096544580995053,0.7410555830011877,0.0807748500145912,-0.6602807329865965,0.10899971860067849,24.247714593317056,35.91499393911822,11.667279345801163,1.4811702686824266,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0003255963888705082,0.0013451286789404548,0.0010195322900699464,4.131276405142875,0.00033053696981824034,0.0013520103247628868,0.0010214733549446463,4.090345250960419,-4.940580947732087e-06,-6.881645822431892e-06,-1.9410648746998044e-06,1.3928819090780864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.8699999999999999,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,SNA06_k1_X0Y0,primary400,primary400,primary400,SNA06_minus_LR,raw,202,COMPLETE,-0.49777610766831243,-29.012160728230217,-28.514384620561906,58.283554154756956,0.06290562634812932,0.003570183756999506,-0.059335442591129814,0.05675460152390129,0.4256501585078773,0.44812994232809333,0.022479783820216037,1.0528128167484285,1.0485288662481749,1.050854725816066,0.0023258595678912197,1.0022182122426573,0.7305207565074265,0.1603829460343144,-0.5701378104731121,0.2195460493156897,26.117104637098077,43.849966216638805,17.732861579540728,1.6789750175581124,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0008945433133021652,0.0030154807654582784,0.002120937452156113,3.3709723393121918,0.0008958353174648437,0.00282508755204276,0.0019292522345779163,3.153579119918576,-1.2920041626784951e-06,0.0001903932134155184,0.0001916852175781969,-147.36269349226257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.832625,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,SNA06_k1_X0Y0,primary400,primary400,primary400,SNA06_minus_LR,raw,203,COMPLETE,0.2300381521831194,-16.84808724321596,-17.07812539539908,-73.2404041821907,0.08893732412681649,0.005570827007247825,-0.08336649711956866,0.06263767278746026,0.3041178387767689,0.45994415888450324,0.15582632010773434,1.5123879636081303,1.0340422873896966,1.0527365492382745,0.01869426184857792,1.0180788175460107,0.8574099626606018,0.3399016416320527,-0.517508321028549,0.39642837899540456,25.80951141091773,41.20176655159763,15.3922551406799,1.5963791757084094,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.00037333392716618616,0.002152716413138478,0.0017793824859722918,5.766195506202189,0.0003751705361651148,0.0021535477040288244,0.0017783771678637097,5.740183453748179,-1.8366089989285683e-06,-8.312908903462812e-07,1.005318108582287e-06,0.45262268170919095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.8600000000000001,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,SNA06_k1_X0Y0,primary400,primary400,primary400,SNA06_minus_LR,raw,204,COMPLETE,-0.11561336413628355,-39.49128019583734,-39.375666831701054,341.5805818891796,0.08471774291859248,0.003776777852733786,-0.0809409650658587,0.044580718543965364,0.41989049696208436,0.6907639051902825,0.27087340822819816,1.6451048789814782,1.0478753315506133,1.0809254272238573,0.03305009567324402,1.0315401027948023,0.767076365915256,0.26481408704362064,-0.5022622788716353,0.34522519374932276,23.639642675227165,39.06781960229468,15.428176927067518,1.6526400224837265,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0003678693059718796,0.002972705443767154,0.0026048361377952745,8.080873819884259,0.000366135843812998,0.0029458519083846112,0.0025797160645716134,8.045789447179036,1.7334621588815935e-06,2.6853535382542758e-05,2.5120073223661164e-05,15.491272910086654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.8600000000000001,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,SNA06_k1_X0Y0,primary400,primary400,primary400,SNA06_minus_LR,reference,200,COMPLETE,0.782505839429157,-62.589399614931445,-63.3719054543606,-79.98585628522697,0.13600953964329968,0.001974619726580267,-0.1340349199167194,0.014518244321383112,0.134358988842906,0.5780625734359821,0.44370358459307613,4.30237365147083,1.017748432299654,1.0668676971931272,0.04911926489347329,1.0482626780200348,0.3708349343083747,0.06412591342230103,-0.30670902088607366,0.1729230649261753,9.068478172514668,16.57299639883845,7.50451822632378,1.8275388751630854,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.00032866378353162417,0.002039363333278743,0.0017106995497471187,6.205013863605433,0.0003275402637171965,0.0020468495453314973,0.001719309281614301,6.249153988282735,1.1235198144277093e-06,-7.486212052754127e-06,-8.609731867181836e-06,-6.663177592971426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.8532499999999998,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,SNA06_k1_X0Y0,primary400,primary400,primary400,SNA06_minus_LR,reference,201,COMPLETE,0.20056123488419034,-263.011230128403,-263.21179136328715,-1311.3762002925093,0.09032137231500936,0.0003892864834482978,-0.08993208583156106,0.004310015154448747,0.40914583396958737,0.4580672281656926,0.04892139419610525,1.1195695767483769,1.0489828457191117,1.0521431660773528,0.0031603203582410977,1.003012747416355,0.34256399940827686,0.035944809238180775,-0.3066191901700961,0.10492874119951173,10.23478237567144,16.58432502513354,6.3495426494621015,1.6203886332312512,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0003255963888705082,0.0013451286789404548,0.0010195322900699464,4.131276405142875,0.00033053696981824034,0.0013520103247628868,0.0010214733549446463,4.090345250960419,-4.940580947732087e-06,-6.881645822431892e-06,-1.9410648746998044e-06,1.3928819090780864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.8699999999999999,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,SNA06_k1_X0Y0,primary400,primary400,primary400,SNA06_minus_LR,reference,202,COMPLETE,-0.7031281917856191,-28.70126783626668,-27.99813964448106,40.81939562596514,0.07008425190438426,0.0038532162832980213,-0.06623103562108625,0.05497977332418348,0.5379721609390451,0.4774278950742381,-0.06054426586480699,0.8874583663230355,1.0616688367352032,1.0541965071817891,-0.007472329553414037,0.992961713394176,0.3381915069021465,0.07297262938666092,-0.26521887751548556,0.21577309866558853,11.453067788292449,20.672246912917952,9.219179124625503,1.804952812210675,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0008945433133021652,0.0030154807654582784,0.002120937452156113,3.3709723393121918,0.0008958353174648437,0.00282508755204276,0.0019292522345779163,3.153579119918576,-1.2920041626784951e-06,0.0001903932134155184,0.0001916852175781969,-147.36269349226257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.832625,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,SNA06_k1_X0Y0,primary400,primary400,primary400,SNA06_minus_LR,reference,203,COMPLETE,0.1337703075615054,-19.39669485123584,-19.530465158797345,-145.00000190488876,0.0985310921589726,0.005038520070456641,-0.09349257208851595,0.051136346508037916,0.3780780487623338,0.47591273065544876,0.09783468189311495,1.258768479718365,1.0424976943339308,1.0546048003856092,0.012107106051678418,1.0116135566701794,0.39778513125613346,0.1465797992701353,-0.25120533198599815,0.368489890024956,11.373569244163303,18.688686242048163,7.315116997884861,1.6431681067611066,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.00037333392716618616,0.002152716413138478,0.0017793824859722918,5.766195506202189,0.0003751705361651148,0.0021535477040288244,0.0017783771678637097,5.740183453748179,-1.8366089989285683e-06,-8.312908903462812e-07,1.005318108582287e-06,0.45262268170919095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.8600000000000001,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,SNA06_k1_X0Y0,primary400,primary400,primary400,SNA06_minus_LR,reference,204,COMPLETE,-0.2296021106757605,-46.585482878825665,-46.3558807681499,202.8965793986657,0.10250256876369276,0.003540281462862061,-0.0989622873008307,0.034538465772733465,0.5605144068745467,0.7624241846073656,0.20190977773281893,1.3602222802062784,1.0644163117229137,1.0895215179185453,0.025105206195631613,1.0235858901438621,0.3580664625776214,0.11356285091427964,-0.24450361166334178,0.317155787494791,10.032653370109804,17.424844750267034,7.3921913801572305,1.736813194621148,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0003678693059718796,0.002972705443767154,0.0026048361377952745,8.080873819884259,0.000366135843812998,0.0029458519083846112,0.0025797160645716134,8.045789447179036,1.7334621588815935e-06,2.6853535382542758e-05,2.5120073223661164e-05,15.491272910086654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.8600000000000001,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,SNA06_k1_X0Y0,primary400,primary400,primary400,SNA06_minus_LR,actual,200,COMPLETE,0.782505839429157,-62.589399614931445,-63.3719054543606,-79.98585628522697,0.13600953964329968,0.001974619726580267,-0.1340349199167194,0.014518244321383112,0.134358988842906,0.5780625734359821,0.44370358459307613,4.30237365147083,1.017748432299654,1.0668676971931272,0.04911926489347329,1.0482626780200348,0.3708349343083747,0.06412591342230103,-0.30670902088607366,0.1729230649261753,9.068478172514668,16.57299639883845,7.50451822632378,1.8275388751630854,0.782505839429157,-62.589399614931445,-63.3719054543606,-79.98585628522697,0.13600953964329968,0.001974619726580267,-0.1340349199167194,0.014518244321383112,0.782505839429157,-62.589399614931445,-63.3719054543606,-79.98585628522697,0.0,0.0,0.0,,0.0,0.0,0.0,,65.33356371814395,4.143638152675991,-61.18992556546796,0.06342280930138901,0.0,0.0,0.0,,0.0,0.0,0.0,,65.33356371814395,4.143638152675991,-61.18992556546796,0.06342280930138901,54.1480954286843,3.60109197035737,-50.54700345832693,0.06650449922288006,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.00032866378353162417,0.002039363333278743,0.0017106995497471187,6.205013863605433,0.0003275402637171965,0.0020468495453314973,0.001719309281614301,6.249153988282735,1.1235198144277093e-06,-7.486212052754127e-06,-8.609731867181836e-06,-6.663177592971426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.8532499999999998,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,SNA06_k1_X0Y0,primary400,primary400,primary400,SNA06_minus_LR,actual,201,COMPLETE,0.20056123488419034,-263.011230128403,-263.21179136328715,-1311.3762002925093,0.09032137231500936,0.0003892864834482978,-0.08993208583156106,0.004310015154448747,0.40914583396958737,0.4580672281656926,0.04892139419610525,1.1195695767483769,1.0489828457191117,1.0521431660773528,0.0031603203582410977,1.003012747416355,0.34256399940827686,0.035944809238180775,-0.3066191901700961,0.10492874119951173,10.23478237567144,16.58432502513354,6.3495426494621015,1.6203886332312512,0.20056123488419034,-263.011230128403,-263.21179136328715,-1311.3762002925093,0.09032137231500936,0.0003892864834482978,-0.08993208583156106,0.004310015154448747,0.20056123488419034,-263.011230128403,-263.21179136328715,-1311.3762002925093,0.0,0.0,0.0,,0.0,0.0,0.0,,83.67329685090783,1.7162806543822648,-81.95701619652557,0.020511689140687225,0.0,0.0,0.0,,0.0,0.0,0.0,,83.67329685090783,1.7162806543822648,-81.95701619652557,0.020511689140687225,74.21026003774587,1.6091880376939327,-72.60107200005194,0.02168417193088186,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0003255963888705082,0.0013451286789404548,0.0010195322900699464,4.131276405142875,0.00033053696981824034,0.0013520103247628868,0.0010214733549446463,4.090345250960419,-4.940580947732087e-06,-6.881645822431892e-06,-1.9410648746998044e-06,1.3928819090780864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.8699999999999999,,,,,,,,,,,,,,,,,,
conda,LR_k1_X0Y0,SNA06_k1_X0Y0,primary400,primary400,primary400,SNA06_minus_LR,actual,202,COMPLETE,-0.7031281917856191,-28.70126783626668,-27.99813964448106,40.81939562596514,0.07008425190438426,0.0038532162832980213,-0.06623103562108625,0.05497977332418348,0.5379721609390451,0.4774278950742381,-0.06054426586480699,0.8874583663230355,1.0616688367352032,1.0541965071817891,-0.007472329553414037,0.992961713394176,0.3381915069021465,0.07297262938666092,-0.26521887751548556,0.21577309866558853,11.453067788292449,20.672246912917952,9.219179124625503,1.804952812210675,-0.7031281917856191,-28.70126783626668,-27.99813964448106,40.81939562596514,0.07008425190438426,0.0038532162832980213,-0.06623103562108625,0.05497977332418348,-0.7031281917856191,-28.70126783626668,-27.99813964448106,40.81939562596514,0.0,0.0,0.0,,0.0,0.0,0.0,,82.98839319161632,6.511790618679623,-76.4766025729367,0.07846628146714689,0.0,0.0,0.0,,0.0,0.0,0.0,,82.98839319161632,6.511790618679623,-76.4766025729367,0.07846628146714689,73.79248888050012,4.864750230093648,-68.92773865040647,0.06592473439907476,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0008945433133021652,0.0030154807654582784,0.002120937452156113,3.3709723393121918,0.0008958353174648437,0.00282508755204276,0.0019292522345779163,3.153579119918576,-1.2920041626784951e-06,0.0001903932134155184,0.0001916852175781969,-147.36269349226257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.832625,,,,,,,,,,,,,,,,,,
