environment,arm,activation,cell,seed,metric,window,calibration_first_task,calibration_last_task,heldout_first_task,heldout_last_task,late_first_task,late_last_task,first_source,last_source,reference_input_source,first_late_input_source,last_late_input_source
mnist,LR_X1Y0,LR,X1Y0,203,actual,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/task_050_input.npz
mnist,LR_X1Y0,LR,X1Y0,203,raw,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/task_050_input.npz
mnist,LR_X1Y0,LR,X1Y0,203,reference,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_203/task_050_input.npz
mnist,LR_X1Y0,LR,X1Y0,204,actual,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/task_050_input.npz
mnist,LR_X1Y0,LR,X1Y0,204,raw,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/task_050_input.npz
mnist,LR_X1Y0,LR,X1Y0,204,reference,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y0/seed_204/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,200,actual,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,200,raw,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,200,reference,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_200/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,201,actual,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,201,raw,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,201,reference,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_201/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,202,actual,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,202,raw,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,202,reference,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_202/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,203,actual,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,203,raw,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,203,reference,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_203/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,204,actual,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,204,raw,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/task_050_input.npz
mnist,LR_X1Y1,LR,X1Y1,204,reference,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/LR_X1Y1/seed_204/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,200,actual,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,200,raw,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,200,reference,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_200/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,201,actual,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,201,raw,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,201,reference,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_201/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,202,actual,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,202,raw,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,202,reference,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_202/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,203,actual,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,203,raw,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,203,reference,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_203/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,204,actual,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,204,raw,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/task_050_input.npz
mnist,SN05_X0Y1,SN05,X0Y1,204,reference,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SN05_X0Y1/seed_204/task_050_input.npz
mnist,SNA03_X0Y1,SNA03,X0Y1,200,actual,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/task_050_input.npz
mnist,SNA03_X0Y1,SNA03,X0Y1,200,raw,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/task_050_input.npz
mnist,SNA03_X0Y1,SNA03,X0Y1,200,reference,primary50,6,25,26,50,41,50,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/state_000.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/state_050.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/input_bank.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/task_041_input.npz,/home/issan/Projects/obsidian-research-data/effdisp_inputscope_0924/raw/mnist/SNA03_X0Y1/seed_200/task_050_input.npz
