act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
LR,l2wt,0,0.001,1,1,0.93916875,0.9933333397,0.9933333397,0,0,-0.3552210331,0.7124852538,-1.146919847,0.3339999616,61.79240616,0,0,0.3020436764,0.2517096102,0.07563920319,0.9010000825,34.157822,1.152521729,0.7448951602,8.634901047,0.171800943,0.2067774572,1.16061714,1.608657331,1.761357721,1.994850541,0.003642490069,-0.01959157083,0,0.5,nan,nan,nan,0.4960143444,0.6529412384,0.7677951763,0.9528914895,1.161939244,0.03031428522,0.06560326554,0,0,nan,nan,nan,0.171800943,0.7704950543
LR,l2wt,0,0.001,1,2,0.92556875,1,1,0,0,-0.4160608649,0.6296613216,-2.004049301,0.2994999588,50.4365956,0,0,0.2850869298,0.1673432291,0.08124938607,0.9752500653,31.05459905,0.8738705516,0.6994763613,13.81854725,0.1089612379,0.03879683651,0.8834039974,1.368622334,1.761465546,1.54850136,0.003806356903,-0.05496815406,0.23,0.28,nan,nan,nan,0.2714697701,0.5604520687,0.7119660111,0.8060440602,0.9910763609,0.03615379992,0.09119239077,0.09,0,nan,nan,nan,0.1089612379,1.953825302
LR,l2wt,0,0.001,1,3,0.9346020833,1,1,0,0,-0.4953359962,0.6335478425,-1.735807538,0.2657499611,54.32075071,0,0,0.2570772171,0.1935873628,-0.1696652323,0.9152500629,35.90062132,0.8885263205,0.8081334829,16.94828987,0.1230420516,0.1311368716,0.8591585504,1.440650309,1.774324489,1.506694455,0.004108287668,-0.1236342303,0.29,0.36,nan,nan,nan,0.1749292715,0.5541487313,0.8276924065,0.9409729742,0.9741394263,0.04528125809,0.04966387711,0.3,0,nan,nan,nan,0.1230420516,2.943843173
LR,l2wt,0,0.001,1,4,0.9314854167,0.9649999738,0.9649999738,0,0,-0.8562371731,0.7588813901,-2.137215853,0.193749994,58.52752014,0,0,-0.1840635985,0.2794572413,-0.7563224435,0.342999965,44.82626087,0.9749145508,0.8713699579,19.10856628,0.1517615552,0.2879522341,0.9431736749,1.624485526,1.891179476,1.621737063,0.006391378921,-0.1396506056,0.52,0.46,nan,nan,nan,0.1812037483,0.5400522371,0.8954360661,0.9888455428,0.9381002042,0.05155410543,-0.003552159294,0.34,0,nan,nan,nan,0.1517615552,3.741408064
LR,l2wt,0,0.001,1,5,0.9312875,1,1,0,0,-0.5271849632,0.6035472155,-1.643357873,0.2724999785,51.52852689,0,0,0.1836226881,0.1792100817,-0.3577806652,0.8432500362,33.76647994,0.7285797,0.8602247834,21.29212952,0.09845437535,0.03067892207,0.7414373147,1.300356341,1.431466005,1.267680569,0.004083389168,-0.1932064667,0.29,0.32,nan,nan,nan,0.04091020796,0.3319313138,0.8551775702,1.015136946,0.5916448779,0.06350453995,-0.04578970373,0.25,0,nan,nan,nan,0.09845437535,4.616776983
LR,l2wt,0,0.001,1,6,0.9337979167,1,1,0,0,-0.647798419,0.5969737172,-2.147478342,0.2559999526,54.49394366,0,0,0.05650018528,0.1618812829,-0.4694272876,0.6797499657,32.48675648,0.7375334501,0.9451575279,22.99534798,0.1068044896,0.05326421769,0.7155245714,1.426603424,1.594942735,1.261456198,0.004898556953,-0.224113293,0.29,0.3,nan,nan,nan,0.02740874741,0.2019531924,0.9370787021,1.06427872,0.3506852001,0.06834408948,-0.08354842663,0.25,0,nan,nan,nan,0.1068044896,5.396293961
LR,l2wt,0,0.001,1,7,0.9286,1,1,0,0,-0.6912952065,0.6963300705,-2.047939301,0.219999969,56.3449597,0,0,-0.07559275627,0.2194979936,-0.4341582656,0.3684999645,36.6270852,0.9274115562,0.9911422729,24.23192787,0.1370244901,0.1730426118,0.9292134048,1.631509882,1.871174246,1.636283842,0.004587041315,-0.2458041087,0.43,0.37,nan,nan,nan,0.08110725899,0.2632526404,0.9994685961,1.125574826,0.4535610851,0.06925295639,-0.1244433187,0.3,0.01,nan,nan,nan,0.1370244901,6.086727338
LR,l2wt,0,0.001,1,8,0.9274895833,1,1,0,0,-0.750980854,0.7064086199,-1.552565455,0.2282499671,62.21657323,0,0,-0.2171897143,0.246133849,-0.7083828449,0.1967499852,36.62760868,0.9941015244,1.008909941,25.7269783,0.1430109647,0.2576922086,0.9515400965,1.601400802,1.930559562,1.641980807,0.004940594971,-0.2831952423,0.45,0.41,nan,nan,nan,0.124479698,0.3234726512,0.9907350728,1.11982308,0.5534067855,0.06252501469,-0.1196777299,0.28,0.01,nan,nan,nan,0.1430109647,6.838282075
LR,l2wt,0,0.001,1,9,0.93195625,1,1,0,0,-0.520096302,0.5225509405,-2.314294577,0.2477499843,52.93284381,0,0,-0.05631380901,0.162545681,-0.5731966496,0.396999985,28.89610762,0.6693469286,0.9205080271,27.10613823,0.09363111489,0.04051195695,0.6661662416,1.388375509,1.665155109,1.161221919,0.003528087696,-0.3396312296,0.3,0.22,nan,nan,nan,0.01468008438,0.1110431304,0.9126011261,1.044226337,0.1926642584,0.0623413337,-0.1945245638,0.25,0,nan,nan,nan,0.09363111489,7.502268457
LR,l2wt,0,0.001,1,10,0.9298041667,1,1,0,0,-0.748002708,0.7139315009,-2.241850615,0.2102499753,61.03654789,0,0,-0.3743228018,0.2769839764,-0.9924294949,0.1142500043,32.51745602,1.025751948,0.999743402,28.21785736,0.1446490695,0.3055917862,0.9716774103,1.578946381,1.943735381,1.690795592,0.005028099484,-0.373507455,0.5,0.45,nan,nan,nan,0.1450095958,0.2726836977,0.9647191296,1.151742894,0.4721932747,0.06173928423,-0.1530706808,0.28,0.01,nan,nan,nan,0.1446490695,8.071869355
LR,l2wt,0,0.001,1,11,0.92988125,1,1,0,0,-0.7193312645,0.7107182741,-1.706199646,0.2109999806,54.59888506,0,0,-0.1377264261,0.1883223057,-0.6972585917,0.2019999772,31.68970432,0.8754615188,1.003539443,29.24323463,0.1219796895,0.09132635823,0.8696333149,1.491963549,1.888825346,1.546448481,0.005114282658,-0.3792728037,0.37,0.36,nan,nan,nan,0.03287387589,0.1562864576,0.9394875281,1.070804673,0.2928388837,0.06284345568,-0.1943485513,0.28,0,nan,nan,nan,0.1219796895,8.670539558
LR,l2wt,0,0.001,1,12,0.9273479167,0.9850000143,0.9850000143,0,0,-0.793145299,0.7396228909,-2.237149954,0.1982499659,61.48297709,0,0,-0.3665893972,0.2738253474,-1.360768676,0.1075000092,32.86119155,0.9863274097,1.013579965,30.13627815,0.1525000864,0.3138065753,0.9501063042,1.688952916,1.797157295,1.685564051,0.004880936676,-0.4199485183,0.53,0.45,nan,nan,nan,0.1754219165,0.3048693423,0.9502245745,1.167516995,0.5394765682,0.06638254484,-0.1346317157,0.3,0.01,nan,nan,nan,0.1525000864,9.268664679
LR,l2wt,0,0.001,1,13,0.92630625,1,1,0,0,-0.6341523528,0.6282922626,-1.739039898,0.2267499566,59.4163021,0,0,-0.1373756677,0.1849060953,-0.8623200655,0.1899999827,30.60912843,0.8343954682,0.988368988,31.23498344,0.1153033703,0.1132953034,0.8152268571,1.511358412,1.860747503,1.410142701,0.004072270369,-0.3454799652,0.37,0.29,nan,nan,nan,0.04458499451,0.1960957336,0.9385978036,1.11901302,0.3487460141,0.06839261636,-0.1288541779,0.28,0.01,nan,nan,nan,0.1153033703,9.928567806
LR,l2wt,0,0.001,1,14,0.9348458333,1,1,0,0,-0.6348085403,0.6290200353,-1.490810156,0.2304999828,58.0977056,0,0,-0.2031282783,0.2060394734,-1.005983233,0.1539999992,31.87021948,0.8581266999,0.9563065767,32.07748032,0.1152773619,0.07957288915,0.8285299366,1.49416362,1.756461682,1.447347109,0.003681825778,-0.3855515569,0.35,0.33,nan,nan,nan,0.03465054504,0.1740065826,0.9520880408,1.084849411,0.306385473,0.06037131539,-0.1994562596,0.31,0.01,nan,nan,nan,0.1152773619,10.445693
LR,l2wt,0,0.001,1,15,0.9338520833,1,1,0,0,-0.6516728997,0.6941980124,-1.586063027,0.2087499797,61.47850527,0,0,-0.2136307508,0.2196330726,-1.016590476,0.1547500044,33.89457213,0.9374201894,1.00905931,32.86141968,0.1284023296,0.1466898134,0.9442184568,1.567797602,1.75696002,1.63997008,0.004520200571,-0.3622079343,0.4,0.36,nan,nan,nan,0.07088244879,0.24677489,0.9484830917,1.095400997,0.4428484405,0.07304185432,-0.1739308536,0.32,0.01,nan,nan,nan,0.1284023296,11.04499933
LR,l2wt,0,0.001,1,16,0.9335958333,1,1,0,0,-0.7423406839,0.655916214,-1.554443717,0.2094999701,58.05902835,0,0,-0.2713568509,0.2222314924,-1.210901856,0.1360000074,29.70296214,0.9399359822,1.000003338,33.71100998,0.1241603757,0.1369585468,0.9339865863,1.488239899,1.948135693,1.605589982,0.004593843362,-0.3386153132,0.36,0.37,nan,nan,nan,0.05171491781,0.1934711719,0.9536137286,1.185251595,0.3503161102,0.07575787432,-0.1193464622,0.28,0.01,nan,nan,nan,0.1241603757,11.60411371
LR,l2wt,0,0.001,1,17,0.93323125,0.8633333445,0.8633333445,0,0,-1.141564488,0.762298584,-2.4107728,0.1404999942,54.27734301,0,0,-0.6757574081,0.3253867924,-2.490146637,0.1007500216,22.75818053,0.8439970016,1.009788156,34.62253571,0.1420389562,0.4012305318,0.8156887726,1.630833131,1.874848634,1.412000829,0.007019338251,-0.3293291181,0.51,0.43,nan,nan,nan,0.1438118253,0.2648507497,0.904869177,1.176292789,0.4621001756,0.07064089552,-0.1145057529,0.28,0.01,nan,nan,nan,0.1420389562,12.13231348
