arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3
ref,std,3,7,0.001,1,none,0.980875,1,1,0,0,-1.730375767,18.86733627,-9.439574242,0.451666683,73.5065668,0.5381916761,-0.1006634533,0.451666683,0.4409749806,0,0.02232854813,0.003305182792,-3.935742771e+10,9.439574242,0.01999999955,0.01999999955,-10.41697693,15.1790514,-32.78952026,0.2483333349,74.63623379,0.7254666686,-0.6080266237,0.2483333349,0.2581500113,0.02999999933,-0.3662803173,0.004178962205,8515932672,32.78952026,0.6355108023,3.891920805,1.051306963,1.447360277
ref,std,3,7,0.001,2,none,0.7455770833,0.8816666603,0.8816666603,0,0,-6.089919567,52.69525146,-19.5765934,0.4375,70.87079475,0.5507000089,-0.1283939928,0.4375,0.4364333153,0,-0.001007089624,0.005034614354,-2.56084181e+11,19.5765934,0.2899999917,0.2899999917,-119.6643524,73.96044159,-194.0403442,0.01833333448,53.54488299,0.9648583531,-1.636269808,0.01833333448,0.03514166921,0.3899999857,-0.8059743643,0.001329665305,-3.614428365e+10,194.0403442,0.6415633559,10.18762016,1.654011965,2.277747631
ref,raw,4,8,0.001,1,none,0.2103625,0.2966666818,0.2966666818,0.969999969,0.969999969,-7.307658672,1.869318843,-21.35940742,0,2.836319585,0.9958583713,-3.739187717,0,0.004141666926,0.969999969,-0.1965952069,0.006135621574,-2949349120,21.35940742,0.2899999917,0.2899999917,-0.1574342996,1.280605912,-1.333391547,0.1158333346,9.4875516,0.7480416894,-0.3881399333,0.1158333346,0.08800834417,0.3199999928,-0.4954011738,0.3340385556,-3.7405619e+11,1.333391547,0.310757786,0.6594371796,0.7183881998,4.553207397
ref,raw,4,8,0.001,2,none,0.1206395833,0.1208333373,0.1208333373,0.969999969,0.969999969,-7.319337845,1.869318843,-101.6040268,0,2.897317447,0.999933362,-3.739187717,0,6.666666741e-05,1,-0.1966928691,0.005999453831,-4048388352,101.6040268,0.2899999917,0.2899999917,-0.111977987,0.2182590514,-1.806658149,0.001666666707,4.571942159,0.8986250162,-1.511570811,0.001666666707,0.001908333274,1,1.172718644,2.065738201,-4.245845115e+11,1.806658149,0.04516165331,0.6594371796,0.6949443221,4.595714092
ref,std,4,9,0.001,1,none,0.9810416667,1,1,0,0,-1.294741035,17.67918205,-6.099820137,0.4658333361,72.04510906,0.5328833461,-0.0736470595,0.4658333361,0.4516333342,0,0.09194967896,0.003043461824,-3.283863962e+10,6.099820137,0.009999999776,0.009999999776,-9.933154106,14.90049839,-40.09057236,0.2516666651,74.02295395,0.7244416475,-0.6303781867,0.2516666651,0.2421583384,0.02999999933,-0.6180583835,0.004073295742,1.115328102e+10,40.09057236,0.6303106546,3.666018963,1.055018306,1.519477725
ref,std,4,9,0.001,2,none,0.6966895833,0.853333354,0.853333354,0,0,-6.460957527,56.35767746,-24.61696434,0.4399999976,66.6233833,0.5556083322,-0.1148290336,0.4399999976,0.4408416748,0,0.09623663872,0.003933005035,-2.090541711e+11,24.61696434,0.1700000018,0.1700000018,-121.9133606,98.54532623,-191.41716,0.02833333425,58.44758381,0.9581333399,-1.25710845,0.02833333425,0.04186666384,0.2800000012,-1.306388378,0.0009220931679,-3.34189527e+10,191.41716,0.6079647541,9.981598854,1.65144372,2.427094936
ref,raw,5,10,0.001,1,none,0.106675,0.1141666695,0.1141666695,0.9899999499,0.9899999499,-7.032592773,1.848757029,-95.77349091,0,1,0.9999583364,-3.74027133,0,4.166666622e-05,1,-0.3375888765,0.005655055866,-3140975360,95.77349091,0.6699999571,0.6699999571,-0.01516349521,0.08328027278,-1.156062484,0,1.357523202,0.9789167047,-0.2939721048,0,0.001083333394,1,-21.61149216,1.856915832,-1.542095176e+11,1.156062484,0.05400953814,0.6555591226,0.5784409642,1.678717136
ref,raw,5,10,0.001,2,none,0.109775,0.1099999994,0.1099999994,1,1,-7.032592773,1.848757029,-175.2580566,0,0,1,-3.74027133,0,0,1,-0.3375888765,0.005078335758,-4207189760,175.2580566,1,1,-0.02338624187,0,-1.117364168,0,0,1,-2.338624102e+10,0,0,1,0,1.582273659e+11,-1.582273659e+11,1.117364168,nan,0.6555591226,0.5772708654,1.724295497
ref,std,5,11,0.001,1,none,0.9812583333,1,1,0,0,-1.982862949,18.89549255,-8.381834984,0.4491666853,73.55300561,0.5443999767,-0.1060903594,0.4491666853,0.4386000037,0,0.04529354349,0.003156462451,-3.597434061e+10,8.381834984,0.009999999776,0.009999999776,-9.959775925,14.26057625,-31.32583427,0.2425000072,76.5838817,0.7267000079,-0.6879365444,0.2425000072,0.2541500032,0.01999999955,-0.3922732174,0.004230422433,1.839155405e+10,31.32583427,0.6298507452,3.759421349,1.029709935,1.478821516
ref,std,5,11,0.001,2,none,0.6832229167,0.831666708,0.831666708,0,0,-6.473387241,54.52572632,-26.49699402,0.4491666853,66.84850364,0.5467666984,-0.1151603684,0.4491666853,0.4388666451,0,0.01001219451,0.004013048019,-2.09493377e+11,26.49699402,0.2699999809,0.2699999809,-131.0493317,93.14829254,-194.7474976,0.01916666701,57.38763795,0.9634833336,-1.39284718,0.01916666701,0.03651666641,0.3700000048,-1.180499792,0.0009073233814,-2.516235878e+10,194.7474976,0.6425014138,9.976405144,1.652809143,2.303815603
ref,raw,6,12,0.001,1,none,0.1157145833,0.1158333346,0.1158333346,1,1,-6.604884624,1.759224296,-33.92649841,0,0,1,-3.787695169,0,0,1,-0.2933534682,0.005428616423,-4159281152,33.92649841,1,1,-0.01722822897,0,-0.1252991706,0,0,1,-1.722822861e+10,0,0,1,24651902,3.354947994e+10,-3.354947994e+10,0.1252991706,nan,0.6558916569,0.5772161484,0.5318893194
ref,raw,6,12,0.001,2,none,0.11726875,0.1174999997,0.1174999997,1,1,-6.604884624,1.759224296,-33.92649841,0,0,1,-3.787695169,0,0,1,-0.2933534682,0.005428616423,-4159281152,33.92649841,1,1,-0.01722822897,0,-0.1252991706,0,0,1,-1.722822861e+10,0,0,1,24651902,3.354947994e+10,-3.354947994e+10,0.1252991706,nan,0.6558916569,0.5772161484,0.5318893194
ref,std,6,13,0.001,1,none,0.9815020833,1,1,0,0,-0.8989705443,17.93511391,-6.95685339,0.4691666663,73.0418332,0.5294750333,-0.04825384542,0.4691666663,0.4547583163,0,0.02421341091,0.002841464011,-1.800733696e+10,6.95685339,0,0,-10.50315285,14.39393139,-23.44118309,0.2300000042,74.08144602,0.7257000208,-0.6913458109,0.2300000042,0.24696666,0,-0.395285964,0.004432350397,1322617216,23.44118309,0.6416838169,3.643783569,1.032036781,1.522189975
ref,std,6,13,0.001,2,none,0.6934645833,0.8525000215,0.8525000215,0,0,-5.242975235,53.42549515,-24.09026527,0.4491666853,68.55985415,0.5500249863,-0.1049698815,0.4491666853,0.4418583512,0,0.0370888412,0.00466868002,-2.416250552e+11,24.09026527,0.2999999821,0.2999999821,-118.7862244,77.54682159,-168.4808044,0.02083333395,52.49927968,0.9622583389,-1.481926322,0.02083333395,0.03774166852,0.4199999869,-0.8931549191,0.001072915038,-4.585428582e+10,168.4808044,0.6253012419,9.997310638,1.608920336,2.413191795
ref,raw,7,14,0.001,1,none,0.1165395833,0.1166666672,0.1166666672,1,1,-7.521239758,1.928914309,-9.835294724,0,0,1,-3.894021511,0,0,1,-0.2059342563,0.004897443578,-4782542848,9.835294724,0.9899999499,0.9899999499,-0.01866559312,0,-0.1101446077,0,1,0.9900000095,-1.866559283e+10,0,0,1,0,3.242775757e+10,-3.203446784e+10,0.1101446077,nan,0.6578460932,0.5692883134,0.5257775187
ref,raw,7,14,0.001,2,none,0.11796875,0.1183333397,0.1183333397,1,1,-7.521239758,1.928914309,-9.835294724,0,0,1,-3.894021511,0,0,1,-0.2059342563,0.004897443578,-4782542848,9.835294724,1,1,-0.01866559312,0,-0.1101446077,0,0,1,-1.866559283e+10,0,0,1,0,3.22528256e+10,-3.22528256e+10,0.1101446077,nan,0.6578460932,0.5692883134,0.5189701319
ref,std,7,15,0.001,1,none,0.98140625,1,1,0,0,-2.241243839,19.14057541,-7.649704933,0.4383333325,73.31850445,0.5496583581,-0.1155674383,0.4383333325,0.4366916418,0,0.009180084802,0.003667458892,-4.850276352e+10,7.649704933,0.009999999776,0.009999999776,-9.521242142,14.48510838,-29.16518593,0.2483333349,74.60800789,0.7229833603,-0.6240252256,0.2483333349,0.2485833317,0.01999999955,-0.4465918541,0.004329957068,5828664320,29.16518593,0.6207225919,3.788609505,1.040177822,1.512986422
ref,std,7,15,0.001,2,none,0.80384375,0.9233333468,0.9233333468,0,0,-7.69786644,52.47074509,-24.1693325,0.4333333373,71.33101266,0.5605333447,-0.1405960768,0.4333333373,0.4338666797,0,0.00612427108,0.004684701562,-2.372127949e+11,24.1693325,0.2199999988,0.2199999988,-113.7170105,79.79575348,-171.5960693,0.02916666679,59.75900787,0.9566333294,-1.422095895,0.02916666679,0.04336667061,0.349999994,-0.9003844261,0.00119623309,-4.372765491e+10,171.5960693,0.6160315871,10.11647224,1.846059561,2.412541628
ref,raw,8,16,0.001,1,none,0.15199375,0.2208333313,0.2208333313,0.9799999595,0.9799999595,-6.748860836,1.876891255,-57.77017212,0,1.519604147,0.9976750016,-3.780716181,0,0.002325000009,0.9899999499,-0.2603221536,0.006626166869,-4446926848,57.77017212,0.3799999952,0.3799999952,-0.06626413763,0.1552100182,-0.6097660065,0.1016666666,3.388383885,0.7891166806,-0.4338324368,0.1016666666,0.08488333225,0.5,-2.580774784,1.006013393,-1.161231319e+11,0.6097660065,0.3835753798,0.6545102,0.6112831831,4.247535229
ref,raw,8,16,0.001,2,none,0.11565,0.1158333346,0.1158333346,0.9799999595,0.9799999595,-6.856935501,1.876891255,-92.31984711,0,1.360022895,0.9999750257,-3.780716181,0,2.499999937e-05,1,-0.2603221536,0.00655259937,-4423209472,92.31984711,0.5500000119,0.5500000119,-0.05806478113,0.05525418371,-0.8026165366,0,1.932930071,0.8995333314,-1.297159672,0,0.000549999997,1,-28.57315826,2.981282949,-1.499237253e+11,0.8026165366,0.03447612748,0.6545102,0.6182524562,4.034698486
ref,std,8,17,0.001,1,none,0.98098125,1,1,0,0,-2.087711811,20.32577896,-9.935549736,0.4491666853,72.83074623,0.5476999879,-0.1022598073,0.4491666853,0.4427833557,0,0.001422564266,0.00398363173,-6.156496486e+10,9.935549736,0.02999999933,0.02999999933,-13.0089798,16.67855453,-33.85637283,0.2241666764,74.83343718,0.7559333444,-0.7116737366,0.2241666764,0.2215666771,0.02999999933,-0.5059788227,0.003751119599,1705254784,33.85637283,0.6252770424,4.083652973,1.075212359,1.47757709
ref,std,8,17,0.001,2,none,0.7717,0.9016667008,0.9016667008,0,0,-6.730244637,53.51534271,-26.84096718,0.4375,69.65663248,0.5608083606,-0.1322891563,0.4375,0.4356583357,0,0.06538398564,0.004616057035,-2.337418936e+11,26.84096718,0.2299999893,0.2299999893,-122.2269821,87.39157867,-208.3285522,0.02583333477,56.6003081,0.9580333233,-1.379145503,0.02583333477,0.04196666554,0.3599999845,-1.015892029,0.00112102204,-3.810306458e+10,208.3285522,0.6111278534,10.1036129,1.725175977,2.220888138
ref,raw,9,18,0.001,1,none,0.284,0.4208333492,0.4208333492,0.9799999595,0.9799999595,-7.055672169,1.971747756,-14.13039112,0,1.928797831,0.9887416959,-3.660878181,0,0.006825000048,0.9799999595,-0.342495352,0.007544251624,3039836928,14.13039112,0.3100000024,0.3100000024,-0.01472168602,0.3441191018,-2.027116776,0.4225000143,5.709447296,0.5595333576,-0.0311383307,0.4225000143,0.1805333346,0.3999999762,-0.4573662281,0.6603942513,-0.5243157148,2.027116776,0.6907401085,0.6624913812,0.6336952448,3.726858616
ref,raw,9,18,0.001,2,none,0.09517083333,0.1058333367,0.1058333367,1,1,-7.240159512,1.979245424,-19.77172661,0,0,1,-3.660878181,0,0,1,-0.342495352,0.007362418808,2736509440,19.77172661,0.6899999976,0.6899999976,-0.02160869353,0,-0.8297725916,0,1.000001111,0.6899999976,-2.160869376e+10,0,0,1,0,1.957436457e+11,-5.113535693e+10,0.8297725916,nan,0.6624913812,0.6252196431,3.449777365
ref,std,9,19,0.001,1,none,0.9810625,1,1,0,0,-1.531637788,19.56277657,-11.20660305,0.451666683,72.13201533,0.539049983,-0.08229207247,0.451666683,0.4429832995,0,0.09853897989,0.003722128924,-5.424327885e+10,11.20660305,0.02999999933,0.02999999933,-11.15561676,16.42986679,-37.1891098,0.2458333373,63.75029041,0.728275001,-0.6705915928,0.2458333373,0.2410083264,0.04999999702,-0.4828033149,0.004024495836,1.903016141e+10,62.92329407,0.630918622,3.982135057,1.053116322,1.452816129
ref,std,9,19,0.001,2,none,0.7533666667,0.8441666961,0.8441666961,0,0,-4.513314724,56.45750046,-22.94482994,0.451666683,64.72079847,0.5475000143,-0.07131876796,0.451666683,0.4443333447,0,0.1944010556,0.00441550836,-2.325938176e+11,22.94482994,0.2699999809,0.2699999809,-130.4752197,108.9763947,-201.4111786,0.02416666783,56.70814924,0.9577000141,-1.160623789,0.02416666783,0.04230000451,0.3199999928,-1.522166848,0.0007206095033,-2.919393894e+10,201.4111786,0.6201258898,10.0901289,1.763002157,2.337484121
