act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,l2init,0.001,0.001,2,1,0.9531104167,1,1,0,0,-0.230859071,0.7655631304,-1.888532281,0.8016721606,72.17368665,0,0,0.4825745225,0.6855022311,-0.2239224315,1.353584647,59.03635894,1.348455071,0.9408870935,2.06604743,0.7870181799,0.3533088863,2.874870777,0,1.200000048,0.8867748976,0.5140070915,1.655968785,0,1.200000048,0.1968935145,0.3019948247,0.1968935145,0.08798345398
SNA,l2init,0.001,0.001,2,2,0.9628645833,1,1,0,0,-0.5738943815,1.03275001,-4.590884686,0.7027346492,67.39882764,0,0,-0.1150698215,1.239357114,-4.035607815,1.013989687,65.34680917,1.391137123,1.059796333,2.22106576,0.5933092237,0.3710176051,2.329068661,0,1.200000048,0.4979300797,0.2375778407,1.377826095,0,1.200000048,0.2404691908,0.3500165413,0.2404691908,0.1129608976
SNA,l2init,0.001,0.001,2,3,0.9650208333,0.9916666746,0.9916666746,0,0,-0.4957246482,1.223540902,-11.44571877,0.7932791114,63.18712356,0,0,-1.547356248,2.115549564,-5.622804165,0.6503455639,67.87984139,1.505060196,1.184532166,2.357589245,0.5040618777,0.1942785084,1.7928406,0,1.200000048,0.2953994572,0.1729535162,1.203244567,0,1.200000048,0.3124045592,0.4275872346,0.3124045592,0.1571707241
SNA,l2init,0.001,0.001,2,4,0.9653479167,1,1,0,0,-0.4345344603,1.205465317,-10.64301014,0.7917050123,63.27348649,0,0,-1.447299361,2.229184389,-6.554019451,0.6751703024,68.90375869,1.432350159,1.191659689,2.432762861,0.5156283975,0.2064372152,1.728711009,0,1.200000048,0.2839241922,0.1602827907,0.9719719887,0,1.200000048,0.3039533088,0.4187251573,0.3039533088,0.151927157
SNA,l2init,0.001,0.001,2,5,0.96675,1,1,0,0,-0.4193261862,1.225449681,-11.16877079,0.8540446162,62.63934079,0,0,-1.984610558,2.4821558,-5.880508423,0.646620512,69.25305413,1.474855065,1.227964401,2.429811954,0.5004700422,0.1957799941,1.928683043,0,1.200000048,0.2526251078,0.1590110958,0.8257414103,0,1.200000048,0.3178520492,0.4341926145,0.3178520492,0.1608509041
SNA,l2init,0.001,0.001,2,6,0.96623125,0.9991666675,0.9991666675,0,0,-0.37267223,1.228965163,-11.56665421,0.8471707106,60.53968757,0,0,-2.189853907,2.500085592,-5.931547165,0.6328390241,67.00322703,1.452167511,1.190294385,2.427148819,0.4974764884,0.1871024966,2.27652216,0,1.200000048,0.2467811853,0.1516973972,0.5468785763,0,1.200000048,0.3069017878,0.422714632,0.3069017878,0.1539272863
SNA,l2init,0.001,0.001,2,7,0.9666375,0.9991666675,0.9991666675,0,0,-0.4003562033,1.219477057,-11.42064857,0.8725484014,62.29944662,0,0,-2.10910368,2.563455343,-5.745141029,0.6377290487,68.29905937,1.443571925,1.217395186,2.415462494,0.5086199641,0.1899914742,2.06537509,0,1.200000048,0.2415179163,0.1511684954,0.6208629608,0,1.200000048,0.3159017119,0.4319116972,0.3159017119,0.159280617
SNA,l2init,0.001,0.001,2,8,0.9675479167,0.9883333445,0.9883333445,0,0,-0.1648627073,1.19960618,-11.05349922,0.9369724393,59.18939432,0,0,-2.175228119,2.811313868,-7.541534901,0.6232944131,67.77921007,1.409121156,1.215088606,2.435216188,0.5090927482,0.1990586817,2.210642338,0,1.200000048,0.2176896781,0.1328373253,0.6297608614,0,1.200000048,0.2800074349,0.395132383,0.2800074349,0.1376382688
SNA,l2init,0.001,0.001,2,9,0.9676520833,1,1,0,0,0.07529132068,1.152622223,-12.91499519,1.054133773,57.02262295,0,0,-2.439413548,2.734207869,-7.956802368,0.6442883611,66.90930658,1.317957282,1.189166784,2.444380999,0.5280641913,0.1750576645,1.753193855,0,1.200000048,0.2248673439,0.1356842071,0.4714961946,0,1.200000048,0.2757068617,0.3943303218,0.2757068617,0.1373581543
SNA,l2init,0.001,0.001,2,10,0.9689708333,1,1,0,0,-0.3118104339,1.175493717,-9.931177139,0.9079123139,63.36227982,0,0,-1.970863819,2.517354488,-5.709054947,0.6328681111,69.64341039,1.424654603,1.217012644,2.464695215,0.5117428899,0.2180386037,1.403407335,0,1.200000048,0.2470787764,0.1429174244,0.6242125034,0,1.200000048,0.3035184147,0.421394554,0.3035184147,0.1530086143
SNA,l2init,0.001,0.001,2,11,0.9662854167,1,1,0,0,-0.361299783,1.137402058,-9.541179657,0.8556680083,61.76446311,0,0,-1.698256373,2.370028496,-5.717212677,0.6722649336,67.38204845,1.432282567,1.20897758,2.382100582,0.5392788053,0.2258439213,1.989164948,0,1.200000048,0.2607672215,0.1683003008,0.7901642919,0,1.200000048,0.2903966822,0.4045034337,0.2903966822,0.1432072249
