act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
SNA,l2init,0.001,6,0,W1,2,78400,33.15340642,5.75789948,5.75789948,1,1,0,0.03315340642,0,0,0,0
SNA,l2init,0.001,6,0,b1,1,100,0.04565060768,0.2136600283,0.2136600283,1,1,0,4.565060768e-05,0,0,0,0
SNA,l2init,0.001,6,0,W2,2,10000,33.0299391,5.74716792,5.74716792,1,1,0,0.0330299391,0,0,0,0
SNA,l2init,0.001,6,0,b2,1,100,0.3462866665,0.5884612701,0.5884612701,1,1,0,0.0003462866665,0,0,0,0
SNA,l2init,0.001,6,0,W3,2,1000,3.292236324,1.814452073,1.814452073,1,1,0,0.003292236324,0,0,0,0
SNA,l2init,0.001,6,0,b3,1,10,0.02930276955,0.1711805174,0.1711805174,1,1,0,2.930276955e-05,0,0,6.506521887e-21,0
SNA,l2init,0.001,6,1,W1,2,78400,163.4991179,12.78667736,5.75789948,2.220719101,0.4872332797,11.17622502,0.1634991179,0.1249080057,0.04940371846,0.07550428722,0.1249080057
SNA,l2init,0.001,6,1,b1,1,100,0.3200905672,0.5657654701,0.2136600283,2.647970585,0.5236921875,0.489011059,0.0003200905672,0.0002391318158,0.0001239782422,0.0001151535736,0.0002391318158
SNA,l2init,0.001,6,1,W2,2,10000,87.55261136,9.35695524,5.74716792,1.62809846,0.7491403517,6.325426299,0.08755261136,0.04001101787,0.0130305645,0.02698045337,0.04001101787
SNA,l2init,0.001,6,1,b2,1,100,0.6923608812,0.8320822563,0.5884612701,1.413996636,0.7830475003,0.5213559042,0.0006923608812,0.0002718119788,5.935118489e-05,0.0002124607939,0.0002718119788
SNA,l2init,0.001,6,1,W3,2,1000,42.62966425,6.529139625,1.814452073,3.598408425,0.8320233443,5.119399777,0.04262966425,0.02620825408,0.02222827872,0.003979975361,0.02620825408
SNA,l2init,0.001,6,1,b3,1,10,0.02421451476,0.1556101371,0.1711805174,0.9090411656,0.9301075032,0.06297577994,2.421451476e-05,3.965948859e-06,2.42436744e-07,3.723512115e-06,3.965948859e-06
SNA,l2init,0.001,6,2,W1,2,78400,175.1715223,13.2352379,5.75789948,2.298622605,0.4595282045,11.75951705,0.1751715223,0.1382862412,0.05591058986,0.08237565138,0.1382862412
SNA,l2init,0.001,6,2,b1,1,100,0.3163449892,0.5624455433,0.2136600283,2.632432224,0.3687594702,0.5228445031,0.0003163449892,0.0002733663744,0.0001216513355,0.0001517150389,0.0002733663744
SNA,l2init,0.001,6,2,W2,2,10000,106.6163381,10.32551878,5.74716792,1.7966273,0.710745661,7.435821556,0.1066163381,0.05529144222,0.02096129661,0.03433014561,0.05529144222
