step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,sign_match_mean,sign_clone_frac,eval_loss,w_D_all,w_D_alive,n_alive,w_paircos_all,w_paircos_alive,w_rnorm_mean,w_rnorm_alive
0,B_w100_K10000_c0.25_lr0.01_s7,0,0,0,70.6844,26.5518,0.5005,0,2.2759,0.988148,0.988148,100,0.00187069,0.00187069,1.42033,1.42033
0,B_w100_K10000_c0.25_lr0.01_s8,0,0,0,70.9674,28.1244,0.50076,0,2.29418,0.989625,0.989625,100,0.000378836,0.000378836,1.39679,1.39679
0,B_w100_K10000_c0.25_lr0.01_s9,0,0,0,70.8299,27.6629,0.499202,0,1.25837,0.991167,0.991167,100,-0.00117892,-0.00117892,1.44151,1.44151
0,B_w100_K10000_c0.25_lr0.01_s10,0,0,0,70.2069,26.6134,0.501097,0,11.1524,0.98736,0.98736,100,0.00266646,0.00266646,1.43179,1.43179
0,B_w100_K10000_c0.25_lr0.01_s11,0,0,0,71.1188,27.8855,0.500154,0,2.75546,0.992228,0.992228,100,-0.00225027,-0.00225027,1.40525,1.40525
0,B_w100_K10000_c0.25_lr0.01_s0_nfix,0,0,0,70.511,27.2093,0.499269,0,1.95278,0.992553,0.992553,100,-0.0025791,-0.0025791,1.41336,1.41336
0,B_w100_K10000_c0.25_lr0.01_s1_nfix,0,0,0,71.1572,27.4011,0.499028,0,0.896388,0.990574,0.990574,100,-0.00057929,-0.00057929,1.41918,1.41918
0,B_w100_K10000_c0.25_lr0.01_s2_nfix,0,0,0,70.8684,27.0956,0.501106,0,1.67189,0.987412,0.987412,100,0.00261387,0.00261387,1.38728,1.38728
0,B_w100_K10000_c0.25_lr0.01_s3_nfix,0,0,0,70.947,27.6221,0.499519,0,3.18903,0.991747,0.991747,100,-0.00176452,-0.00176452,1.41181,1.41181
0,B_w100_K10000_c0.25_lr0.01_s4_nfix,0,0,0,71.109,28.1658,0.499894,0,2.94333,0.99146,0.99146,100,-0.00147468,-0.00147468,1.42256,1.42256
0,B_w100_K10000_c0.25_lr0.01_s5_nfix,0,0,0,71.1025,27.7949,0.50355,0,2.23167,0.985175,0.985175,100,0.00487406,0.00487405,1.38656,1.38656
0,B_w100_K10000_c0.25_lr0.01_s6_nfix,0,0,0,70.7236,27.2754,0.499615,0,1.94241,0.991709,0.991709,100,-0.00172662,-0.00172662,1.39933,1.39933
0,B_w100_K10000_c0.25_lr0.01_s7_nfix,0,0,0,71.0688,27.7837,0.49848,0,1.74432,0.992287,0.992287,100,-0.00231054,-0.00231054,1.41063,1.41063
0,B_w100_K10000_c0.25_lr0.01_s8_nfix,0,0,0,70.4967,26.7239,0.499875,0,2.9656,0.987762,0.987762,100,0.00226106,0.00226106,1.40873,1.40873
0,B_w100_K10000_c0.25_lr0.01_s9_nfix,0,0,0,70.2976,26.7086,0.499413,0,4.86143,0.990656,0.990656,100,-0.000662844,-0.000662843,1.41344,1.41344
0,B_w100_K10000_c0.25_lr0.01_s10_nfix,0,0,0,70.7568,27.0272,0.499615,0,2.18504,0.99271,0.99271,100,-0.00273735,-0.00273735,1.42811,1.42811
0,B_w100_K10000_c0.25_lr0.01_s11_nfix,0,0,0,70.7735,27.1541,0.50102,0,11.9578,0.990533,0.990533,100,-0.000537924,-0.000537923,1.38969,1.38969
0,B_w100_K10000_c0.5_lr0.01_s0,0,0,0,69.6754,26.396,0.502059,0.00020202,1.46924,0.989944,0.989944,100,5.68694e-05,5.68706e-05,1.42188,1.42188
0,B_w100_K10000_c0.5_lr0.01_s1,0,0,0,70.1108,26.2736,0.500712,0,0.890982,0.989396,0.989396,100,0.000610569,0.00061057,1.38664,1.38664
0,B_w100_K10000_c0.5_lr0.01_s2,0,0,0,70.6205,27.3844,0.500462,0,5.33011,0.990689,0.990689,100,-0.000695449,-0.000695448,1.40458,1.40458
0,B_w100_K10000_c0.5_lr0.01_s3,0,0,0,70.2861,26.5821,0.500683,0,1.55812,0.986441,0.986441,100,0.00359465,0.00359465,1.43648,1.43648
0,B_w100_K10000_c0.5_lr0.01_s4,0,0,0,70.46,27.024,0.501183,0,2.12009,0.987682,0.987682,100,0.00234095,0.00234095,1.43829,1.43829
0,B_w100_K10000_c0.5_lr0.01_s5,0,0,0,70.7012,26.9752,0.502117,0,3.74284,0.989385,0.989385,100,0.000621254,0.000621254,1.38555,1.38555
0,B_w100_K10000_c0.5_lr0.01_s6,0,0,0,71.3115,28.2963,0.498384,0,1.23151,0.990633,0.990633,100,-0.000639864,-0.000639863,1.40934,1.40934
0,B_w100_K10000_c0.5_lr0.01_s7,0,0,0,70.7228,27.7072,0.502049,0,1.63645,0.984512,0.984512,100,0.00554375,0.00554375,1.41099,1.41099
0,B_w100_K10000_c0.5_lr0.01_s8,0,0,0,70.7928,27.7443,0.500298,0,1.97499,0.989446,0.989446,100,0.000559354,0.000559353,1.38774,1.38774
0,B_w100_K10000_c0.5_lr0.01_s9,0,0,0,70.0399,26.4653,0.497778,0,1.62742,0.994094,0.994094,100,-0.00413547,-0.00413547,1.40726,1.40726
0,B_w100_K10000_c0.5_lr0.01_s10,0,0,0,70.6599,27.0431,0.499509,0,2.09859,0.991102,0.991102,100,-0.00111357,-0.00111357,1.40704,1.40704
0,B_w100_K10000_c0.5_lr0.01_s11,0,0,0,69.9747,25.7734,0.50203,0,3.57794,0.986216,0.986216,100,0.00382265,0.00382265,1.42134,1.42134
0,B_w100_K10000_c0.5_lr0.01_s0_nfix,0,0,0,70.7445,27.2211,0.499259,0,2.65013,0.993466,0.993466,100,-0.00350122,-0.00350122,1.42931,1.42932
0,B_w100_K10000_c0.5_lr0.01_s1_nfix,0,0,0,69.9021,26.4402,0.499904,0,1.76893,0.98865,0.98865,100,0.0013633,0.0013633,1.39061,1.39061
0,B_w100_K10000_c0.5_lr0.01_s2_nfix,0,0,0,70.7189,27.4131,0.498451,0,1.36578,0.99424,0.99424,100,-0.00428281,-0.00428281,1.42722,1.42722
0,B_w100_K10000_c0.5_lr0.01_s3_nfix,0,0,0,70.4873,27.0768,0.498009,0,1.98381,0.992673,0.992673,100,-0.00270034,-0.00270034,1.41905,1.41905
0,B_w100_K10000_c0.5_lr0.01_s4_nfix,0,0,0,71.1474,27.1196,0.500087,0,3.17474,0.991079,0.991079,100,-0.00108983,-0.00108983,1.388,1.388
0,B_w100_K10000_c0.5_lr0.01_s5_nfix,0,0,0,70.5417,26.9557,0.500491,0.00020202,1.44151,0.990786,0.990786,100,-0.000794312,-0.000794312,1.42454,1.42454
0,B_w100_K10000_c0.5_lr0.01_s6_nfix,0,0,0,70.1708,26.8796,0.500722,0,1.14306,0.988054,0.988054,100,0.00196618,0.00196618,1.41166,1.41166
0,B_w100_K10000_c0.5_lr0.01_s7_nfix,0,0,0,70.8176,26.9068,0.500798,0,2.7966,0.983622,0.983622,100,0.00644201,0.00644201,1.38293,1.38293
0,B_w100_K10000_c0.5_lr0.01_s8_nfix,0,0,0,70.5194,27.2033,0.499788,0,2.20541,0.992801,0.992801,100,-0.00282909,-0.00282909,1.4301,1.4301
0,B_w100_K10000_c0.5_lr0.01_s9_nfix,0,0,0,70.5296,26.5935,0.500366,0,1.6149,0.992329,0.992329,100,-0.00235238,-0.00235238,1.41423,1.41423
0,B_w100_K10000_c0.5_lr0.01_s10_nfix,0,0,0,71.0479,27.4168,0.500856,0,2.37381,0.989191,0.989191,100,0.000817634,0.000817634,1.4031,1.4031
0,B_w100_K10000_c0.5_lr0.01_s11_nfix,0,0,0,70.2864,26.5436,0.49924,0,1.24038,0.991068,0.991068,100,-0.00107882,-0.00107881,1.4085,1.4085
0,B_w100_K10000_c0.75_lr0.01_s0,0,0,0,70.1513,26.5984,0.499481,0,1.63957,0.992956,0.992956,100,-0.00298567,-0.00298567,1.42033,1.42033
0,B_w100_K10000_c0.75_lr0.01_s1,0,0,0,69.6017,25.5987,0.503309,0,1.95742,0.980949,0.980949,100,0.00914205,0.00914205,1.4163,1.4163
0,B_w100_K10000_c0.75_lr0.01_s2,0,0,0,69.6951,26.8502,0.499529,0,1.95445,0.993919,0.993919,100,-0.00395827,-0.00395827,1.39567,1.39567
0,B_w100_K10000_c0.75_lr0.01_s3,0,0,0,70.157,26.3296,0.500481,0,3.33436,0.991905,0.991905,100,-0.00192387,-0.00192387,1.39819,1.39819
0,B_w100_K10000_c0.75_lr0.01_s4,0,0,0,70.1081,26.0176,0.499413,0,1.4509,0.987925,0.987925,100,0.0020957,0.0020957,1.41564,1.41564
0,B_w100_K10000_c0.75_lr0.01_s5,0,0,0,70.5958,27.0113,0.500789,0,1.39874,0.99197,0.99197,100,-0.00199009,-0.00199009,1.41582,1.41582
0,B_w100_K10000_c0.75_lr0.01_s6,0,0,0,69.7544,26.0218,0.50228,0,11.2155,0.988777,0.988777,100,0.00123541,0.00123541,1.4197,1.4197
0,B_w100_K10000_c0.75_lr0.01_s7,0,0,0,69.9803,26.7616,0.50404,0.00020202,1.30195,0.986788,0.986788,100,0.00324432,0.00324431,1.38026,1.38026
0,B_w100_K10000_c0.75_lr0.01_s8,0,0,0,70.5395,26.3919,0.500414,0,4.60139,0.991667,0.991667,100,-0.00168374,-0.00168374,1.43977,1.43977
0,B_w100_K10000_c0.75_lr0.01_s9,0,0,0,70.3796,27.727,0.498461,0,2.82627,0.995125,0.995125,100,-0.00517713,-0.00517713,1.39492,1.39492
0,B_w100_K10000_c0.75_lr0.01_s10,0,0,0,69.9358,26.3744,0.499856,0,1.53046,0.989452,0.989452,100,0.000553942,0.000553942,1.39308,1.39308
0,B_w100_K10000_c0.75_lr0.01_s11,0,0,0,70.895,27.0776,0.497941,0,1.67476,0.995143,0.995143,100,-0.00519492,-0.00519492,1.40953,1.40953
0,B_w100_K10000_c0.75_lr0.01_s0_nfix,0,0,0,69.9291,26.6178,0.499817,0,3.18348,0.991795,0.991795,100,-0.00181317,-0.00181317,1.3857,1.3857
0,B_w100_K10000_c0.75_lr0.01_s1_nfix,0,0,0,70.2241,27.0644,0.501231,0,0.788435,0.988525,0.988525,100,0.00148971,0.00148971,1.41725,1.41725
0,B_w100_K10000_c0.75_lr0.01_s2_nfix,0,0,0,69.61,26.1126,0.503531,0,1.89724,0.982663,0.982663,100,0.00741144,0.00741144,1.40252,1.40252
0,B_w100_K10000_c0.75_lr0.01_s3_nfix,0,0,0,71.057,27.62,0.497999,0,1.44917,0.992049,0.992049,100,-0.00206983,-0.00206983,1.42472,1.42472
0,B_w100_K10000_c0.75_lr0.01_s4_nfix,0,0,0,70.1527,26.7351,0.500192,0,1.83881,0.987627,0.987627,100,0.00239672,0.00239672,1.40105,1.40105
0,B_w100_K10000_c0.75_lr0.01_s5_nfix,0,0,0,70.5485,27.0634,0.500519,0,1.06267,0.988758,0.988758,100,0.00125422,0.00125422,1.41894,1.41894
0,B_w100_K10000_c0.75_lr0.01_s6_nfix,0,0,0,68.8354,26.0587,0.503483,0,1.35097,0.983921,0.983921,100,0.00614047,0.00614047,1.4102,1.4102
0,B_w100_K10000_c0.75_lr0.01_s7_nfix,0,0,0,69.976,26.9099,0.500221,0.00020202,1.61336,0.991215,0.991215,100,-0.00122706,-0.00122706,1.40666,1.40666
0,B_w100_K10000_c0.75_lr0.01_s8_nfix,0,0,0,70.3251,26.8072,0.498951,0,1.43307,0.989989,0.989989,100,1.11277e-05,1.11281e-05,1.40357,1.40357
0,B_w100_K10000_c0.75_lr0.01_s9_nfix,0,0,0,68.9571,26.2339,0.504589,0,1.70326,0.980689,0.980689,100,0.00940545,0.00940545,1.39406,1.39406
0,B_w100_K10000_c0.75_lr0.01_s10_nfix,0,0,0,70.4962,26.7067,0.502155,0,1.822,0.985917,0.985917,100,0.00412415,0.00412415,1.38918,1.38918
0,B_w100_K10000_c0.75_lr0.01_s11_nfix,0,0,0,70.3441,26.3259,0.498836,0,2.95131,0.992984,0.992984,100,-0.00301374,-0.00301374,1.39302,1.39302
0,B_w100_K10000_c1.0_lr0.01_s0,0,0,0,69.2871,25.9024,0.498509,0.00020202,1.85204,0.991124,0.991124,100,-0.00113514,-0.00113514,1.40904,1.40904
0,B_w100_K10000_c1.0_lr0.01_s1,0,0,0,68.9064,26.0433,0.498211,0,3.32444,0.991184,0.991184,100,-0.00119603,-0.00119603,1.41497,1.41497
0,B_w100_K10000_c1.0_lr0.01_s2,0,0,0,69.6125,26.0212,0.49898,0,1.82399,0.992018,0.992018,100,-0.00203864,-0.00203864,1.40185,1.40185
0,B_w100_K10000_c1.0_lr0.01_s3,0,0,0,70.1193,26.9888,0.497431,0,5.80743,0.995532,0.995532,100,-0.00558778,-0.00558778,1.43169,1.43169
0,B_w100_K10000_c1.0_lr0.01_s4,0,0,0,69.5226,25.6717,0.500346,0,3.25611,0.991395,0.991395,100,-0.00140926,-0.00140926,1.41057,1.41057
0,B_w100_K10000_c1.0_lr0.01_s5,0,0,0,70.598,27.1177,0.501077,0,1.48269,0.987498,0.987498,100,0.00252765,0.00252765,1.39019,1.39019
0,B_w100_K10000_c1.0_lr0.01_s6,0,0,0,69.5384,26.0369,0.498971,0,1.52865,0.991856,0.991856,100,-0.00187474,-0.00187474,1.39117,1.39117
0,B_w100_K10000_c1.0_lr0.01_s7,0,0,0,69.4382,26.4611,0.498365,0,1.63004,0.993803,0.993803,100,-0.00384159,-0.00384159,1.41503,1.41503
0,B_w100_K10000_c1.0_lr0.01_s8,0,0,0,69.0472,25.2968,0.498172,0,1.56561,0.995137,0.995137,100,-0.00518898,-0.00518897,1.39323,1.39323
0,B_w100_K10000_c1.0_lr0.01_s9,0,0,0,70.4649,26.1503,0.501664,0,1.0958,0.989562,0.989562,100,0.000442827,0.000442825,1.42143,1.42143
0,B_w100_K10000_c1.0_lr0.01_s10,0,0,0,70.1961,26.6317,0.502338,0,1.42425,0.986107,0.986107,100,0.00393253,0.00393253,1.41766,1.41766
0,B_w100_K10000_c1.0_lr0.01_s11,0,0,0,69.6994,26.3186,0.500029,0,1.33508,0.989643,0.989643,100,0.000360596,0.000360596,1.39252,1.39252
0,B_w100_K10000_c1.0_lr0.01_s0_nfix,0,0,0,69.1958,26.7238,0.504348,0,1.18433,0.983235,0.983235,100,0.00683331,0.00683331,1.4021,1.4021
0,B_w100_K10000_c1.0_lr0.01_s1_nfix,0,0,0,70.5973,26.8873,0.500443,0,2.99053,0.990232,0.990232,100,-0.000234356,-0.000234356,1.39509,1.39509
0,B_w100_K10000_c1.0_lr0.01_s2_nfix,0,0,0,70.0893,26.4579,0.499586,0,2.28934,0.986469,0.986469,100,0.00356713,0.00356713,1.42005,1.42005
0,B_w100_K10000_c1.0_lr0.01_s3_nfix,0,0,0,69.6992,26.6908,0.499105,0,1.64272,0.990781,0.990781,100,-0.000788684,-0.000788684,1.39838,1.39838
0,B_w100_K10000_c1.0_lr0.01_s4_nfix,0,0,0,69.9135,25.8507,0.500885,0,1.60695,0.984735,0.984735,100,0.0053184,0.0053184,1.38685,1.38685
0,B_w100_K10000_c1.0_lr0.01_s5_nfix,0,0,0,70.0741,26.5023,0.498163,0,3.24475,0.990255,0.990255,100,-0.000257662,-0.000257662,1.38674,1.38674
0,B_w100_K10000_c1.0_lr0.01_s6_nfix,0,0,0,70.5263,27.4494,0.500491,0,3.92016,0.987309,0.987309,100,0.00271848,0.00271847,1.40324,1.40324
0,B_w100_K10000_c1.0_lr0.01_s7_nfix,0,0,0,69.6797,26.5201,0.500654,0,2.08258,0.989127,0.989127,100,0.000881835,0.000881835,1.40761,1.40761
0,B_w100_K10000_c1.0_lr0.01_s8_nfix,0,0,0,69.4672,26.0008,0.502155,0,1.69463,0.98674,0.98674,100,0.00329266,0.00329266,1.40118,1.40118
0,B_w100_K10000_c1.0_lr0.01_s9_nfix,0,0,0,69.3226,26.2438,0.499865,0,1.31627,0.990965,0.990965,100,-0.000974566,-0.000974565,1.42601,1.42601
0,B_w100_K10000_c1.0_lr0.01_s10_nfix,0,0,0,70.5081,27.0568,0.497643,0,2.21728,0.993654,0.993654,100,-0.00369102,-0.00369102,1.40198,1.40198
0,B_w100_K10000_c1.0_lr0.01_s11_nfix,0,0,0,70.0064,26.8841,0.501039,0,1.91358,0.989981,0.989981,100,1.95366e-05,1.95374e-05,1.41006,1.41006
0,B_w100_K10000_c1.25_lr0.01_s0,0,0,0,68.4998,25.2324,0.500279,0,1.65876,0.988509,0.988509,100,0.00150599,0.00150599,1.43396,1.43396
0,B_w100_K10000_c1.25_lr0.01_s1,0,0,0,68.943,25.6962,0.500943,0,5.1529,0.9878,0.9878,100,0.00222218,0.00222218,1.3773,1.3773
0,B_w100_K10000_c1.25_lr0.01_s2,0,0,0,68.0639,24.7444,0.501703,0,1.45677,0.983626,0.983626,100,0.00643801,0.00643801,1.39357,1.39357
0,B_w100_K10000_c1.25_lr0.01_s3,0,0,0,69.6993,26.548,0.499692,0,1.4119,0.989596,0.989596,100,0.000407863,0.000407863,1.4096,1.4096
0,B_w100_K10000_c1.25_lr0.01_s4,0,0,0,69.1387,25.8203,0.500616,0,2.60246,0.9872,0.9872,100,0.0028286,0.00282861,1.39257,1.39257
0,B_w100_K10000_c1.25_lr0.01_s5,0,0,0,68.9407,25.8246,0.497403,0,3.68136,0.995515,0.995515,100,-0.00557038,-0.00557038,1.41274,1.41274
0,B_w100_K10000_c1.25_lr0.01_s6,0,0,0,67.7178,25.0056,0.499163,0,8.63557,0.989013,0.989013,100,0.000997238,0.000997237,1.39886,1.39886
0,B_w100_K10000_c1.25_lr0.01_s7,0,0,0,68.6,26.0526,0.497951,0,1.87545,0.993587,0.993587,100,-0.00362294,-0.00362294,1.41293,1.41293
0,B_w100_K10000_c1.25_lr0.01_s8,0,0,0,69.2829,25.4915,0.503569,0,5.391,0.983831,0.983831,100,0.00623154,0.00623154,1.3678,1.3678
0,B_w100_K10000_c1.25_lr0.01_s9,0,0,0,68.3441,25.2763,0.499115,0,2.58581,0.993392,0.993392,100,-0.00342629,-0.00342628,1.40885,1.40885
0,B_w100_K10000_c1.25_lr0.01_s10,0,0,0,69.3189,25.822,0.500183,0,8.14536,0.991217,0.991217,100,-0.00122965,-0.00122965,1.42077,1.42077
0,B_w100_K10000_c1.25_lr0.01_s11,0,0,0,67.9334,25.086,0.499115,0,2.52579,0.990872,0.990872,100,-0.000880367,-0.000880367,1.40849,1.40849
0,B_w100_K10000_c1.25_lr0.01_s0_nfix,0,0,0,68.6178,25.5631,0.501472,0,8.49917,0.985811,0.985811,100,0.00423086,0.00423086,1.41177,1.41177
0,B_w100_K10000_c1.25_lr0.01_s1_nfix,0,0,0,68.8091,25.8548,0.500875,0,2.70102,0.98824,0.98824,100,0.00177785,0.00177785,1.41703,1.41703
0,B_w100_K10000_c1.25_lr0.01_s2_nfix,0,0,0,68.2704,25.3833,0.500924,0,13.101,0.987376,0.987376,100,0.00265007,0.00265007,1.40686,1.40686
0,B_w100_K10000_c1.25_lr0.01_s3_nfix,0,0,0,69.7629,25.4436,0.503348,0,1.9755,0.989001,0.989001,100,0.00100942,0.00100942,1.40223,1.40223
0,B_w100_K10000_c1.25_lr0.01_s4_nfix,0,0,0,68.4171,25.2914,0.499365,0,3.04279,0.98947,0.98947,100,0.000534942,0.000534942,1.40555,1.40555
0,B_w100_K10000_c1.25_lr0.01_s5_nfix,0,0,0,69.6317,27.3761,0.499019,0,1.91818,0.992276,0.992276,100,-0.00229862,-0.00229862,1.42962,1.42962
0,B_w100_K10000_c1.25_lr0.01_s6_nfix,0,0,0,68.9711,25.59,0.499586,0,2.8284,0.992269,0.992269,100,-0.00229195,-0.00229195,1.40514,1.40514
0,B_w100_K10000_c1.25_lr0.01_s7_nfix,0,0,0,69.4251,25.4763,0.498923,0,5.23618,0.991974,0.991974,100,-0.00199347,-0.00199347,1.39159,1.39159
0,B_w100_K10000_c1.25_lr0.01_s8_nfix,0,0,0,67.8131,24.3951,0.501193,0,3.0931,0.985591,0.985591,100,0.00445387,0.00445386,1.43081,1.43081
0,B_w100_K10000_c1.25_lr0.01_s9_nfix,0,0,0,68.4681,25.6105,0.497999,0,1.6005,0.991732,0.991732,100,-0.00174948,-0.00174948,1.4191,1.4191
0,B_w100_K10000_c1.25_lr0.01_s10_nfix,0,0,0,68.7743,25.0106,0.500366,0.00020202,2.71072,0.990499,0.990499,100,-0.000504087,-0.000504088,1.41627,1.41627
0,B_w100_K10000_c1.25_lr0.01_s11_nfix,0,0,0,69.3822,26.6357,0.497634,0,1.89773,0.99295,0.99295,100,-0.00297988,-0.00297988,1.40382,1.40382
0,B_w100_K10000_c1.5_lr0.01_s0,0,0,0,67.5484,25.174,0.49925,0,1.16737,0.989321,0.989321,100,0.000685383,0.000685383,1.38002,1.38002
0,B_w100_K10000_c1.5_lr0.01_s1,0,0,0,70.0182,26.0958,0.501049,0,3.68981,0.991754,0.991754,100,-0.00177174,-0.00177174,1.42458,1.42458
0,B_w100_K10000_c1.5_lr0.01_s2,0,0,0,67.9874,24.6891,0.498701,0,3.37459,0.995436,0.995436,100,-0.00549064,-0.00549064,1.42173,1.42173
0,B_w100_K10000_c1.5_lr0.01_s3,0,0,0,68.3661,25.802,0.501789,0,6.33008,0.987004,0.987004,100,0.00302678,0.00302678,1.40049,1.40049
0,B_w100_K10000_c1.5_lr0.01_s4,0,0,0,67.1828,24.382,0.502482,0,3.14263,0.988756,0.988756,100,0.00125698,0.00125698,1.42115,1.42115
0,B_w100_K10000_c1.5_lr0.01_s5,0,0,0,68.4511,24.9512,0.496835,0,1.67283,0.992273,0.992273,100,-0.00229617,-0.00229617,1.41046,1.41046
0,B_w100_K10000_c1.5_lr0.01_s6,0,0,0,68.5531,25.6077,0.499432,0,4.54748,0.991454,0.991454,100,-0.00146873,-0.00146873,1.41985,1.41985
0,B_w100_K10000_c1.5_lr0.01_s7,0,0,0,67.8118,24.8678,0.501712,0,2.13238,0.984868,0.984868,100,0.00518338,0.00518337,1.41356,1.41356
0,B_w100_K10000_c1.5_lr0.01_s8,0,0,0,68.3276,25.1833,0.499269,0,1.12951,0.98853,0.98853,100,0.00148501,0.00148501,1.41066,1.41066
