arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,hit99,hit999,correct_at_hit_plus_500,hit_plus_500_observed,min_correct_after_hit,switch_step,pin_step,pf_disp_l1,pf_disp_l2,pf_disp_l3,pf_P_same,pf_mv_same,pf_mv_restored
LR,std,0,0,0.001,13,none,0.9819166667,1,1,0,0,-4.256009102,38.35847092,-17.67302704,0.5072500706,77.1622927,0,0,-50.65482712,40.4735527,-84.90756989,0.1869999766,83.89198539,10.036726,1.830743432,0.8375347257,1600,2000,1200,1,1200,2500,6600,27.75492591,1.335874137,0.1208704615,1,1,1
LR,std,0,0,0.001,14,none,0.9820583333,1,1,0,0,-6.407141209,39.45212173,-17.05303192,0.487750113,77.61544814,0,0,-46.98595047,41.41908264,-85.59862518,0.1914999634,84.56530998,10.37154961,1.86893487,0.8061305285,1700,1900,1200,1,1199,2400,6600,26.71388524,1.250867306,0.1022546714,1,1,1
LR,std,0,0,0.001,15,none,0.9818229167,1,1,0,0,-5.831309319,40.21048737,-18.68772507,0.4915001094,77.70288479,0,0,-48.754879,43.41485596,-85.50852966,0.1982499808,85.92411163,10.70492172,1.921337843,0.8046606779,1700,2200,1200,1,1200,2700,7100,25.67360382,1.188552917,0.09880249522,1,1,1
LR,std,0,0,0.001,16,none,0.982175,1,1,0,0,-5.552360058,41.75808334,-18.51534271,0.4952501655,77.79989214,0,0,-54.55783081,46.4280014,-86.79644775,0.187749967,85.18352805,11.04388428,1.979333282,0.7918149233,1600,2000,1200,1,1200,2500,6600,30.18656996,1.421522599,0.1128754101,1,1,1
LR,std,0,0,0.001,17,none,0.9826,1,1,0,0,-5.823025227,42.06961441,-21.21708107,0.4930000901,77.90103921,0,0,-60.10147095,49.96611023,-85.77441406,0.171999976,85.2523364,11.30376339,2.010704994,0.7898947001,1500,1800,1200,1,1199,2300,6200,32.58390318,1.449293783,0.1143613419,1,1,1
LR,std,0,0,0.001,18,none,0.9815770833,1,1,0,0,-5.180235863,42.01372528,-19.87379456,0.5020000935,77.98189914,0,0,-61.22695541,48.73108673,-91.49523926,0.1817499548,84.36365224,11.65395927,2.042971373,0.7813038826,1700,1900,1200,1,1197,2400,6300,34.6965653,1.498327614,0.1125070381,1,1,1
LR,std,0,0,0.001,19,none,0.9809416667,1,1,0,0,-6.314155579,44.49654007,-20.90840912,0.4982501268,78.20329178,0,0,-62.41815948,50.83972931,-107.6433182,0.1779999733,84.61423032,11.97831821,2.086381435,0.789762795,1800,2200,1200,1,1200,2700,6900,36.86697279,1.608168683,0.1153232335,1,1,1
LR,std,0,0,0.001,20,none,0.981325,1,1,0,0,-6.680338383,45.29405594,-22.4407196,0.4937501252,78.12265146,0,0,-62.96841431,51.87155151,-92.26156616,0.1764999628,85.70819151,12.20044231,2.107666492,0.7889435887,1700,2000,1200,1,1200,2500,6600,35.20979465,1.543629532,0.1154543848,1,1,1
LR,std,0,0,0.001,21,none,0.9819020833,1,1,0,0,-7.531382084,45.66143799,-24.59111214,0.4945001304,78.17626961,0,0,-63.4864006,52.37598419,-93.22893524,0.1854999661,86.63108709,12.43603802,2.115639687,0.7870386839,1700,1900,1200,1,1193,2400,6500,35.22376405,1.47347576,0.10905076,1,1,1
LR,std,0,0,0.001,22,none,0.98189375,1,1,0,0,-7.85581398,45.17313004,-24.80607414,0.4810001254,78.46315218,0,0,-64.7383728,53.4009819,-96.10115051,0.1824999601,85.60783469,12.65181637,2.155839682,0.7841364145,1600,1900,1200,1,1199,2400,6500,35.56194828,1.543129731,0.108816322,1,1,1
LR,std,0,0,0.001,23,none,0.9816479167,1,1,0,0,-7.523341656,45.69417572,-20.75702286,0.4892500937,78.22779733,0,0,-66.37794495,54.35760498,-103.2211761,0.179499954,85.31177097,12.91436863,2.175071239,0.7880912423,1600,2100,1200,1,1200,2600,6700,33.12013619,1.41189318,0.1018094267,1,1,1
LR,std,0,0,0.001,24,none,0.98105,1,1,0,0,-8.052788734,47.1762886,-23.02388382,0.4795001447,78.29332916,0,0,-65.76108551,56.73878098,-110.7260208,0.1862499863,85.70371447,13.16270161,2.201870918,0.7828676701,1800,2200,1200,1,1199,2700,6900,34.06114407,1.374878618,0.09849465592,1,1,1
LR,std,0,0,0.001,25,none,0.9815854167,1,1,0,0,-8.257538795,48.06708908,-20.9244175,0.4825001061,78.36812155,0,0,-66.49408722,55.88837051,-99.95652771,0.1914999634,85.6771342,13.38026142,2.232933044,0.7908211946,1800,2200,1200,1,1198,2700,7100,34.39891651,1.485493372,0.1041051198,1,1,1
LR,std,0,0,0.001,26,none,0.9818479167,1,1,0,0,-7.635635853,47.36378098,-21.13241577,0.4892500937,78.63099201,0,0,-69.38793182,58.32898712,-101.7663574,0.1764999628,86.29632269,13.61618519,2.252254248,0.8066612482,1800,2200,1200,1,1200,2700,6900,36.16447656,1.480035866,0.1090562931,1,1,1
LR,std,0,0,0.001,27,none,0.982275,1,1,0,0,-8.52394104,47.71578979,-24.67949677,0.4787501097,78.71840051,0,0,-69.92181396,57.2793045,-115.8327866,0.1832499504,85.87713261,13.78521919,2.261996746,0.8051573634,1700,1900,1200,1,1199,2400,6400,38.32888968,1.538445128,0.1089153557,1,1,1
LR,std,0,0,0.001,28,none,0.98171875,1,1,0,0,-7.371260643,47.82839966,-24.96401787,0.4855000973,78.88926271,0,0,-70.83566284,59.09403229,-105.088089,0.1802499592,87.20326984,14.03614616,2.281371593,0.8134179711,1800,2100,1200,1,1200,2600,6700,36.57255573,1.537204829,0.1009624581,1,1,1
LR,std,0,0,0.001,29,none,0.9809958333,1,1,0,0,-8.272637367,49.16279984,-22.1892128,0.4855000973,78.44031946,0,0,-72.72773743,61.23329544,-111.7159653,0.1832499802,86.93028947,14.17369652,2.309553146,0.8034685254,1900,2100,1200,1,1199,2600,6800,37.15510282,1.548376747,0.09643844644,1,1,1
LR,std,0,0,0.001,30,none,0.98218125,1,1,0,0,-8.155697823,48.98573685,-24.80381775,0.487000078,78.70075633,0,0,-71.84632874,60.83095932,-127.7389603,0.1854999661,86.29940155,14.35999107,2.308884382,0.8048924804,1600,2100,1200,1,1198,2600,6800,35.1341677,1.459650255,0.09683381893,1,1,1
LR,std,0,0,0.001,31,none,0.982675,1,1,0,0,-9.285427094,49.58473587,-25.45671844,0.4855000973,78.33296638,0,0,-75.26822662,62.09978104,-119.1074753,0.1824999601,86.45589078,14.59287071,2.328989744,0.8124741316,1800,2000,1200,1,1198,2500,6400,40.69109483,1.658357229,0.1103759845,1,1,1
LR,std,0,0,0.001,32,none,0.98126875,1,1,0,0,-8.785031319,48.82581329,-23.14224625,0.4825001061,79.18074174,0,0,-74.66118622,62.93929672,-111.7048721,0.1854999661,86.68890133,14.73256969,2.325591564,0.8186866641,1800,2100,1200,1,1200,2600,6700,38.89931943,1.60177391,0.09896073153,1,1,1
LR,std,0,0,0.001,33,none,0.9811708333,1,1,0,0,-9.008009911,49.96330643,-24.97842216,0.4832501411,78.99222789,0,0,-74.8975296,63.57778168,-118.8828125,0.1809999645,86.2606954,14.94840813,2.338983059,0.8231422901,1800,2100,1200,1,1199,2600,6800,37.22851798,1.459718733,0.09239292336,1,1,1
LR,std,0,0,0.001,34,none,0.9812354167,1,1,0,0,-8.14777565,50.36894989,-25.24748802,0.4877501428,78.79420242,0,0,-75.61300659,63.57307816,-118.4897308,0.1809999645,86.75929067,15.10935307,2.385354519,0.819376111,1700,2100,1200,1,1200,2600,6700,40.08017319,1.597029358,0.1000256298,1,1,1
LR,std,0,0,0.001,35,none,0.98135625,1,1,0,0,-9.227926254,50.86303711,-22.69723511,0.4855000973,79.04592724,0,0,-78.27302551,63.13434219,-117.3140793,0.1787499487,86.53242664,15.21005249,2.385498047,0.8552607894,1800,2200,1200,1,1200,2700,6800,38.22012877,1.548603925,0.08957062863,1,1,1
LR,std,0,0,0.001,36,none,0.98054375,1,1,0,0,-10.45806217,49.78326035,-25.58782005,0.4735001326,79.59491172,0,0,-78.44814301,63.6636467,-108.6560211,0.1779999435,86.75139477,15.32833481,2.37920475,0.8246840239,1800,2000,1200,1,1199,2500,6500,39.46604402,1.650729761,0.1001357667,1,1,1
LR,std,0,0,0.001,37,none,0.98141875,1,1,0,0,-10.84172821,50.97832489,-24.98648834,0.4675001204,79.41728562,0,0,-77.41377258,65.96678162,-112.750679,0.1787499487,87.4410609,15.58072376,2.394578457,0.8316297531,1900,2300,1200,1,1199,2800,6900,36.01603286,1.480351505,0.08919619324,1,1,1
LR,std,0,0,0.001,38,none,0.9820354167,1,1,0,0,-10.14257812,50.18592072,-23.20027542,0.4727500975,80.06381656,0,0,-78.28799438,66.11464691,-119.6673965,0.1809999645,87.59189562,15.76567841,2.417185307,0.8666195273,1900,2300,1200,1,1199,2800,7100,37.05706111,1.568240539,0.09858015889,1,1,1
LR,std,0,0,0.001,39,none,0.98173125,1,1,0,0,-10.53229713,50.96043396,-23.2801609,0.4660001099,79.75391663,0,0,-78.94155121,66.91902161,-110.9576569,0.1772499681,86.90560844,15.98258877,2.433321238,0.8719621301,1800,2100,1200,1,1200,2600,6800,42.18499303,1.781935394,0.1117958933,1,1,1
LR,std,0,0,0.001,40,none,0.9809375,1,1,0,0,-10.03218746,53.48057556,-27.61119843,0.4705000818,79.50663668,0,0,-80.31918335,66.39215851,-119.003624,0.1772499681,86.47553991,16.10397911,2.424756289,0.8789637089,2000,2400,1200,1,1198,2900,7300,39.37121716,1.523135351,0.09851074942,1,1,1
LR,std,0,0,0.001,41,none,0.9821958333,1,1,0,0,-10.6072216,50.99422836,-35.65618134,0.4697500765,79.6062835,0,0,-76.00489807,66.10959625,-124.6876602,0.1832499653,86.74698582,16.20809937,2.434690475,0.8832967281,1700,2100,1200,1,1200,2600,6900,37.69727676,1.474563699,0.1006925651,1,1,1
LR,std,0,0,0.001,42,none,0.9814729167,1,1,0,0,-10.80554962,52.43899536,-29.83977318,0.4697501361,79.7614544,0,0,-82.7430191,68.06308746,-118.1909637,0.1757499576,87.27688904,16.41394043,2.440310717,0.8982387781,1800,2300,1200,1,1200,2800,7000,38.21381285,1.500068616,0.09348886675,1,1,1
LR,std,0,0,0.001,43,none,0.9801229167,1,1,0,0,-11.23304272,53.78924179,-29.45586014,0.4795000851,79.03043448,0,0,-88.64630127,69.71456146,-127.8631058,0.1697499603,86.25406733,16.58778381,2.466639042,0.9071161151,1900,2100,1199,1,1196,2600,6500,46.25643591,1.788537571,0.1003736076,1,1,1
LR,std,0,0,0.001,44,none,0.9812895833,1,1,0,0,-11.08327675,52.37192535,-32.7210083,0.4690001011,79.79441903,0,0,-86.5019455,70.19744873,-125.3926849,0.1779999584,86.12821642,16.65342331,2.468282223,0.9098860621,1800,2100,1200,1,1199,2600,6800,45.57053404,1.795648507,0.1094857059,1,1,1
LR,std,0,0,0.001,45,none,0.9815875,1,1,0,0,-11.12520027,53.9459343,-34.82033157,0.4712501168,79.70500968,0,0,-84.17779541,69.53961945,-118.667244,0.1749999523,86.96801979,16.82267189,2.47032547,0.9311314821,1800,2000,1200,1,1200,2500,6600,42.99519977,1.617377331,0.09519231491,1,1,1
LR,std,0,0,0.001,46,none,0.9821333333,1,1,0,0,-11.84411144,53.84444046,-31.48092461,0.4682501256,79.47010213,0,0,-85.26042175,70.26421356,-126.4155502,0.1772499681,86.82366624,16.93448257,2.481092215,0.9525418878,1700,1900,1200,1,1196,2400,6400,46.44356833,1.813251345,0.1117082323,1,1,1
LR,std,0,0,0.001,47,none,0.9805375,1,1,0,0,-11.70292568,54.99700928,-36.89269638,0.4630000889,79.78527708,0,0,-83.58169556,69.48069,-136.1517029,0.1749999523,86.23004256,17.09606934,2.486968517,0.955783546,1900,2200,1200,1,1200,2700,7000,41.36087837,1.62609588,0.100723372,1,1,1
LR,std,0,0,0.001,48,none,0.9812354167,1,1,0,0,-11.83232307,55.31412506,-32.93311691,0.4697500765,79.57832326,0,0,-85.67118073,70.76926422,-135.6864166,0.174249962,86.11360947,17.25414276,2.495734692,0.9672542214,1900,2000,1200,1,1200,2500,6300,46.81175086,1.842923019,0.1025853576,1,1,1
LR,std,0,0,0.001,49,none,0.9831583333,1,1,0,0,-11.06518841,54.18181229,-32.45043564,0.4682501256,79.84548983,0,0,-86.44096375,71.1259079,-125.5506287,0.1764999479,86.64730077,17.42566299,2.497411251,0.9791039228,1800,2000,1200,1,1199,2500,6700,41.6243582,1.661557434,0.1011492892,1,1,1
LR,std,0,0,0.001,50,none,0.9822645833,1,1,0,0,-13.5753994,54.24881363,-28.6011467,0.4645001292,80.01191563,0,0,-83.04897308,69.60514832,-121.8023224,0.1772499532,86.60322145,17.40965271,2.506323338,1.002032042,1800,2200,1200,1,1199,2700,6900,38.46929228,1.528478685,0.09225262355,1,1,1
LR,std,1,1,0.001,1,none,0.98424375,1,1,0,0,-0.6246866584,12.62933064,-6.419055939,0.524500072,71.0454043,0,0,-0.4398184419,8.081315041,-8.842541695,0.5230001211,69.23589264,2.678963184,0.8410606384,1.103283286,1500,1600,1200,1,1200,2100,6700,5.025167846,0.5346133269,0.1629514298,1,1,1
LR,std,1,1,0.001,2,none,0.9826479167,1,1,0,0,-2.897387266,20.02970886,-9.190321922,0.4952501059,71.17337886,0,0,-9.88752079,13.90690899,-25.98097992,0.310000062,76.11039382,3.919267178,1.021086693,1.185530424,1400,1600,1200,1,1199,2100,6600,9.435934558,0.6435380582,0.1657426065,1,1,1
LR,std,1,1,0.001,3,none,0.9826458333,1,1,0,0,-3.385029554,23.87732697,-9.318529129,0.4990001023,73.98535729,0,0,-17.17712402,17.80729866,-34.84512329,0.2432499975,78.42900586,5.007293224,1.173285484,1.176950574,1500,2200,1200,1,1200,2700,7800,7.058099922,0.4946984626,0.09722718949,1,1,1
LR,std,1,1,0.001,4,none,0.9830375,1,1,0,0,-3.913855076,26.0414753,-12.72251701,0.4915000498,73.76124457,0,0,-21.17977333,21.5340004,-41.02429962,0.236499995,79.04663765,5.744618893,1.280260563,1.104261875,1500,1700,1200,1,1199,2200,6200,13.52131576,0.8577059517,0.1118371163,1,1,1
LR,std,1,1,0.001,5,none,0.9821354167,1,1,0,0,-4.477948189,27.63592529,-12.87449074,0.4870001376,75.42604862,0,0,-27.62858391,23.17758751,-46.22045517,0.1839999706,77.76035007,6.365638733,1.370659351,1.062572598,1500,1600,1200,1,1191,2100,5800,16.15219182,1.032993578,0.1100987554,1,1,1
LR,std,1,1,0.001,6,none,0.9828854167,1,1,0,0,-4.656991005,29.4022007,-14.69887447,0.4945000708,77.0444522,0,0,-24.99902916,24.09474182,-48.83910751,0.2245000005,82.01546141,6.93403101,1.423060894,0.9956963658,1500,1900,1200,1,1200,2400,6900,12.5006139,0.863640722,0.09359340391,1,1,1
LR,std,1,1,0.001,7,none,0.98205,1,1,0,0,-6.031033039,31.60667992,-18.96609497,0.4757501483,75.95809627,0,0,-29.42943382,29.27352142,-61.74581528,0.2177499682,84.4983292,7.551599503,1.501532793,0.9578987956,1500,2300,1200,1,1200,2800,7800,12.04470624,0.7941501457,0.09278969166,1,1,1
LR,std,1,1,0.001,8,none,0.98175,1,1,0,0,-5.573214054,33.47917557,-19.79734993,0.477250129,76.12064317,0,0,-33.96616745,29.4153347,-59.04447937,0.2057499737,81.58557266,8.050813675,1.557678461,0.9096351862,1500,1900,1200,1,1200,2400,6500,19.23172576,1.111949452,0.1079005721,1,1,1
LR,std,1,1,0.001,9,none,0.9814645833,1,1,0,0,-7.770530701,36.13872528,-16.49477577,0.4712501168,76.06800392,0,0,-34.82566452,32.35446548,-58.00668716,0.2124999762,82.25121043,8.451963425,1.619917631,0.836645484,1500,1800,1199,1,1199,2300,6100,22.00741984,1.11774567,0.1070264976,1,1,1
LR,std,1,1,0.001,10,none,0.9825916667,1,1,0,0,-7.541691303,37.20433426,-16.50379562,0.4720001221,76.58477319,0,0,-39.38116455,34.5818634,-67.8271637,0.2042499781,83.14365141,8.880968094,1.689898849,0.8451995254,1600,1700,1200,1,1199,2200,6100,23.70713645,1.255502886,0.1197692295,1,1,1
LR,std,1,1,0.001,11,none,0.9828833333,1,1,0,0,-7.131177902,37.08205414,-16.9620018,0.4780001044,76.58197026,0,0,-41.51527405,37.39640427,-64.62258911,0.19599998,84.65006075,9.288854599,1.732983351,0.8373168111,1800,1900,1200,1,1200,2400,6700,23.39175732,1.112530604,0.1155825629,1,1,1
LR,std,1,1,0.001,12,none,0.9823354167,1,1,0,0,-7.483725071,39.16986847,-18.08162498,0.4825001061,76.96931325,0,0,-45.88315201,38.99206161,-73.83769989,0.192999959,83.23204734,9.686845779,1.786592603,0.8519863486,1600,1900,1200,1,1200,2400,6400,30.13641538,1.312467831,0.1211404085,1,1,1
LR,std,1,1,0.001,13,none,0.9810520833,1,1,0,0,-6.902295113,39.40101624,-19.80338287,0.4870001376,77.27472845,0,0,-45.32453156,41.24394608,-83.25416565,0.1952499747,84.83302566,10.0961647,1.843128324,0.842266202,1800,2100,1200,1,1200,2600,6800,26.0198786,1.301192211,0.1050074994,1,1,1
LR,std,1,1,0.001,14,none,0.9831458333,1,1,0,0,-7.3974967,40.98729706,-22.33139801,0.477250129,77.17102981,0,0,-50.82009125,41.92289352,-79.16303253,0.1839999855,83.06567859,10.40816593,1.89117825,0.8443658352,1600,1800,1200,1,1199,2300,6200,31.26066595,1.440595061,0.1205360093,1,1,1
LR,std,1,1,0.001,15,none,0.9829125,1,1,0,0,-7.362837315,41.55919266,-22.27292442,0.4817501009,77.99278963,0,0,-50.56486511,43.15258026,-78.47096252,0.1914999485,83.68232499,10.75111961,1.944690824,0.8453602195,1700,1900,1200,1,1200,2400,6400,29.3618382,1.374368762,0.1132780459,1,1,1
LR,std,1,1,0.001,16,none,0.9818125,1,1,0,0,-7.966599941,41.52025223,-20.8972168,0.4780001044,78.12513507,0,0,-51.92795563,44.75193405,-85.3637085,0.1914999634,86.66257108,11.03027439,1.971670508,0.8286944032,1600,1900,1200,1,1200,2400,6400,29.59238726,1.368029668,0.09902093589,1,1,1
LR,std,1,1,0.001,17,none,0.9822375,1,1,0,0,-8.691689491,44.52390289,-19.48342133,0.4712501168,78.06947004,0,0,-55.01886368,45.79177475,-81.05278778,0.1839999557,86.15945246,11.32061958,2.011001587,0.8159067035,1600,1900,1200,1,1199,2400,6400,32.91526398,1.436931116,0.1091746771,1,1,1
LR,std,1,1,0.001,18,none,0.97981875,1,1,0,0,-9.540202141,43.94953918,-22.22087097,0.4697501361,77.6963723,0,0,-58.75638199,48.88621902,-106.9670563,0.1847499609,85.44386102,11.67498493,2.042645216,0.8316106796,1800,2200,1200,1,1200,2700,7100,33.62063262,1.50601764,0.1113463418,1,1,1
LR,std,1,1,0.001,19,none,0.9807791667,1,1,0,0,-8.215888023,43.83973312,-23.71410751,0.4772501886,78.74895037,0,0,-59.13177109,49.61750031,-89.84062195,0.1892499626,86.16434263,11.96098709,2.070485592,0.8305085301,1700,2300,1200,1,1200,2800,7000,31.35090521,1.387696633,0.1037843137,1,1,1
LR,std,1,1,0.001,20,none,0.98125625,1,1,0,0,-9.436797142,44.09100342,-24.81373024,0.4697501361,78.69992844,0,0,-59.91560745,49.85882568,-99.89294434,0.1764999628,84.69394515,12.25845623,2.109180927,0.8372664452,1800,2000,1200,1,1199,2500,6500,35.16689651,1.495688045,0.1134853367,1,1,1
LR,std,1,1,0.001,21,none,0.9816645833,1,1,0,0,-10.40497971,45.57561493,-24.56712532,0.4682501256,78.64798959,0,0,-62.48622513,50.18207932,-93.58313751,0.1787499487,86.1312376,12.48252773,2.128379107,0.8313670754,1700,2000,1200,1,1199,2500,6400,35.92596349,1.637986285,0.109719528,1,1,1
LR,std,1,1,0.001,22,none,0.9811104167,1,1,0,0,-10.30735493,46.68746185,-25.35268974,0.4712501168,78.22686867,0,0,-63.98366165,51.72453308,-92.58648682,0.1772499681,86.30053178,12.74261189,2.154871702,0.8459971547,1700,2000,1200,1,1199,2500,6500,34.99537565,1.556204465,0.1047080368,1,1,1
LR,std,1,1,0.001,23,none,0.9817,1,1,0,0,-9.389098167,47.26938629,-28.70799637,0.473500073,78.67883426,0,0,-65.00131989,53.81278992,-105.5062408,0.1764999628,85.73198296,12.95782566,2.189166307,0.82111305,1600,1800,1200,1,1200,2300,6300,38.27582466,1.588073627,0.1138047453,1,1,1
LR,std,1,1,0.001,24,none,0.9817416667,1,1,0,0,-10.35007191,48.28576279,-29.63537216,0.4690001607,78.57750146,0,0,-65.99843597,53.96686172,-96.27050018,0.1862499565,85.33180677,13.21092224,2.184175014,0.8169981837,1600,1900,1200,1,1200,2400,6500,36.32762865,1.516167636,0.09869196471,1,1,1
LR,std,1,1,0.001,25,none,0.9809854167,1,1,0,0,-10.24895954,47.40338516,-30.57277679,0.473500073,78.89426346,0,0,-66.40129089,55.02302933,-112.1388474,0.1802499592,87.20416618,13.39776421,2.22953701,0.8402568102,1800,2100,1200,1,1198,2600,6700,34.45199025,1.5276279,0.0951670918,1,1,1
LR,std,1,1,0.001,26,none,0.9817395833,1,1,0,0,-10.31852531,47.77371216,-27.38928032,0.4697500765,78.99300863,0,0,-63.50627899,54.73127365,-96.37042999,0.1847499609,87.45482818,13.61833096,2.230936527,0.8312347531,1700,1900,1200,1,1200,2400,6300,36.56859925,1.601448272,0.1056884124,1,1,1
LR,std,1,1,0.001,27,none,0.9826520833,1,1,0,0,-9.705757141,49.78544235,-33.16656113,0.4765000939,78.67649387,0,0,-68.9961853,57.43076706,-116.5528946,0.1824999601,86.70160877,13.80588436,2.255646706,0.8509320617,1700,2100,1200,1,1199,2600,6900,33.99618636,1.43745558,0.09796988293,1,1,1
LR,std,1,1,0.001,28,none,0.98105625,1,1,0,0,-11.04280472,49.051548,-28.19088554,0.4690001011,79.28176352,0,0,-69.10951233,57.43815994,-103.2804565,0.1802499443,87.34369197,14.03100014,2.279016495,0.8568961024,1800,2200,1200,1,1200,2700,6900,34.64849385,1.444690864,0.09968618657,1,1,1
LR,std,1,1,0.001,29,none,0.98150625,1,1,0,0,-11.8600111,49.67067719,-30.35401726,0.4667500854,79.38704491,0,0,-70.15401459,57.85213852,-110.8567886,0.1802499592,86.64493977,14.29606342,2.305883884,0.8762618899,1800,2200,1200,1,1199,2700,6800,39.2674703,1.654809336,0.1034344724,1,1,1
LR,std,1,1,0.001,30,none,0.98135,1,1,0,0,-10.5774765,48.40867233,-28.70378304,0.4675001204,79.6048079,0,0,-69.10546112,57.5267067,-101.8592758,0.1802499741,87.4574522,14.50012112,2.325388908,0.8780128956,1900,2300,1200,1,1200,2800,7000,33.50847439,1.452562697,0.09666398092,1,1,1
LR,std,1,1,0.001,31,none,0.9812791667,1,1,0,0,-12.51008224,51.57818985,-27.70055008,0.4690001011,78.79168421,0,0,-78.71522522,62.38648605,-128.3895264,0.1749999672,84.95393811,14.67608166,2.350629807,0.8746711016,1900,2100,1200,1,1200,2600,6900,40.49344232,1.6927006,0.1060970253,1,1,1
