act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,l2init,0.001,0.001,7,1,0.9533916667,1,1,0,0,-0.1909824759,0.7029405832,-1.058469534,0.810982883,67.82978167,0,0,0.4552700818,0.5296319127,0.09201788902,1.405203342,56.13954106,1.283921957,0.8883757591,1.986848116,0.8601027131,0.4307778776,3,0.03999999911,1.200000048,1.142468691,0.7499073744,1.860507369,0,1.200000048,0.1680663516,0.2663703824,0.1680663516,0.07058641464
SNA,l2init,0.001,0.001,7,2,0.9601875,1,1,0,0,-0.5367280841,1.045397878,-4.320453167,0.764559865,66.13567316,0,0,-0.1946674138,1.284406781,-4.835309505,0.9425098896,65.72326877,1.370614648,1.073494434,2.230389357,0.5829042792,0.378768295,2.46140337,0,1.200000048,0.4660622776,0.2078800052,1.411826015,0,1.200000048,0.2469922313,0.3562974855,0.2469922313,0.1166336704
SNA,l2init,0.001,0.001,7,3,0.9638770833,0.9624999762,0.9624999762,0,0,-0.6535574198,1.112763405,-6.131068707,0.7130944133,66.9400311,0,0,-0.8866817951,1.639684677,-5.692467213,0.7281197906,68.83308686,1.453047395,1.12810421,2.324873686,0.5560240746,0.2681745887,1.837157607,0,1.200000048,0.3824956715,0.1724358648,1.164877176,0,1.200000048,0.2870122882,0.3966727093,0.2870122882,0.1398095767
SNA,l2init,0.001,0.001,7,4,0.9664520833,1,1,0,0,-0.4068477154,1.083624005,-6.876363754,0.8588280082,61.39938238,0,0,-1.095276713,1.808888793,-5.092870235,0.7239922881,65.34311702,1.317045927,1.072514772,2.324559689,0.5634383559,0.2668216527,2.263804913,0,1.200000048,0.3416215777,0.1692311168,0.9711659551,0,1.200000048,0.2429909426,0.3539199375,0.2429909426,0.1152205208
SNA,l2init,0.001,0.001,7,5,0.9667145833,1,1,0,0,-0.447475642,1.096316934,-7.503234863,0.858161509,60.88821894,0,0,-1.021688819,1.937915087,-6.956064224,0.7557758093,64.68266504,1.295499325,1.089308977,2.318832397,0.5489028096,0.2789210379,2.402049065,0,1.200000048,0.3143627644,0.152567789,1.116153359,0,1.200000048,0.2419282594,0.3529942427,0.2419282594,0.1145676938
SNA,l2init,0.001,0.001,7,6,0.9670291667,0.9641666412,0.9641666412,0,0,-0.4023649991,1.100849867,-6.148197651,0.7971561551,64.86864121,0,0,-0.8244848251,1.596517086,-5.108619213,0.7478398681,68.78158739,1.373509645,1.081509709,2.321516037,0.5632708669,0.2783030272,2.966917992,0,1.200000048,0.3650597036,0.1885587126,1.369493723,0,1.200000048,0.2544006933,0.3652719012,0.2544006933,0.121350875
SNA,l2init,0.001,0.001,7,7,0.9658916667,1,1,0,0,-0.1979356706,1.067079186,-11.20750618,0.9759458303,58.46388053,0,0,-1.308256984,1.827655792,-6.813097954,0.6807224751,64.03765301,1.320429325,1.08585906,2.335049868,0.5763285756,0.1956211329,2.965972424,0,1.200000048,0.3325756788,0.161880672,0.9681498408,0,1.200000048,0.2431830682,0.353854201,0.2431830682,0.115177495
SNA,l2init,0.001,0.001,7,8,0.9660354167,1,1,0,0,-0.4123586416,1.094215512,-9.483108521,0.8859660029,62.25833388,0,0,-1.149110198,1.966963649,-7.376787186,0.6956599355,66.16293933,1.430270076,1.147952914,2.348627806,0.5520051122,0.221706003,2.390259504,0,1.200000048,0.3040826321,0.15062356,0.7832217813,0,1.200000048,0.2793730193,0.3925160285,0.2793730193,0.1367435493
SNA,l2init,0.001,0.001,7,9,0.9652,0.9983333349,0.9983333349,0,0,-0.7324194908,1.19728756,-8.270044327,0.7352108359,63.55391544,0,0,-1.331046462,2.032793045,-6.759710789,0.6915704012,68.27004966,1.44374454,1.147088885,2.336187363,0.5165857077,0.2538758516,1.414426446,0,1.200000048,0.3097988069,0.161588192,1.208854318,0,1.200000048,0.2993667116,0.4113000978,0.2993667116,0.1477700066
SNA,l2init,0.001,0.001,7,10,0.9644,1,1,0,0,-0.6153174639,1.221295714,-10.69853783,0.7957217693,63.30978515,0,0,-1.795493007,2.372755051,-7.009187698,0.6570535898,66.95925447,1.503762603,1.21850574,2.399663687,0.5005402565,0.20622015,1.926297903,0,1.200000048,0.2640950382,0.1606489122,0.8815547228,0,1.200000048,0.312092149,0.4256646156,0.312092149,0.1562359592
SNA,l2init,0.001,0.001,7,11,0.9654166667,1,1,0,0,-0.2014426738,1.157883644,-9.734815598,0.9589836597,59.85569583,0,0,-1.967896104,2.498180389,-6.728736401,0.626299262,65.73839866,1.355942249,1.156054735,2.37071228,0.5138082504,0.2233480215,2.184257984,0,1.200000048,0.2495832443,0.1469826847,0.8182741404,0,1.200000048,0.271004622,0.3836992617,0.271004622,0.1313485302
SNA,l2init,0.001,0.001,7,12,0.9668041667,0.9908333421,0.9908333421,0,0,-0.230551675,1.128157854,-10.44804001,0.91757375,60.48440934,0,0,-1.206863523,2.032308102,-5.885604858,0.7106705904,64.01356098,1.331797481,1.130313873,2.282039881,0.5466653705,0.2089697272,1.822400928,0,1.200000048,0.3004927635,0.153319031,0.9615773559,0,1.200000048,0.2542376072,0.3647237555,0.2542376072,0.1209409968
SNA,l2init,0.001,0.001,7,13,0.9665645833,0.9075000286,0.9075000286,0,0,-0.4569269717,1.117913604,-9.657244682,0.8103994727,61.0890168,0,0,-1.671770334,2.093819141,-6.522836685,0.6346000433,64.60227757,1.313558698,1.120109797,2.368778944,0.5594521165,0.2246092856,2.629049301,0,1.200000048,0.2762180567,0.1523171663,1.266929984,0,1.200000048,0.2581137644,0.3699268596,0.2581137644,0.1239459799
SNA,l2init,0.001,0.001,7,14,0.9673854167,1,1,0,0,-0.3282870352,1.153449059,-11.57435322,0.8445296288,61.29381063,0,0,-1.997760773,2.517971277,-7.923241138,0.6426329017,66.731797,1.393039465,1.218420148,2.404588938,0.5307633877,0.1871814728,1.886030555,0,1.200000048,0.2494042069,0.1290977597,0.7695678473,0,1.200000048,0.305435951,0.4180552087,0.305435951,0.1513218951
SNA,l2init,0.001,0.001,7,15,0.9663020833,0.9516666532,0.9516666532,0,0,-0.2837490141,1.156028986,-11.56266117,0.8450940847,60.15099127,0,0,-2.117073774,2.33080101,-6.71549654,0.5945741534,65.08530353,1.376522064,1.182312727,2.41449666,0.5386096835,0.1914403886,2.624728918,0,1.200000048,0.2586374581,0.1409893334,0.7056504488,0,1.200000048,0.2714924598,0.3820278217,0.2714924598,0.1307281495
SNA,l2init,0.001,0.001,7,16,0.9678604167,1,1,0,0,-0.3376206756,1.140066981,-8.912287712,0.8724449873,60.65986999,0,0,-1.347888947,2.151458025,-4.875266075,0.7019920349,66.34890921,1.349787951,1.092726111,2.36002636,0.5375592113,0.2363028377,2.161046267,0,1.200000048,0.2864716649,0.1666449904,0.9552958012,0,1.200000048,0.2562776095,0.3659681283,0.2562776095,0.1217544423
SNA,l2init,0.001,0.001,7,17,0.9671270833,1,1,0,0,-0.06358408928,1.200842142,-11.32430172,1.007937789,58.47524228,0,0,-2.080108643,2.427271605,-7.226137638,0.654207468,66.00671034,1.388837576,1.163661361,2.406834126,0.5117330551,0.19356592,3,0.009999999776,1.200000048,0.2475004345,0.1444673687,0.51922369,0,1.200000048,0.2773014835,0.3911850456,0.2773014835,0.1357557587
SNA,l2init,0.001,0.001,7,18,0.9660833333,0.9983333349,0.9983333349,0,0,-0.3700817227,1.175800085,-10.73266888,0.8428823352,61.78142692,0,0,-1.772077084,2.472199917,-6.236554623,0.6511439681,67.66623558,1.422438264,1.24774313,2.388635635,0.5227805972,0.1971053332,1.351097941,0,1.200000048,0.249828428,0.1273289621,0.8371778131,0,1.200000048,0.3049731811,0.4192069165,0.3049731811,0.1518848549
SNA,l2init,0.001,0.001,7,19,0.9666125,1,1,0,0,-0.2387192249,1.178098798,-11.76784897,0.888764143,60.9189015,0,0,-1.732755184,2.399273872,-6.859114647,0.6458966136,65.63353505,1.428394556,1.147290707,2.345410347,0.5024984479,0.1835853606,2.908968925,0,1.200000048,0.2575686872,0.1595480293,0.5566111207,0,1.200000048,0.2943740049,0.4053093873,0.2943740049,0.1439585461
SNA,l2init,0.001,0.001,7,20,0.9666375,0.9533333182,0.9533333182,0,0,-0.4280545115,1.175969481,-11.03020191,0.7973398566,62.0623967,0,0,-2.059722185,2.375852346,-5.966626644,0.6066030264,67.11504691,1.448191524,1.165633202,2.400216818,0.5418944955,0.1968774199,1.776232004,0,1.200000048,0.2517325878,0.1437308043,0.6401120424,0,1.200000048,0.3066921944,0.4183571339,0.3066921944,0.1516362991
SNA,l2init,0.001,0.001,7,21,0.9650125,0.9258333445,0.9258333445,0,0,-0.5719143152,1.200196505,-11.13643074,0.7593395114,63.50043888,0,0,-1.85378921,2.259377241,-5.265629292,0.6238592863,67.41590892,1.489047647,1.170436144,2.397171736,0.5193775892,0.1865956187,1.051885962,0,1.200000048,0.2700905204,0.1441249102,0.8921760917,0,1.200000048,0.321152401,0.43394779,0.321152401,0.1609896049
SNA,l2init,0.001,0.001,7,22,0.96585625,1,1,0,0,-0.4721245468,1.12378943,-9.501503944,0.8371396065,62.35267936,0,0,-0.9593088031,1.885383368,-6.122579575,0.7563138604,65.66836929,1.322610378,1.134917855,2.352738619,0.5452136397,0.2222109437,1.908508897,0,1.200000048,0.3254264295,0.1472378671,1.056307316,0,1.200000048,0.261093071,0.3697953305,0.261093071,0.1240435519
SNA,l2init,0.001,0.001,7,23,0.96690625,0.9866666794,0.9866666794,0,0,-0.6927207708,1.252360344,-9.502755165,0.717885673,64.7344338,0,0,-1.130389452,2.025221586,-5.220634937,0.6803928614,68.93404819,1.535438061,1.188104391,2.371019602,0.4996930063,0.2197049707,2.005879402,0,1.200000048,0.3115228415,0.1647419482,0.9643117785,0,1.200000048,0.3177095142,0.4279413454,0.3177095142,0.157886548
SNA,l2init,0.001,0.001,7,24,0.9662479167,1,1,0,0,-0.0597499162,1.164429069,-11.2918148,0.9777233005,59.39338422,0,0,-1.784570098,2.485491514,-6.277055264,0.6543709636,66.33946476,1.318960547,1.15974915,2.331752777,0.5267537236,0.1951902211,1.867210507,0,1.200000048,0.2462266237,0.1511995941,0.8750421405,0,1.200000048,0.2676883558,0.378634252,0.2676883558,0.1285891893
SNA,l2init,0.001,0.001,7,25,0.9668145833,1,1,0,0,-0.3769178391,1.20524025,-10.20648384,0.7971547842,62.5322844,0,0,-1.539903998,2.289314747,-8.105222702,0.6765478253,67.42131912,1.467959523,1.176112533,2.372854471,0.5039496422,0.2143900841,1.805065989,0,1.200000048,0.2726966739,0.1389158517,1.274031401,0,1.200000048,0.304618479,0.4165722558,0.304618479,0.1506917753
SNA,l2init,0.001,0.001,7,26,0.9660729167,1,1,0,0,-0.3043461144,1.204347014,-11.94264126,0.8822408915,60.9004621,0,0,-2.355706453,2.649846077,-7.703272343,0.6345653534,66.2741548,1.497576714,1.207682133,2.413376093,0.5059591532,0.1812842041,1.502218962,0,1.200000048,0.2347969264,0.1472119391,0.6922533512,0,1.200000048,0.3200651792,0.4352281826,0.3200651792,0.1614123239
SNA,l2init,0.001,0.001,7,27,0.9669104167,0.9366666675,0.9366666675,0,0,-0.5185864568,1.205673933,-10.67506027,0.7794299722,63.33348498,0,0,-2.143990993,2.389986038,-5.45755434,0.6247955561,68.10529293,1.435166359,1.22731185,2.390108585,0.5179991126,0.2036967725,1.820720911,0,1.200000048,0.2558388114,0.1626569778,0.7608042359,0,1.200000048,0.3150217757,0.4294725805,0.3150217757,0.1580793012
SNA,l2init,0.001,0.001,7,28,0.9670125,1,1,0,0,-0.2295847386,1.17844367,-11.40407658,0.9364058375,59.7721519,0,0,-1.899047852,2.418634892,-5.629498482,0.6332042217,65.74762606,1.338770747,1.14294219,2.342102289,0.5247312784,0.1949145347,2.723268509,0,1.200000048,0.2548809648,0.1669712514,0.6567488909,0,1.200000048,0.267206158,0.3791600287,0.267206158,0.1288988173
SNA,l2init,0.001,0.001,7,29,0.9661125,1,1,0,0,-0.5064454079,1.264227271,-10.90827942,0.7755314112,62.42906943,0,0,-1.60806191,2.226770163,-6.684341431,0.6603738666,67.12070234,1.489738107,1.16308403,2.373668671,0.4859087467,0.200218007,1.774314284,0,1.200000048,0.2751514912,0.126460284,1.377593756,0,1.200000048,0.3110910618,0.4249460152,0.3110910618,0.1557328568
SNA,l2init,0.001,0.001,7,30,0.96715,1,1,0,0,-0.4768606126,1.19475472,-9.864191055,0.8447805643,61.02158997,0,0,-1.606879234,2.221422195,-5.623810291,0.6838724613,67.55305988,1.389988422,1.183468342,2.396353722,0.5153753757,0.2181095183,2.031106472,0,1.200000048,0.2778219283,0.1499833763,1.033747792,0,1.200000048,0.2867872927,0.3994578113,0.2867872927,0.140829269
SNA,l2init,0.001,0.001,7,31,0.9674833333,1,1,0,0,-0.1448613405,1.138159752,-10.5720005,0.9254109859,57.87796601,0,0,-1.395588875,2.157560587,-6.29799366,0.6632446051,64.39670717,1.310879707,1.109227538,2.34820199,0.5399813652,0.2042603046,3,0.009999999776,1.200000048,0.2812266052,0.1439378709,1.208040714,0,1.200000048,0.2538749118,0.3620016947,0.2538749118,0.1195999201
SNA,l2init,0.001,0.001,7,32,0.96890625,1,1,0,0,0.0194411017,1.101035237,-10.93794918,1.012462378,57.76152359,0,0,-1.531669497,2.292207718,-6.502772331,0.7175340652,66.70464545,1.317952275,1.147933245,2.334193707,0.5478670597,0.1917448193,2.718918324,0,1.200000048,0.2588469088,0.1241170242,0.8853231072,0,1.200000048,0.2591195533,0.3709581822,0.2591195533,0.1244711169
SNA,l2init,0.001,0.001,7,33,0.9672354167,0.9916666746,0.9916666746,0,0,-0.312305063,1.132395983,-9.728957176,0.8483625054,61.59125131,0,0,-1.217514515,1.886752367,-7.114058495,0.6781358719,65.96855446,1.321428418,1.140970707,2.315976143,0.5461075902,0.2133271098,2.557310104,0,1.200000048,0.3262869418,0.1479278952,0.879761219,0,1.200000048,0.2600192395,0.3691588024,0.2600192395,0.1235576839
SNA,l2init,0.001,0.001,7,34,0.9661770833,0.9991666675,0.9991666675,0,0,-0.1521324515,1.098360419,-12.41077137,0.9435093403,57.75024395,0,0,-1.531671047,2.463193655,-7.558726311,0.7057313323,65.88542813,1.318254113,1.167335868,2.363890886,0.5595695972,0.1719769239,2.640543699,0,1.200000048,0.2507973313,0.155926466,0.7725737691,0,1.200000048,0.2616927612,0.3727612642,0.2616927612,0.1253075467
SNA,l2init,0.001,0.001,7,35,0.96558125,1,1,0,0,-0.2822947502,1.149806023,-11.09566593,0.8788692355,61.57180012,0,0,-1.43736887,2.185661554,-5.986259937,0.6865770817,66.39269994,1.361641645,1.140977621,2.324647188,0.5301264524,0.184058845,1.809795499,0,1.200000048,0.2846444249,0.1591972411,1.116837144,0,1.200000048,0.2775235417,0.3897257761,0.2775235417,0.1349792048
SNA,l2init,0.001,0.001,7,36,0.965325,1,1,0,0,-0.3718852103,1.115956783,-9.696846962,0.8329062462,63.40857305,0,0,-1.105876923,2.023877621,-4.828590393,0.7371670604,67.03324032,1.43112886,1.162792802,2.373429298,0.5497425199,0.2091771513,1.803677797,0,1.200000048,0.3061068356,0.1801471412,0.74028337,0,1.200000048,0.2770200593,0.3885484176,0.2770200593,0.1344215287
SNA,l2init,0.001,0.001,7,37,0.9656041667,1,1,0,0,-0.2684089839,1.153178096,-13.12176228,0.8452641368,59.44733454,0,0,-2.082448244,2.366359711,-8.773212433,0.6499661207,64.42082023,1.384104729,1.141497135,2.377673626,0.5300655961,0.1624174565,2.330137968,0,1.200000048,0.2601937652,0.1327991486,0.753623426,0,1.200000048,0.2848170686,0.3981095386,0.2848170686,0.1398459566
