act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
LR,l2wt,0,0.001,0,1,0.9381291667,0.9950000048,0.9950000048,0,0,-0.4040792584,0.7152379155,-1.958971381,0.3279999495,60.67001263,0,0,0.2622961998,0.2393571883,0.03414263949,0.8725000024,36.025575,1.22115922,0.7245785594,8.647749901,0.1691161703,0.2519708404,1.227862038,1.648012481,1.822648633,2.129965924,0.00533276544,0.01249111351,0,0.53,nan,nan,nan,0.5239565314,0.6440514126,0.7571448541,0.8410896603,1.119935676,0.02838547556,0.08014300838,0,0,nan,nan,nan,0.1691161703,0.7980111487
LR,l2wt,0,0.001,0,2,0.92901875,1,1,0,0,-0.5717901587,0.7221648693,-1.757629752,0.2717499733,59.26000961,0,0,0.2389240563,0.2243755311,-0.006212083157,0.869500041,41.20121839,1.070934534,0.7408355474,13.97946739,0.1447856495,0.1960432229,1.065272686,1.561145907,1.814886165,1.868360471,0.005644561085,-0.05083920062,0.38,0.42,nan,nan,nan,0.3815480469,0.6159999125,0.7597805327,0.8962367396,1.076503324,0.03332420357,0.09247380123,0.4,0,nan,nan,nan,0.1447856495,1.963619289
LR,l2wt,0,0.001,0,3,0.93135,0.9991666675,0.9991666675,0,0,-0.7131914496,0.7293285131,-1.595344901,0.2102499902,63.07004859,0,0,0.02798776329,0.2450973988,-0.4697442651,0.5920000076,50.38724832,0.9970231056,0.806181848,17.37881851,0.1543097132,0.2830613416,0.9746137767,1.592029758,1.968242234,1.676450813,0.006424436846,-0.1110501625,0.53,0.45,nan,nan,nan,0.304848084,0.6425149069,0.8451088458,0.9877367309,1.079397296,0.04129683766,0.07146001607,0.45,0,nan,nan,nan,0.1543097132,3.043222389
LR,l2wt,0,0.001,0,4,0.93113125,0.9733333588,0.9733333588,0,0,-0.7571749091,0.7611166239,-2.359096766,0.19599998,60.39056722,0,0,-0.1420924515,0.2708188593,-0.7196703553,0.353499949,46.26647799,1.059848666,0.889266789,19.67701149,0.1557027421,0.2340141672,1.05883728,1.642480071,2.001215516,1.828643984,0.006175177439,-0.1417049542,0.46,0.44,nan,nan,nan,0.1628972058,0.5252246329,0.8955839852,1.002656615,0.9026267355,0.05497310752,6.329169264e-05,0.4,0,nan,nan,nan,0.1557027421,4.009404103
LR,l2wt,0,0.001,0,5,0.9305416667,0.8066666722,0.8066666722,0,0,-0.8069459796,0.7721468806,-2.285835743,0.1922499835,65.28706987,0,0,-0.2358387262,0.2703759074,-0.7010564804,0.2927499712,44.83257583,1.112419128,0.9229263663,21.82028961,0.1514485013,0.3978481966,1.099292748,1.549525233,1.725368706,1.892416028,0.005571299917,-0.2097410709,0.52,0.48,nan,nan,nan,0.1716035702,0.4058949849,0.9186255118,1.137282708,0.7122021229,0.0646601925,-0.04522747174,0.33,0,nan,nan,nan,0.1514485013,4.88563513
LR,l2wt,0,0.001,0,6,0.9343875,1,1,0,0,-0.6220545173,0.645847261,-1.781434536,0.2477499694,55.3937627,0,0,0.1324108839,0.1974984854,-0.2888950706,0.7517499924,37.86671083,0.9346599579,0.9547656178,23.84838867,0.1189306085,0.107167018,0.9227152505,1.419554637,1.756877189,1.586833864,0.005410905669,-0.229586184,0.31,0.3,nan,nan,nan,0.07320804789,0.3122475779,0.9141198714,1.051657359,0.542101172,0.07563852489,-0.09706568718,0.33,0,nan,nan,nan,0.1189306085,5.750004833
LR,l2wt,0,0.001,0,7,0.9329229167,1,1,0,0,-0.5660520792,0.5483037233,-1.398388863,0.2447499633,50.32177667,0,0,0.1181421056,0.1942496151,-0.4397867918,0.7322500348,35.3332892,0.7034682035,0.9383596182,25.54802132,0.1008401364,0.03992725316,0.7121363991,1.42422171,1.567792682,1.238539884,0.00467924135,-0.2119595185,0.29,0.27,nan,nan,nan,0.0293844823,0.2243937735,0.8704928288,1.057340505,0.3839525639,0.07324911914,-0.1432041079,0.33,0,nan,nan,nan,0.1008401364,6.530083497
LR,l2wt,0,0.001,0,8,0.9302104167,1,1,0,0,-0.6184742451,0.6271319985,-1.788202286,0.2409999818,54.93474113,0,0,0.005355380941,0.1929384172,-0.6550263762,0.5590000153,35.70113808,0.8743386269,0.9789209366,26.80568886,0.1190514014,0.1166216656,0.8539084052,1.523936209,1.774426895,1.505145254,0.004697312898,-0.2608003467,0.33,0.37,nan,nan,nan,0.06117190318,0.2166461172,0.9347184639,1.152576583,0.3771062568,0.07685991327,-0.2037764266,0.31,0.01,nan,nan,nan,0.1190514014,7.272847408
LR,l2wt,0,0.001,0,9,0.9321229167,1,1,0,0,-0.6063728333,0.6154202819,-1.668234706,0.2357499748,57.05347962,0,0,-0.02546282671,0.2026346177,-0.7410320044,0.5042500496,33.37231625,0.8208771944,0.9551320076,27.85956955,0.1180207889,0.1439166737,0.8312199313,1.532150427,1.914270399,1.435157972,0.004012984964,-0.2579771653,0.31,0.37,nan,nan,nan,0.06570216261,0.1912713981,0.9404439212,1.049745581,0.3306948171,0.07669240942,-0.203508161,0.27,0.01,nan,nan,nan,0.1180207889,7.887468145
LR,l2wt,0,0.001,0,10,0.9266479167,0.9991666675,0.9991666675,0,0,-0.7498952746,0.7181813717,-1.844195962,0.1967499852,63.9413671,0,0,-0.442148298,0.2539001107,-0.8795406222,0.1105000079,32.58582322,1.004340649,1.017585397,28.81023407,0.1530669911,0.3101280011,0.9920884175,1.686940321,1.959921121,1.735538302,0.004664596051,-0.2503489628,0.49,0.44,nan,nan,nan,0.1584953147,0.2559359256,1.015023418,1.159167758,0.4492090217,0.06698568678,-0.2259237766,0.3,0.02,nan,nan,nan,0.1530669911,8.537721915
LR,l2wt,0,0.001,0,11,0.9238520833,0.9825000167,0.9825000167,0,0,-0.8211189508,0.7257665992,-2.011454582,0.1787499934,63.80040683,0,0,-0.5073039532,0.2688130438,-0.9599249363,0.1135000065,34.66689229,1.069116473,0.9929919839,29.90389061,0.1500731807,0.3802798459,1.022813093,1.642411793,1.950618955,1.786972081,0.005888655162,-0.2730257809,0.52,0.43,nan,nan,nan,0.1893083576,0.3101762316,0.9717495285,1.13633599,0.5261512788,0.06098531318,-0.2688730806,0.29,0.01,nan,nan,nan,0.1500731807,9.163517268
