task,phase,zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,cnorm,cnorm2,rowmean,bias,w2col,sat,gate_mean,dead_units,arm,iv,alpha,seed,acc,r_W1b1,r_W2,E,E_pred,E_pred_wrong,r_scale,ce_loss,wd_radial
1,start,-0.0018847283035951633,0.15101653823541522,0.01802265320357281,0.5096484375,-0.006087979975573307,0.150204083154418,0.007926519178759608,0.5765007270842627,0.3324551772289275,1.007529404549358e-05,-0.0025904551535495556,0.5769610312196457,1.953125e-05,0.9983274884452112,0,SNA,none,0.0,2,,,,,,,,,
1,end,0.21851996959321274,0.7852104312637904,0.21081320347513313,0.58451171875,0.022587943490591275,0.2821937896801699,0.16029548924210876,0.9915469242932263,0.9868957753773691,0.00017766625336223315,0.006643392124387902,0.6983939133154048,0.0783984375,1.0890220894175582,0,SNA,none,0.0,2,0.9194999933242798,,,,,,,,
2,start,0.020690446521795393,0.28529300725020673,0.14642535634703702,0.500078125,0.022587943490591275,0.2821937896801699,0.16029548924210876,0.9915469242932263,0.9868957753773691,0.00017766625336223315,0.006643392124387902,0.6983939133154048,0.04326171875,1.0069734324177262,0,SNA,none,0.0,2,,,,,,,,,
2,end,-0.3447544405896569,1.0390448238832528,0.8195942555985845,0.38712890625,-0.13207824963033007,0.38995279026004215,0.3307423723518631,1.3336728524718202,1.7892553312254196,-0.0011446174231684184,0.005544026349525666,0.7406911733929412,0.12146484375,0.8921287380694412,0,SNA,none,0.0,2,0.9309999942779541,,,,,,,,
3,start,-0.09697702739688617,0.38422579179700417,0.43030264911423655,0.464375,-0.13207824963033007,0.38995279026004215,0.3307423723518631,1.3336728524718202,1.7892553312254196,-0.0011446174231684184,0.005544026349525666,0.7406911733929412,0.07548828125,0.9487821019510738,0,SNA,none,0.0,2,,,,,,,,,
3,end,-0.4144961141621066,1.0388666685895298,0.5704779145054695,0.33359375,-0.28123914692929075,0.46207076107159023,0.4232320348030825,1.5767517188772506,2.50806517175355,-0.002554546735484857,0.0043289151834324,0.7775205663360518,0.13970703125,0.8128247444354929,0,SNA,none,0.0,2,0.9229999780654907,,,,,,,,
4,start,-0.3105022536965689,0.47699642331216946,0.46931291418503174,0.35369140625,-0.28123914692929075,0.46207076107159023,0.4232320348030825,1.5767517188772506,2.50806517175355,-0.002554546735484857,0.0043289151834324,0.7775205663360518,0.10919921875,0.7978344503231347,0,SNA,none,0.0,2,,,,,,,,,
4,end,-0.38161228460225144,1.0616061061282467,0.5053263362393898,0.33734375,-0.3698316550464939,0.5037860183789103,0.42156021329199567,1.7411649322691831,3.0626150692051652,-0.003401067368481727,0.004772362076037098,0.8031243935085252,0.14203125,0.8028178536414634,0,SNA,none,0.0,2,0.921999990940094,,,,,,,,
5,start,-0.3520255074435731,0.5202496261407643,0.583275431613228,0.35025390625,-0.3698316550464939,0.5037860183789103,0.42156021329199567,1.7411649322691831,3.0626150692051652,-0.003401067368481727,0.004772362076037098,0.8031243935085252,0.13001953125,0.7930551282747182,0,SNA,none,0.0,2,,,,,,,,,
5,end,-0.5353221804734039,1.124861023978772,0.7971764584312935,0.312109375,-0.4608368587165574,0.5511036724969259,0.5306962182681209,1.8845277450104256,3.592993355343576,-0.004267248302237552,0.003836932553022052,0.8334251504651782,0.1369921875,0.8104255787178408,0,SNA,none,0.0,2,0.9276000261306763,,,,,,,,
6,start,-0.43933662592169037,0.5510429464948481,0.571130583067416,0.30080078125,-0.4608368587165574,0.5511036724969259,0.5306962182681209,1.8845277450104256,3.592993355343576,-0.004267248302237552,0.003836932553022052,0.8334251504651782,0.1339453125,0.7249270351452287,0,SNA,none,0.0,2,,,,,,,,,
6,end,-0.5429297174125175,1.1070355438926642,0.6674661032772166,0.31087890625,-0.5023506148928757,0.5770473727668397,0.48527325314200387,2.0079394679123483,4.0752843100478655,-0.0047100311254550335,0.003677100379136391,0.8632846831238276,0.14396484375,0.7928717531240546,0,SNA,none,0.0,2,0.920799970626831,,,,,,,,
7,start,-0.5253162426677063,0.5944509209054338,0.6861217276750707,0.27369140625,-0.5023506148928757,0.5770473727668397,0.48527325314200387,2.0079394679123483,4.0752843100478655,-0.0047100311254550335,0.003677100379136391,0.8632846831238276,0.13998046875,0.711368843447417,0,SNA,none,0.0,2,,,,,,,,,
7,end,-0.5990973165336042,1.1081646783813197,0.6101858935257077,0.2933984375,-0.5515725384530537,0.6075494891061778,0.47811791650196417,2.1173759824491287,4.525786331015082,-0.005240400483192488,0.003010803516372107,0.8852235641694775,0.1456640625,0.7796919216157403,0,SNA,none,0.0,2,0.9182999730110168,,,,,,,,
8,start,-0.549388802142987,0.6478045191450943,0.5402607961147614,0.26564453125,-0.5515725384530537,0.6075494891061778,0.47811791650196417,2.1173759824491287,4.525786331015082,-0.005240400483192488,0.003010803516372107,0.8852235641694775,0.1394140625,0.7110142947162967,0,SNA,none,0.0,2,,,,,,,,,
8,end,-0.6324604608165655,1.1227684074931439,0.7576397650158146,0.29,-0.6038966065008515,0.6395392820972043,0.5093156107572054,2.2212546301483984,4.971260919917622,-0.005634269648830792,0.0017599965538829564,0.9003476810172137,0.14837890625,0.7684203501534648,0,SNA,none,0.0,2,0.9125000238418579,,,,,,,,
9,start,-0.6321908695466802,0.6464647621495103,0.6064154674959226,0.24013671875,-0.6038966065008515,0.6395392820972043,0.5093156107572054,2.2212546301483984,4.971260919917622,-0.005634269648830792,0.0017599965538829564,0.9003476810172137,0.1466796875,0.6669920433347579,0,SNA,none,0.0,2,,,,,,,,,
9,end,-0.6911321275677994,1.1554506124075288,0.7178067776453438,0.2838671875,-0.6751504868655966,0.6708235502033983,0.521887588083302,2.31931008798196,5.4128932691411356,-0.00619968734111645,0.0005619549535913393,0.9152108581998243,0.1529296875,0.7560548275848851,0,SNA,none,0.0,2,0.9304999709129333,,,,,,,,
10,start,-0.6121457455660553,0.680155996650855,0.7512354845905523,0.2674609375,-0.6751504868655966,0.6708235502033983,0.521887588083302,2.31931008798196,5.4128932691411356,-0.00619968734111645,0.0005619549535913393,0.9152108581998243,0.142265625,0.6970729924424086,0,SNA,none,0.0,2,,,,,,,,,
10,end,-0.6309799713998742,1.1488196881966841,0.8022738854437746,0.29369140625,-0.6923854424092011,0.6959057821130286,0.5561854276025465,2.4087719006114465,5.831361951760504,-0.006373834896642566,0.002601873683161102,0.9299685132628777,0.14978515625,0.7670464256010018,0,SNA,none,0.0,2,0.9251999855041504,,,,,,,,
11,start,-0.6892183834179556,0.7096436403514307,0.5962842648562222,0.2268359375,-0.6923854424092011,0.6959057821130286,0.5561854276025465,2.4087719006114465,5.831361951760504,-0.006373834896642566,0.002601873683161102,0.9299685132628777,0.16056640625,0.6352912636171095,0,SNA,none,0.0,2,,,,,,,,,
11,end,-0.7041042574855318,1.2219040869653717,1.0938288998713839,0.29236328125,-0.6924319249387803,0.7248116290656711,0.6705830597601954,2.5008076408485596,6.282676753003063,-0.006362980707234463,0.0038511989661492406,0.9535144856436472,0.14916015625,0.7790894374251366,0,SNA,none,0.0,2,0.9240000247955322,,,,,,,,
12,start,-0.6169496184146748,0.7115123220364027,0.7472494663441337,0.2656640625,-0.6924319249387803,0.7248116290656711,0.6705830597601954,2.5008076408485596,6.282676753003063,-0.006362980707234463,0.0038511989661492406,0.9535144856436472,0.1369140625,0.7011751882848329,0,SNA,none,0.0,2,,,,,,,,,
12,end,-0.6423378509315816,1.153282949114918,0.8185666625053483,0.29107421875,-0.6907741014592993,0.742273379484402,0.6792804221007254,2.5855069670890485,6.710328209026833,-0.006428564340207176,0.006826564859802602,0.9693819813949303,0.14787109375,0.7639772198302671,0,SNA,none,0.0,2,0.9214000105857849,,,,,,,,
13,start,-0.717457340513937,0.7312491049514024,0.9665083284509748,0.26494140625,-0.6907741014592993,0.742273379484402,0.6792804221007254,2.5855069670890485,6.710328209026833,-0.006428564340207176,0.006826564859802602,0.9693819813949303,0.1465625,0.7154141062928829,0,SNA,none,0.0,2,,,,,,,,,
13,end,-0.6453219690893688,1.181985484606192,0.8371809596019644,0.2966796875,-0.6788040200198137,0.7623867153799242,0.7013132275021142,2.662485324046697,7.111391185313588,-0.006333630864828847,0.00822947060863953,0.9877702173526772,0.1512109375,0.757182479716139,0,SNA,none,0.0,2,0.9330999851226807,,,,,,,,
14,start,-0.6059809441083468,0.7414794142338089,0.7029065302117146,0.28109375,-0.6788040200198137,0.7623867153799242,0.7013132275021142,2.662485324046697,7.111391185313588,-0.006333630864828847,0.00822947060863953,0.9877702173526772,0.14330078125,0.7076809481089004,0,SNA,none,0.0,2,,,,,,,,,
14,end,-0.8393073794088708,1.2071558196970285,0.9106622121087371,0.26384765625,-0.7719010380111611,0.7915759986831902,0.7683112499440409,2.739065834656843,7.526801228624683,-0.00720824181517122,0.007396719013340772,1.0010631691355456,0.1516015625,0.7447250109585002,0,SNA,none,0.0,2,0.9269999861717224,,,,,,,,
15,start,-0.7717188849011919,0.8000330994528431,0.9167649922783647,0.25025390625,-0.7719010380111611,0.7915759986831902,0.7683112499440409,2.739065834656843,7.526801228624683,-0.00720824181517122,0.007396719013340772,1.0010631691355456,0.15486328125,0.6888428306824061,0,SNA,none,0.0,2,,,,,,,,,
15,end,-0.8504643906572817,1.2213359326794415,0.5973531401947892,0.24640625,-0.8057305416510023,0.801162665010506,0.6176625596060129,2.8077016154889622,7.906745641594279,-0.007466153923798597,0.006854535313905217,1.0080752163533393,0.16486328125,0.7087138191924897,0,SNA,none,0.0,2,0.9258999824523926,,,,,,,,
16,start,-0.8201229528827091,0.7985739238412672,0.8288989676685655,0.23427734375,-0.8057305416510023,0.801162665010506,0.6176625596060129,2.8077016154889622,7.906745641594279,-0.007466153923798597,0.006854535313905217,1.0080752163533393,0.1564453125,0.679179147798568,0,SNA,none,0.0,2,,,,,,,,,
16,end,-0.7659510636942263,1.2013121378910199,0.8572245282390075,0.26466796875,-0.7794787732627652,0.8132730030171064,0.6317261391356656,2.8752199772834945,8.292140776404802,-0.007314084684423833,0.008389463463099673,1.023396425371589,0.15990234375,0.7214092713431455,0,SNA,none,0.0,2,0.9272000193595886,,,,,,,,
17,start,-0.7044633193552152,0.7940792479704375,0.7343688709382067,0.264375,-0.7794787732627652,0.8132730030171064,0.6317261391356656,2.8752199772834945,8.292140776404802,-0.007314084684423833,0.008389463463099673,1.023396425371589,0.1415625,0.7090743532334455,0,SNA,none,0.0,2,,,,,,,,,
17,end,-0.6962822195415445,1.2056801144239135,0.9232881101909568,0.29716796875,-0.7601220487248949,0.8325863215874021,0.758288735895492,2.9430293019765146,8.683407522625966,-0.007123146764281019,0.008876201189123094,1.0323964283301585,0.146953125,0.76574661101331,0,SNA,none,0.0,2,0.928600013256073,,,,,,,,
18,start,-0.8003602494759278,0.8567543825174025,1.0187729857279846,0.2391015625,-0.7601220487248949,0.8325863215874021,0.758288735895492,2.9430293019765146,8.683407522625966,-0.007123146764281019,0.008876201189123094,1.0323964283301585,0.159921875,0.6807183518970851,0,SNA,none,0.0,2,,,,,,,,,
18,end,-0.7317467604378194,1.226536056210054,0.7448727970028303,0.28490234375,-0.7422961687298456,0.8409962403524949,0.6905212081276199,3.009366951487456,9.07701174894246,-0.006953122011621484,0.01226070149219595,1.0453874870836688,0.14966796875,0.7563986712717451,0,SNA,none,0.0,2,0.9186999797821045,,,,,,,,
19,start,-0.7775164407108935,0.8579813849352983,0.780489123621335,0.25255859375,-0.7422961687298456,0.8409962403524949,0.6905212081276199,3.009366951487456,9.07701174894246,-0.006953122011621484,0.01226070149219595,1.0453874870836688,0.14759765625,0.6929242078389507,0,SNA,none,0.0,2,,,,,,,,,
19,end,-0.828386763312499,1.239346725760432,0.891805275471988,0.264921875,-0.7832273726349352,0.8615508297248735,0.7414425895110438,3.066890926064313,9.427698388973301,-0.0072112216068080425,0.012429990146774799,1.0524892515761173,0.1529296875,0.7412836763414089,0,SNA,none,0.0,2,0.9308000206947327,,,,,,,,
20,start,-0.8230675739772181,0.9019651966827885,0.9882162688570889,0.24328125,-0.7832273726349352,0.8615508297248735,0.7414425895110438,3.066890926064313,9.427698388973301,-0.0072112216068080425,0.012429990146774799,1.0524892515761173,0.1563671875,0.6976415535470005,0,SNA,none,0.0,2,,3.654082997993956,3.0785962021232196,0.5754867958707366,0.5754868465530139,0.0,186.87590996118166,4.564902305603027,1.9051907441625058
20,end,-0.8052729546011821,1.2820480983986735,1.1695253228549718,0.2801953125,-0.7805752403772537,0.882377075123359,0.8541063385998687,3.129870818796464,9.817748762686882,-0.007164120958400826,0.013189806123264133,1.0585690446283724,0.151875,0.7477520006918348,0,SNA,none,0.0,2,0.929099977016449,-0.03291298535990468,-0.034231149084443926,0.0013181637245392452,0.0013181564995629787,0.0,8.580226309434227,0.21830758452415466,1.9845473409684824
21,start,-0.7993498237077117,0.9119510916388772,1.0041037987429098,0.2539453125,-0.7805752403772537,0.882377075123359,0.8541063385998687,3.129870818796464,9.817748762686882,-0.007164120958400826,0.013189806123264133,1.0585690446283724,0.1523828125,0.6911644383985549,0,SNA,none,0.0,2,,,,,,,,,
21,end,-0.7687867170850402,1.279026130229737,0.9421765667014494,0.28,-0.7810486255383451,0.8969367931577359,0.8915198452655945,3.1839623212783397,10.161150308027514,-0.007138781461707382,0.012071624709351454,1.068272561904485,0.15138671875,0.7431626154459081,0,SNA,none,0.0,2,0.9150999784469604,,,,,,,,
22,start,-0.6978644223827501,0.8774913161817237,1.0834629219720142,0.27537109375,-0.7810486255383451,0.8969367931577359,0.8915198452655945,3.1839623212783397,10.161150308027514,-0.007138781461707382,0.012071624709351454,1.068272561904485,0.14767578125,0.7147346493939404,0,SNA,none,0.0,2,,,,,,,,,
22,end,-0.9109960913534656,1.3001863736146466,1.066559939099474,0.2472265625,-0.8699891620888721,0.9192082781535775,0.8850522727081628,3.2409510123539116,10.528131863773806,-0.008026285432505907,0.010806177561171353,1.0715842782927065,0.16498046875,0.7083952498808503,0,SNA,none,0.0,2,0.919700026512146,,,,,,,,
23,start,-0.8861956658315114,0.9330468883878488,1.2380476981665973,0.25265625,-0.8699891620888721,0.9192082781535775,0.8850522727081628,3.2409510123539116,10.528131863773806,-0.008026285432505907,0.010806177561171353,1.0715842782927065,0.1551171875,0.7058007393905428,0,SNA,none,0.0,2,,,,,,,,,
23,end,-0.904490707663528,1.3083655688166953,1.1926731200629164,0.257265625,-0.9071901927996529,0.9379431165767539,0.8787048683860378,3.2994670661607444,10.912459358685366,-0.008343470374606393,0.011025995331001468,1.0846563767080826,0.1576171875,0.7228462616587058,0,SNA,none,0.0,2,0.92330002784729,,,,,,,,
24,start,-0.9670126709141694,0.9621060636229364,1.114250748619701,0.22115234375,-0.9071901927996529,0.9379431165767539,0.8787048683860378,3.2994670661607444,10.912459358685366,-0.008343470374606393,0.011025995331001468,1.0846563767080826,0.169296875,0.6431767831277102,0,SNA,none,0.0,2,,,,,,,,,
24,end,-0.8702166528200391,1.3151093880860594,1.425704219038795,0.27015625,-0.8751442058590483,0.955021102008502,1.0304275367021547,3.351329344127561,11.25444859122806,-0.008045070918192575,0.013125487723154947,1.0900915539693978,0.15875,0.7354230153816752,0,SNA,none,0.0,2,0.9193000197410583,,,,,,,,
25,start,-0.8643657391475275,0.9552192127226683,1.3370374935347842,0.25103515625,-0.8751442058590483,0.955021102008502,1.0304275367021547,3.351329344127561,11.25444859122806,-0.008045070918192575,0.013125487723154947,1.0900915539693978,0.15228515625,0.684343631870579,0,SNA,none,0.0,2,,,,,,,,,
25,end,-0.9651683192760875,1.3412945903748263,1.4428821204207918,0.24556640625,-0.9485865301072942,0.9773459778171025,1.0730600674890127,3.4029018204868224,11.600257691615997,-0.008775904215379954,0.010798908522119746,1.0968479415425052,0.156640625,0.7148412523278966,0,SNA,none,0.0,2,0.920799970626831,,,,,,,,
