task,phase,zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,cnorm,cnorm2,rowmean,bias,w2col,sat,gate_mean,dead_units,arm,iv,alpha,seed,acc,r_W1b1,r_W2,E,E_pred,E_pred_wrong,r_scale,ce_loss,wd_radial
7,end,-0.004299089095578802,0.9603952421746993,0.224825628436718,0.48048828125,-0.06950508564163856,0.3049145321624259,0.23741494297411964,1.0201404698256522,1.061257796898653,-0.0003782746445036141,-0.004427853606757708,0.6131635361870709,0.00353515625,0.7488537711966455,0,ELU1,l2,1.0,1,0.9186999797821045,,,,,,,,
8,start,-0.03416112321636884,0.2902215999290107,0.20379531249554905,0.4587109375,-0.06950508564163856,0.3049145321624259,0.23741494297411964,1.0201404698256522,1.061257796898653,-0.0003782746445036141,-0.004427853606757708,0.6131635361870709,1.953125e-05,0.8350593469931482,0,ELU1,l2,1.0,1,,,,,,,,,
8,end,-0.0544750605957295,0.9401702713813885,0.26444202185166144,0.46337890625,-0.08216881434783958,0.29780176955666143,0.2323670158146604,1.0186010465253201,1.056046070319063,-0.0006340712030904827,-0.0026260599598754196,0.6059423857838206,0.004296875,0.7387078227807706,0,ELU1,l2,1.0,1,0.9207000136375427,,,,,,,,
9,start,-0.0736988269194513,0.29769405916718483,0.18095569886881446,0.42859375,-0.08216881434783958,0.29780176955666143,0.2323670158146604,1.0186010465253201,1.056046070319063,-0.0006340712030904827,-0.0026260599598754196,0.6059423857838206,0.0,0.823473699222086,0,ELU1,l2,1.0,1,,,,,,,,,
9,end,0.0009317403866154916,0.945571103276252,0.18192732683525886,0.48041015625,-0.04296851242006564,0.299049514407631,0.23368193360944883,1.0209561978933885,1.0611071233087706,-0.0003220305973485067,-0.0014283563289791345,0.6157057193575232,0.00240234375,0.752513583976397,0,ELU1,l2,1.0,1,0.9223999977111816,,,,,,,,
10,start,-0.04120389484476975,0.3021747908018381,0.19235541586155375,0.45162109375,-0.04296851242006564,0.299049514407631,0.23368193360944883,1.0209561978933885,1.0611071233087706,-0.0003220305973485067,-0.0014283563289791345,0.6157057193575232,0.0,0.8321411667934444,0,ELU1,l2,1.0,1,,,,,,,,,
10,end,-0.02994726274289531,0.9599978331046228,0.22759125064597696,0.47478515625,-0.04625937632846876,0.30347217027221174,0.23805458534394552,1.0223535341622652,1.06551930612581,-0.00039288871556189694,-0.0013021719187963753,0.6185356182328035,0.00380859375,0.7446532175674201,0,ELU1,l2,1.0,1,0.9193000197410583,,,,,,,,
11,start,-0.09110846807153797,0.3324311304175749,0.2832599418387261,0.40994140625,-0.04625937632846876,0.30347217027221174,0.23805458534394552,1.0223535341622652,1.06551930612581,-0.00039288871556189694,-0.0013021719187963753,0.6185356182328035,1.953125e-05,0.7937177190047805,0,ELU1,l2,1.0,1,,,,,,,,,
11,end,0.010481239885122381,0.9747489875195237,0.24573639437220562,0.478984375,-0.013875699624102036,0.29581744293213036,0.2054804586378467,1.0150332036134215,1.0550392130057167,-8.22228345989271e-05,0.0015782228391617538,0.6242329432838765,0.003203125,0.7511062736135318,0,ELU1,l2,1.0,1,0.92330002784729,,,,,,,,
12,start,-0.005939429418659761,0.3002949849969979,0.1861957308757946,0.4702734375,-0.013875699624102036,0.29581744293213036,0.2054804586378467,1.0150332036134215,1.0550392130057167,-8.22228345989271e-05,0.0015782228391617538,0.6242329432838765,0.0,0.8436150308063952,0,ELU1,l2,1.0,1,,,,,,,,,
12,end,0.03559035202050161,0.9482585070729542,0.20362743839915545,0.4893359375,0.02926453416417642,0.2949503322813128,0.20702830477147682,1.0100426502702942,1.0470075695571999,0.00020527541210876334,0.004392636255943216,0.6214115546431294,0.00173828125,0.761994839205654,0,ELU1,l2,1.0,1,0.9271000027656555,,,,,,,,
13,start,0.015936881072349994,0.30933046532560565,0.2594764136486376,0.49794921875,0.02926453416417642,0.2949503322813128,0.20702830477147682,1.0100426502702942,1.0470075695571999,0.00020527541210876334,0.004392636255943216,0.6214115546431294,0.0,0.8378597126579552,0,ELU1,l2,1.0,1,,,,,,,,,
13,end,0.009322331997888617,0.9597770453573433,0.22127289820945845,0.478515625,0.036961701584779905,0.2937069120374174,0.19446900183805152,1.0135676423031428,1.0532602513037896,0.00019893835646522432,0.006529960985062644,0.6234953188992381,0.00185546875,0.7516246837379913,0,ELU1,l2,1.0,1,0.9254000186920166,,,,,,,,
14,start,0.04846820927591494,0.28191238787208567,0.23668383011444483,0.53314453125,0.036961701584779905,0.2937069120374174,0.19446900183805152,1.0135676423031428,1.0532602513037896,0.00019893835646522432,0.006529960985062644,0.6234953188992381,0.0,0.8537880260753445,0,ELU1,l2,1.0,1,,,,,,,,,
14,end,0.04457389411416363,0.9455624681384421,0.27225354751703973,0.49767578125,0.045490430593943414,0.30669480316248054,0.19253676785582996,1.0226613627988932,1.0681722554181037,0.00032499872631284646,0.008473454174236394,0.6284594795397263,0.002734375,0.7595471618237388,0,ELU1,l2,1.0,1,0.9315999746322632,,,,,,,,
15,start,0.0480374101389808,0.29295476101087625,0.2092539507141768,0.5030078125,0.045490430593943414,0.30669480316248054,0.19253676785582996,1.0226613627988932,1.0681722554181037,0.00032499872631284646,0.008473454174236394,0.6284594795397263,1.953125e-05,0.8620052999383916,0,ELU1,l2,1.0,1,,,,,,,,,
15,end,0.06567780795150452,0.951226850753136,0.2534935169992138,0.50126953125,0.07337280661502524,0.30572591998419474,0.19817116040344904,1.0191963861553262,1.0598024453523969,0.0006303607665436015,0.011174319277051837,0.627194484413956,0.002109375,0.7654792848658871,0,ELU1,l2,1.0,1,0.9279999732971191,,,,,,,,
16,start,0.08898569779762117,0.28992873491123383,0.2439554194021717,0.55265625,0.07337280661502524,0.30572591998419474,0.19817116040344904,1.0191963861553262,1.0598024453523969,0.0006303607665436015,0.011174319277051837,0.627194484413956,0.0,0.8698690322470793,0,ELU1,l2,1.0,1,,,,,,,,,
16,end,0.031177950154746382,0.9447431767807933,0.22754547881251622,0.48361328125,0.05554924509423348,0.30167589628981906,0.1795189691128231,1.0210364801752314,1.0627388786763508,0.00041717935830259305,0.013274530369089916,0.6230241335922462,0.0013671875,0.7556701008933305,0,ELU1,l2,1.0,1,0.9297999739646912,,,,,,,,
17,start,0.08561603313724056,0.31184355083230025,0.26055790057645045,0.54255859375,0.05554924509423348,0.30167589628981906,0.1795189691128231,1.0210364801752314,1.0627388786763508,0.00041717935830259305,0.013274530369089916,0.6230241335922462,0.0,0.8629919476275245,0,ELU1,l2,1.0,1,,,,,,,,,
17,end,0.041711734099257144,0.9527568313524406,0.2088478090375281,0.48775390625,0.06011508991608641,0.28646909358232553,0.14136158196555842,1.0239982760243314,1.0697854119942543,0.0004871916105120651,0.014279787139676045,0.6272834123119116,0.00119140625,0.7583451131228504,0,ELU1,l2,1.0,1,0.9233999848365784,,,,,,,,
18,start,0.062173125196551625,0.30751981581601384,0.2075721451082306,0.5194921875,0.06011508991608641,0.28646909358232553,0.14136158196555842,1.0239982760243314,1.0697854119942543,0.0004871916105120651,0.014279787139676045,0.6272834123119116,0.0,0.8621442620360176,0,ELU1,l2,1.0,1,,,,,,,,,
18,end,0.05191520764309296,0.9784277205547545,0.26028669772996826,0.48427734375,0.07341461185576825,0.29300057716481454,0.17014654007145003,1.0284211039544997,1.076500066866308,0.0006325799043959325,0.015056272204383277,0.6336415836289779,0.00138671875,0.7527708305068336,0,ELU1,l2,1.0,1,0.9314000010490417,,,,,,,,
19,start,0.10898001188730805,0.30427403916193724,0.20595787381769487,0.55712890625,0.07341461185576825,0.29300057716481454,0.17014654007145003,1.0284211039544997,1.076500066866308,0.0006325799043959325,0.015056272204383277,0.6336415836289779,0.0,0.8802314261349966,0,ELU1,l2,1.0,1,,,,,,,,,
19,end,0.05312974989260443,0.9728545824662803,0.267319925654997,0.48978515625,0.0792163795331541,0.30083331886799103,0.19658154005352396,1.0356502713360782,1.087907983115017,0.0007012678668653883,0.016160768287954853,0.6364127743909773,0.00201171875,0.7564281514207142,0,ELU1,l2,1.0,1,0.9326000213623047,,,,,,,,
20,start,0.09610739605357292,0.2955035308559291,0.24133658340756864,0.557890625,0.0792163795331541,0.30083331886799103,0.19658154005352396,1.0356502713360782,1.087907983115017,0.0007012678668653883,0.016160768287954853,0.6364127743909773,0.0,0.8710773044048983,0,ELU1,l2,1.0,1,,1.4586370180538577,1.5905462212862507,-0.13190920323239297,-0.1319091967754373,0.0,40.71563127573039,3.7559125423431396,0.2230185500481837
20,end,0.046838431538560814,0.9667048093814729,0.24105469510394983,0.4930859375,0.05847707717318339,0.30780921827069035,0.2021730469185658,1.0289438579269308,1.073608127900813,0.0005416856664915629,0.017462115765665656,0.6346337131594322,0.001875,0.7579099469793072,0,ELU1,l2,1.0,1,0.9269000291824341,-0.045613495234588866,-0.04465906291781829,-0.0009544323167705732,-0.0009544317157958244,0.0,3.1813516015957517,0.25367122888565063,0.22013293015962174
21,start,0.08094758390077078,0.3053439557480472,0.1911080155602981,0.5608984375,0.05847707717318339,0.30780921827069035,0.2021730469185658,1.0289438579269308,1.073608127900813,0.0005416856664915629,0.017462115765665656,0.6346337131594322,0.0,0.8768694889364997,0,ELU1,l2,1.0,1,,,,,,,,,
21,end,0.1054808610975524,0.9661492098967215,0.2436348369752053,0.51353515625,0.09061178258078989,0.308719678936921,0.22745184732327067,1.0335797386025332,1.0832393914431913,0.0008112797357330134,0.018952596183517016,0.6324524016906662,0.00119140625,0.7721505576802883,0,ELU1,l2,1.0,1,0.9186999797821045,,,,,,,,
22,start,0.08024786676760762,0.30810757784781445,0.24174936102052183,0.52376953125,0.09061178258078989,0.308719678936921,0.22745184732327067,1.0335797386025332,1.0832393914431913,0.0008112797357330134,0.018952596183517016,0.6324524016906662,0.0,0.8629109118119231,0,ELU1,l2,1.0,1,,,,,,,,,
22,end,0.10520725070541449,0.9625639800230186,0.22429976509658134,0.513984375,0.09259100947787122,0.3099767784463697,0.2552730333352728,1.0248929089581111,1.064560811922541,0.0007823872796647022,0.019917928469367324,0.6337978352628104,0.00123046875,0.7728693899483915,0,ELU1,l2,1.0,1,0.9232000112533569,,,,,,,,
23,start,0.11648002416586957,0.3182753885510931,0.3143745549418415,0.56587890625,0.09259100947787122,0.3099767784463697,0.2552730333352728,1.0248929089581111,1.064560811922541,0.0007823872796647022,0.019917928469367324,0.6337978352628104,0.0,0.8592068536589795,0,ELU1,l2,1.0,1,,,,,,,,,
23,end,0.11470406661554153,0.9646901001005809,0.2523332822850956,0.51876953125,0.0776952375241072,0.3067445225317219,0.23988046950458308,1.0235653480466806,1.0629739417256396,0.0006796832674284234,0.020349575597792866,0.6368901758028771,0.00154296875,0.7735563630224169,0,ELU1,l2,1.0,1,0.9350000023841858,,,,,,,,
24,start,0.05834953390543553,0.3035722334339211,0.18962165923737298,0.5244921875,0.0776952375241072,0.3067445225317219,0.23988046950458308,1.0235653480466806,1.0629739417256396,0.0006796832674284234,0.020349575597792866,0.6368901758028771,0.0,0.8692911210579041,0,ELU1,l2,1.0,1,,,,,,,,,
24,end,0.06932102354803213,0.9724198963945677,0.32724140174119865,0.500859375,0.0690966799339454,0.3155310025099759,0.2879496906566784,1.0245356892645057,1.0657688438584731,0.0006006114511081191,0.01978091467957711,0.637066511992143,0.00283203125,0.7600342760164313,0,ELU1,l2,1.0,1,0.9330999851226807,,,,,,,,
25,start,0.09779275397467739,0.31445181558278446,0.32821293918042227,0.57431640625,0.0690966799339454,0.3155310025099759,0.2879496906566784,1.0245356892645057,1.0657688438584731,0.0006006114511081191,0.01978091467957711,0.637066511992143,3.90625e-05,0.8576161463280004,0,ELU1,l2,1.0,1,,,,,,,,,
25,end,0.08915242929450048,0.9606958689335466,0.21740680379443528,0.51173828125,0.07015183368608559,0.3066182236316693,0.2613143613693776,1.0214104917073674,1.0612902557320134,0.0005204723978316622,0.017524299658834935,0.6310573394534262,0.00166015625,0.7714155819179359,0,ELU1,l2,1.0,1,0.9369999766349792,,,,,,,,
26,start,0.060113263567709234,0.32106629817555193,0.23837740435738172,0.52427734375,0.07015183368608559,0.3066182236316693,0.2613143613693776,1.0214104917073674,1.0612902557320134,0.0005204723978316622,0.017524299658834935,0.6310573394534262,0.0,0.8584324962232495,0,ELU1,l2,1.0,1,,,,,,,,,
26,end,0.17303171427710035,0.9501286416874608,0.2471590380574245,0.5441015625,0.11798337281482901,0.3100279790246943,0.25835617113715076,1.0095868639304808,1.0373204318970224,0.000981367260485936,0.017595674054755362,0.6245442663767637,0.0010546875,0.7902973858056066,0,ELU1,l2,1.0,1,0.92330002784729,,,,,,,,
27,start,0.11330178472976718,0.3254799233261925,0.29389571260828323,0.55228515625,0.11798337281482901,0.3100279790246943,0.25835617113715076,1.0095868639304808,1.0373204318970224,0.000981367260485936,0.017595674054755362,0.6245442663767637,0.0,0.8673772510657727,0,ELU1,l2,1.0,1,,,,,,,,,
27,end,0.2165217691927894,0.9732623129126461,0.18867715897052587,0.55765625,0.14544076911690382,0.3034489459014737,0.21363040831624155,1.0184523261537053,1.0538887282589575,0.0012543919148582617,0.017722337065497414,0.6373610000453607,0.00064453125,0.8023065435086756,0,ELU1,l2,1.0,1,0.9254000186920166,,,,,,,,
28,start,0.17069416417559324,0.2989730482706671,0.1904852002274268,0.6234765625,0.14544076911690382,0.3034489459014737,0.21363040831624155,1.0184523261537053,1.0538887282589575,0.0012543919148582617,0.017722337065497414,0.6373610000453607,0.0,0.9062797828551266,0,ELU1,l2,1.0,1,,,,,,,,,
28,end,0.19749833644820933,0.9595977130690363,0.20617750753921704,0.5511328125,0.14184082260131153,0.30266249268881623,0.22163930308297103,1.016745359134973,1.0522109052805886,0.0012605551858411814,0.01670683378193644,0.6340122866083361,0.0005859375,0.7984056131340003,0,ELU1,l2,1.0,1,0.927299976348877,,,,,,,,
29,start,0.11539784825057264,0.30142281494190826,0.23665790186998034,0.56716796875,0.14184082260131153,0.30266249268881623,0.22163930308297103,1.016745359134973,1.0522109052805886,0.0012605551858411814,0.01670683378193644,0.6340122866083361,0.0,0.8811713196820347,0,ELU1,l2,1.0,1,,,,,,,,,
29,end,0.11915057294388268,0.9523932473505095,0.2557883082715181,0.515234375,0.12572015644952375,0.30571514024578317,0.21559233069488928,1.0170216933200569,1.0518445364472397,0.0011018116878477899,0.01586959264241159,0.6263368001449281,0.00078125,0.7781405964344958,0,ELU1,l2,1.0,1,0.9355999827384949,,,,,,,,
30,start,0.11297136908368627,0.3014145167366595,0.24213373120123624,0.5434765625,0.12572015644952375,0.30571514024578317,0.21559233069488928,1.0170216933200569,1.0518445364472397,0.0011018116878477899,0.01586959264241159,0.6263368001449281,0.0,0.8817634267246467,0,ELU1,l2,1.0,1,,,,,,,,,
30,end,0.16568462750005108,0.9523855115403481,0.20115022340784008,0.53763671875,0.13712120917056,0.30493543184253874,0.21377454632793577,1.0186146445075146,1.0543810946368437,0.0012352187092481172,0.01506380973791238,0.6247496269676556,0.00103515625,0.7935147033023168,0,ELU1,l2,1.0,1,0.9337000250816345,,,,,,,,
31,start,0.13687715590533622,0.31050899797698456,0.21426959634060125,0.57732421875,0.13712120917056,0.30493543184253874,0.21377454632793577,1.0186146445075146,1.0543810946368437,0.0012352187092481172,0.01506380973791238,0.6247496269676556,0.0,0.8994120336012565,0,ELU1,l2,1.0,1,,,,,,,,,
31,end,0.18880451905556173,0.9662570336536832,0.20754020898481226,0.5483203125,0.13672461271300296,0.3015449984091996,0.21551873475754935,1.0212111159998964,1.0588233417309239,0.001279460855488116,0.013243797820759937,0.6318942903420925,0.001328125,0.7986560289974841,0,ELU1,l2,1.0,1,0.9308000206947327,,,,,,,,
32,start,0.14372612152561867,0.29052828171983897,0.2084937815049847,0.60294921875,0.13672461271300296,0.3015449984091996,0.21551873475754935,1.0212111159998964,1.0588233417309239,0.001279460855488116,0.013243797820759937,0.6318942903420925,0.0,0.9018018565770762,0,ELU1,l2,1.0,1,,,,,,,,,
32,end,0.15518036640428115,0.9636249974622049,0.17775936324440342,0.533046875,0.11332690572212993,0.301325689755675,0.23561526740996871,1.0173498714169409,1.0516656939094036,0.0010373999948681712,0.011541711096651853,0.6302232862635317,0.0008203125,0.7915377590128082,0,ELU1,l2,1.0,1,0.9333000183105469,,,,,,,,
33,start,0.12609518212827384,0.3017943948313348,0.19344858484800195,0.59322265625,0.11332690572212993,0.301325689755675,0.23561526740996871,1.0173498714169409,1.0516656939094036,0.0010373999948681712,0.011541711096651853,0.6302232862635317,0.0,0.8946236022064114,0,ELU1,l2,1.0,1,,,,,,,,,
33,end,0.19389146879141092,0.975053932535947,0.2318266319628847,0.54259765625,0.1414282124384283,0.30561474903695623,0.24173567297224172,1.017577531875588,1.052546162262847,0.0012814854820206206,0.011457269942620769,0.6312403721832429,0.00080078125,0.7944912580458003,0,ELU1,l2,1.0,1,0.9316999912261963,,,,,,,,
34,start,0.12577535648533836,0.2945084904588504,0.2375552019689839,0.5944921875,0.1414282124384283,0.30561474903695623,0.24173567297224172,1.017577531875588,1.052546162262847,0.0012814854820206206,0.011457269942620769,0.6312403721832429,0.0,0.9003122870944208,0,ELU1,l2,1.0,1,,,,,,,,,
34,end,0.15236074398233815,0.9745213484601245,0.27804195511312796,0.525859375,0.1354497025797745,0.3058358226412623,0.22703953081866002,1.023019681040686,1.0636492292432898,0.0012786102821928853,0.011553535382263362,0.6334174358296387,0.00099609375,0.7825512738082762,0,ELU1,l2,1.0,1,0.9241999983787537,,,,,,,,
35,start,0.14359143251588805,0.3196901272744856,0.3695629850209901,0.58697265625,0.1354497025797745,0.3058358226412623,0.22703953081866002,1.023019681040686,1.0636492292432898,0.0012786102821928853,0.011553535382263362,0.6334174358296387,7.8125e-05,0.8717352439714887,0,ELU1,l2,1.0,1,,,,,,,,,
35,end,0.1793540525639508,0.9567230842363499,0.2727869391405282,0.5350390625,0.12732174450318948,0.3062485883741026,0.2388556599010796,1.026898271276217,1.0719700148404663,0.001191398332111533,0.012150528604688588,0.6363448045424963,0.00072265625,0.7915837525401366,0,ELU1,l2,1.0,1,0.926800012588501,,,,,,,,
36,start,0.1358457846622015,0.30865549131531533,0.24389846013559718,0.57865234375,0.12732174450318948,0.3062485883741026,0.2388556599010796,1.026898271276217,1.0719700148404663,0.001191398332111533,0.012150528604688588,0.6363448045424963,0.0,0.8936885017823079,0,ELU1,l2,1.0,1,,,,,,,,,
36,end,0.12111684227029762,0.9585233152772401,0.22417520747314437,0.52099609375,0.1138895315786143,0.3017138053343086,0.2023276608429561,1.020139842824086,1.0573953345918292,0.0010801780472149336,0.011233939419616945,0.6360039363990535,0.0008984375,0.7794236095307496,0,ELU1,l2,1.0,1,0.9337999820709229,,,,,,,,
37,start,0.09819513201478099,0.302190908735972,0.28918186832298737,0.55119140625,0.1138895315786143,0.3017138053343086,0.2023276608429561,1.020139842824086,1.0573953345918292,0.0010801780472149336,0.011233939419616945,0.6360039363990535,3.90625e-05,0.8835432622750523,0,ELU1,l2,1.0,1,,,,,,,,,
37,end,0.12975822940599774,0.9679978035261092,0.23548948505016873,0.51927734375,0.12012916579424009,0.3065452454765819,0.2147702173374704,1.0203192843136113,1.0582938389511731,0.001104862680162732,0.011458789178868755,0.6337080901217206,0.00119140625,0.7793427634961517,0,ELU1,l2,1.0,1,0.9326000213623047,,,,,,,,
38,start,0.10463935800150827,0.2954821757796222,0.21444947056234182,0.5850390625,0.12012916579424009,0.3065452454765819,0.2147702173374704,1.0203192843136113,1.0582938389511731,0.001104862680162732,0.011458789178868755,0.6337080901217206,0.0,0.8923672944059945,0,ELU1,l2,1.0,1,,,,,,,,,
38,end,0.14999913284391053,0.9744150283819257,0.2168555264127485,0.52873046875,0.11964308119194716,0.3100293979898207,0.2222858902405816,1.0264382660365592,1.072830497769768,0.0011076369739634211,0.012247970524185803,0.6341832592398127,0.00087890625,0.7850020951529677,0,ELU1,l2,1.0,1,0.9379000067710876,,,,,,,,
39,start,0.12084722353281752,0.3039318324239208,0.2677554747712011,0.587109375,0.11964308119194716,0.3100293979898207,0.2222858902405816,1.0264382660365592,1.072830497769768,0.0011076369739634211,0.012247970524185803,0.6341832592398127,0.0,0.8880717857890704,0,ELU1,l2,1.0,1,,,,,,,,,
39,end,0.14285381028121488,0.9709741670681477,0.22398166690823473,0.52556640625,0.11547081487873058,0.31023017281462434,0.22669705628336267,1.0213971788124008,1.0647518376944072,0.0010193044923895685,0.012556940201902763,0.6331525293547028,0.0009375,0.7837190864917557,0,ELU1,l2,1.0,1,0.9398000240325928,,,,,,,,
40,start,0.11878987226083901,0.2979653096391563,0.25205636420706845,0.5991796875,0.11547081487873058,0.31023017281462434,0.22669705628336267,1.0213971788124008,1.0647518376944072,0.0010193044923895685,0.012556940201902763,0.6331525293547028,0.0,0.8895887239446165,0,ELU1,l2,1.0,1,,0.9281710881835842,0.9471157248999508,-0.018944636716366592,-0.01894459898812892,0.0,45.637547050331364,3.3878519535064697,0.21936552179114613
40,end,0.08136900343873502,0.9747801346236754,0.23163474315763488,0.5042578125,0.06510398037048803,0.3141136114381004,0.24287541331618392,1.0240365441860626,1.0704566199369028,0.0005894832237195921,0.012467039131443015,0.6315327488979431,0.0008984375,0.7657060766815266,0,ELU1,l2,1.0,1,0.930899977684021,-0.05661733109649236,-0.056961364248568,0.00034403315207563734,0.000344029897356614,0.0,2.797418349094645,0.2383045107126236,0.2205307609658626
41,start,0.04090801912548174,0.3040784004730368,0.3189786781982599,0.496328125,0.06510398037048803,0.3141136114381004,0.24287541331618392,1.0240365441860626,1.0704566199369028,0.0005894832237195921,0.012467039131443015,0.6315327488979431,0.0,0.8543035438124207,0,ELU1,l2,1.0,1,,,,,,,,,
41,end,0.07353338934377006,0.9711978122589155,0.23500218882841004,0.50751953125,0.0796906898177211,0.3106911168365496,0.2071878840623803,1.0263429683628122,1.0731686739371633,0.0007177056660342775,0.01512954034289578,0.6336366578397529,0.00123046875,0.7659704568512098,0,ELU1,l2,1.0,1,0.9276000261306763,,,,,,,,
42,start,0.10094036185428144,0.31009112609487816,0.2768208151439015,0.553359375,0.0796906898177211,0.3106911168365496,0.2071878840623803,1.0263429683628122,1.0731686739371633,0.0007177056660342775,0.01512954034289578,0.6336366578397529,1.953125e-05,0.880528969539082,0,ELU1,l2,1.0,1,,,,,,,,,
42,end,0.10171251179134425,0.9819292953068925,0.2831148631442503,0.51470703125,0.08034902759496791,0.30959908935450414,0.2101784470464053,1.0265745552633547,1.0746089285182456,0.0006105445280411888,0.015898699909448623,0.6310452389456047,0.0012890625,0.7713672067992411,0,ELU1,l2,1.0,1,0.9251999855041504,,,,,,,,
43,start,0.05081533304990041,0.3002703095090446,0.2542696007831119,0.5030859375,0.08034902759496791,0.30959908935450414,0.2101784470464053,1.0265745552633547,1.0746089285182456,0.0006105445280411888,0.015898699909448623,0.6310452389456047,0.0,0.8650564238414518,0,ELU1,l2,1.0,1,,,,,,,,,
43,end,0.15769150689103312,0.964863179926004,0.29477780085544436,0.52619140625,0.10811777077247822,0.3132743562623949,0.24974828531348717,1.030220665699792,1.0829990464106718,0.0008855429634320629,0.01706473508325871,0.6355438993391849,0.0009375,0.7849942543895849,0,ELU1,l2,1.0,1,0.9275000095367432,,,,,,,,
