task,phase,zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,cnorm,cnorm2,rowmean,bias,w2col,sat,gate_mean,dead_units,arm,iv,alpha,seed,acc,r_W1b1,r_W2,E,E_pred,E_pred_wrong,r_scale,ce_loss,wd_radial
1,start,-0.02188783815697956,0.15153646121608383,0.014775860059294477,0.45609375,-0.009089337528083347,0.1489740139453167,0.006164610147101484,0.5757877160145358,0.33159565164815724,-0.00010879748362032107,0.002249065590440296,0.5773942759447376,0.0,0.922701399580692,0,ELU1,none,1.0,0,,,,,,,,,
1,end,0.1591547680704179,0.9164969191447846,0.2401249118133587,0.55544921875,0.04488041497775933,0.3273822936042851,0.23246752899578887,1.099841168072158,1.2161941914655572,0.0004471853125199048,0.00537193852593191,0.8053105228474898,0.00263671875,0.79815397436465,0,ELU1,none,1.0,0,0.9104999899864197,,,,,,,,
2,start,0.05007729911572059,0.3321385895328688,0.2630648946790014,0.52759765625,0.04488041497775933,0.3273822936042851,0.23246752899578887,1.099841168072158,1.2161941914655572,0.0004471853125199048,0.00537193852593191,0.8053105228474898,1.953125e-05,0.8464944895629014,0,ELU1,none,1.0,0,,,,,,,,,
2,end,-0.14952693100340628,1.116857727032559,0.4895804889509309,0.45287109375,-0.09164444892770267,0.4560876177470894,0.6042772097290489,1.4499280534640768,2.111609119444649,-0.0007640771824858425,0.0026100014289841054,0.8664934302118362,0.01896484375,0.6976316735533175,0,ELU1,none,1.0,0,0.9222000241279602,,,,,,,,
3,start,-0.09516325451578149,0.4412337190813577,0.5696405403073416,0.47099609375,-0.09164444892770267,0.4560876177470894,0.6042772097290489,1.4499280534640768,2.111609119444649,-0.0007640771824858425,0.0026100014289841054,0.8664934302118362,0.00265625,0.7709348058501655,0,ELU1,none,1.0,0,,,,,,,,,
3,end,-0.33662574075067625,1.2460089793337767,0.6775727644037086,0.39048828125,-0.23537235165127257,0.5519376374250589,0.8318129006649757,1.708700593448087,2.9353969228961074,-0.002093031113579667,0.0013085858924023342,0.9304275136500546,0.02953125,0.623056265636697,0,ELU1,none,1.0,0,0.9107000231742859,,,,,,,,
4,start,-0.15491977607196633,0.5757660774929879,1.0189216176202145,0.45251953125,-0.23537235165127257,0.5519376374250589,0.8318129006649757,1.708700593448087,2.9353969228961074,-0.002093031113579667,0.0013085858924023342,0.9304275136500546,0.012421875,0.7157569486723537,0,ELU1,none,1.0,0,,,,,,,,,
4,end,-0.6189828239023529,1.290186046047982,1.6752812363386262,0.358359375,-0.39984607361983704,0.631786651555849,1.1329537368872031,1.8977948671668767,3.6279220773116005,-0.0038092454100188767,-0.0026348771061748266,0.9808926472700705,0.0946875,0.562302561433778,0,ELU1,none,1.0,0,0.923799991607666,,,,,,,,
5,start,-0.4158920196924019,0.6026641479613677,1.0806261172288771,0.3684375,-0.39984607361983704,0.631786651555849,1.1329537368872031,1.8977948671668767,3.6279220773116005,-0.0038092454100188767,-0.0026348771061748266,0.9808926472700705,0.02484375,0.6499704484957545,0,ELU1,none,1.0,0,,,,,,,,,
5,end,-0.595945455218325,1.306576118990246,1.4283875609369454,0.3580859375,-0.49407158695321174,0.7050173314499387,1.4179352461264785,2.0650126825020503,4.3057840078747525,-0.004604482353033394,-0.0030327902454519062,1.0354389379940472,0.08150390625,0.569831519095515,0,ELU1,none,1.0,0,0.9275000095367432,,,,,,,,
6,start,-0.4402709806299034,0.6684273450158367,1.2142671830471976,0.37572265625,-0.49407158695321174,0.7050173314499387,1.4179352461264785,2.0650126825020503,4.3057840078747525,-0.004604482353033394,-0.0030327902454519062,1.0354389379940472,0.0365234375,0.6435454558853791,0,ELU1,none,1.0,0,,,,,,,,,
6,end,-0.74083871114339,1.3719976844259134,1.5661218981849752,0.33751953125,-0.6500504824629325,0.7736117160332876,1.7185557182149753,2.2224779032142563,4.993565546140233,-0.006012460651527243,-0.004389015170745552,1.0765653461633087,0.1062109375,0.5452473026662382,0,ELU1,none,1.0,0,0.9259999990463257,,,,,,,,
7,start,-0.7135316912802481,0.7831080186050137,2.0331189481203666,0.32900390625,-0.6500504824629325,0.7736117160332876,1.7185557182149753,2.2224779032142563,4.993565546140233,-0.006012460651527243,-0.004389015170745552,1.0765653461633087,0.08283203125,0.5649158416353517,0,ELU1,none,1.0,0,,,,,,,,,
7,end,-0.8675808213588471,1.4165099950818358,2.196439461657134,0.32064453125,-0.7427983137129621,0.8159844698355624,1.8453555869348204,2.3645485604626226,5.654171474991516,-0.006878244118439834,-0.004758276455104351,1.1193887872348955,0.12875,0.5184836183394691,0,ELU1,none,1.0,0,0.9241999983787537,,,,,,,,
8,start,-0.6987753873714301,0.8048421307517921,1.7897270487631092,0.32173828125,-0.7427983137129621,0.8159844698355624,1.8453555869348204,2.3645485604626226,5.654171474991516,-0.006878244118439834,-0.004758276455104351,1.1193887872348955,0.07904296875,0.5911439153675546,0,ELU1,none,1.0,0,,,,,,,,,
8,end,-0.9356378710171651,1.4424544864791922,2.4601009660893567,0.333515625,-0.8697092702785457,0.8731322020257113,2.1826318180856954,2.499257208909896,6.317180872713784,-0.00812196429801983,-0.005780073336791247,1.1549245381605022,0.152890625,0.5175312213987727,0,ELU1,none,1.0,0,0.920799970626831,,,,,,,,
9,start,-0.8699839057823892,0.8566250510868858,2.323860745701767,0.3087109375,-0.8697092702785457,0.8731322020257113,2.1826318180856954,2.499257208909896,6.317180872713784,-0.00812196429801983,-0.005780073336791247,1.1549245381605022,0.1091796875,0.5319657855941798,0,ELU1,none,1.0,0,,,,,,,,,
9,end,-1.2009865561649349,1.4538645450104446,2.978597826021073,0.2966015625,-1.0638832607661264,0.9366844756934817,2.38617380340735,2.626776544765956,6.976569594935905,-0.009992493298571388,-0.005516942234098678,1.1955006605899365,0.19474609375,0.4694999619333817,0,ELU1,none,1.0,0,0.9240999817848206,,,,,,,,
10,start,-0.9878818881825745,0.9378349534889729,2.510406810247687,0.2857421875,-1.0638832607661264,0.9366844756934817,2.38617380340735,2.626776544765956,6.976569594935905,-0.009992493298571388,-0.005516942234098678,1.1955006605899365,0.12234375,0.508977303750064,0,ELU1,none,1.0,0,,,,,,,,,
