task,phase,zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,cnorm,cnorm2,rowmean,bias,w2col,sat,gate_mean,dead_units,arm,iv,alpha,seed,acc,r_W1b1,r_W2,E,E_pred,E_pred_wrong,r_scale,ce_loss,wd_radial
1,start,-0.0018847283035951633,0.15101653823541522,0.01802265320357281,0.5096484375,-0.006087979975573307,0.150204083154418,0.007926519178759608,0.5765007270842627,0.3324551772289275,1.007529404549358e-05,-0.0025904551535495556,0.5769610312196457,0.0,0.5586835944806807,0,LR,none,0.0,2,,,,,,,,,
1,end,0.5601412434272192,1.0080198060847994,0.352229261029585,0.6792578125,0.16826422385982437,0.34213504358997276,0.27472652599799297,1.1595176378360896,1.3506103451130034,0.001490240368075898,0.012389442706044064,0.7752858843500701,0.0,0.7113320317279431,0,LR,none,0.0,2,0.9125000238418579,,,,,,,,
2,start,0.14762886399112007,0.34250527450386486,0.23201711369698283,0.59666015625,0.16826422385982437,0.34213504358997276,0.27472652599799297,1.1595176378360896,1.3506103451130034,0.001490240368075898,0.012389442706044064,0.7752858843500701,0.0,0.6369941412260232,0,LR,none,0.0,2,,,,,,,,,
2,end,-0.15632177133240424,1.2068190790454192,1.3690352191244661,0.43376953125,-0.010671603930807985,0.46608287782111807,0.6041444119458339,1.5417786305543273,2.3984333303994867,-9.634701617615226e-05,0.012664921210380271,0.8454984949450924,0.0,0.49039257896874916,0,LR,none,0.0,2,0.9269000291824341,,,,,,,,
3,start,0.018975037569766283,0.4706002776067017,0.7181763898804252,0.50720703125,-0.010671603930807985,0.46608287782111807,0.6041444119458339,1.5417786305543273,2.3984333303994867,-9.634701617615226e-05,0.012664921210380271,0.8454984949450924,0.0,0.5564863288593187,0,LR,none,0.0,2,,,,,,,,,
3,end,-0.44607047704552605,1.2462168278167383,1.5537896661312198,0.35818359375,-0.3008385251676514,0.5538505902823881,0.830971207667727,1.81756417244346,3.3418222302826464,-0.0027696865267805002,0.01088188500765682,0.9021529653342709,0.0,0.422365235331381,0,LR,none,0.0,2,0.9171000123023987,,,,,,,,
4,start,-0.27286241006869144,0.5741666325067657,0.9212804450445894,0.38302734375,-0.3008385251676514,0.5538505902823881,0.830971207667727,1.81756417244346,3.3418222302826464,-0.0027696865267805002,0.01088188500765682,0.9021529653342709,0.0,0.4447246102943609,0,LR,none,0.0,2,,,,,,,,,
4,end,-0.5960958807779542,1.2664119525981075,1.3597269671175605,0.30548828125,-0.5299092377317737,0.623547856085619,0.97493637642801,2.0182373842615218,4.121779327746071,-0.004953403937265622,0.01012358565843897,0.9540043202508945,0.0,0.3749394541599031,0,LR,none,0.0,2,0.916700005531311,,,,,,,,
5,start,-0.4970317988497086,0.652015378933792,1.1805796581239067,0.34021484375,-0.5299092377317737,0.623547856085619,0.97493637642801,2.0182373842615218,4.121779327746071,-0.004953403937265622,0.01012358565843897,0.9540043202508945,0.0,0.4061933603581565,0,LR,none,0.0,2,,,,,,,,,
5,end,-0.8875864292101058,1.3393474041037037,1.635621004519092,0.25392578125,-0.7493245032307615,0.6854931348867858,1.1092737614160473,2.1806829675300845,4.819937174122572,-0.0070556480692573805,0.00869229658797849,0.9990159418279099,0.0,0.3285332042367372,0,LR,none,0.0,2,0.9244999885559082,,,,,,,,
6,start,-0.7603704996915023,0.6958494431391353,1.1035205114450688,0.2287890625,-0.7493245032307615,0.6854931348867858,1.1092737614160473,2.1806829675300845,4.819937174122572,-0.0070556480692573805,0.00869229658797849,0.9990159418279099,0.0,0.30591015739919386,0,LR,none,0.0,2,,,,,,,,,
6,end,-0.9830252922859153,1.348756230827889,1.6625485943131126,0.2407421875,-0.8446813625728748,0.7250960636615907,1.1125421062976466,2.3320649056306535,5.502869712995071,-0.008030238505351655,0.00839608522132039,1.0519963650937176,0.0,0.3166679698813823,0,LR,none,0.0,2,0.9276000261306763,,,,,,,,
7,start,-0.9070580818021502,0.7441579633599102,1.3753863513489417,0.191484375,-0.8446813625728748,0.7250960636615907,1.1125421062976466,2.3320649056306535,5.502869712995071,-0.008030238505351655,0.00839608522132039,1.0519963650937176,0.0,0.2723359387047822,0,LR,none,0.0,2,,,,,,,,,
7,end,-1.0757209573221487,1.3538118400361958,1.5708341087566347,0.2309765625,-0.9188709326694452,0.7595012477859591,1.0537323059380668,2.4663103000502917,6.15020041671445,-0.008811134585489955,0.008522330451523886,1.0985992534310112,0.0,0.3078789073959342,0,LR,none,0.0,2,0.92330002784729,,,,,,,,
8,start,-0.8837174327084631,0.8041620687094966,1.108487443168148,0.21724609375,-0.9188709326694452,0.7595012477859591,1.0537323059380668,2.4663103000502917,6.15020041671445,-0.008811134585489955,0.008522330451523886,1.0985992534310112,0.0,0.29552148554139424,0,LR,none,0.0,2,,,,,,,,,
8,end,-1.101219848412664,1.388232303747759,1.6325781652355735,0.2330859375,-1.0110155719571732,0.8019120272317477,1.1369599147637874,2.5914288436293527,6.776273699159896,-0.009599192260872573,0.008784774136147462,1.140972248958301,0.0,0.309777344892791,0,LR,none,0.0,2,0.9107999801635742,,,,,,,,
9,start,-1.0311114620809296,0.8129899491218173,1.1201819033538933,0.1984765625,-1.0110155719571732,0.8019120272317477,1.1369599147637874,2.5914288436293527,6.776273699159896,-0.009599192260872573,0.008784774136147462,1.140972248958301,0.0,0.27862890744436297,0,LR,none,0.0,2,,,,,,,,,
9,end,-1.2075700404996617,1.4119559211231512,1.7845346477703534,0.2233984375,-1.1190138081298153,0.8492876580587297,1.2484697139774743,2.700781686400812,7.359878908499995,-0.010563436370494372,0.007815563555341213,1.1740437653067723,0.0,0.30105859490722653,0,LR,none,0.0,2,0.9226999878883362,,,,,,,,
10,start,-1.148424267580398,0.8878271909364384,1.5014971582320331,0.19052734375,-1.1190138081298153,0.8492876580587297,1.2484697139774743,2.700781686400812,7.359878908499995,-0.010563436370494372,0.007815563555341213,1.1740437653067723,0.0,0.27147461058120825,0,LR,none,0.0,2,,,,,,,,,
10,end,-1.3741267157413717,1.4306772752676622,1.74779041815447,0.20544921875,-1.214932758507483,0.8878351395575674,1.2948400285727386,2.802597794373844,7.922520506128658,-0.011514607820943308,0.008290180267067626,1.205959421878457,0.0,0.28490429805897294,0,LR,none,0.0,2,0.9272000193595886,,,,,,,,
11,start,-1.1934253021751606,0.9075915621041158,1.2258672229214096,0.172578125,-1.214932758507483,0.8878351395575674,1.2948400285727386,2.802597794373844,7.922520506128658,-0.011514607820943308,0.008290180267067626,1.205959421878457,0.0,0.25532031373295466,0,LR,none,0.0,2,,,,,,,,,
11,end,-1.4921910608915996,1.4634601966595577,1.8777119878251944,0.1940625,-1.3538370632966774,0.9284174250461,1.2762971040075797,2.907005460163075,8.526254062898891,-0.012731949706757055,0.007716402397491038,1.2446781247174732,0.0,0.27465625120094045,0,LR,none,0.0,2,0.9297999739646912,,,,,,,,
12,start,-1.3680024755602502,0.9106886101660074,1.3204230560832015,0.140859375,-1.3538370632966774,0.9284174250461,1.2762971040075797,2.907005460163075,8.526254062898891,-0.012731949706757055,0.007716402397491038,1.2446781247174732,0.0,0.2267734387802193,0,LR,none,0.0,2,,,,,,,,,
12,end,-1.6034341299344141,1.4317158237740202,1.672973868364351,0.1801171875,-1.438022230227364,0.9580500644104651,1.2803523452396632,3.002891852133588,9.091813204141095,-0.013700147650912842,0.006907068956643343,1.2782883735651194,0.0,0.2621054699717206,0,LR,none,0.0,2,0.9239000082015991,,,,,,,,
13,start,-1.4695853854286236,0.9625226921576828,1.5376063356235357,0.16421875,-1.438022230227364,0.9580500644104651,1.2803523452396632,3.002891852133588,9.091813204141095,-0.013700147650912842,0.006907068956643343,1.2782883735651194,0.0,0.2477968762454111,0,LR,none,0.0,2,,,,,,,,,
13,end,-1.5203343136408898,1.4781920165522993,1.9689348290171598,0.19681640625,-1.4613459758569711,0.988399436866956,1.3828556604365192,3.0975094833916317,9.669117561383871,-0.014167555250511839,0.006158521538600326,1.310862133443571,0.0,0.2771347668218368,0,LR,none,0.0,2,0.9279999732971191,,,,,,,,
14,start,-1.3544248546004605,0.9624831477962944,1.5605883261414797,0.16259765625,-1.4613459758569711,0.988399436866956,1.3828556604365192,3.0975094833916317,9.669117561383871,-0.014167555250511839,0.006158521538600326,1.310862133443571,0.0,0.24633789187282673,0,LR,none,0.0,2,,,,,,,,,
14,end,-1.494210022395264,1.557581128135913,1.9084831796902952,0.20673828125,-1.499241635145585,1.0234446195632927,1.4691663000894741,3.2071511350625577,10.350439119435759,-0.014631946191291344,0.0044902474997797984,1.3460183163629469,0.0,0.2860644543070521,0,LR,none,0.0,2,0.9251000285148621,,,,,,,,
15,start,-1.5406982116113466,1.0437096529980983,1.5406216105266801,0.1505859375,-1.499241635145585,1.0234446195632927,1.4691663000894741,3.2071511350625577,10.350439119435759,-0.014631946191291344,0.0044902474997797984,1.3460183163629469,0.0,0.2355273450157256,0,LR,none,0.0,2,,,,,,,,,
15,end,-1.6514424517233939,1.5542292671921976,1.8896198139481868,0.18529296875,-1.5346769844661707,1.0445644760838493,1.4000333191138392,3.3000382506858896,10.950980553394096,-0.014971309342959056,0.002473414707928896,1.3713065658811734,0.0,0.26676367308900806,0,LR,none,0.0,2,0.9226999878883362,,,,,,,,
16,start,-1.704197053140917,1.0689068898708254,1.4720670101267286,0.12158203125,-1.5346769844661707,1.0445644760838493,1.4000333191138392,3.3000382506858896,10.950980553394096,-0.014971309342959056,0.002473414707928896,1.3713065658811734,0.0,0.20942382943394477,0,LR,none,0.0,2,,,,,,,,,
16,end,-1.8731385670630607,1.6110989511940013,2.451822590648048,0.17609375,-1.6218081131153526,1.0971956280229485,1.7845291579626466,3.3938911727437886,11.5783429665986,-0.01580217177133926,0.001950597963295877,1.3993431973718171,0.0,0.258484376227716,0,LR,none,0.0,2,0.9193000197410583,,,,,,,,
17,start,-1.587169821961392,1.0916870716919305,1.9516014605942595,0.16703125,-1.6218081131153526,1.0971956280229485,1.7845291579626466,3.3938911727437886,11.5783429665986,-0.01580217177133926,0.001950597963295877,1.3993431973718171,0.0,0.25032812624122014,0,LR,none,0.0,2,,,,,,,,,
17,end,-1.7847960638724099,1.608424408673893,2.5071136290614255,0.18517578125,-1.7013425508307547,1.1289007072053805,1.8853260429320247,3.4815867422940907,12.180455842462697,-0.01648502425728187,0.003070074813440442,1.4295648009574784,0.0,0.2666582043391827,0,LR,none,0.0,2,0.9176999926567078,,,,,,,,
18,start,-1.7983554776009725,1.1936770033874005,2.00460645082555,0.140625,-1.7013425508307547,1.1289007072053805,1.8853260429320247,3.4815867422940907,12.180455842462697,-0.01648502425728187,0.003070074813440442,1.4295648009574784,0.0,0.22656250128056854,0,LR,none,0.0,2,,,,,,,,,
18,end,-1.769689163418756,1.6516827284308064,2.5046629226669217,0.185546875,-1.7176488510931724,1.1397343790101064,1.7143101906515739,3.564990890722222,12.768852708841955,-0.016637984270686346,0.007228506472310983,1.4606600674836079,0.0,0.26699218871362973,0,LR,none,0.0,2,0.9103999733924866,,,,,,,,
19,start,-1.9438719172794487,1.1625040176061971,1.7169087111937902,0.11140625,-1.7176488510931724,1.1397343790101064,1.7143101906515739,3.564990890722222,12.768852708841955,-0.016637984270686346,0.007228506472310983,1.4606600674836079,0.0,0.20026562632410788,0,LR,none,0.0,2,,,,,,,,,
19,end,-1.9290942790912322,1.6382495751354147,2.254459737175442,0.17046875,-1.7635919010695893,1.1657272790332707,1.7887510135583833,3.6386818493629587,13.300960866337586,-0.016942250776748574,0.006546177070995327,1.4826979006947842,0.0,0.2534218762360979,0,LR,none,0.0,2,0.9200999736785889,,,,,,,,
20,start,-1.9046947460041284,1.2314912674608736,1.8091638449152976,0.13765625,-1.7635919010695893,1.1657272790332707,1.7887510135583833,3.6386818493629587,13.300960866337586,-0.016942250776748574,0.006546177070995327,1.4826979006947842,0.0,0.22389062628499232,0,LR,none,0.0,2,,2.236914837509963,2.236914823647843,1.3862119896401737e-08,0.0,-2.4380925317444997,118.49011457611549,3.5984270572662354,2.732966399123799
20,end,-1.8904627651684123,1.6881385159978572,2.074263580263571,0.173203125,-1.8337053943866517,1.1861720619958496,1.644657095383146,3.7280336259527576,13.959034029136987,-0.017491441476667566,0.006164234146708623,1.5108762913980767,0.0,0.2558828137320234,0,LR,none,0.0,2,0.9246000051498413,-0.029462227600599595,-0.02946223118764888,3.5870492860745617e-09,0.0,-0.04244131172417536,7.187698131789526,0.24656854569911957,2.864887311554076
21,start,-1.7224245754987817,1.2163320610159034,1.9893445586800298,0.154921875,-1.8337053943866517,1.1861720619958496,1.644657095383146,3.7280336259527576,13.959034029136987,-0.017491441476667566,0.006164234146708623,1.5108762913980767,0.0,0.23942968875926454,0,LR,none,0.0,2,,,,,,,,,
21,end,-1.7441969724885467,1.68419069458589,2.865353355077959,0.208203125,-1.8583170251486703,1.2116162488163627,1.8354658431498043,3.798686967622402,14.491891055028354,-0.017757513894416755,0.0029858354566385968,1.526141188429927,0.0,0.2873828136798693,0,LR,none,0.0,2,0.9082000255584717,,,,,,,,
22,start,-1.8568305375487448,1.194783490870147,1.6305692822839128,0.12138671875,-1.8583170251486703,1.2116162488163627,1.8354658431498043,3.798686967622402,14.491891055028354,-0.017757513894416755,0.0029858354566385968,1.526141188429927,0.0,0.2092480481842358,0,LR,none,0.0,2,,,,,,,,,
22,end,-1.9465779218371748,1.7163477090141164,2.4854551487392955,0.17654296875,-1.9339361437333187,1.2411253549591108,1.8955419867789547,3.8844233630752916,15.142975691594508,-0.018549368521540262,0.0024468273494858295,1.5518628527783798,0.0,0.2588886731020466,0,LR,none,0.0,2,0.9175000190734863,,,,,,,,
23,start,-1.9807046670386983,1.2848863828086967,2.525996184491134,0.13978515625,-1.9339361437333187,1.2411253549591108,1.8955419867789547,3.8844233630752916,15.142975691594508,-0.018549368521540262,0.0024468273494858295,1.5518628527783798,0.0,0.22580664190682,0,LR,none,0.0,2,,,,,,,,,
23,end,-1.888582169314845,1.7576840586153988,2.9054931464973754,0.200859375,-1.9712111653195574,1.2644288150823808,1.8820525090161764,3.9658338076582114,15.781340405845931,-0.018946543182579895,0.004677770878188312,1.579144860071056,0.0,0.28077343869081234,0,LR,none,0.0,2,0.9156000018119812,,,,,,,,
24,start,-2.030413837978276,1.277153830167731,1.9618514182478541,0.12345703125,-1.9712111653195574,1.2644288150823808,1.8820525090161764,3.9658338076582114,15.781340405845931,-0.018946543182579895,0.004677770878188312,1.579144860071056,0.0,0.2111113294311508,0,LR,none,0.0,2,,,,,,,,,
24,end,-2.0473980350112737,1.7621873401670467,2.698505972807486,0.18376953125,-2.0100041760191187,1.2886947984671557,1.9003500676696072,4.046804880531027,16.423063277438857,-0.0192455423923674,0.004410294105764478,1.6060579093925211,0.0,0.2653925793412782,0,LR,none,0.0,2,0.9186999797821045,,,,,,,,
25,start,-2.0351324960503763,1.2650306122445638,2.189854741485452,0.12912109375,-2.0100041760191187,1.2886947984671557,1.9003500676696072,4.046804880531027,16.423063277438857,-0.0192455423923674,0.004410294105764478,1.6060579093925211,0.0,0.21620898567271069,0,LR,none,0.0,2,,,,,,,,,
25,end,-2.1171612455288282,1.7464762454860467,2.497845555380172,0.1629296875,-2.0590979627837225,1.3023318046302619,1.6854043077344831,4.119194366330809,17.013627132475563,-0.019852178743603153,0.002587383260834031,1.624890595168174,0.0,0.24663671999733197,0,LR,none,0.0,2,0.9169999957084656,,,,,,,,
26,start,-1.9941040747350343,1.3284437065952586,2.278005360013288,0.1425,-2.0590979627837225,1.3023318046302619,1.6854043077344831,4.119194366330809,17.013627132475563,-0.019852178743603153,0.002587383260834031,1.624890595168174,0.0,0.22825000127777456,0,LR,none,0.0,2,,,,,,,,,
26,end,-2.2794013678710274,1.8124395649978016,2.867828371648674,0.15400390625,-2.2041353704508766,1.3414348403822327,1.7138534575201043,4.188445490836156,17.585674632721325,-0.021133290354041816,-0.0006753295473754406,1.6418220088616982,0.0,0.23860351688563242,0,LR,none,0.0,2,0.9182999730110168,,,,,,,,
27,start,-2.007178316683764,1.3198005679325697,2.004337733556471,0.12771484375,-2.2041353704508766,1.3414348403822327,1.7138534575201043,4.188445490836156,17.585674632721325,-0.021133290354041816,-0.0006753295473754406,1.6418220088616982,0.0,0.21494336067480618,0,LR,none,0.0,2,,,,,,,,,
27,end,-2.1943432873610167,1.7936157303561024,2.97928765882693,0.16365234375,-2.299607008496879,1.3806795324619139,1.9314496746557084,4.2523593056715585,18.123142029721986,-0.022062529074788277,-0.004420580503065139,1.657870664201148,0.0,0.24728711062125514,0,LR,none,0.0,2,0.9186000227928162,,,,,,,,
28,start,-2.3200953165925915,1.3682400441167502,2.2563215414938194,0.10419921875,-2.299607008496879,1.3806795324619139,1.9314496746557084,4.2523593056715585,18.123142029721986,-0.022062529074788277,-0.004420580503065139,1.657870664201148,0.0,0.19377929820984718,0,LR,none,0.0,2,,,,,,,,,
28,end,-2.2951044048833817,1.8609547582395225,3.0922895490576217,0.16017578125,-2.309929822499231,1.4058478483614352,2.1146315642613684,4.32705393463213,18.763323958920523,-0.022268233659965792,-0.0030154902336653323,1.6791618566977262,0.0,0.2441582043764356,0,LR,none,0.0,2,0.9193999767303467,,,,,,,,
29,start,-2.263364106958796,1.4223187823911998,2.27961212047504,0.1029296875,-2.309929822499231,1.4058478483614352,2.1146315642613684,4.32705393463213,18.763323958920523,-0.022268233659965792,-0.0030154902336653323,1.6791618566977262,0.0,0.19263672008673893,0,LR,none,0.0,2,,,,,,,,,
29,end,-2.2297348424908687,1.8788874564787943,3.2919195599317113,0.1727734375,-2.3368608076691926,1.434141758680807,2.297235948680823,4.396054997781261,19.36661911978575,-0.02231558560831576,-0.00041765592293813825,1.7019432416604758,0.0,0.2554960949826636,0,LR,none,0.0,2,0.9168000221252441,,,,,,,,
30,start,-2.3264572961998824,1.424453419743936,2.3818751069090407,0.11150390625,-2.3368608076691926,1.434141758680807,2.297235948680823,4.396054997781261,19.36661911978575,-0.02231558560831576,-0.00041765592293813825,1.7019432416604758,0.0,0.20035351694896236,0,LR,none,0.0,2,,,,,,,,,
30,end,-2.295166130931647,1.9068381645659238,2.7582196677697466,0.15763671875,-2.3330088420386583,1.4369053385349146,2.0834756688946303,4.464226409232969,19.965806419342425,-0.022430252453702046,-0.0015067643369548022,1.7216402630851937,0.0,0.2418730481302191,0,LR,none,0.0,2,0.9243999719619751,,,,,,,,
31,start,-2.249763384627832,1.4532064177317447,2.760165567860506,0.1251953125,-2.3330088420386583,1.4369053385349146,2.0834756688946303,4.464226409232969,19.965806419342425,-0.022430252453702046,-0.0015067643369548022,1.7216402630851937,0.0,0.21267578255356057,0,LR,none,0.0,2,,,,,,,,,
31,end,-2.2899265564362037,1.9395181046025165,3.338613775530299,0.16474609375,-2.348571580064474,1.4577465865378019,2.2005713893242147,4.529469215806298,20.55272151196139,-0.022795684074750872,-0.0008952857175609097,1.7378689520578823,0.0,0.2482714856196253,0,LR,none,0.0,2,0.9175999760627747,,,,,,,,
