task,phase,zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,cnorm,cnorm2,rowmean,bias,w2col,sat,gate_mean,dead_units,arm,iv,alpha,seed,acc,r_W1b1,r_W2,E,E_pred,E_pred_wrong,r_scale,ce_loss,wd_radial
8,end,-0.5199091059660103,1.097788661654103,0.5852230154446852,0.3107421875,-0.5756740108563863,0.6623734455012763,0.6068849880553199,2.2226180086656573,4.97634867647033,-0.005481179826960337,0.013044570001948159,0.912361228927012,0.14353515625,0.7869193046155851,0,SNA,none,0.0,0,0.9269999861717224,,,,,,,,
9,start,-0.5352073607975107,0.6550268736854807,0.7395099983574958,0.28939453125,-0.5756740108563863,0.6623734455012763,0.6068849880553199,2.2226180086656573,4.97634867647033,-0.005481179826960337,0.013044570001948159,0.912361228927012,0.14107421875,0.7378954270866234,0,SNA,none,0.0,0,,,,,,,,,
9,end,-0.6054091753031559,1.1060530635190475,0.7895719780873394,0.29576171875,-0.6195829738117772,0.6930430807920575,0.6331018762459044,2.3164718717346604,5.403537090733227,-0.0059996122768313075,0.013081606137566268,0.9314783683357369,0.147734375,0.7758982191781979,0,SNA,none,0.0,0,0.9214000105857849,,,,,,,,
10,start,-0.5996154593885692,0.6973976558626928,0.74829355469205,0.27228515625,-0.6195829738117772,0.6930430807920575,0.6331018762459044,2.3164718717346604,5.403537090733227,-0.0059996122768313075,0.013081606137566268,0.9314783683357369,0.135078125,0.7394135925848968,0,SNA,none,0.0,0,,,,,,,,,
10,end,-0.6324894618375452,1.1368102030336495,0.6014076320189768,0.28810546875,-0.6066337352243899,0.7091473759383027,0.5734279011858372,2.4020337313239857,5.8070571865300336,-0.0059383648526515976,0.015984088574768976,0.9451627815887269,0.15048828125,0.7511154879617971,0,SNA,none,0.0,0,0.9273999929428101,,,,,,,,
11,start,-0.5330874863410389,0.6854818904388661,0.6571888390081808,0.2958984375,-0.6066337352243899,0.7091473759383027,0.5734279011858372,2.4020337313239857,5.8070571865300336,-0.0059383648526515976,0.015984088574768976,0.9451627815887269,0.13505859375,0.7422134697646834,0,SNA,none,0.0,0,,,,,,,,,
11,end,-0.7668768230165912,1.1556234091678128,0.8757598853080192,0.27146484375,-0.6835891797728736,0.7301940288177495,0.5440128990310269,2.4936205082771252,6.251837059571624,-0.0066985350943168645,0.015972157837823034,0.9683877659749861,0.15173828125,0.7568848910287488,0,SNA,none,0.0,0,0.9199000000953674,,,,,,,,
12,start,-0.5984497489422559,0.6919776626392942,0.7530710321658018,0.2812890625,-0.6835891797728736,0.7301940288177495,0.5440128990310269,2.4936205082771252,6.251837059571624,-0.0066985350943168645,0.015972157837823034,0.9683877659749861,0.1294140625,0.7409210141864605,0,SNA,none,0.0,0,,,,,,,,,
12,end,-0.5467895239870253,1.142200333896313,0.6366075556663884,0.3063671875,-0.666015981062907,0.7447372990485835,0.516911391488826,2.5821959270800297,6.698464099997903,-0.0065229155614001935,0.016962500625522806,0.9843559155233098,0.14828125,0.7638199955492746,0,SNA,none,0.0,0,0.9158999919891357,,,,,,,,
13,start,-0.6212309430111702,0.7434874055427322,0.6242637680600114,0.24728515625,-0.666015981062907,0.7447372990485835,0.516911391488826,2.5821959270800297,6.698464099997903,-0.0065229155614001935,0.016962500625522806,0.9843559155233098,0.1444140625,0.681279530612519,0,SNA,none,0.0,0,,,,,,,,,
13,end,-0.5443646677749416,1.1595564860987673,0.7267870356970537,0.3073046875,-0.6386378134292362,0.7594032134592225,0.5553027226040175,2.654731717388089,7.080564218699303,-0.0062764442993601625,0.018906231643632053,0.997937517252042,0.148046875,0.771973119674949,0,SNA,none,0.0,0,0.9253000020980835,,,,,,,,
14,start,-0.5487763888437813,0.7367939966558289,0.7595199788388317,0.2996484375,-0.6386378134292362,0.7594032134592225,0.5553027226040175,2.654731717388089,7.080564218699303,-0.0062764442993601625,0.018906231643632053,0.997937517252042,0.13392578125,0.7561188928876073,0,SNA,none,0.0,0,,,,,,,,,
14,end,-0.575005907365567,1.1583399116931463,0.9232274022557111,0.31009765625,-0.6153609615022715,0.7795004803001201,0.6243652304345204,2.729587504903137,7.480045501215884,-0.006091530514947782,0.021439789005671627,1.0147589839616595,0.1420703125,0.789126003839774,0,SNA,none,0.0,0,0.9175999760627747,,,,,,,,
15,start,-0.5791629956144456,0.772146377247966,0.7319883807088482,0.2859375,-0.6153609615022715,0.7795004803001201,0.6243652304345204,2.729587504903137,7.480045501215884,-0.006091530514947782,0.021439789005671627,1.0147589839616595,0.14068359375,0.7361090389802121,0,SNA,none,0.0,0,,,,,,,,,
15,end,-0.5526027159968853,1.1821321804318454,0.7219851893206204,0.31015625,-0.5709640436641721,0.795749319511891,0.633279445432174,2.797966980863793,7.852826835975768,-0.0056626880113276835,0.022857156055324596,1.0233958000588246,0.1480859375,0.7714900317112915,0,SNA,none,0.0,0,0.925599992275238,,,,,,,,
16,start,-0.607291648363264,0.803072973890991,0.881609295192463,0.30142578125,-0.5709640436641721,0.795749319511891,0.633279445432174,2.797966980863793,7.852826835975768,-0.0056626880113276835,0.022857156055324596,1.0233958000588246,0.14017578125,0.767456421458628,0,SNA,none,0.0,0,,,,,,,,,
16,end,-0.7341184395802572,1.2188456634076337,0.7066829123073421,0.276015625,-0.6355394926245123,0.8108865525765713,0.5818597531582074,2.870190695389898,8.260133351761626,-0.006269705860182693,0.023539901601616293,1.0396454750092285,0.15666015625,0.7389827209094073,0,SNA,none,0.0,0,0.9259999990463257,,,,,,,,
17,start,-0.5933208692419712,0.7941513083074038,0.7111610917252169,0.2983203125,-0.6355394926245123,0.8108865525765713,0.5818597531582074,2.870190695389898,8.260133351761626,-0.006269705860182693,0.023539901601616293,1.0396454750092285,0.1423046875,0.7345174338726792,0,SNA,none,0.0,0,,,,,,,,,
17,end,-0.6473336401460059,1.2225513075218493,0.6441295499008293,0.2898828125,-0.6370299071950124,0.8310748902174426,0.6181657841947134,2.9363156227031313,8.6433048196722,-0.00634936996143941,0.02332763224141672,1.046220414541869,0.1506640625,0.7542274088470731,0,SNA,none,0.0,0,0.9187999963760376,,,,,,,,
18,start,-0.6473143068898974,0.8091011563393675,0.7389616363222906,0.29005859375,-0.6370299071950124,0.8310748902174426,0.6181657841947134,2.9363156227031313,8.6433048196722,-0.00634936996143941,0.02332763224141672,1.046220414541869,0.1367578125,0.7493126341083552,0,SNA,none,0.0,0,,,,,,,,,
18,end,-0.6354363613213441,1.21620656715611,0.6188610243074288,0.29712890625,-0.6454327206407064,0.8457865702589886,0.5912463332450176,3.005667195967176,9.057457391693328,-0.006424742108682773,0.024244011014234276,1.0555238320377698,0.15189453125,0.75664906279766,0,SNA,none,0.0,0,0.9182000160217285,,,,,,,,
19,start,-0.5810090077235676,0.8311519280709,0.6455780238539117,0.3084375,-0.6454327206407064,0.8457865702589886,0.5912463332450176,3.005667195967176,9.057457391693328,-0.006424742108682773,0.024244011014234276,1.0555238320377698,0.1334765625,0.7622359500732273,0,SNA,none,0.0,0,,,,,,,,,
19,end,-0.5931206766675747,1.2347672250123076,0.6101744869796402,0.31529296875,-0.6657290517609852,0.862945610749541,0.5558078329854673,3.0649460483273514,9.41639331841979,-0.006559364397198415,0.026009209142066538,1.066274866868106,0.146328125,0.7709913078334648,0,SNA,none,0.0,0,0.9225000143051147,,,,,,,,
20,start,-0.5387672047637259,0.8652294136466437,0.7963539880200527,0.33314453125,-0.6657290517609852,0.862945610749541,0.5558078329854673,3.0649460483273514,9.41639331841979,-0.006559364397198415,0.026009209142066538,1.066274866868106,0.1334765625,0.7943075622303877,0,SNA,none,0.0,0,,2.6649432092761507,2.254677053518865,0.41026615575728576,0.4102661181807613,0.0,141.02444138019138,4.02324914932251,1.8995438975099583
20,end,-0.606584795233594,1.2586032448518245,0.6718602185355591,0.30775390625,-0.7065748288367417,0.8845170705732354,0.6098058974246184,3.1212668100016834,9.767287405614661,-0.007000556352044271,0.02662364809308201,1.0782369859641363,0.14759765625,0.7721483811130747,0,SNA,none,0.0,0,0.9254999756813049,0.06004769458278492,0.028178189777916023,0.0318695048048689,0.031869501779751425,0.0,8.057271519305298,0.2505798637866974,1.9715459159968352
21,start,-0.7354152926931619,0.8829020544732452,0.7123913181704947,0.2609765625,-0.7065748288367417,0.8845170705732354,0.6098058974246184,3.1212668100016834,9.767287405614661,-0.007000556352044271,0.02662364809308201,1.0782369859641363,0.15212890625,0.7059610367193818,0,SNA,none,0.0,0,,,,,,,,,
21,end,-0.6939001294971373,1.2575479539850885,0.7415628511234131,0.2880859375,-0.6973536340005384,0.898154943138349,0.6385806272631844,3.1760208910627123,10.1110299428073,-0.00679289340757887,0.028750529278768228,1.0853707515440778,0.15490234375,0.7449190429667942,0,SNA,none,0.0,0,0.9283999800682068,,,,,,,,
22,start,-0.7833271790940819,0.8912343684982268,0.8077428488651508,0.24970703125,-0.6973536340005384,0.898154943138349,0.6385806272631844,3.1760208910627123,10.1110299428073,-0.00679289340757887,0.028750529278768228,1.0853707515440778,0.1503125,0.6959245512180496,0,SNA,none,0.0,0,,,,,,,,,
22,end,-0.7206592297696823,1.2612593566229036,0.6397042131287561,0.2845703125,-0.7061079645650947,0.9073728763430748,0.5796469556996119,3.2324637114165595,10.47432493917143,-0.006932986212714265,0.027568898800527677,1.0860258126833446,0.1480078125,0.7422615352098364,0,SNA,none,0.0,0,0.91839998960495,,,,,,,,
23,start,-0.7312644204177795,0.8947451407984635,0.7576119022320431,0.27931640625,-0.7061079645650947,0.9073728763430748,0.5796469556996119,3.2324637114165595,10.47432493917143,-0.006932986212714265,0.027568898800527677,1.0860258126833446,0.1441015625,0.7338625017541927,0,SNA,none,0.0,0,,,,,,,,,
23,end,-0.813883924756379,1.3192021898438993,0.7178197766041167,0.27443359375,-0.7434122860466169,0.9205499152291867,0.5960982437487716,3.2892709433412057,10.84581182503551,-0.007290406258924131,0.026179611064726487,1.0967141676867782,0.15232421875,0.7444557052396703,0,SNA,none,0.0,0,0.9228000044822693,,,,,,,,
24,start,-0.6818623765140112,0.9277070207410394,0.910234630445252,0.2932421875,-0.7434122860466169,0.9205499152291867,0.5960982437487716,3.2892709433412057,10.84581182503551,-0.007290406258924131,0.026179611064726487,1.0967141676867782,0.14568359375,0.7268769927334506,0,SNA,none,0.0,0,,,,,,,,,
24,end,-0.8382196517081624,1.306641753081182,0.9692190304636383,0.2869921875,-0.7850958254645828,0.9359212178507563,0.5992572467394344,3.343569183980793,11.20380081439359,-0.007740945652055406,0.025505284564133035,1.1042457567102573,0.1503515625,0.7647410612436942,0,SNA,none,0.0,0,0.9089999794960022,,,,,,,,
25,start,-0.6871994938413495,0.9332591303234719,0.8901472825318606,0.29765625,-0.7850958254645828,0.9359212178507563,0.5992572467394344,3.343569183980793,11.20380081439359,-0.007740945652055406,0.025505284564133035,1.1042457567102573,0.13603515625,0.7593064886645879,0,SNA,none,0.0,0,,,,,,,,,
25,end,-0.8172845795180453,1.3648867932283968,1.047621365507541,0.284609375,-0.848024547690417,0.9582658693265867,0.663740516627941,3.4011973936462585,11.592142293630708,-0.008334548699852753,0.025023980165715328,1.1108850680263744,0.1482421875,0.7713641464000102,0,SNA,none,0.0,0,0.9194999933242798,,,,,,,,
26,start,-0.7608656678721808,0.9648826461071854,1.0674471841656523,0.2829296875,-0.848024547690417,0.9582658693265867,0.663740516627941,3.4011973936462585,11.592142293630708,-0.008334548699852753,0.025023980165715328,1.1108850680263744,0.1474609375,0.7421204852603842,0,SNA,none,0.0,0,,,,,,,,,
26,end,-0.7874485911472722,1.329523530194874,0.6711034459935432,0.277890625,-0.8704140584985953,0.9648664811308233,0.5401346356924198,3.4524752645966306,11.945436446785584,-0.008593842557038643,0.025600100469309838,1.1142953772016617,0.1516015625,0.7400686096795834,0,SNA,none,0.0,0,0.9111999869346619,,,,,,,,
27,start,-0.9029020777500982,0.9429451040743476,0.8341196289852146,0.23298828125,-0.8704140584985953,0.9648664811308233,0.5401346356924198,3.4524752645966306,11.945436446785584,-0.008593842557038643,0.025600100469309838,1.1142953772016617,0.15751953125,0.6759810617216863,0,SNA,none,0.0,0,,,,,,,,,
27,end,-0.8241757138238093,1.307642905800791,0.7957064828303689,0.27140625,-0.8414942702320118,0.9802446910154164,0.5598761270340173,3.5030988825801774,12.296086004879523,-0.008400220682751784,0.027781367535935714,1.1218049292556185,0.15623046875,0.7301809877564664,0,SNA,none,0.0,0,0.9258999824523926,,,,,,,,
28,start,-0.9401484679609545,0.9564749350096567,0.7745957885717334,0.23041015625,-0.8414942702320118,0.9802446910154164,0.5598761270340173,3.5030988825801774,12.296086004879523,-0.008400220682751784,0.027781367535935714,1.1218049292556185,0.15767578125,0.670286375861615,0,SNA,none,0.0,0,,,,,,,,,
28,end,-0.7745086067518683,1.337209546504001,1.0736948233771193,0.29068359375,-0.8120548313164505,0.9919644114113745,0.6274580871014674,3.5501805358649388,12.626190655446681,-0.008220105990300658,0.027211906511802227,1.1301128712403314,0.1427734375,0.778832366213901,0,SNA,none,0.0,0,0.9185000061988831,,,,,,,,
29,start,-0.8387059584983518,1.0072229285073213,0.871889461640032,0.26150390625,-0.8120548313164505,0.9919644114113745,0.6274580871014674,3.5501805358649388,12.626190655446681,-0.008220105990300658,0.027211906511802227,1.1301128712403314,0.15083984375,0.709628735629376,0,SNA,none,0.0,0,,,,,,,,,
29,end,-0.8493844800273298,1.366003508274429,0.884473800389033,0.27703125,-0.842166713630926,1.0065447278298796,0.6270262582046661,3.596614201784514,12.955205032596863,-0.008381985299829723,0.026300062453665306,1.1345033195925434,0.15435546875,0.7453197717200964,0,SNA,none,0.0,0,0.9247000217437744,,,,,,,,
30,start,-0.8605155440537928,1.0303608798044734,0.9491624333716377,0.266875,-0.842166713630926,1.0065447278298796,0.6270262582046661,3.596614201784514,12.955205032596863,-0.008381985299829723,0.026300062453665306,1.1345033195925434,0.15556640625,0.7167513625428547,0,SNA,none,0.0,0,,,,,,,,,
30,end,-0.7985737236652339,1.3829248051013878,0.9856456941111597,0.285859375,-0.8019813475598838,1.009078234802011,0.5598292836078782,3.6398468939652187,13.26853809682749,-0.008187456701695288,0.02942316310014576,1.1359189276178032,0.15267578125,0.7484828569006641,0,SNA,none,0.0,0,0.9229999780654907,,,,,,,,
31,start,-0.8491911211702811,1.034033409018904,1.1769869164351978,0.2694140625,-0.8019813475598838,1.009078234802011,0.5598292836078782,3.6398468939652187,13.26853809682749,-0.008187456701695288,0.02942316310014576,1.1359189276178032,0.15537109375,0.7228195945511107,0,SNA,none,0.0,0,,,,,,,,,
31,end,-0.8864396551627729,1.398819538604573,1.1714177134042023,0.2708203125,-0.8290259285950629,1.0215925136896389,0.5555726874053513,3.691228736597841,13.646031613320165,-0.00840551928542546,0.029409648941946216,1.1457040521340789,0.15427734375,0.748329515728401,0,SNA,none,0.0,0,0.9165999889373779,,,,,,,,
32,start,-0.7952445440439331,1.00172443058667,0.7042345360579055,0.26791015625,-0.8290259285950629,1.0215925136896389,0.5555726874053513,3.691228736597841,13.646031613320165,-0.00840551928542546,0.029409648941946216,1.1457040521340789,0.15033203125,0.7123017332330346,0,SNA,none,0.0,0,,,,,,,,,
32,end,-0.863585599486412,1.3705372931330064,0.804168699205813,0.26703125,-0.8581620041455119,1.0375336031462878,0.6465757578319353,3.7345988059069453,13.969527834884655,-0.008687567422259075,0.028640289106406272,1.1503152177421405,0.15873046875,0.7218949736538343,0,SNA,none,0.0,0,0.9230999946594238,,,,,,,,
33,start,-0.863331994464581,1.0212304268681187,1.159729214801282,0.266796875,-0.8581620041455119,1.0375336031462878,0.6465757578319353,3.7345988059069453,13.969527834884655,-0.008687567422259075,0.028640289106406272,1.1503152177421405,0.14515625,0.7282835920096841,0,SNA,none,0.0,0,,,,,,,,,
33,end,-0.7736917816797336,1.354984027066476,1.1276091517616806,0.293984375,-0.8499469488773755,1.0459463689538946,0.6444832671138352,3.776251596409529,14.285266885875346,-0.008618209798113338,0.031220519066555426,1.155795638216359,0.15017578125,0.7651008707773872,0,SNA,none,0.0,0,0.9218000173568726,,,,,,,,
34,start,-0.7849848004639073,1.0323153478998064,0.8462941117594679,0.27919921875,-0.8499469488773755,1.0459463689538946,0.6444832671138352,3.776251596409529,14.285266885875346,-0.008618209798113338,0.031220519066555426,1.155795638216359,0.14095703125,0.7422188191639725,0,SNA,none,0.0,0,,,,,,,,,
34,end,-0.8062979105817792,1.4154938033409648,0.8671585147763331,0.29041015625,-0.8690430557389907,1.0627801054590704,0.6833062365715492,3.8255523369499387,14.65887355989562,-0.008755895049074026,0.03069742545951158,1.165554085442526,0.14912109375,0.7516202489798889,0,SNA,none,0.0,0,0.9269000291824341,,,,,,,,
35,start,-0.9072203948835452,1.047373944506346,1.4960533585975702,0.27359375,-0.8690430557389907,1.0627801054590704,0.6833062365715492,3.8255523369499387,14.65887355989562,-0.008755895049074026,0.03069742545951158,1.165554085442526,0.15171875,0.7267458157776855,0,SNA,none,0.0,0,,,,,,,,,
35,end,-0.8179966848717889,1.3800109759874895,0.9381827658217439,0.2858203125,-0.7952480615206886,1.0582571425403657,0.5647254468597539,3.8719836642288343,15.016135997577287,-0.00834413799182272,0.0326403119310271,1.1709893131806954,0.15251953125,0.7426727751328144,0,SNA,none,0.0,0,0.8992999792098999,,,,,,,,
36,start,-0.9708997071666183,1.101123082862502,1.0066306563515044,0.2517578125,-0.7952480615206886,1.0582571425403657,0.5647254468597539,3.8719836642288343,15.016135997577287,-0.00834413799182272,0.0326403119310271,1.1709893131806954,0.15494140625,0.7100755967351142,0,SNA,none,0.0,0,,,,,,,,,
36,end,-0.880468789284602,1.4156992553769392,0.9282629036197324,0.268984375,-0.7637572893157193,1.0649899979635364,0.5236906473476174,3.913913612189398,15.344312060738787,-0.007956438371947061,0.033699244909221306,1.1762650882173056,0.15916015625,0.7221019156312104,0,SNA,none,0.0,0,0.9204000234603882,,,,,,,,
37,start,-0.915972166422586,1.050092749202668,0.6712159179977942,0.24318359375,-0.7637572893157193,1.0649899979635364,0.5236906473476174,3.913913612189398,15.344312060738787,-0.007956438371947061,0.033699244909221306,1.1762650882173056,0.15404296875,0.6805082889262121,0,SNA,none,0.0,0,,,,,,,,,
37,end,-0.8687000748165684,1.3885995448743074,0.7872288806493657,0.278515625,-0.7568861643481906,1.0753996405379769,0.5492513087679877,3.952487258491851,15.645870185435836,-0.007898482069453247,0.03606188588659279,1.1788297572300435,0.15689453125,0.7408537067426368,0,SNA,none,0.0,0,0.9207000136375427,,,,,,,,
38,start,-0.835570029051413,1.0891404511781575,0.9186782133055315,0.27724609375,-0.7568861643481906,1.0753996405379769,0.5492513087679877,3.952487258491851,15.645870185435836,-0.007898482069453247,0.03606188588659279,1.1788297572300435,0.1466015625,0.7238810164981987,0,SNA,none,0.0,0,,,,,,,,,
38,end,-0.9931625002817444,1.4671664708474177,0.8423263591778499,0.25962890625,-0.8094785795205436,1.092151370772946,0.584509585413607,3.997510131687402,16.004230276177093,-0.008352732360035907,0.038935539669473655,1.1878979741298388,0.15478515625,0.7172398281912319,0,SNA,none,0.0,0,0.9193000197410583,,,,,,,,
39,start,-0.8432209913829037,1.0766858427953543,1.0641978202471254,0.28638671875,-0.8094785795205436,1.092151370772946,0.584509585413607,3.997510131687402,16.004230276177093,-0.008352732360035907,0.038935539669473655,1.1878979741298388,0.151875,0.7243084725120571,0,SNA,none,0.0,0,,,,,,,,,
39,end,-0.8982186258118051,1.441536525100702,0.8403544588498585,0.27896484375,-0.8523868595834716,1.1052699194716977,0.5021987930413832,4.037664601443879,16.32827457346175,-0.00874909226407265,0.039883985565975305,1.1917261644343333,0.1490625,0.7465034552454017,0,SNA,none,0.0,0,0.9092000126838684,,,,,,,,
40,start,-0.8672488454183193,1.0969920455801436,0.8844970403489186,0.26966796875,-0.8523868595834716,1.1052699194716977,0.5021987930413832,4.037664601443879,16.32827457346175,-0.00874909226407265,0.039883985565975305,1.1917261644343333,0.15552734375,0.7032238922372926,0,SNA,none,0.0,0,,3.188975080247388,2.549860371740329,0.639114708507059,0.6391146703740496,0.0,160.5012804406884,4.091029167175293,3.2877284313751516
40,end,-1.0167849856253708,1.4827041386301834,0.9266797095010617,0.2587890625,-0.9599340612679466,1.1264169059760205,0.4628595694514795,4.081737305498917,16.68608019620071,-0.009832325777618063,0.03914421815890819,1.1971203493723375,0.1521875,0.7287784117576667,0,SNA,none,0.0,0,0.9225999712944031,0.058069229463375074,-0.011190267375582362,0.06925949683895744,0.06925949983858627,0.0,12.404877173998965,0.25018519163131714,3.362261936658224
41,start,-0.8516519833157418,1.1175246977492714,0.9464895155017945,0.2749609375,-0.9599340612679466,1.1264169059760205,0.4628595694514795,4.081737305498917,16.68608019620071,-0.009832325777618063,0.03914421815890819,1.1971203493723375,0.14669921875,0.7187477999704425,0,SNA,none,0.0,0,,,,,,,,,
41,end,-0.8655270662622047,1.4389109156002569,1.039977782217577,0.28130859375,-0.9622559849193305,1.1385254472572242,0.5898034320224088,4.116000828967955,16.96965845250946,-0.009761761011950802,0.039617783554713244,1.200159684576279,0.15328125,0.7433202869875822,0,SNA,none,0.0,0,0.9186000227928162,,,,,,,,
42,start,-0.9454829708097928,1.1483536598702715,1.3304972567049216,0.27873046875,-0.9622559849193305,1.1385254472572242,0.5898034320224088,4.116000828967955,16.96965845250946,-0.009761761011950802,0.039617783554713244,1.200159684576279,0.1458203125,0.7635488148184959,0,SNA,none,0.0,0,,,,,,,,,
42,end,-0.9208081849001715,1.4796016200070594,0.8573016545473213,0.276875,-0.9020147821547306,1.1393533022910918,0.5585478543962803,4.153454552118067,17.28009371527738,-0.009234152939881902,0.04212297235557344,1.2018063812744264,0.15162109375,0.7416123024292756,0,SNA,none,0.0,0,0.9217000007629395,,,,,,,,
43,start,-0.8989084235901446,1.1414087985691062,1.1013281394403762,0.2728515625,-0.9020147821547306,1.1393533022910918,0.5585478543962803,4.153454552118067,17.28009371527738,-0.009234152939881902,0.04212297235557344,1.2018063812744264,0.15341796875,0.7296016127511393,0,SNA,none,0.0,0,,,,,,,,,
43,end,-0.901668930770951,1.4642669893939644,0.8334566845737907,0.283125,-0.914739984740097,1.1491086644689201,0.48764513230063955,4.195424321224675,17.632402082247385,-0.009532611901904839,0.04353446217428427,1.21026412650726,0.1519921875,0.7431412838841789,0,SNA,none,0.0,0,0.911300003528595,,,,,,,,
44,start,-0.9677816233767174,1.1119410636239944,0.8397045687786899,0.2525390625,-0.914739984740097,1.1491086644689201,0.48764513230063955,4.195424321224675,17.632402082247385,-0.009532611901904839,0.04353446217428427,1.21026412650726,0.1534375,0.6916781079710926,0,SNA,none,0.0,0,,,,,,,,,
44,end,-0.8854365474833733,1.4560560225385333,0.7536760991067945,0.2770703125,-0.8924227027470102,1.1590919366813026,0.5702288454384878,4.227697749617892,17.90267966347796,-0.009402048709509678,0.04716647650289815,1.2153240533336875,0.1579296875,0.7271610153454822,0,SNA,none,0.0,0,0.9261999726295471,,,,,,,,
