task,phase,zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,cnorm,cnorm2,rowmean,bias,w2col,sat,gate_mean,dead_units,arm,iv,alpha,seed,acc,r_W1b1,r_W2,E,E_pred,E_pred_wrong,r_scale,ce_loss,wd_radial
6,start,-0.5477621189846706,0.6600179600930115,1.003268044552145,0.343125,-0.5962986071301131,0.651142045429118,1.1854453888435752,2.0921679848756645,4.41180157637578,-0.00533189472614181,-0.011396562758018263,1.0121436412608946,0.0309765625,0.6160699513674394,0,ELU1,none,1.0,1,,,,,,,,,
6,end,-0.6651870681192432,1.3666888569492384,1.3185095818705503,0.349140625,-0.7233657781891267,0.7100597018197141,1.407856800725488,2.2541391011515746,5.121453663608732,-0.006450413350803018,-0.013287917248671875,1.0536833639387293,0.09109375,0.5540215822500631,0,ELU1,none,1.0,1,0.9251999855041504,,,,,,,,
7,start,-0.6994109651956086,0.7054804911580986,1.3091108868460892,0.29333984375,-0.7233657781891267,0.7100597018197141,1.407856800725488,2.2541391011515746,5.121453663608732,-0.006450413350803018,-0.013287917248671875,1.0536833639387293,0.0440234375,0.5566300830006504,0,ELU1,none,1.0,1,,,,,,,,,
7,end,-0.7747116263413056,1.4078889468185891,2.1394218901177764,0.35009765625,-0.8479611745877902,0.7654159086828889,1.7114250170258942,2.390580677029728,5.7582291439321285,-0.007434439805765334,-0.01466231933911331,1.0944149908935927,0.12857421875,0.5382271262877507,0,ELU1,none,1.0,1,0.9222000241279602,,,,,,,,
8,start,-0.7728938997617516,0.7676097255298715,1.5443177377941368,0.32546875,-0.8479611745877902,0.7654159086828889,1.7114250170258942,2.390580677029728,5.7582291439321285,-0.007434439805765334,-0.01466231933911331,1.0944149908935927,0.06994140625,0.55820121278458,0,ELU1,none,1.0,1,,,,,,,,,
8,end,-0.904536092239491,1.4174537184283167,2.4249137790342195,0.3375390625,-0.9706288220248592,0.8123469209976201,1.975242818246837,2.521751896586157,6.408126977671198,-0.008641416188079828,-0.01524380736547755,1.1307026165780885,0.152578125,0.5191689117055607,0,ELU1,none,1.0,1,0.9211999773979187,,,,,,,,
9,start,-0.9355069624201103,0.8255567989445604,1.6181470029116471,0.2705078125,-0.9706288220248592,0.8123469209976201,1.975242818246837,2.521751896586157,6.408126977671198,-0.008641416188079828,-0.01524380736547755,1.1307026165780885,0.08787109375,0.5185016525324402,0,ELU1,none,1.0,1,,,,,,,,,
9,end,-1.061903694195864,1.47245467823394,2.3568127286833795,0.29587890625,-1.0880335917462411,0.867486542511721,2.2981159207946815,2.646950055228514,7.060273319307807,-0.009804738699437267,-0.01394590171519667,1.162617391344042,0.16158203125,0.48538681384315085,0,ELU1,none,1.0,1,0.9283999800682068,,,,,,,,
10,start,-1.133290234426172,0.88477950853354,2.393143552008179,0.25470703125,-1.0880335917462411,0.867486542511721,2.2981159207946815,2.646950055228514,7.060273319307807,-0.009804738699437267,-0.01394590171519667,1.162617391344042,0.1340234375,0.474583547477671,0,ELU1,none,1.0,1,,,,,,,,,
10,end,-1.301236513156157,1.4747861298835718,3.059763144059391,0.28400390625,-1.2171870198167998,0.9104531665281642,2.4309757115812918,2.7624127760544765,7.693612217382731,-0.011001350446294918,-0.01500814155297121,1.198545673008275,0.2127734375,0.44834339145172153,0,ELU1,none,1.0,1,0.9200000166893005,,,,,,,,
11,start,-1.166475373179268,0.9309946402271752,2.7332633727428997,0.25240234375,-1.2171870198167998,0.9104531665281642,2.4309757115812918,2.7624127760544765,7.693612217382731,-0.011001350446294918,-0.01500814155297121,1.198545673008275,0.1561328125,0.4726455870843215,0,ELU1,none,1.0,1,,,,,,,,,
11,end,-1.1835081562658905,1.4948100452208424,2.772681775055515,0.28744140625,-1.2753161309478276,0.9335821780865341,2.392458595545195,2.8661797323499525,8.281241977529271,-0.01154129124468517,-0.01371757360677293,1.227412145524059,0.19103515625,0.4642368504678566,0,ELU1,none,1.0,1,0.9276000261306763,,,,,,,,
12,start,-1.2244861836891514,0.9277272781928073,2.444918550613582,0.23681640625,-1.2753161309478276,0.9335821780865341,2.392458595545195,2.8661797323499525,8.281241977529271,-0.01154129124468517,-0.01371757360677293,1.227412145524059,0.13935546875,0.4575325652753359,0,ELU1,none,1.0,1,,,,,,,,,
12,end,-1.370281441181168,1.5290645091313182,3.341253603363194,0.27490234375,-1.390010428419278,0.984293729438035,2.7014309207398868,2.975385713694635,8.919381036103417,-0.012630430231924063,-0.01402750783599913,1.2549640962855235,0.22740234375,0.4396506342959743,1,ELU1,none,1.0,1,0.9258000254631042,,,,,,,,
13,start,-1.3749215406908462,0.9936350724066253,2.7011491442448192,0.20484375,-1.390010428419278,0.984293729438035,2.7014309207398868,2.975385713694635,8.919381036103417,-0.012630430231924063,-0.01402750783599913,1.2549640962855235,0.1568359375,0.42601357516733,0,ELU1,none,1.0,1,,,,,,,,,
13,end,-1.5578905142138968,1.5785798977825718,3.9703242320288963,0.2616015625,-1.5309551131266574,1.033460957008026,2.906115391227577,3.0819169625535916,9.56544250578279,-0.014101549094320336,-0.014478050375182648,1.2888808187640464,0.2605859375,0.4131536208827344,2,ELU1,none,1.0,1,0.928600013256073,,,,,,,,
14,start,-1.4547921771819463,1.014907300718641,3.090443412128287,0.22744140625,-1.5309551131266574,1.033460957008026,2.906115391227577,3.0819169625535916,9.56544250578279,-0.014101549094320336,-0.014478050375182648,1.2888808187640464,0.1923828125,0.4234135600222551,0,ELU1,none,1.0,1,,,,,,,,,
14,end,-1.4661021139744448,1.5787196668088281,3.7558461979228768,0.2695703125,-1.5854667391877957,1.0721113576395036,3.0516320902726237,3.184275205290287,10.21214512778699,-0.014673180038529776,-0.014150098036043345,1.3124954298434353,0.23828125,0.43248924182871107,1,ELU1,none,1.0,1,0.9319000244140625,,,,,,,,
15,start,-1.6281780509234565,1.071356552285105,3.5049225749819124,0.21353515625,-1.5854667391877957,1.0721113576395036,3.0516320902726237,3.184275205290287,10.21214512778699,-0.014673180038529776,-0.014150098036043345,1.3124954298434353,0.2206640625,0.39386322891601566,0,ELU1,none,1.0,1,,,,,,,,,
15,end,-1.7288944110126563,1.5983744804847353,4.68100223925101,0.24716796875,-1.6466338302465464,1.1110275828890566,3.348245455933345,3.2811187824527526,10.848201655255462,-0.015297272810180671,-0.013523336389334872,1.3346896328884201,0.28630859375,0.3958918350458634,2,ELU1,none,1.0,1,0.9222999811172485,,,,,,,,
16,start,-1.6348955679467796,1.122046797825367,3.9674661144246115,0.20611328125,-1.6466338302465464,1.1110275828890566,3.348245455933345,3.2811187824527526,10.848201655255462,-0.015297272810180671,-0.013523336389334872,1.3346896328884201,0.2119921875,0.3932638889072572,0,ELU1,none,1.0,1,,,,,,,,,
16,end,-1.7698996498589532,1.6529820727480822,5.485986638604442,0.25634765625,-1.7450789039035854,1.1571493859620374,3.717900931388194,3.3769505476869743,11.491673706646344,-0.01619173716569286,-0.014319535010727122,1.3592269655270217,0.2841015625,0.40755252674826253,2,ELU1,none,1.0,1,0.9210000038146973,,,,,,,,
17,start,-1.6927959064700437,1.1763294801650563,4.182876340093394,0.2291796875,-1.7450789039035854,1.1571493859620374,3.717900931388194,3.3769505476869743,11.491673706646344,-0.01619173716569286,-0.014319535010727122,1.3592269655270217,0.2416015625,0.40885089027757104,1,ELU1,none,1.0,1,,,,,,,,,
17,end,-1.7750414617033516,1.693033153159747,5.712897623305299,0.2616796875,-1.7886966505602007,1.191754331595712,4.176749943895545,3.4690445227095825,12.127009485060666,-0.01669514620977412,-0.015150642374064773,1.3836036253942134,0.29609375,0.40307701183153555,2,ELU1,none,1.0,1,0.9235000014305115,,,,,,,,
18,start,-1.7735741985574025,1.2233927027430656,4.4552989023772,0.20671875,-1.7886966505602007,1.191754331595712,4.176749943895545,3.4690445227095825,12.127009485060666,-0.01669514620977412,-0.015150642374064773,1.3836036253942134,0.24578125,0.3822896047097981,1,ELU1,none,1.0,1,,,,,,,,,
18,end,-1.7072199965663521,1.73173238223593,5.672210990636355,0.26341796875,-1.8225306586031405,1.2226990500484678,4.449818435735167,3.5667218602068984,12.814584583017227,-0.017029720161582,-0.012933348221704364,1.4068260025136663,0.279921875,0.4063295644408049,2,ELU1,none,1.0,1,0.925599992275238,,,,,,,,
19,start,-1.7584927994965986,1.2476062859632855,5.600166869757833,0.242421875,-1.8225306586031405,1.2226990500484678,4.449818435735167,3.5667218602068984,12.814584583017227,-0.017029720161582,-0.012933348221704364,1.4068260025136663,0.261953125,0.3979439279626576,1,ELU1,none,1.0,1,,,,,,,,,
19,end,-1.8933311901588494,1.7477147328327327,6.663711487366558,0.2606640625,-1.915986642622804,1.2609901565717094,4.7379964672903245,3.6535395267948387,13.447347986455048,-0.017873043694458232,-0.01168396173743531,1.427840203211357,0.30615234375,0.4022368790101417,3,ELU1,none,1.0,1,0.9277999997138977,,,,,,,,
20,start,-1.855305103446157,1.2612557067638392,5.026685597164328,0.21357421875,-1.915986642622804,1.2609901565717094,4.7379964672903245,3.6535395267948387,13.447347986455048,-0.017873043694458232,-0.01168396173743531,1.427840203211357,0.26091796875,0.389880689940247,0,ELU1,none,1.0,1,,1.675844753607162,1.772325482593542,-0.09648072898638005,-0.09648068672879363,0.0,98.4290191163415,4.174010276794434,2.8118034333377904
20,end,-2.0590439465486874,1.7697671139583904,7.21350758083742,0.2563671875,-2.0429982554145703,1.3111680978558258,5.241155353372154,3.737292043053572,14.071907221500167,-0.019130968514263307,-0.012063451994908974,1.4532915558299937,0.33966796875,0.3848830218994837,3,ELU1,none,1.0,1,0.9172000288963318,0.010575211975171646,0.008935745845114581,0.001639466130057065,0.0016394602141015513,0.0,11.021653652152406,0.28247952461242676,2.950855653809151
21,start,-1.9635166787919616,1.341072177272437,5.91483352471647,0.21064453125,-2.0429982554145703,1.3111680978558258,5.241155353372154,3.737292043053572,14.071907221500167,-0.019130968514263307,-0.012063451994908974,1.4532915558299937,0.28572265625,0.378568918473411,1,ELU1,none,1.0,1,,,,,,,,,
21,end,-2.254625049928988,1.8203371642817392,8.248610811266403,0.2421484375,-2.2018677182921733,1.3666477915839643,5.805327676536531,3.820520601342867,14.706580375846164,-0.02058336254414889,-0.01314955269685015,1.4785199094273358,0.3785546875,0.36056573174706363,3,ELU1,none,1.0,1,0.9085000157356262,,,,,,,,
22,start,-2.20801549782044,1.372143483421856,5.7399124433220985,0.16263671875,-2.2018677182921733,1.3666477915839643,5.805327676536531,3.820520601342867,14.706580375846164,-0.02058336254414889,-0.01314955269685015,1.4785199094273358,0.30068359375,0.3311830114749099,3,ELU1,none,1.0,1,,,,,,,,,
22,end,-2.17112378237431,1.8450071095779044,8.44905308108157,0.2377734375,-2.2770811117510505,1.4093667628078954,6.472393508058605,3.8973484764889497,15.307782050491888,-0.02121218972884755,-0.01365638954564929,1.5003454942739551,0.32908203125,0.3742379225231967,4,ELU1,none,1.0,1,0.9246000051498413,,,,,,,,
23,start,-2.160335356808819,1.4259885009700324,6.539273754818461,0.18845703125,-2.2770811117510505,1.4093667628078954,6.472393508058605,3.8973484764889497,15.307782050491888,-0.02121218972884755,-0.01365638954564929,1.5003454942739551,0.29974609375,0.35050676659639685,2,ELU1,none,1.0,1,,,,,,,,,
23,end,-2.4474211892816773,1.9181563455635284,10.368196286760993,0.24623046875,-2.397533003704159,1.4650523068570178,7.445292171445363,3.9744479508848785,15.920976459195936,-0.022430261136982484,-0.015526085798628629,1.5200999087588922,0.393984375,0.3601235928503614,5,ELU1,none,1.0,1,0.9190999865531921,,,,,,,,
24,start,-2.331963031002405,1.4450023479003435,8.16528919440374,0.18265625,-2.397533003704159,1.4650523068570178,7.445292171445363,3.9744479508848785,15.920976459195936,-0.022430261136982484,-0.015526085798628629,1.5200999087588922,0.31509765625,0.33942453935927425,4,ELU1,none,1.0,1,,,,,,,,,
24,end,-2.477133763194404,1.918091242182077,10.59148520797894,0.22453125,-2.4791106039682957,1.5047814408390854,7.98447217818012,4.057897298052252,16.596666957886654,-0.023252018770147816,-0.016911877845413984,1.5412494986939578,0.37888671875,0.3481891647442469,5,ELU1,none,1.0,1,0.9189000129699707,,,,,,,,
25,start,-2.4171743512071275,1.4637209052905715,7.8947043588239305,0.17240234375,-2.4791106039682957,1.5047814408390854,7.98447217818012,4.057897298052252,16.596666957886654,-0.023252018770147816,-0.016911877845413984,1.5412494986939578,0.3444140625,0.3140010731873478,3,ELU1,none,1.0,1,,,,,,,,,
25,end,-2.381835806820711,1.9002065943560784,9.50852319442911,0.2223828125,-2.504164166199505,1.5287727982833452,8.312676987426366,4.140318209876308,17.276850045161765,-0.023370486315965073,-0.016656778117176144,1.5580145963126415,0.37123046875,0.3459360276454494,4,ELU1,none,1.0,1,0.925000011920929,,,,,,,,
26,start,-2.5356885521149812,1.5209837672683837,8.665154069350686,0.1793359375,-2.504164166199505,1.5287727982833452,8.312676987426366,4.140318209876308,17.276850045161765,-0.023370486315965073,-0.016656778117176144,1.5580145963126415,0.3771484375,0.30844828025193344,3,ELU1,none,1.0,1,,,,,,,,,
26,end,-2.4703882188777952,1.9610205765320536,10.27878172542977,0.21984375,-2.5447229321317963,1.5601288067267205,8.724550055332761,4.2194216730141685,17.94135285762204,-0.02384767867719624,-0.016940835415152834,1.5754943261074115,0.38470703125,0.33761228155785417,4,ELU1,none,1.0,1,0.91839998960495,,,,,,,,
27,start,-2.462858976879524,1.5856697202157788,9.863309947419921,0.17646484375,-2.5447229321317963,1.5601288067267205,8.724550055332761,4.2194216730141685,17.94135285762204,-0.02384767867719624,-0.016940835415152834,1.5754943261074115,0.3566796875,0.31746470483665956,4,ELU1,none,1.0,1,,,,,,,,,
27,end,-2.492675750764463,2.0156411761965805,11.792805716796321,0.23255859375,-2.604800695939212,1.5910260107772314,9.153016546113953,4.291878090769404,18.565879385165807,-0.024406645428468855,-0.01838420144515112,1.5926223750047643,0.38185546875,0.3525415119010089,5,ELU1,none,1.0,1,0.9211000204086304,,,,,,,,
28,start,-2.6158158562555736,1.596522405426173,9.47947625334711,0.1628125,-2.604800695939212,1.5910260107772314,9.153016546113953,4.291878090769404,18.565879385165807,-0.024406645428468855,-0.01838420144515112,1.5926223750047643,0.3637109375,0.2994170582891423,4,ELU1,none,1.0,1,,,,,,,,,
28,end,-2.498252455289881,2.051891802525973,11.773495192639993,0.22822265625,-2.6123680602157875,1.6162042336976554,9.520417726921869,4.374312394908789,19.28274365345833,-0.024534737602550427,-0.018822398665361107,1.608398896502619,0.38525390625,0.3472941299651312,4,ELU1,none,1.0,1,0.9218000173568726,,,,,,,,
29,start,-2.4873053629756554,1.613080843722304,10.105919342821515,0.18552734375,-2.6123680602157875,1.6162042336976554,9.520417726921869,4.374312394908789,19.28274365345833,-0.024534737602550427,-0.018822398665361107,1.608398896502619,0.3478515625,0.3268087938809627,4,ELU1,none,1.0,1,,,,,,,,,
29,end,-2.535577269653921,2.0532712785107012,12.031118144805491,0.229375,-2.672622489421865,1.6523656190675853,9.966716114390483,4.450894311200183,19.96582516756058,-0.025065219935907115,-0.020497803276521155,1.626226551566258,0.3827734375,0.3527385303877811,4,ELU1,none,1.0,1,0.9229000210762024,,,,,,,,
30,start,-2.639908665686213,1.6533545888457242,10.51012304339342,0.16853515625,-2.672622489421865,1.6523656190675853,9.966716114390483,4.450894311200183,19.96582516756058,-0.025065219935907115,-0.020497803276521155,1.626226551566258,0.3619140625,0.30898033845675316,4,ELU1,none,1.0,1,,,,,,,,,
30,end,-2.6152289743441886,2.0701721862121234,13.959235652869095,0.233046875,-2.69419337137611,1.6842398881587783,10.835908928832012,4.5158786281677274,20.55571535236144,-0.02530990593371721,-0.022372011062689125,1.6416404924296915,0.39833984375,0.3456922587524583,4,ELU1,none,1.0,1,0.91839998960495,,,,,,,,
31,start,-2.6893244500008087,1.6708824181932103,11.14340791201446,0.174140625,-2.69419337137611,1.6842398881587783,10.835908928832012,4.5158786281677274,20.55571535236144,-0.02530990593371721,-0.022372011062689125,1.6416404924296915,0.3726953125,0.3087102118820957,3,ELU1,none,1.0,1,,,,,,,,,
31,end,-2.780388447732945,2.061724842704838,14.083435311051355,0.22091796875,-2.763729010733951,1.720673816582211,11.456811368685578,4.577244231989479,21.122965667868517,-0.026066832127969553,-0.02327202080981806,1.6584516313041828,0.4178125,0.3305484459228703,4,ELU1,none,1.0,1,0.9225999712944031,,,,,,,,
32,start,-2.679620772183884,1.7233757645269188,12.11976658823247,0.17798828125,-2.763729010733951,1.720673816582211,11.456811368685578,4.577244231989479,21.122965667868517,-0.026066832127969553,-0.02327202080981806,1.6584516313041828,0.36951171875,0.3151997232407275,4,ELU1,none,1.0,1,,,,,,,,,
32,end,-2.8216752896047166,2.127419317253951,15.70698344519301,0.2295703125,-2.8526853198815423,1.7675539727852414,12.356624074533581,4.643602386814633,21.738346748272644,-0.026895931737845956,-0.024666258750949056,1.6763668018938043,0.41783203125,0.3397037161961204,4,ELU1,none,1.0,1,0.9107999801635742,,,,,,,,
33,start,-2.8435351019153576,1.7886171141180207,11.527824230806782,0.168828125,-2.8526853198815423,1.7675539727852414,12.356624074533581,4.643602386814633,21.738346748272644,-0.026895931737845956,-0.024666258750949056,1.6763668018938043,0.39236328125,0.29899252888578454,4,ELU1,none,1.0,1,,,,,,,,,
33,end,-2.928183432039225,2.2307169433754996,15.636971054254694,0.21919921875,-2.925050759314213,1.8145812267475316,13.45710989747706,4.707881925625315,22.34858250203969,-0.0276769325027469,-0.024808599788229913,1.692681062131459,0.4351171875,0.3252844508927145,4,ELU1,none,1.0,1,0.9243999719619751,,,,,,,,
34,start,-2.9806127412788985,1.8629012594091099,14.069265736699467,0.17935546875,-2.925050759314213,1.8145812267475316,13.45710989747706,4.707881925625315,22.34858250203969,-0.0276769325027469,-0.024808599788229913,1.692681062131459,0.41498046875,0.29974458634380974,4,ELU1,none,1.0,1,,,,,,,,,
34,end,-3.0476186821107207,2.2767446787850116,19.04895309869897,0.22806640625,-2.968377890174313,1.8613010122141467,14.85426332354628,4.774655122419731,22.987916224090217,-0.028135818739150272,-0.025840326538309456,1.709792216952441,0.45068359375,0.3277035820559362,4,ELU1,none,1.0,1,0.9156000018119812,,,,,,,,
35,start,-2.9485475670838746,1.842712148647528,14.551799367678493,0.1723828125,-2.968377890174313,1.8613010122141467,14.85426332354628,4.774655122419731,22.987916224090217,-0.028135818739150272,-0.025840326538309456,1.709792216952441,0.418359375,0.29170886193744044,4,ELU1,none,1.0,1,,,,,,,,,
35,end,-2.880590511736797,2.247407062040481,16.269859646165084,0.2236328125,-2.9923061519826013,1.8830926517235882,15.175317145126527,4.848738474324534,23.71118854306319,-0.028287131479586735,-0.02717315941816196,1.7322142389690072,0.431171875,0.3297425270271255,4,ELU1,none,1.0,1,0.9277999997138977,,,,,,,,
36,start,-3.015208525521722,1.884951485792181,15.584239526955292,0.17599609375,-2.9923061519826013,1.8830926517235882,15.175317145126527,4.848738474324534,23.71118854306319,-0.028287131479586735,-0.02717315941816196,1.7322142389690072,0.41087890625,0.29881964170551195,5,ELU1,none,1.0,1,,,,,,,,,
36,end,-3.1849185938414446,2.314240946165713,21.152773618445366,0.21751953125,-3.0761525106538126,1.9387292621265646,16.73586328107446,4.912416840086735,24.340354034979537,-0.029088615109349094,-0.029297981205745602,1.7512044876262245,0.44505859375,0.32219771321286184,5,ELU1,none,1.0,1,0.925599992275238,,,,,,,,
37,start,-3.0820517693565574,1.959901304178464,18.541075544005032,0.1884375,-3.0761525106538126,1.9387292621265646,16.73586328107446,4.912416840086735,24.340354034979537,-0.029088615109349094,-0.029297981205745602,1.7512044876262245,0.4219140625,0.30749788768718417,4,ELU1,none,1.0,1,,,,,,,,,
37,end,-2.9609266213969443,2.300873506936731,22.081551995819222,0.2483984375,-3.054634838198885,1.9686215415081438,17.595696486439778,4.9734235646724025,24.941914888721566,-0.028847548410110134,-0.027857016026973724,1.7627011433270467,0.41279296875,0.35596661342912517,4,ELU1,none,1.0,1,0.9187999963760376,,,,,,,,
38,start,-3.042137964000618,1.9938482222608476,17.322268499019845,0.18623046875,-3.054634838198885,1.9686215415081438,17.595696486439778,4.9734235646724025,24.941914888721566,-0.028847548410110134,-0.027857016026973724,1.7627011433270467,0.41095703125,0.3112867052274494,4,ELU1,none,1.0,1,,,,,,,,,
38,end,-2.9500027343021316,2.404221409976754,22.51385559844498,0.25154296875,-3.0389364207534673,2.0102775348403754,19.131973859124958,5.043381346987946,25.653349058152973,-0.02872590701734236,-0.029352756524458526,1.7782473603051574,0.41025390625,0.3615073571396673,4,ELU1,none,1.0,1,0.925000011920929,,,,,,,,
39,start,-2.9916201410461882,1.9930158067992207,18.960276133780688,0.19841796875,-3.0389364207534673,2.0102775348403754,19.131973859124958,5.043381346987946,25.653349058152973,-0.02872590701734236,-0.029352756524458526,1.7782473603051574,0.388671875,0.3278848943504275,4,ELU1,none,1.0,1,,,,,,,,,
39,end,-3.069409687025153,2.385598336202579,22.79130762071774,0.24134765625,-3.1016337286526747,2.046350635589934,19.992678604701304,5.099471353329186,26.24004484956474,-0.029356519751875323,-0.03138799455948174,1.7932936237095987,0.42806640625,0.3464020774779088,4,ELU1,none,1.0,1,0.9217000007629395,,,,,,,,
40,start,-3.0598569256255166,2.040620396812214,21.390851210159166,0.1959765625,-3.1016337286526747,2.046350635589934,19.992678604701304,5.099471353329186,26.24004484956474,-0.029356519751875323,-0.03138799455948174,1.7932936237095987,0.38865234375,0.3245989910477172,5,ELU1,none,1.0,1,,1.4344541235588804,1.2361330086511173,0.19832111490776305,0.19832117350852027,0.0,224.59553437950512,4.476936340332031,5.665338364122437
40,end,-3.3759507202160735,2.44053946780401,25.729433489556072,0.22623046875,-3.2605058383653005,2.1016525809144957,21.29993739539104,5.161006300039581,26.876390511478533,-0.030769156390701075,-0.03373295942787081,1.8095221531039596,0.44900390625,0.3291459394277285,5,ELU1,none,1.0,1,0.9172000288963318,-0.036629868843959815,-0.051918543755300556,0.015288674911340741,0.015288674071240722,0.0,11.627758071204234,0.27801817655563354,5.821780976927649
41,start,-3.3051885920071293,2.130941428486376,22.055747616413313,0.20552734375,-3.2605058383653005,2.1016525809144957,21.29993739539104,5.161006300039581,26.876390511478533,-0.030769156390701075,-0.03373295942787081,1.8095221531039596,0.44685546875,0.31058807612135936,5,ELU1,none,1.0,1,,,,,,,,,
41,end,-3.3313796036277576,2.510793024392759,24.724435720199057,0.23658203125,-3.305911645831051,2.1277701553534354,21.69594198608087,5.222608566556889,27.52469575759018,-0.031115358965870085,-0.034217581578996036,1.8256558866729864,0.46650390625,0.32775045946757814,5,ELU1,none,1.0,1,0.9189000129699707,,,,,,,,
42,start,-3.2144739497416905,2.1334598912675866,22.62404528856057,0.21119140625,-3.305911645831051,2.1277701553534354,21.69594198608087,5.222608566556889,27.52469575759018,-0.031115358965870085,-0.034217581578996036,1.8256558866729864,0.420859375,0.3291829503435176,4,ELU1,none,1.0,1,,,,,,,,,
42,end,-3.4423915926214717,2.5197080744725735,26.41210477126439,0.22287109375,-3.4534467444558974,2.1686830465934994,22.358296118349923,5.285013235051244,28.185162401983657,-0.03241233544289018,-0.037977117127738894,1.8394342183237742,0.47484375,0.3164019378043371,5,ELU1,none,1.0,1,0.9104999899864197,,,,,,,,
43,start,-3.448562329161394,2.1318644282297554,22.9461145933541,0.15767578125,-3.4534467444558974,2.1686830465934994,22.358296118349923,5.285013235051244,28.185162401983657,-0.03241233544289018,-0.037977117127738894,1.8394342183237742,0.43455078125,0.2784913394705846,4,ELU1,none,1.0,1,,,,,,,,,
43,end,-3.4538671527704627,2.4900671412952584,27.50192264769766,0.226015625,-3.497525931927248,2.2012548984008236,23.37427632382473,5.345074813225442,28.83569345460066,-0.032733602453147936,-0.04031569301732816,1.8581163511679972,0.4600390625,0.3232589695494039,6,ELU1,none,1.0,1,0.9121999740600586,,,,,,,,
44,start,-3.518300254549307,2.2039548401584046,24.563375335493138,0.18626953125,-3.497525931927248,2.2012548984008236,23.37427632382473,5.345074813225442,28.83569345460066,-0.032733602453147936,-0.04031569301732816,1.8581163511679972,0.45037109375,0.30211835265253295,4,ELU1,none,1.0,1,,,,,,,,,
44,end,-3.560505723162318,2.5444613418118087,27.653324421767557,0.216640625,-3.5788640367197333,2.2293945064591028,23.83437990802151,5.398899955382003,29.42311420120538,-0.03345426897628194,-0.04208047473337501,1.873730968685757,0.48015625,0.3101350097191545,5,ELU1,none,1.0,1,0.9192000031471252,,,,,,,,
