task,phase,zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,cnorm,cnorm2,rowmean,bias,w2col,sat,gate_mean,dead_units,arm,iv,alpha,seed,acc,r_W1b1,r_W2,E,E_pred,E_pred_wrong,r_scale,ce_loss,wd_radial
1,start,-0.02188783815697956,0.15153646121608383,0.014775860059294477,0.45609375,-0.009089337528083347,0.1489740139453167,0.006164610147101484,0.5757877160145358,0.33159565164815724,-0.00010879748362032107,0.002249065590440296,0.5773942759447376,0.0,0.5960760507438682,0,ELU03,none,0.3,0,,,,,,,,,
1,end,0.486647304236438,1.0053273962100207,0.37104232730899794,0.6604296875,0.08716369993851153,0.3529651069639033,0.3055408449284573,1.145646308470116,1.3206886555583353,0.000718428808964062,0.01953608407784486,0.7863201357074496,0.02728515625,0.7175010702525725,0,ELU03,none,0.3,0,0.9157999753952026,,,,,,,,
2,start,0.07761561058925864,0.3480149277559522,0.3250861916910702,0.5556640625,0.08716369993851153,0.3529651069639033,0.3055408449284573,1.145646308470116,1.3206886555583353,0.000718428808964062,0.01953608407784486,0.7863201357074496,0.00779296875,0.6435604137158635,0,ELU03,none,0.3,0,,,,,,,,,
2,end,-0.09702088966514678,1.2316241817398794,0.8477797345904263,0.46267578125,-0.127911574887652,0.4867732981380348,0.6806882001566027,1.5363810673161697,2.3806248807090276,-0.001246284124464881,0.02204117322806269,0.8611878335603705,0.11642578125,0.5296747202677795,0,ELU03,none,0.3,0,0.9312999844551086,,,,,,,,
3,start,-0.15178399572931592,0.47691933457727564,0.7312114842432601,0.462109375,-0.127911574887652,0.4867732981380348,0.6806882001566027,1.5363810673161697,2.3806248807090276,-0.001246284124464881,0.02204117322806269,0.8611878335603705,0.05509765625,0.5497912295370969,0,ELU03,none,0.3,0,,,,,,,,,
3,end,-0.5077923512831473,1.2835981129420446,1.343067393861236,0.3375,-0.3532696898254656,0.5824955617192268,0.8498068421594991,1.809768299889951,3.313035444718065,-0.0033884757108285047,0.021949785372707992,0.9299077700266001,0.21388671875,0.40395821219547656,0,ELU03,none,0.3,0,0.9180999994277954,,,,,,,,
4,start,-0.25918802582842787,0.6010171771733176,0.9900830808160347,0.40357421875,-0.3532696898254656,0.5824955617192268,0.8498068421594991,1.809768299889951,3.313035444718065,-0.0033884757108285047,0.021949785372707992,0.9299077700266001,0.07775390625,0.4898180942270315,0,ELU03,none,0.3,0,,,,,,,,,
4,end,-1.045133388304651,1.2945990648398211,1.8990178953283152,0.2444921875,-0.6883979727348735,0.6607331883744324,0.8998330082661328,1.9981286185719143,4.052763239425294,-0.006763836690880907,0.017061704772058876,0.9862171634180377,0.36376953125,0.30277539474677917,0,ELU03,none,0.3,0,0.925599992275238,,,,,,,,
5,start,-0.7101204032528193,0.6455461414999927,0.8377845703312857,0.232109375,-0.6883979727348735,0.6607331883744324,0.8998330082661328,1.9981286185719143,4.052763239425294,-0.006763836690880907,0.017061704772058876,0.9862171634180377,0.14330078125,0.32685934713911885,0,ELU03,none,0.3,0,,,,,,,,,
5,end,-1.0045294759823238,1.2973996157456493,1.552366300791783,0.23919921875,-0.8560963804712336,0.741956483916374,1.141509392388454,2.1578572397096885,4.738774429964527,-0.00828734011649754,0.018261682444717736,1.0422400949947395,0.3346484375,0.3010943343406588,0,ELU03,none,0.3,0,0.9296000003814697,,,,,,,,
