task,phase,zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,cnorm,cnorm2,rowmean,bias,w2col,sat,gate_mean,dead_units,arm,iv,alpha,seed,acc,r_W1b1,r_W2,E,E_pred,E_pred_wrong,r_scale,ce_loss,wd_radial
1,start,-0.0018847283035951633,0.15101653823541522,0.01802265320357281,0.5096484375,-0.006087979975573307,0.150204083154418,0.007926519178759608,0.5765007270842627,0.3324551772289275,1.007529404549358e-05,-0.0025904551535495556,0.5769610312196457,0.0,0.930468035901431,0,ELU1,none,1.0,2,,,,,,,,,
1,end,0.10236057957430762,0.9171009054811591,0.21299573587710782,0.53125,0.010294102961988374,0.3194207463231295,0.23189271583607327,1.1067039329779527,1.2291152526221765,0.0001120466423190784,-0.0025619615316099954,0.7948860837259217,0.0039453125,0.784552835920681,0,ELU1,none,1.0,2,0.9132000207901001,,,,,,,,
2,start,-0.004005807886541073,0.3201190491696439,0.21656094101487963,0.494609375,0.010294102961988374,0.3194207463231295,0.23189271583607327,1.1067039329779527,1.2291152526221765,0.0001120466423190784,-0.0025619615316099954,0.7948860837259217,0.0,0.8381791021949903,0,ELU1,none,1.0,2,,,,,,,,,
2,end,-0.22088150230173764,1.1210978481283953,0.47769643246135823,0.43310546875,-0.14073809264684964,0.4264545047024101,0.4356949670474334,1.4521938537518733,2.1155842139972005,-0.0010365969713478473,-0.006965846387902275,0.8541419782119969,0.02140625,0.6779474204934292,0,ELU1,none,1.0,2,0.9230999946594238,,,,,,,,
3,start,-0.11982414509387249,0.41903880657298526,0.5464712603848926,0.46384765625,-0.14073809264684964,0.4264545047024101,0.4356949670474334,1.4521938537518733,2.1155842139972005,-0.0010365969713478473,-0.006965846387902275,0.8541419782119969,0.00078125,0.7568097169958673,0,ELU1,none,1.0,2,,,,,,,,,
3,end,-0.3207869398962825,1.2173253885085726,0.6775414928406756,0.40517578125,-0.2887779215768238,0.5163717927717012,0.6873440596842122,1.7261363944503458,2.9950435955785806,-0.002357649815898327,-0.01185081375471782,0.910727651970151,0.03060546875,0.6344245436702329,0,ELU1,none,1.0,2,0.9189000129699707,,,,,,,,
4,start,-0.28062685300842993,0.5411975500493249,0.7271625702823726,0.40119140625,-0.2887779215768238,0.5163717927717012,0.6873440596842122,1.7261363944503458,2.9950435955785806,-0.002357649815898327,-0.01185081375471782,0.910727651970151,0.01212890625,0.7091575923519667,0,ELU1,none,1.0,2,,,,,,,,,
4,end,-0.3969306435277231,1.3194844857646026,0.8503714370216242,0.393671875,-0.4161400204007122,0.5845675517472957,0.8795443845083798,1.9363188546151742,3.7744778822889624,-0.003486911290999742,-0.015769592901924624,0.9630358409486867,0.04767578125,0.6102728928401998,0,ELU1,none,1.0,2,0.9190999865531921,,,,,,,,
5,start,-0.3842284122090605,0.6072589619864063,1.2426523474027145,0.41564453125,-0.4161400204007122,0.5845675517472957,0.8795443845083798,1.9363188546151742,3.7744778822889624,-0.003486911290999742,-0.015769592901924624,0.9630358409486867,0.029140625,0.6581579536261648,0,ELU1,none,1.0,2,,,,,,,,,
5,end,-0.5448697821534775,1.3766232511295364,1.1367755921832166,0.36955078125,-0.5680113445768228,0.6396597503881529,0.992472192667134,2.1111966145861287,4.493684713506466,-0.004937032541650637,-0.019362932005897164,1.012299299435552,0.071640625,0.5763735414351403,0,ELU1,none,1.0,2,0.9215999841690063,,,,,,,,
6,start,-0.5215671552542431,0.6471574761724921,1.0540283823259764,0.351640625,-0.5680113445768228,0.6396597503881529,0.992472192667134,2.1111966145861287,4.493684713506466,-0.004937032541650637,-0.019362932005897164,1.012299299435552,0.0304296875,0.6216577917382335,0,ELU1,none,1.0,2,,,,,,,,,
6,end,-0.5887505344402701,1.3594767129069554,1.5598289090331234,0.3662890625,-0.644972906441916,0.6829771212797251,1.0934847350522436,2.2574285334238917,5.138043903324411,-0.005654995695196131,-0.021122623747214676,1.0653018964061494,0.09126953125,0.5636515136985258,0,ELU1,none,1.0,2,0.9236999750137329,,,,,,,,
7,start,-0.6741046043168001,0.707032631938033,1.3267430867467178,0.30791015625,-0.644972906441916,0.6829771212797251,1.0934847350522436,2.2574285334238917,5.138043903324411,-0.005654995695196131,-0.021122623747214676,1.0653018964061494,0.048203125,0.5697811691183196,0,ELU1,none,1.0,2,,,,,,,,,
7,end,-0.7527108878236924,1.378084670798044,1.8081140744249191,0.3415234375,-0.7592172009056659,0.7367201454430453,1.2899080733592527,2.3896343150551433,5.760004096603093,-0.006834419888535645,-0.022772418539971112,1.0981219070400672,0.11763671875,0.5370273947626818,0,ELU1,none,1.0,2,0.920799970626831,,,,,,,,
8,start,-0.6958818461942796,0.7961235054102733,1.3651305219314864,0.31001953125,-0.7592172009056659,0.7367201454430453,1.2899080733592527,2.3896343150551433,5.760004096603093,-0.006834419888535645,-0.022772418539971112,1.0981219070400672,0.060546875,0.5699596925533578,0,ELU1,none,1.0,2,,,,,,,,,
8,end,-0.8725421127980963,1.4308040375515771,2.0703893195399075,0.33736328125,-0.8665719824211618,0.7895746681649977,1.5228354029702749,2.51556827459735,6.38495422990686,-0.007858853638901073,-0.023368988777510823,1.1339259468551013,0.14505859375,0.5108022508159625,0,ELU1,none,1.0,2,0.9204999804496765,,,,,,,,
9,start,-0.8886279959914879,0.8180250477328378,1.5858461885838449,0.28060546875,-0.8665719824211618,0.7895746681649977,1.5228354029702749,2.51556827459735,6.38495422990686,-0.007858853638901073,-0.023368988777510823,1.1339259468551013,0.08498046875,0.529941159670081,0,ELU1,none,1.0,2,,,,,,,,,
9,end,-0.8914594169627734,1.4558364073236902,1.8091601092271938,0.32265625,-0.9441913758239038,0.8346494694833495,1.6486532214067668,2.630452831166504,6.978598754738614,-0.0084889757729387,-0.02310140266432427,1.1619600785393223,0.13904296875,0.5143137872972889,0,ELU1,none,1.0,2,0.9162999987602234,,,,,,,,
10,start,-1.070747431998938,0.8710487506344946,1.8144485011554594,0.24509765625,-0.9441913758239038,0.8346494694833495,1.6486532214067668,2.630452831166504,6.978598754738614,-0.0084889757729387,-0.02310140266432427,1.1619600785393223,0.1122265625,0.4791821901234444,0,ELU1,none,1.0,2,,,,,,,,,
