arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,pool
SN3_avg,1,0.001,1,none,0.9528020833,1,1,0,0,-0.0350266397,0.1494573653,-0.2112244517,0.8327758908,1.055503964,12.6216271,0,0,-0.1289632767,0.2106850594,-0.2028122544,0.661698103,1.012599468,15.25214565,0,0,-0.130603388,0.4648817778,-1.22259295,0.9459006786,74.18879292,0,0,0.1929567307,0.9958077669,-1.591026425,0.9844217896,41.86259322,0.6481875181,1.234838486,2.442966938,1.424319386,2.322520256,avg
SN3_avg,1,0.001,2,none,0.9565604167,1,1,0,0,-0.03275801986,0.1200010553,-0.1297059655,0.8440764546,1.069365263,13.26269329,0,0,-0.1349654943,0.1964130998,-0.2309690863,0.6005657315,0.9668987989,15.28589758,0,0,-0.1614802033,0.4205525517,-1.950089216,0.9087538719,57.05898921,0,0,0.3494053185,1.017662764,-3.048397779,0.9924619794,32.86415396,0.6700258255,1.490469575,3.085413933,1.661971211,2.336556196,avg
SN3_avg,1,0.001,3,none,0.9498875,1,1,0,0,-0.05964561552,0.135101825,-0.1618994921,0.7694084644,1.026418686,13.88135071,0,0,-0.1473730803,0.1996555477,-0.2120457888,0.5433248281,0.9408153296,15.27892628,0,0,-0.2058824897,0.474519372,-2.527176619,0.9316640496,50.96211006,0,0,0.3330091834,1.273391247,-5.823108196,0.9925239086,28.47551511,0.7172889709,1.688135743,3.58223176,1.807683825,2.154643774,avg
SN3_avg,1,0.001,4,none,0.9465979167,1,1,0,0,-0.07243373245,0.1320253611,-0.1673491001,0.7298262119,0.9779593349,14.27872273,0,0,-0.1583576798,0.2171600163,-0.2323779911,0.6095017791,1.004804134,15.60917327,0,0,-0.2135132104,0.5192404985,-3.161116123,0.9460654855,54.0149102,0,0,0.6466697454,1.585661888,-6.006210327,0.9946382642,26.38244199,0.744466722,1.856354475,4.033155441,1.984568357,1.856986642,avg
SN3_avg,1,0.001,5,none,0.9552604167,1,1,0,0,-0.06451455504,0.1342159212,-0.1994145364,0.6953103542,0.921421349,13.96443381,0,0,-0.1472928971,0.2151594162,-0.2207123041,0.6232125163,1.036871791,15.50904892,0,0,-0.2572555542,0.5429573655,-3.649097919,0.9560500383,55.41140656,0,0,0.1049950644,1.789615154,-8.637732506,0.9929081202,29.01904038,0.7456217408,2.029886007,4.441594124,2.179510832,1.702138543,avg
SN3_avg,1,0.001,6,none,0.9567229167,1,1,0,0,-0.09016038477,0.1362191737,-0.1208975539,0.6720022559,0.9521093965,14.21585713,0,0,-0.1410270035,0.2148985118,-0.1998182535,0.6596304774,1.113316417,15.63297878,0,0,-0.3268156052,0.6008927226,-3.798818827,0.9615530372,60.89756437,0,0,-0.1295481175,1.986571312,-7.798535347,0.9915118814,34.56846104,0.7685627341,2.175122738,4.837887764,2.33079958,1.591366172,avg
SN3_avg,1,0.001,7,none,0.9563791667,1,1,0,0,-0.08339473605,0.1260714084,-0.1633557081,0.6444618106,0.8822916746,13.83844784,0,0,-0.1640097201,0.2189346999,-0.2554945052,0.5846642256,0.9777251482,15.53952376,0,0,-0.216788739,0.6165120602,-4.83487463,0.9733325243,56.2395481,0,0,0.1172411144,2.264719486,-5.652871132,0.9945269823,31.74378571,0.7696326971,2.288764,5.249787807,2.519839525,1.593276024,avg
SN3_avg,1,0.001,8,none,0.9635791667,1,1,0,0,-0.0713635534,0.1282249242,-0.2226716727,0.6822435856,0.9422693253,13.95789258,0,0,-0.1351475269,0.1987963617,-0.2026557773,0.6182124019,1.049344897,15.59008022,0,0,-0.2206906378,0.58303231,-3.634216785,0.9670056105,63.58000323,0,0,0.02113151364,2.197253942,-5.565423489,0.9933990836,37.50390137,0.7833595276,2.330379248,5.516962051,2.683874607,1.748193979,avg
SN3_avg,1,0.001,9,none,0.9576375,1,1,0,0,-0.08005399257,0.1256013066,-0.1680073887,0.6407183409,0.9155755639,14.31456642,0,0,-0.1120609045,0.2016047984,-0.1979520917,0.6511580348,1.176484585,15.72860938,0,0,-0.2193617374,0.5781011581,-2.310147285,0.9724522233,71.48507886,0,0,0.01421449985,2.268127441,-3.629126072,0.9956257343,42.05615583,0.8170565367,2.398728609,5.784954071,2.764451027,1.724309206,avg
SN3_avg,1,0.001,10,none,0.9533520833,1,1,0,0,-0.08922368288,0.1333126724,-0.1726735681,0.6229080558,0.8867224455,14.44605552,0,0,-0.1279056966,0.2166180909,-0.299248606,0.6644527316,1.142371893,15.62794775,0,0,-0.2026458085,0.6416851878,-3.193669081,0.9774359465,70.09030909,0,0,0.3042114079,2.557755709,-4.520923138,0.9953058362,41.25017275,0.8361745477,2.469914913,6.08541441,2.88828516,1.731365323,avg
