arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
LE,raw,0,0,0.001,1,none,0.88683125,1,1,0,0,-4.842866421,7.765622616,-38.35428619,0.3107500672,61.49471048,0,0,1.112785816,6.66065979,-5.461031437,0.6356562972,63.52526735,6.419848919,1.501079798,1.885753036
LE,raw,0,0,0.001,2,none,0.5470708333,0.9216666818,0.9216666818,0,0,-18.42308617,15.07992077,-55.81583405,0.2214999944,53.76467377,0,0,-37.36218262,23.14200783,-61.89205933,0.05947429687,70.53810421,11.40216541,2.357139111,2.561530113
LE,raw,0,0,0.001,3,none,0.113175,0.1366666704,0.1366666704,0,0,-52.50535202,27.32479477,-521.7321777,0.1157499626,11.93617572,0.7899999619,0,-294.295166,80.17813873,-608.7508545,5.985563285e-18,9.222092612,13.69673061,2.386523962,2.493183374
LE,raw,0,0,0.001,4,none,0.1004104167,0.1091666669,0.1091666669,0,0,-82.4378891,32.3361702,-748.8276978,0.100749962,5.849353674,0.9300000072,0,-444.3294983,118.2902603,-1010.088562,2.422470671e-23,3.213754914,14.24321842,2.386523962,2.485408545
LE,raw,0,0,0.001,5,none,0.1029041667,0.1200000048,0.1200000048,0,0,-123.7129745,46.11170197,-875.2675171,0.100749962,5.342103573,1,0,-550.2041016,143.4090729,-1181.247314,7.894098141e-31,1.000000454,14.71469116,2.393080711,2.487463951
LE,raw,0,0,0.001,6,none,0.09959166667,0.1041666716,0.1041666716,0,0,-123.7129745,46.11170197,-875.2675171,0.100749962,5.342112948,1,0,-550.2039795,143.4087067,-1181.24646,7.902896481e-31,1.000000454,14.71469116,2.393080711,2.484872341
LE,raw,0,0,0.001,7,none,0.09654166667,0.09916666895,0.09916666895,0,0,-123.7129745,46.11170197,-875.2675171,0.100749962,5.342108429,1,0,-550.2039795,143.4088593,-1181.246948,7.89849637e-31,1.000000454,14.71469116,2.393080711,2.486584902
LE,raw,0,0,0.001,8,none,0.1015479167,0.1141666695,0.1141666695,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633714,1,0,-536.0786743,139.7547607,-1182.754883,2.987200334e-31,1.000000454,14.72678661,2.393080711,2.48589468
LE,raw,0,0,0.001,9,none,0.1018645833,0.1191666722,0.1191666722,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633688,1,0,-536.0786743,139.7547607,-1182.754883,2.987177529e-31,1.000000454,14.72678661,2.393080711,2.48482132
LE,raw,0,0,0.001,10,none,0.1059395833,0.09833333641,0.09833333641,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633698,1,0,-536.0786743,139.7547607,-1182.754883,2.987188814e-31,1.000000454,14.72678661,2.393080711,2.48354888
LE,raw,0,0,0.001,11,none,0.09765833333,0.1000000015,0.1000000015,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633699,1,0,-536.0786743,139.7547607,-1182.754883,2.987177529e-31,1.000000454,14.72678661,2.393080711,2.484578371
LE,raw,0,0,0.001,12,none,0.1019625,0.1000000015,0.1000000015,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633649,1,0,-536.0786743,139.7547607,-1182.754883,2.987177529e-31,1.000000454,14.72678661,2.393080711,2.485245943
LE,raw,0,0,0.001,13,none,0.1026291667,0.1200000048,0.1200000048,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633658,1,0,-536.0786743,139.754776,-1182.754883,2.987177529e-31,1.000000454,14.72678661,2.393080711,2.480783224
LE,raw,0,0,0.001,14,none,0.097725,0.1058333367,0.1058333367,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633658,1,0,-536.0786743,139.754776,-1182.754883,2.987177529e-31,1.000000454,14.72678661,2.393080711,2.483094215
LE,raw,0,0,0.001,15,none,0.09769375,0.1041666716,0.1041666716,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633639,1,0,-536.0786743,139.754776,-1182.754883,2.987166244e-31,1.000000454,14.72678661,2.393080711,2.484812737
LE,raw,0,0,0.001,16,none,0.1074104167,0.09000000358,0.09000000358,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633635,1,0,-536.0786743,139.754776,-1182.754883,2.987166244e-31,1.000000454,14.72678661,2.393080711,2.4818995
LE,raw,0,0,0.001,17,none,0.09994375,0.113333337,0.113333337,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633641,1,0,-536.0786743,139.754776,-1182.754883,2.987154724e-31,1.000000454,14.72678661,2.393080711,2.47953701
LE,raw,0,0,0.001,18,none,0.09833125,0.09083333611,0.09083333611,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633645,1,0,-536.0786743,139.754776,-1182.754883,2.987154724e-31,1.000000454,14.72678661,2.393080711,2.481802225
LE,raw,0,0,0.001,19,none,0.1008958333,0.1016666666,0.1016666666,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.11463364,1,0,-536.0786743,139.754776,-1182.754883,2.987166244e-31,1.000000454,14.72678661,2.393080711,2.480900526
LE,raw,0,0,0.001,20,none,0.1002208333,0.1141666695,0.1141666695,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633629,1,0,-536.0786743,139.754776,-1182.754883,2.987166244e-31,1.000000454,14.72678661,2.393080711,2.479634523
LE,raw,0,0,0.001,21,none,0.1068833333,0.1050000042,0.1050000042,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633639,1,0,-536.0786743,139.754776,-1182.754883,2.987154724e-31,1.000000454,14.72678661,2.393080711,2.480473757
LE,raw,0,0,0.001,22,none,0.09655833333,0.09333333373,0.09333333373,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633629,1,0,-536.0786743,139.754776,-1182.754883,2.987154724e-31,1.000000454,14.72678661,2.393080711,2.480714798
LE,raw,0,0,0.001,23,none,0.09737916667,0.1108333394,0.1108333394,0,0,-114.5344009,46.98371887,-879.5506592,0.100749962,5.114633622,1,0,-536.0786743,139.754776,-1182.754883,2.987154724e-31,1.000000454,14.72678661,2.393080711,2.480800629
