arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,alpha_W_med_f2
SWA3u,3,0.001,1,none,0.9682,1,1,0,0,-0.3553860188,0.4735485613,-1.894285083,0.026075406,0.05091889948,6.596566893,0,0,-0.8566929102,1.453312635,-1.562933445,0.2218060642,0.4292393029,14.20426235,0,0,-2.490267992,6.317813396,-18.33397484,0.3441467881,80.28725861,0,0,2.829855919,4.205307007,-7.426046848,0.7879260182,53.00824423,0.7830489874,2.681504488,3.243748426,1.348639965,1.738052726,6.314860344,2.904967546,22.00370216,0,3,2.065423012,1.654450893,2.925539494,0,3,0.4913603961,0.2229162008,0.6997503042,0,3,0.7352500558,0.4483921528,1.027764916,0,3
SWA3u,3,0.001,2,none,0.8792458333,0.2199999988,0.2199999988,0,0,-2.809170723,1.213778496,-10.3241024,-0.01191860065,-0.004177634139,3.93160928,0,0,-9.507961273,3.505402327,-16.63277435,-0.007899778895,0.007165472023,6.599098676,0,0,-22.97170258,4.192752361,-48.94261169,-1.982825233e-05,7.960554227,0,0,0.2536380589,0.1689967513,0.08817237616,1.024561405,6.734785422,1.441241145,3.582043648,4.65251255,4.555702686,7.305848122,2.305182934,0.6517564058,5.420941353,0,3,0.8026894927,0.4341077805,1.841346741,0,3,0.6763603687,0.3268362284,0.9867658615,0,3,20.73040199,7.019538879,103.0726013,0,3
SWA3u,3,0.001,3,none,0.1342666667,0.1599999964,0.1599999964,0,0,-0.02345613576,0.0073718247,-0.1194497943,-1.699068434e-06,-1.170473354e-07,1.015265979,0,0,-6842.131348,15516.73438,-36092.72266,0.2096750438,0.2613880336,1.167048601,0,0,-65341428,15015045,-297483680,-0.0008726839442,2.759940936,0,0,-13792.45215,183813.3438,-316240.0625,0.4545950294,4.301639248,0.2015865147,14.6049118,14.94989777,3.852686882,4.494467735,54.67120361,0.01462469995,782.0966797,0,3,0.0001897980255,1.262137539e-05,0.0008502302226,0,3,1.972413486e-07,4.341458038e-08,2.470766049e-06,0,3,1.690373756e-05,1.407811283e-06,8.264598e-05,0,3
SWA3u,3,0.001,4,none,0.1450270833,0.1724999994,0.1724999994,0,0,-0.02847690694,0.004500007723,-0.6776273847,-4.320404656e-08,-1.301753905e-08,1.008775235,0,0,124394.2969,63972.76953,-10003.30957,1.008224964,1.012557149,1.130896029,0,0,-693073792,163414880,-1671850112,-0.0009413879598,3.104522853,0,0,-93261.89062,1004553.062,-2364648,0.4561840296,6.680288592,0.1531275213,27.83600235,26.00557327,3.672194481,3.334148884,200.5870972,0.007824078202,1000,0.0625,3,2.928765753e-05,3.528659363e-06,0.002342615509,0,3,1.860615839e-08,9.999999939e-09,2.086704143e-07,0.03999999911,3,2.975757525e-06,1.756810661e-07,1.396646348e-05,0,3
SWA3u,3,0.001,5,none,0.14303125,0.1816666722,0.1816666722,0,0,-0.04339298978,0.01199991442,-0.6075894833,-2.297621677e-06,-1.029372321e-08,1.006927996,0,0,317376.375,144875.6719,-4114.658203,1.017547488,1.012561321,1.130157286,0,0,-1719937024,415529344,-2657100288,-0.0003015933908,3.922391648,0,0,-78821.57031,1472097.875,-1466743,0.4772711694,7.484190706,0.1433495879,40.00776672,34.89047241,3.796486378,2.776726723,226.6357422,0.005988565274,1000,0.0625,3,1.261527541e-05,2.032192242e-06,0.0004408272798,0,3,9.999999939e-09,9.999999939e-09,2.590839898e-08,0.9300000072,4.014837265,1.997087111e-06,1.905583815e-07,1.492665251e-05,0,3
SWA3u,3,0.001,6,none,0.1384458333,0.1458333433,0.1458333433,0.1875,0,-0.05693777278,0.04661058635,-0.9143514037,-3.027908633e-06,-6.148425952e-13,1.006475264,0,0,466855.1562,207302.0156,-2965.773438,1.017538428,1.012534261,1.13167278,0,0,-2277742592,548500160,-2964204544,-9.157501336e-05,3.376578634,0,0,-32032.95508,849855.0625,-487176.5312,0.4917191565,5.359716098,0.1389413327,50.4279747,38.36619568,3.896541595,2.675339937,27.47748756,0.005572349299,1000,0.0625,3,9.43739451e-06,1.756797701e-06,0.0001953195897,0,3,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,5.291103363,3.67341363e-06,4.558931153e-07,1.614469875e-05,0,3
SWA3u,3,0.001,7,none,0.1363270833,0.1574999988,0.1574999988,0.1875,0,-0.04039568081,0.006173889153,-0.1071114391,-3.880630084e-13,-5.325749133e-14,1.006233446,0,0,578036.9375,254469.1094,5919.155762,1.017618179,1.012616992,1.131452233,0,0,-2803647744,668396544,-3473186816,-3.749793177e-05,3.092781981,0,0,-16004.10059,458106.5938,-161435,0.4967553318,4.067085494,0.1300563365,57.68854904,41.42484665,3.901749134,2.526336432,306.7635803,0.005318421405,1000,0.0625,3,7.841677871e-06,1.596311222e-06,0.000126812025,0,3,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,6.496547699,6.048712294e-06,9.948821571e-07,5.055589645e-05,0,3
SWA3u,3,0.001,8,none,0.1214083333,0.1283333302,0.1283333302,0.1875,0,-0.03651759028,0.0117957145,-0.09104658663,-4.033325594e-13,-9.686833448e-14,1.00615708,0,0,689275.625,301541,4406.725586,1.017583609,1.012585163,1.131211877,0,0,-3223765248,778309184,-3913063680,-1.720482032e-05,3.014522868,0,0,-3917.167969,234884.1875,-73066.91406,0.4973210394,3.86614478,0.130058378,65.41300964,43.76958084,3.979334593,2.586519957,183.7750397,0.00517867133,1000,0.0625,3,6.884187769e-06,1.513641564e-06,0.0001132468678,0,3,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,7.54197073,1.232651812e-05,2.140556944e-06,8.573983359e-05,0,3
SWA3u,3,0.001,9,none,0.13239375,0.1441666633,0.1441666633,0.1875,0,-0.04015094042,0.005331195891,-0.993614018,-2.809404836e-12,-9.613680295e-14,1.005935202,0,0,843285.125,367238.8125,-6481.382812,1.017507792,1.012512445,1.130851243,0,0,-3663394304,882495168,-4208504320,-7.100252333e-06,2.927810017,0,0,-1180.48291,102539.6484,-39291.33984,0.498924762,3.256150898,0.1300586909,76.29232025,45.95806122,4.001795769,2.729016304,442.1655884,0.005050717387,1000,0.0625,3,5.911744665e-06,1.437777883e-06,8.720093319e-05,0,3,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,8.504722595,2.949951158e-05,3.883242698e-06,0.0001703634189,0,3
SWA3u,3,0.001,10,none,0.1216395833,0.1341666728,0.1341666728,0.1875,0,-0.04908535257,0.04247847944,-0.8932373524,-4.150418616e-13,-9.95860363e-14,1.006101472,0,0,889682.125,386988.6875,4885.485352,1.017508626,1.012514234,1.131501088,0,0,-3939551744,943753216,-4533657600,-4.588835964e-06,2.873336245,0,0,-1548.377686,84819.73438,-30974.33008,0.498835355,3.196328472,0.1373634785,79.23192596,48.39641953,4.045023918,2.844442129,57.25489807,0.004990524612,1000,0.0625,3,5.663259799e-06,1.404451837e-06,7.323530008e-05,0,3,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,9.121936798,3.926134741e-05,5.491762295e-06,0.0002231288381,0,3
