act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,shell,0.001,0.001,0,1,0.188,0.3149999976,0.3149999976,0,0,-0.1207488626,0.4028460085,-0.9150229096,0.80259341,65.60049712,0,0,-0.0009297982906,0.3577313721,-0.4630132914,0.9846241474,58.49397163,0.81387043,0.6384267211,0.6414301395,1.611742496,1.218079567,2.061518669,0,1.200000048,1.75896883,1.089192271,2.361090422,0,1.200000048,0.006107960163,0.1116757789,0.05720777714,0.006107960163
SNA,shell,0.001,0.001,0,2,0.1978333333,0.3808333278,0.3808333278,0,0,-0.4124428034,0.5163915753,-1.456464648,0.6278625727,64.84533761,0,0,-0.19413504,0.4247151017,-0.9496451616,0.7880875468,64.35406274,0.9066557884,0.6702162027,0.7170615196,1.309372425,0.8307254314,2.253629923,0,1.200000048,1.63629663,0.8701404929,2.336241245,0,1.200000048,0.01231028823,0.133976014,0.08443366473,0.01231028823
