act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
SNA,shell,0.001,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0
SNA,shell,0.001,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,0
SNA,shell,0.001,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0
SNA,shell,0.001,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0
SNA,shell,0.001,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0
SNA,shell,0.001,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,0
SNA,shell,0.001,0,1,W1,2,78400,66.31777253,8.143572467,5.761751502,1.413384882,0.5124203843,7.171384268,0.06631777253,0.05142875232,0.005673071108,0.04575568121,0.005673071108
SNA,shell,0.001,0,1,b1,1,100,0.05451868521,0.2334923665,0.2109972727,1.106613197,0.8833364989,0.1095498802,5.451868521e-05,1.200117625e-05,5.060292438e-07,1.149514701e-05,5.060292438e-07
SNA,shell,0.001,0,1,W2,2,10000,40.52485616,6.365913616,5.78005976,1.101357751,0.9332807968,2.291972752,0.04052485616,0.005253139094,0.0003432247402,0.004909914354,0.0003432247402
SNA,shell,0.001,0,1,b2,1,100,0.296953301,0.5449342171,0.5586943256,0.9753709536,0.9698805778,0.1361218441,0.000296953301,1.852915645e-05,1.893405853e-07,1.833981586e-05,1.893405853e-07
SNA,shell,0.001,0,1,W3,2,1000,4.441221341,2.107420542,1.805810489,1.167021985,0.9471170662,0.7024752195,0.004441221341,0.000493471434,9.096862404e-05,0.00040250281,9.096862404e-05
SNA,shell,0.001,0,1,b3,1,10,0.04045692817,0.2011390767,0.2005723138,1.002825728,0.9766545764,0.04340468641,4.045692817e-05,1.883966802e-06,3.212201634e-10,1.883645582e-06,3.212201634e-10
SNA,shell,0.001,0,2,W1,2,78400,82.79383873,9.099111975,5.761751502,1.579226728,0.4088556179,8.551117917,0.08279383873,0.07312161762,0.01113797492,0.0619836427,0.01113797492
SNA,shell,0.001,0,2,b1,1,100,0.06019644023,0.2453496286,0.2109972727,1.162809478,0.844801879,0.1313343398,6.019644023e-05,1.724870882e-05,1.180084351e-06,1.606862447e-05,1.180084351e-06
SNA,shell,0.001,0,2,W2,2,10000,45.49973191,6.74534891,5.78005976,1.167003317,0.8799575404,3.208167509,0.04549973191,0.01029233877,0.0009317831428,0.009360555622,0.0009317831428
SNA,shell,0.001,0,2,b2,1,100,0.3249410021,0.5700359656,0.5586943256,1.02030026,0.9516719416,0.1758160193,0.0003249410021,3.091127263e-05,1.286327983e-07,3.078263983e-05,1.286327983e-07
SNA,shell,0.001,0,2,W3,2,1000,5.264732105,2.294500404,1.805810489,1.27062082,0.9121211812,0.9833909753,0.005264732105,0.0009670578103,0.0002388178332,0.0007282399772,0.0002388178332
SNA,shell,0.001,0,2,b3,1,10,0.03257382931,0.1804822133,0.2005723138,0.8998361233,0.9435501667,0.06701156739,3.257382931e-05,4.490550164e-06,4.036121384e-07,4.086938025e-06,4.036121384e-07
