task,perm_task,cnorm2,dnorm2,align,cos,zbar_cur,sigma_cur,between_cur,zbar_inv,sigma_inv,between_inv,rowmean,cnorm,bias,star,var_off,var_wid,pos_frac,acc,alpha_med,arm,iv,seed,cond
31,31,13.646031613320165,0.6528368894974486,-0.2753433730047751,-0.04976566364245169,-0.8864396551627728,1.398819538604573,1.1714177134042023,-0.8290259285950629,1.0215925136896389,0.5555726874053513,-0.00840551928542546,3.691228736597841,0.029409648941946216,-0.8316333541326341,0.15168295030789303,0.9017112300141292,0.2708203125,0.9165999889373779,0.4913921058177948,SNA,none,0,FRESH
32,32,13.969527834884655,0.6348234355349471,-0.311327213970457,-0.056666666290679624,-0.8635855994864119,1.3705372931330064,0.804168699205813,-0.8581620041455119,1.0375336031462878,0.6465757578319353,-0.008687567422259075,3.7345988059069453,0.028640289106406272,-0.8612951079422024,0.16675143059181338,0.9172540398338828,0.26703125,0.9230999946594238,0.4678671360015869,SNA,none,0,FRESH
33,33,14.285266885875346,0.5970883594921194,-0.28134930850142853,-0.05388290286893451,-0.7736917816797336,1.354984027066476,1.1276091517616806,-0.8499469488773755,1.0459463689538946,0.6444832671138352,-0.008618209798113338,3.776251596409529,0.031220519066555426,-0.8516100347293452,0.1635256254791727,0.9369802975192052,0.293984375,0.9218000173568726,0.4951302111148834,SNA,none,0,FRESH
34,34,14.65887355989562,0.6509096091636372,-0.2773029351433657,-0.047923127068558745,-0.8062979105817792,1.4154938033409648,0.8671585147763331,-0.8690430557389907,1.0627801054590704,0.6833062365715492,-0.008755895049074026,3.8255523369499387,0.03069742545951158,-0.8662373041690266,0.17514720838900483,0.9629397606264953,0.29041015625,0.9269000291824341,0.45456159114837646,SNA,none,0,FRESH
35,35,15.016135997577287,0.6476712989881683,-0.29040886130649857,-0.05015014538987625,-0.8179966848717888,1.3800109759874895,0.9381827658217439,-0.7952480615206886,1.0582571425403657,0.5647254468597539,-0.00834413799182272,3.8719836642288343,0.0326403119310271,-0.8221149257382738,0.14704580022020677,0.9835013350331023,0.2858203125,0.8992999792098999,0.4736083149909973,SNA,none,0,FRESH
36,36,15.344312060738787,0.6451414036833225,-0.31696534052181957,-0.05380116987379985,-0.880468789284602,1.4156992553769392,0.9282629036197324,-0.7637572893157193,1.0649899979635364,0.5236906473476174,-0.007956438371947061,3.913913612189398,0.033699244909221306,-0.7813408920443584,0.13572109590723838,1.0037510930899483,0.268984375,0.9204000234603882,0.46037307381629944,SNA,none,0,FRESH
37,37,15.645870185435836,0.6431696264034334,-0.3416115017063883,-0.05662583658172285,-0.8687000748165684,1.3885995448743074,0.7872288806493657,-0.7568861643481906,1.0753996405379769,0.5492513087679877,-0.007898482069453247,3.952487258491851,0.03606188588659279,-0.7730413342565169,0.13853606265195845,1.020626253372541,0.278515625,0.9207000136375427,0.47890976071357727,SNA,none,0,FRESH
38,38,16.004230276177093,0.6587261169048033,-0.30036602616354513,-0.04913824723071326,-0.9931625002817445,1.4671664708474177,0.8423263591778499,-0.8094785795205436,1.092151370772946,0.584509585413607,-0.008352732360035907,3.997510131687402,0.038935539669473655,-0.8167000862738324,0.15118118083344545,1.0463508209129102,0.25962890625,0.9193000197410583,0.44879183173179626,SNA,none,0,FRESH
39,39,16.32827457346175,0.6216124912377523,-0.29756819395309314,-0.05102318162931988,-0.8982186258118051,1.441536525100702,0.8403544588498585,-0.8523868595834716,1.1052699194716977,0.5021987930413832,-0.00874909226407265,4.037664601443879,0.039883985565975305,-0.8563538816525258,0.15434071550481002,1.0724249195050242,0.27896484375,0.9092000126838684,0.45420360565185547,SNA,none,0,FRESH
40,40,16.68608019620071,0.6569988373575423,-0.29919321461858434,-0.04951925350085849,-1.0167849856253708,1.4827041386301834,0.9266797095010617,-0.9599340612679466,1.1264169059760205,0.4628595694514795,-0.009832325777618063,4.081737305498917,0.03914421815890819,-0.9680577199113989,0.17858229457070934,1.0963831191836193,0.2587890625,0.9225999712944031,0.44371047616004944,SNA,none,0,FRESH
21,21,10.1110299428073,0.597350728856968,-0.25360819166433174,-0.05745998583357604,-0.6939001294971373,1.2575479539850885,0.7415628511234131,-0.6973536340005384,0.898154943138349,0.6385806272631844,-0.00679289340757887,3.1760208910627123,0.028750529278768228,-0.6670986075341007,0.133644037748126,0.6771573753500644,0.2880859375,0.9283999800682068,0.5416422486305237,SNA,none,0,CYCLE1
22,21,10.25383488369327,0.11576256751246299,0.027042373373505468,0.008544998127143082,-0.708808824921893,1.3362544016056002,0.8349348266362112,-0.7011741376086831,0.9063900380789376,0.6846570492152547,-0.006779801094429459,3.1983215595662733,0.02819886931218207,-0.6663091195895866,0.13613852451173203,0.6883592350338057,0.28419921875,0.9401999711990356,0.5033440589904785,SNA,none,0,CYCLE1
23,21,10.40680635577061,0.10562277760571609,0.04734869447162806,0.019001308771518434,-0.6249727298755221,1.4098919993397654,0.8910864149617111,-0.681521191639776,0.9165953443331333,0.786842715164099,-0.0065887968716323375,3.222073435389563,0.0304129618126899,-0.6445289724513448,0.14621181637436956,0.698912388304621,0.3183203125,0.9463000297546387,0.467899352312088,SNA,none,0,CYCLE1
24,21,10.570077881446707,0.10615741975841463,0.05711410591768201,0.02375185019817049,-0.7886297813094093,1.4807857751561404,0.942753225083258,-0.7719775549489968,0.9322671645339061,0.7965861180635475,-0.007417698141269751,3.2470733742934668,0.02783938647247851,-0.7320133800941444,0.16090647288787838,0.7101168027195512,0.28083984375,0.9352999925613403,0.43715664744377136,SNA,none,0,CYCLE1
25,21,10.746324484411788,0.11088399327126591,0.06536260969381538,0.028207462639343383,-0.7603424197551314,1.5412414934421375,0.8552729100310912,-0.7729945454733579,0.9361342619678177,0.7689799304888915,-0.007430234068427227,3.27397797001869,0.029478495868388563,-0.7316584236457762,0.1603970737804513,0.719340304727304,0.28908203125,0.9532999992370605,0.41736629605293274,SNA,none,0,CYCLE1
26,21,10.906147028779733,0.12563336811941098,0.03418917624853129,0.013667424183669534,-0.917826841257693,1.5897794257036082,0.9986557901689221,-0.8299445894920373,0.9519347591960247,0.8251283158006981,-0.008012000735646589,3.2981572193339197,0.028248529590200633,-0.7924832943220559,0.17872951265550108,0.7299153619192598,0.26775390625,0.9444000124931335,0.4110698997974396,SNA,none,0,CYCLE1
27,21,11.107042552087139,0.14016671586828322,0.060728807439124344,0.02228815754472145,-0.816135448307096,1.612085777722521,0.7864086742891843,-0.7620696055186669,0.9481626678009588,0.7733288594996393,-0.007394015497591957,3.3281532165022805,0.030886712267529218,-0.7265400561018817,0.16056306393605613,0.7408013666571395,0.2836328125,0.9556999802589417,0.40385833382606506,SNA,none,0,CYCLE1
28,21,11.27857130488886,0.1325502360037442,0.0389785167979786,0.01578779659483649,-0.8475066229112926,1.6572802763040275,0.8784516887149096,-0.765471343997842,0.9551076096900363,0.7911848332188124,-0.007489063466645826,3.353784840104164,0.030045611729146913,-0.7371176626110715,0.16503341519157289,0.7516355551582499,0.2776171875,0.9617000222206116,0.3948008120059967,SNA,none,0,CYCLE1
29,21,11.477070157792069,0.13241523369759808,0.06608361920560804,0.025812410371990013,-0.899801638856158,1.6854887006295143,0.9265542862653501,-0.826628000188571,0.9662637615706122,0.755315401558839,-0.0080417366908077,3.3828346501563,0.029720219331793488,-0.7940576907604817,0.17269687664182917,0.7650362930990279,0.28025390625,0.958299994468689,0.3952536880970001,SNA,none,0,CYCLE1
30,21,11.691334191833924,0.13863898713953046,0.07562504690232309,0.0297573423040894,-0.8755045718673463,1.7232578400960306,0.9377075084718516,-0.8236634876499628,0.9749160708020882,0.7922220029069671,-0.00800831263058765,3.414127845848242,0.03151432419457706,-0.7888396983055634,0.17515684211127336,0.7780442831180449,0.2891796875,0.9663000106811523,0.3869723677635193,SNA,none,0,CYCLE1
31,21,11.915024309455644,0.1446246742070003,0.07906544341472196,0.029648762309338154,-0.9352518748486313,1.764534001825015,0.8902166690876077,-0.8653305543076004,0.9874377936484425,0.8220673934415271,-0.008448816851788324,3.4464604374446512,0.03308675626292825,-0.8323915547683588,0.18627752219884697,0.7917706031828016,0.27623046875,0.963699996471405,0.3756652772426605,SNA,none,0,CYCLE1
32,21,12.123880427579246,0.14605982278469123,0.0627962953389142,0.02325677577117294,-0.9490122985455587,1.786654683861737,1.0555450500724823,-0.8929575530427641,1.0036142808547759,0.9091002079927492,-0.008701511202708501,3.476569192134789,0.030939568707253784,-0.8604241986995318,0.2026652712912372,0.8059578921721051,0.278984375,0.9684000015258789,0.3727673888206482,SNA,none,0,CYCLE1
33,21,12.353526158853537,0.15567677433876212,0.0739689569355248,0.027345682432653104,-1.0077658601366062,1.8116830458316502,0.9529541812924696,-0.9124139292650132,1.012575871414096,0.923100273218258,-0.008859834347950101,3.5092933473504506,0.029564179359877017,-0.8780178646109056,0.20688032241984178,0.8209402982866039,0.265859375,0.9642000198364258,0.36386415362358093,SNA,none,0,CYCLE1
34,21,12.616124120141233,0.1695571643021213,0.0930407969855753,0.03139527931771857,-0.9705437505418183,1.8499969079821517,0.8385324108321162,-0.8844971698756923,1.0150366787395504,0.8723859336201741,-0.008554249358778257,3.546293221209778,0.03157799143795273,-0.8447005949074012,0.19038783199252116,0.8382747099250187,0.27525390625,0.9671000242233276,0.3573559820652008,SNA,none,0,CYCLE1
35,21,12.80350109857999,0.1802460210223989,0.007130957416358032,0.0037449719564925377,-1.0344333604926448,1.8548972003616964,0.9682846371101904,-0.8965599696084199,1.0275639625559332,0.9602691625579284,-0.00866126354580282,3.572631476943178,0.03005857886368176,-0.8571823066375359,0.2056139609031311,0.8514496078610766,0.26806640625,0.9648000001907349,0.3543693423271179,SNA,none,0,CYCLE1
36,21,13.030097645075825,0.15194880671732547,0.07464773977850975,0.025736960096518664,-0.986253610393795,1.867444822589687,1.079862596812445,-0.853919573973841,1.03350479043025,1.0419289700681107,-0.00822282251704486,3.60387505553697,0.029899909204104916,-0.8124280366852261,0.2054517651908462,0.8658158551512254,0.2814453125,0.9652000069618225,0.35025009512901306,SNA,none,0,CYCLE1
37,21,13.264051593941586,0.16248760003814222,0.07146634882761668,0.023309448311607816,-1.0037166967089477,1.895983932872071,0.9225166593668735,-0.8367081557205529,1.0432646097378957,1.0787465630237711,-0.008099010817659257,3.6357594034522847,0.030167960154649336,-0.7994769861680047,0.2076423127538211,0.8813342900918866,0.2759375,0.9681000113487244,0.3532077372074127,SNA,none,0,CYCLE1
38,21,13.51477322320439,0.15754658559359463,0.09317504366921106,0.03236011014099498,-1.0207063794650058,1.9449113469512913,0.9535889620027355,-0.8305197746898224,1.05784093102718,1.2507238032920314,-0.00807104405844955,3.669965019599382,0.030334309749596288,-0.7964457829550375,0.22179084597435494,0.896716310787418,0.27951171875,0.9617999792098999,0.33811435103416443,SNA,none,0,CYCLE1
39,21,13.763648125293752,0.17493571860470133,0.07393918348466288,0.02339912076803051,-1.0319094126402018,1.9680466333753277,1.070799026411099,-0.8488127121551046,1.0646388861539802,1.2235479622606005,-0.008214586820035065,3.7034674995101478,0.030538605109322815,-0.8109456939992529,0.2226188868774869,0.9123061211568247,0.27736328125,0.9679999947547913,0.33150631189346313,SNA,none,0,CYCLE1
40,21,13.97915022897364,0.1807483893952165,0.0347537142846702,0.010196762789730564,-0.9978777556566812,1.9822179821947674,1.0586998855591716,-0.8686437938607169,1.0766667682396363,1.2580930646268556,-0.00836606524915401,3.7321801088713307,0.0300646813493222,-0.8269367365809009,0.22740403016397623,0.9285891061020689,0.28046875,0.972100019454956,0.33138060569763184,SNA,none,0,CYCLE1
21,21,10.1110299428073,0.597350728856968,-0.25360819166433174,-0.05745998583357604,-0.6939001294971373,1.2575479539850885,0.7415628511234131,-0.6973536340005384,0.898154943138349,0.6385806272631844,-0.00679289340757887,3.1760208910627123,0.028750529278768228,-0.6670986075341007,0.133644037748126,0.6771573753500644,0.2880859375,0.9283999800682068,0.5416422486305237,SNA,none,0,CYCLE2
22,22,10.47432493917143,0.6587358793560564,-0.2954408829919284,-0.060905327554990965,-0.7206592297696823,1.2612593566229036,0.6397042131287561,-0.7061079645650947,0.9073728763430748,0.5796469556996119,-0.006932986212714265,3.2324637114165595,0.027568898800527677,-0.68263103842655,0.13023170588092703,0.6997714481751338,0.2845703125,0.91839998960495,0.525462806224823,SNA,none,0,CYCLE2
23,21,10.657527131814755,0.15073602784683302,0.0324661647964942,0.008922117212191775,-0.6756628733713277,1.3606713847352592,0.8674793524237552,-0.681003297014982,0.9165824060851679,0.6630046317542118,-0.006674666867491567,3.260596750345044,0.02993198990356177,-0.6538062788399901,0.1340136885948361,0.7127059903272412,0.29953125,0.9319999814033508,0.4867478907108307,SNA,none,0,CYCLE2
24,22,10.897518416176132,0.17564352908488823,0.06434775527648924,0.02217945055637527,-0.8077977610672149,1.3861913811460191,0.7338141590307886,-0.7337098433359531,0.9326776641907621,0.7219157642982669,-0.0072193971623992406,3.297331338086181,0.02840156802732963,-0.7111376801757874,0.15195537628762626,0.7264776627029067,0.27751953125,0.9200000166893005,0.44922444224357605,SNA,none,0,CYCLE2
25,21,11.123796652826694,0.1486136956902947,0.07766454096026874,0.027554049079991438,-0.7347337120279454,1.4653625753884798,0.8849006051064429,-0.7522720317141417,0.9411997056640586,0.6897702034547671,-0.007379567492214613,3.3314572740774286,0.02849440149613656,-0.7274523448168004,0.15270345292208629,0.739964160305729,0.28896484375,0.9476000070571899,0.4590040147304535,SNA,none,0,CYCLE2
26,22,11.372574828193443,0.1704031128083926,0.07837506255835561,0.025610291505708194,-0.7901817119568187,1.4710945575965624,0.6444454743747353,-0.7429583402668315,0.9504281160905624,0.7354050343585734,-0.00726416358454993,3.3685684442346697,0.02896778613445349,-0.7151572363982005,0.15496050013055662,0.7551852270342284,0.28650390625,0.9383000135421753,0.4321495294570923,SNA,none,0,CYCLE2
27,21,11.596684667900682,0.17106535578104892,0.05304448392618875,0.0155274887611135,-0.8219614388899079,1.5332572636025916,0.8017607897029647,-0.7683714889954436,0.9583938362746033,0.7034520768274475,-0.0075038661649558325,3.4013648270167223,0.02941924673737958,-0.739260383627214,0.15530104008195594,0.7692356905617429,0.28146484375,0.9496999979019165,0.4403933882713318,SNA,none,0,CYCLE2
28,22,11.905371370890247,0.17879164433302697,0.12989505865653972,0.044494142380324675,-0.8601842576172736,1.5813537201633705,0.759515516136251,-0.7986071617134398,0.9783709612646077,0.79438888551353,-0.007774361268931385,3.44632343339119,0.02872441197396256,-0.7676641449584306,0.17216551347088505,0.7909204620946462,0.28525390625,0.9502000212669373,0.40815702080726624,SNA,none,0,CYCLE2
29,21,12.156936213679003,0.1683913380300536,0.08317350475869983,0.02775089915283819,-0.8945952408824964,1.6004817449399273,0.8446031191345387,-0.8383259749943324,0.9911870149690216,0.7824068846398431,-0.008099847560311409,3.4824374362469195,0.028818289920745883,-0.8009123704882773,0.17834008868970896,0.8082613678417381,0.271171875,0.9538999795913696,0.4209403693675995,SNA,none,0,CYCLE2
30,22,12.448840823967352,0.2056641218770995,0.08624048841125126,0.026666792948239953,-0.8948867191459139,1.6306384975958623,0.59713349227461,-0.8178008886204163,0.9965339869990781,0.7171256052446567,-0.00797602137151186,3.5239437397556346,0.029110822721850126,-0.7879353538566363,0.16591272402905743,0.8280942767994737,0.27576171875,0.9593999981880188,0.3854536712169647,SNA,none,0,CYCLE2
31,21,12.710490500691945,0.17104821448687718,0.09060146223771415,0.028890253000683153,-0.9173883717412983,1.653073654200358,0.8805045759035847,-0.831689769702908,1.006652917732583,0.732177934116978,-0.008145590525894052,3.560492968205236,0.030653404510812835,-0.8037630652000948,0.17153661157182123,0.8439673687554139,0.271484375,0.9581000208854675,0.3957367539405823,SNA,none,0,CYCLE2
32,22,12.966078052549662,0.1887180975255631,0.06686945433215627,0.021629602357986125,-0.9076098723153544,1.6733509158462527,0.8672016603561136,-0.864879710003304,1.0222130221564214,0.8056713643899109,-0.008447100432798305,3.596022595860163,0.0288985883211717,-0.8364038965045577,0.18824031642819428,0.859650045826707,0.28529296875,0.957099974155426,0.3863774240016937,SNA,none,0,CYCLE2
33,21,13.240374003071782,0.1876591555803064,0.08663679494181116,0.027259589139401595,-0.945962375319794,1.7119875930373656,0.8023292888516121,-0.8507561114644201,1.0271222124495798,0.7690695186610097,-0.008342706788945059,3.6339969920353656,0.029350024298764765,-0.8252586040794331,0.18115692659276797,0.8770766930660145,0.26443359375,0.9606999754905701,0.3765617907047272,SNA,none,0,CYCLE2
34,22,13.558532179388697,0.18443965571772192,0.13371852059919548,0.041531023456021464,-0.8839942947748043,1.737278629181229,0.850346921781384,-0.8284143787961752,1.035197105649469,0.7828781883746835,-0.008096480797479154,3.6773429158106006,0.030484005648177118,-0.798901770943287,0.17771793970492514,0.8978962564684303,0.29357421875,0.9609000086784363,0.3689507246017456,SNA,none,0,CYCLE2
35,21,13.827253076183679,0.18819358732123243,0.08052730947375007,0.02405157529830453,-0.9654639948087014,1.7479200170792226,0.7633460216000079,-0.834766328782429,1.0408785999840409,0.7175679839665876,-0.008136611445502923,3.713434877580247,0.03199470728810411,-0.8015019650750977,0.17253464539157307,0.9156077557889282,0.266953125,0.9527999758720398,0.37477415800094604,SNA,none,0,CYCLE2
36,22,14.117579689392374,0.20785909095741528,0.08246752225127593,0.024214791120909854,-0.9762031532839524,1.7950193048368757,0.9102676016327429,-0.85445251642791,1.059621755834486,0.8095918706407806,-0.008360716292063456,3.752332906772782,0.03172308494802564,-0.8247303975221537,0.18553102334613847,0.9381175207749293,0.2770703125,0.9581000208854675,0.35763031244277954,SNA,none,0,CYCLE2
37,21,14.391478008784514,0.18471243640041485,0.08918588299172725,0.026600588567359564,-0.962003031456211,1.7922014595770248,0.8076686828053776,-0.826494070647944,1.0713453881949497,0.8903919512549077,-0.008079919490669376,3.7883325401976715,0.03118184829771053,-0.7965074242627587,0.18962045800685862,0.9589430599274259,0.27173828125,0.9588000178337097,0.3740268647670746,SNA,none,0,CYCLE2
38,22,14.682131705886507,0.19384871717450786,0.09680497992748521,0.027976406308057502,-1.0725152860254297,1.8416226654623737,0.924010837492061,-0.8369562584181562,1.086751158874452,0.9661934964341912,-0.00822258412918133,3.8263290086309856,0.031629317159531635,-0.8106742087986875,0.19916378086816966,0.9815046045903678,0.268359375,0.960099995136261,0.3495635390281677,SNA,none,0,CYCLE2
39,21,14.970772335847244,0.20579043670115568,0.08285019325958096,0.023071957828656498,-0.9781746704825127,1.827478998416592,1.0804296052771085,-0.8409709581460174,1.1019654620825379,1.0368968949933945,-0.0082707869792911,3.8637754758180964,0.03125257971463725,-0.8159887407338325,0.20844780824624148,1.0037306166383508,0.27921875,0.9595999717712402,0.3620094656944275,SNA,none,0,CYCLE2
40,22,15.259651244070797,0.18801221260869355,0.10086669561486145,0.029220826581274468,-0.9990660482996674,1.8725878142930839,1.033394641792184,-0.8247512374692674,1.1066917254530466,1.021181786527693,-0.008073547047503519,3.9008497587728677,0.03180054737837054,-0.79523594604804,0.2021547530120228,1.0225353022891994,0.28193359375,0.9689000248908997,0.34247028827667236,SNA,none,0,CYCLE2
21,21,10.1110299428073,0.597350728856968,-0.25360819166433174,-0.05745998583357604,-0.6939001294971373,1.2575479539850885,0.7415628511234131,-0.6973536340005384,0.898154943138349,0.6385806272631844,-0.00679289340757887,3.1760208910627123,0.028750529278768228,-0.6670986075341007,0.133644037748126,0.6771573753500644,0.2880859375,0.9283999800682068,0.5416422486305237,SNA,none,0,CYCLE5
22,22,10.47432493917143,0.6587358793560564,-0.2954408829919284,-0.060905327554990965,-0.7206592297696823,1.2612593566229036,0.6397042131287561,-0.7061079645650947,0.9073728763430748,0.5796469556996119,-0.006932986212714265,3.2324637114165595,0.027568898800527677,-0.68263103842655,0.13023170588092703,0.6997714481751338,0.2845703125,0.91839998960495,0.525462806224823,SNA,none,0,CYCLE5
23,23,10.84581182503551,0.6781659961996376,-0.3066791103355548,-0.06057392337531797,-0.813883924756379,1.3192021898438993,0.7178197766041167,-0.7434122860466169,0.9205499152291867,0.5960982437487716,-0.007290406258924131,3.2892709433412057,0.026179611064726487,-0.7206336536079525,0.1387035190487389,0.7178141621602289,0.27443359375,0.9228000044822693,0.5254722237586975,SNA,none,0,CYCLE5
24,24,11.20380081439359,0.6058475747033661,-0.2478585853452867,-0.05108277005790674,-0.8382196517081626,1.306641753081182,0.9692190304636383,-0.7850958254645828,0.9359212178507563,0.5992572467394344,-0.007740945652055406,3.343569183980793,0.025505284564133035,-0.767460249693817,0.15015208800463792,0.7379393623656219,0.2869921875,0.9089999794960022,0.5108332633972168,SNA,none,0,CYCLE5
25,25,11.592142293630708,0.666018180714882,-0.2776767014777621,-0.054172118055590454,-0.8172845795180455,1.3648867932283968,1.047621365507541,-0.848024547690417,0.9582658693265867,0.663740516627941,-0.008334548699852753,3.4011973936462585,0.025023980165715328,-0.828748951416977,0.1690618055611783,0.7612489402592888,0.284609375,0.9194999933242798,0.5172016024589539,SNA,none,0,CYCLE5
26,21,11.831327653799903,0.257568181512528,-0.01838282134333512,-0.01242238236681044,-0.7947641182963533,1.4078838113195216,0.7693608064685806,-0.8161564195434249,0.9613494977501523,0.6268753522820547,-0.00799110406248708,3.435672459765623,0.026478437875193776,-0.7921127765636268,0.1558278741459086,0.7778952836261317,0.2669140625,0.9211999773979187,0.4713781774044037,SNA,none,0,CYCLE5
27,22,12.093894080374199,0.24648600910961288,0.016080417464684374,0.0013361623393594718,-0.7855491584468507,1.3880041720128804,0.5183381286776821,-0.8119961781617835,0.9658557475209951,0.5798774043993812,-0.007983299539329998,3.473470851746714,0.02755468707066029,-0.7902370490934044,0.15283308543317956,0.793038156436318,0.2733984375,0.9354000091552734,0.4603448212146759,SNA,none,0,CYCLE5
28,23,12.403130854268944,0.259306255221158,0.04993051867358805,0.01031306721632922,-1.0172898973239575,1.4901197891373932,0.7709770116275088,-0.8928553285013703,0.985884309569449,0.6701767584501352,-0.008746758179251213,3.5178095007104337,0.025073424940346742,-0.8709253437363706,0.18088768403393168,0.8074383484562891,0.2485546875,0.9355000257492065,0.45921918749809265,SNA,none,0,CYCLE5
29,24,12.724988615466001,0.26193808123549134,0.05991967996156819,0.012941234301525746,-0.9161203461053534,1.4584993214063118,0.8724170128329714,-0.8793338748022599,0.9891828504952549,0.5789259704759779,-0.008631495743471511,3.563230152826271,0.024266664533643054,-0.8599248724331272,0.16710756073388985,0.8282147716791889,0.28119140625,0.9307000041007996,0.44432833790779114,SNA,none,0,CYCLE5
30,25,13.043534193196917,0.27055151542089884,0.047994062310014775,0.008668264975238857,-0.823998171909696,1.4947951094997094,0.8071798054464253,-0.8777163519408459,0.99904396597011,0.5581347257643021,-0.008689268593368748,3.6076437465539817,0.024295530755771323,-0.8658141305388973,0.16548449331447115,0.848062357488165,0.283359375,0.9402999877929688,0.4639798104763031,SNA,none,0,CYCLE5
31,21,13.308812742665658,0.22046053649920425,0.04481801296953689,0.007389297586247578,-0.8584800278460105,1.5233096407830313,0.7635153896207449,-0.8717072820622194,1.0088324686606172,0.5561715871064135,-0.008660107515550372,3.6439124430444085,0.02651778737665154,-0.8606046769150711,0.16384630191797867,0.8685743002428755,0.2611328125,0.9437000155448914,0.45834675431251526,SNA,none,0,CYCLE5
32,22,13.593706321463545,0.22061384966256128,0.06427972913532196,0.015280604135783186,-0.9414331122970933,1.5212798591128287,0.6872937755477713,-0.9022447092550991,1.0227141381615026,0.6213617190510368,-0.009031907975245074,3.682725605148282,0.026646525198302698,-0.898562364629928,0.17778266840227452,0.884171009052846,0.25927734375,0.946399986743927,0.4392411708831787,SNA,none,0,CYCLE5
