task,perm_task,cnorm2,dnorm2,align,cos,zbar_cur,sigma_cur,between_cur,zbar_inv,sigma_inv,between_inv,rowmean,cnorm,bias,star,var_off,var_wid,pos_frac,acc,arm,iv,seed,cond
31,31,20.55272151196139,0.9751081260610417,-0.3881930334420806,-0.04483079363751144,-2.2899265564362037,1.9395181046025165,3.338613775530299,-2.348571580064474,1.4577465865378019,2.2005713893242147,-0.022795684074750872,4.529469215806298,-0.0008952857175609097,-2.3360352819931594,0.8202839277028735,1.3536981782252775,0.16474609375,0.9175999760627747,LR,none,2,FRESH
32,32,21.112969247623433,1.0295640838180495,-0.469316348156003,-0.054495287859275994,-2.317326562534138,1.9458446970727887,2.747445732882243,-2.4109603464778924,1.4908492414484702,2.3565406386460084,-0.023395907511913644,4.591546755574586,-0.002502704306971282,-2.399128276107511,0.8704115792584514,1.39697057194652,0.1589453125,0.9154999852180481,LR,none,2,FRESH
33,33,21.669217523960448,0.9696364771066264,-0.41338820076961497,-0.04691445925364174,-2.356669823658396,1.937100385858343,3.329620102589126,-2.4567383845483644,1.505677078790477,2.155130657344909,-0.02376699564029584,4.651638397916188,-0.0019159661524463445,-2.436554993828527,0.8713182070748169,1.4386056608116666,0.1626171875,0.9171000123023987,LR,none,2,FRESH
34,34,22.224240611504207,1.0222617065161084,-0.467238618972347,-0.054095631530895846,-2.515332723078381,1.9631590881718834,3.104994975181552,-2.4403716673296314,1.5110384178432406,2.0712092890987033,-0.023483805921793693,4.710744093957589,-0.0008654316049069166,-2.406495124178785,0.8469949488162557,1.466603547727278,0.14689453125,0.9139000177383423,LR,none,2,FRESH
35,35,22.731752314369434,0.969405880389524,-0.46189417752429857,-0.05171361217146371,-2.536879222613176,1.9432913971109504,3.2961865533870345,-2.4286122612150094,1.5247272449694929,2.1372566390836814,-0.023444322584654967,4.764654901832477,0.0025514749658759684,-2.399033630946916,0.8486124347152492,1.495310089262908,0.146796875,0.9103999733924866,LR,none,2,FRESH
36,36,23.31948080780016,1.0595243143099988,-0.4717958208792696,-0.04930862377136295,-2.5988017097235434,2.0243725490761317,3.960790030846281,-2.475112239247253,1.5536842280303276,2.3439126722807444,-0.0238875758928779,4.825838763208654,0.0031856860560947097,-2.443805318846994,0.8946585646342332,1.534874440854528,0.15845703125,0.9142000079154968,LR,none,2,FRESH
37,37,23.947413143875693,1.0409394400011664,-0.41300710392563134,-0.04428038049329189,-2.4040443597768877,1.9752630120928314,3.32918645884615,-2.468799527961016,1.5551449520166913,2.0773433367327736,-0.02371378787412245,4.890677703853286,0.004702840513200499,-2.424485700022572,0.8567103410430943,1.5755765687494907,0.1611328125,0.9150999784469604,LR,none,2,FRESH
38,38,24.501096783274487,1.0102116012309785,-0.45652796183218497,-0.04639783744283316,-2.6546008758265636,2.0570508322124756,4.124234474879382,-2.5657771865957733,1.591254411382997,2.2827234244994914,-0.02448208765095096,4.947011633421851,5.929336010012776e-05,-2.507832195159982,0.9181935895400853,1.6103751894100866,0.15341796875,0.9211999773979187,LR,none,2,FRESH
39,39,25.039985630668244,1.0048313953162147,-0.4659425479224599,-0.05004354977450394,-2.6096457474228827,2.0241002838992475,3.549863590589094,-2.671507434974529,1.6258815223298715,2.4422251524253316,-0.02540409745425696,5.0012811977806,-0.006071266343351454,-2.6084114216197327,0.985301222382747,1.6490053679146484,0.152109375,0.9165999889373779,LR,none,2,FRESH
40,40,25.524126292892344,1.0277977367133782,-0.5436570744892819,-0.056907952694393325,-2.6095263230167776,2.0320261363886463,3.8106835897374363,-2.686207708968248,1.6301234813421857,2.2327118797328733,-0.025551426980182715,5.049498983533612,-0.009061867446871475,-2.626494136980207,0.975108761397121,1.683628761851131,0.164765625,0.9193000197410583,LR,none,2,FRESH
21,21,14.491891055028354,0.923638525620843,-0.39078149972948173,-0.057287147917818845,-1.744196972488547,1.68419069458589,2.865353355077959,-1.8583170251486703,1.2116162488163627,1.8354658431498043,-0.017757513894416755,3.798686967622402,0.0029858354566385968,-1.816055031810048,0.5433112348528494,0.951514513006824,0.208203125,0.9082000255584717,LR,none,2,CYCLE1
22,21,14.732628946926049,0.15534738808014972,0.08539050381754583,0.019745312583554844,-1.7934752450439586,1.8048209241742046,2.40625135399354,-1.9052570840893213,1.2240241998971646,1.7950731500174317,-0.01817803698514291,3.8301555140248036,4.096392076462507e-06,-1.8621142361216279,0.5571970820055918,0.9675119979746141,0.1961328125,0.934499979019165,LR,none,2,CYCLE1
23,21,14.966561621666878,0.12643958687841217,0.10749308786241801,0.03263998306858986,-1.7538883538826286,1.8995356094870863,2.704486118499348,-1.9098149453202007,1.2325681717732504,1.8459562282598265,-0.018265504375876294,3.8606751883605193,0.00037638763198629023,-1.870701912996806,0.5668671435341329,0.9835153038993676,0.2144921875,0.9438999891281128,LR,none,2,CYCLE1
24,21,15.202837157446496,0.12736335501968982,0.10891218075992687,0.03423354728047785,-1.8128041730757878,1.969325619029338,2.5798434068869405,-1.9494666209941596,1.2484277921645344,1.9243955163886732,-0.018579321813774884,3.891014341304067,-0.002800859579729149,-1.9060259318676978,0.5872929543065571,0.9997090988715588,0.213046875,0.9463000297546387,LR,none,2,CYCLE1
25,21,15.450275298143245,0.13102226831700586,0.11641587237974144,0.03876945159972104,-1.8502310022816257,2.047597628586673,2.512133665814647,-2.0026651443354173,1.2626869544457653,1.92319038268897,-0.01909730062011095,3.922716706803678,-0.004268324312288314,-1.960554012106776,0.610127699765685,1.01563672610255,0.21263671875,0.9524999856948853,LR,none,2,CYCLE1
26,21,15.70961073785158,0.13155352701871667,0.12778191268962152,0.03867908785275207,-1.8297825923151367,2.1003811436033173,2.5008258706722155,-2.0049866940702104,1.2744774239804915,1.9994682601148812,-0.01910503302152557,3.955336568830372,-0.004297737908200361,-1.9613755159839592,0.6171740844171377,1.0339537699458587,0.2183203125,0.95660001039505,LR,none,2,CYCLE1
27,21,16.01260681249161,0.13751633358468004,0.16547974105535132,0.05484482215041833,-1.8265982901680855,2.185479709130473,2.610598443062612,-1.9960188098393348,1.2783093637484049,1.9759443856417391,-0.01902093635931929,3.993511749220114,-0.007692732927389443,-1.9561558329427222,0.6107987555469174,1.053290184248076,0.22869140625,0.9580000042915344,LR,none,2,CYCLE1
28,21,16.33321287088884,0.16132751698936268,0.15927854140786424,0.049452316130237844,-1.8275792951822374,2.235409626512072,2.626230799757016,-2.0154397357794807,1.2937321647968845,2.0554721240677396,-0.019128152881263384,4.03348633889799,-0.00962022396037355,-1.9690663498779875,0.6217996212962054,1.072707227232451,0.2321875,0.9591000080108643,LR,none,2,CYCLE1
29,21,16.62609650602868,0.16341968195121773,0.12946395318862486,0.03834471884321831,-1.8783761465117452,2.2934336862404336,2.4231027360088087,-2.0669814349630076,1.3116269591447944,2.053382742614537,-0.019626885083327012,4.069257846124228,-0.011533705336041748,-2.022068866732935,0.6455043842692127,1.0946204441012037,0.2239453125,0.9621999859809875,LR,none,2,CYCLE1
30,21,16.930790173497083,0.14932173798734813,0.15537192948105566,0.04801517509009808,-1.8930940480398646,2.3505341509418543,2.4675365173460846,-2.0611676393627296,1.3192998486251815,2.090992800229096,-0.019561396447130935,4.106435241271924,-0.012896627895534038,-2.016723276699362,0.6467521238587013,1.1146684094572012,0.23009765625,0.9648000001907349,LR,none,2,CYCLE1
31,21,17.227785072103565,0.15471331088502432,0.14228158772145313,0.043440824293376694,-1.9876455841870477,2.3919018834599286,2.1449571007116277,-2.070644403135266,1.3278452183203613,2.0125155418516654,-0.01967737723029574,4.1424437348540355,-0.014342110583675094,-2.030049577031729,0.6436241829206151,1.1381188171669943,0.21875,0.963100016117096,LR,none,2,CYCLE1
32,21,17.54596210094259,0.16875487350793228,0.14942215533109313,0.0409285756232997,-1.9824218305511934,2.426233062443902,2.18112272780983,-2.046813850886186,1.3330953125072642,2.0398914543799758,-0.019518492296156743,4.180085628733956,-0.01589614663098473,-2.01532778808967,0.6399190493158875,1.158894785405637,0.2246484375,0.9659000039100647,LR,none,2,CYCLE1
33,21,17.86977223361367,0.17154376444120722,0.15226636822987563,0.041721724872410375,-1.978263977563475,2.4782030483041293,2.150143284231064,-2.0817466720085718,1.3459405440012153,2.025794376254616,-0.019847910700963495,4.218058628692781,-0.017503685200354085,-2.050680227231055,0.6519420859700944,1.1835503465294657,0.2237890625,0.9677000045776367,LR,none,2,CYCLE1
34,21,18.17320292318907,0.15789405510239266,0.14553663447300486,0.04183905138218707,-2.000946450679506,2.5208933475929176,2.199023390140428,-2.104205809382996,1.3615312725108293,2.1290556019196245,-0.020017747396010716,4.253564040790544,-0.019405678941402583,-2.069979920384832,0.6694135121167547,1.2071232993344365,0.22662109375,0.9688000082969666,LR,none,2,CYCLE1
35,21,18.52902303024969,0.17699711973341795,0.1788229873272026,0.04758600231058919,-2.086815336908046,2.554386984375043,2.3890447151944105,-2.134653336650898,1.3810878832453697,2.3197204572461336,-0.020212515220377217,4.2946105410044995,-0.023764981302665546,-2.0942908124932775,0.6935351640335784,1.2296492360368503,0.22255859375,0.9660999774932861,LR,none,2,CYCLE1
36,21,18.884957797442343,0.17968377352785694,0.17625099366479816,0.047893680481977584,-2.0454566970337544,2.6007907261373786,2.153140476187153,-2.1277209115897087,1.382919026818848,2.168117790090169,-0.020219316168219228,4.335749188107607,-0.02535130412259605,-2.0965738095286586,0.6790133550874046,1.2568958642186316,0.22453125,0.9692999720573425,LR,none,2,CYCLE1
37,21,19.260934353396095,0.16457439933603113,0.21140215661771802,0.05962976934859902,-2.0683421562099626,2.6317226366890663,2.2170179861100756,-2.0980417648185794,1.3876736322320808,2.227737222423441,-0.019871157540811347,4.379111672072596,-0.026626942560542374,-2.062184839997719,0.6695553597618976,1.2801475681887065,0.22974609375,0.9707000255584717,LR,none,2,CYCLE1
38,21,19.61206888117351,0.1626555869202889,0.18847894085712538,0.05407889134166957,-2.0946867456596174,2.6765849632820253,2.2091434732396014,-2.0777804123590626,1.3955463219329671,2.240411033073686,-0.019677770322546,4.418629501164609,-0.028583727098302914,-2.0443314610563297,0.6618479286709467,1.3067805789710696,0.2246875,0.9714000225067139,LR,none,2,CYCLE1
39,21,20.003361260270655,0.19164180660672414,0.19965057249042237,0.050886787897478476,-2.179677802668193,2.72463662124902,2.257806874489886,-2.143831646381561,1.4168677430535428,2.341251038827786,-0.020242948530081125,4.462402786866065,-0.030285608778940515,-2.103928961623019,0.6981300162503635,1.3310580064395257,0.22130859375,0.9682999849319458,LR,none,2,CYCLE1
40,21,20.408545389818048,0.19734394742151928,0.207840182125874,0.05081331818681955,-2.2122621453277036,2.7670975126881245,2.3864289670391106,-2.132029628354274,1.426629381483734,2.3776345653067112,-0.020187691028244106,4.507182399440398,-0.03208556181023596,-2.1000684570777497,0.6967228369077151,1.3618800983522723,0.2236328125,0.9708999991416931,LR,none,2,CYCLE1
21,21,14.491891055028354,0.923638525620843,-0.39078149972948173,-0.057287147917818845,-1.744196972488547,1.68419069458589,2.865353355077959,-1.8583170251486703,1.2116162488163627,1.8354658431498043,-0.017757513894416755,3.798686967622402,0.0029858354566385968,-1.816055031810048,0.5433112348528494,0.951514513006824,0.208203125,0.9082000255584717,LR,none,2,CYCLE2
22,22,15.142975691594508,1.0451399391567693,-0.39405530259061444,-0.05391844458884753,-1.946577921837175,1.7163477090141164,2.4854551487392955,-1.9339361437333187,1.2411253549591108,1.8955419867789547,-0.018549368521540262,3.8844233630752916,0.0024468273494858295,-1.8977098952242193,0.5805292453751317,0.9910252021281516,0.17654296875,0.9175000190734863,LR,none,2,CYCLE2
23,21,15.444908820487113,0.2001897828772115,0.10174334601539105,0.020979579315634163,-1.7428094855915703,1.832156281402567,2.9250499932845777,-1.9167978690881216,1.2456502441622703,1.8671398369781926,-0.018392182024161895,3.922987603243209,0.002532528459560126,-1.881522353270103,0.5720989095191189,1.0110215806952296,0.21412109375,0.9325000047683716,LR,none,2,CYCLE2
24,22,15.805978872784198,0.2115011150261323,0.14956893727095552,0.03610566861209983,-1.9980256287043203,1.8704049883963603,2.5904750568513935,-2.002253158477802,1.275910162115752,2.0990595203509352,-0.019214261892419895,3.969119763648821,-0.0011792014137608931,-1.9694461460149446,0.6278056058614756,1.0351067532653218,0.1806640625,0.940500020980835,LR,none,2,CYCLE2
25,21,16.129453585512778,0.17286127063958898,0.15061344208898952,0.03973769477858625,-1.9383754504347983,1.9602657941333976,2.619490846441924,-2.0623625617348043,1.2896545665441268,2.0004227484938926,-0.019839536167080497,4.009355442502059,-0.0033557943752384745,-2.035674467479689,0.6475375921092609,1.0565710028683883,0.19947265625,0.9434000253677368,LR,none,2,CYCLE2
26,22,16.46940566184634,0.18398001351062163,0.1559720628229419,0.04017592323322978,-2.152456835811392,1.9948745460273412,2.316807858720807,-2.134763406066226,1.309135716004752,2.0065576564660397,-0.02052631484258741,4.051538903282437,-0.006633617852348834,-2.109304395702,0.6789006067180682,1.0764316784420682,0.16837890625,0.9466000199317932,LR,none,2,CYCLE2
27,21,16.83315266417736,0.18433494608450068,0.17941205624651754,0.04708102274255209,-1.917209088098065,2.066540061769887,2.547421189043676,-2.099111831818998,1.311116402003031,2.0279982430631422,-0.02021199622047941,4.095864849144185,-0.010173141955165192,-2.080645807931894,0.6650842355642576,1.0989771171492186,0.20515625,0.9506999850273132,LR,none,2,CYCLE2
28,22,17.245071716124393,0.20279420497487594,0.2091248469721571,0.05257813669305489,-2.0163510520448,2.1145465791623375,2.719848415210977,-2.0861335109641654,1.3234620330951463,2.1980079380844675,-0.020007203376543978,4.146078980994251,-0.011091941131453495,-2.06058607629259,0.6709789970392502,1.1259947525938498,0.19681640625,0.9524999856948853,LR,none,2,CYCLE2
29,21,17.63705737433721,0.2155562556665756,0.17642940254624623,0.042770552644079245,-1.85057249543944,2.1562455459645555,2.4482645287389504,-2.096948024710403,1.334161665302801,2.217335182745729,-0.020151453090034174,4.19262136311463,-0.011696396734332665,-2.075967156905611,0.6835882095183604,1.149861825522087,0.2136328125,0.9545000195503235,LR,none,2,CYCLE2
30,22,18.00247627644836,0.18179639089584135,0.1836225112153047,0.049113345840956314,-2.230868800185828,2.2202860887503726,2.4090445113409085,-2.2070202396166456,1.3577931136456691,2.1846312108309487,-0.021232439872601257,4.235951422142685,-0.017270257187774404,-2.1922749380056197,0.728637318324041,1.170406166864984,0.17583984375,0.9587000012397766,LR,none,2,CYCLE2
31,21,18.340814526447424,0.18863227916291644,0.14970597083614842,0.03810865137484827,-2.0471176280241306,2.2562656234923253,2.4528374431482542,-2.2466318073555245,1.3732583002386431,2.1516186660876717,-0.021657902308023908,4.275429639495773,-0.019780020520556718,-2.2383681422481088,0.7454245845869594,1.1956959686716673,0.20880859375,0.9545000195503235,LR,none,2,CYCLE2
32,22,18.75482727635769,0.212580809503622,0.20143194040664503,0.04945642096314236,-2.285477904955696,2.3064736805641455,2.7657298021999166,-2.2293758732908646,1.3801971552995353,2.1129367840444044,-0.02145756023026709,4.323463169510293,-0.020269462682772427,-2.218334980343133,0.7355391788008291,1.223965882147297,0.187734375,0.9556999802589417,LR,none,2,CYCLE2
33,21,19.139453379930075,0.20913057078253153,0.17549553278985303,0.04194094997181133,-2.156023194271008,2.333466347285018,2.50492532502537,-2.2926748620847848,1.4017662883938329,2.2594450523831613,-0.02202124631881349,4.367049307586342,-0.02316317642776994,-2.278971463569955,0.7744192167723171,1.2466434982633687,0.20123046875,0.9580000042915344,LR,none,2,CYCLE2
34,22,19.53100211073975,0.19412662178179715,0.19742210902787563,0.04977343897741318,-2.312991237711433,2.3808397114986515,2.912946855454414,-2.2624876118823876,1.40735170586696,2.3326262305007006,-0.021674678032292092,4.41149677943043,-0.025039970055222512,-2.245346560269032,0.7623171480186309,1.270382525908184,0.19130859375,0.9605000019073486,LR,none,2,CYCLE2
35,21,19.926304353152624,0.1999814575722209,0.19532078484065493,0.04733946797440978,-2.1975800270906047,2.385352081678116,2.6523409610651503,-2.2937832293642724,1.4214987334765854,2.359821567244348,-0.021903816053358706,4.45559794983947,-0.030146555526298472,-2.2739255432301553,0.7746605529969386,1.2941691234502792,0.201796875,0.958299994468689,LR,none,2,CYCLE2
36,22,20.35230055229046,0.21776106744703816,0.20823513169079816,0.04682602420272284,-2.3575456950180653,2.463349047303312,3.0269565671946963,-2.285296962509453,1.4310617699211383,2.4179940282401424,-0.02186550706182387,4.503001317539007,-0.032264259369694626,-2.272118957806485,0.7798758534304093,1.3194236699558297,0.196796875,0.9605000019073486,LR,none,2,CYCLE2
37,21,20.854241205961983,0.21396131785740205,0.2879793358141218,0.06907292556562722,-2.0778640361392644,2.4569151187425313,2.1576848317153727,-2.2152091080439957,1.4226467069958542,2.1930973578729134,-0.021191451168539533,4.558236938578232,-0.031419155645999126,-2.2022250433091326,0.7236377591294416,1.351256995894478,0.21341796875,0.9656000137329102,LR,none,2,CYCLE2
38,22,21.274333248689246,0.2042719680024083,0.2158200747248477,0.05127336784566989,-2.3870273732311253,2.536024693242995,2.716652899216036,-2.228429170243296,1.435419299964183,2.2680126782882732,-0.021356334865828747,4.604085638632974,-0.033992488110088745,-2.221688700933515,0.7423231482367874,1.3783126292881573,0.1898046875,0.9634000062942505,LR,none,2,CYCLE2
39,21,21.704593930959103,0.21128583427334255,0.21897484799652253,0.0502892455293099,-2.2810155243539296,2.56227851075804,2.6387379692503456,-2.2903033192834927,1.458346571186232,2.3383038337379447,-0.02199624827753854,4.650437269877056,-0.036854751657228915,-2.2901022941506355,0.7867469170068982,1.4062631167529935,0.20599609375,0.9629999995231628,LR,none,2,CYCLE2
40,22,22.191972678700367,0.23326868044097998,0.2541100673002838,0.05501711621185643,-2.5112038166417148,2.6300732141992955,2.721180496427073,-2.342531317180254,1.476787349540853,2.3775951747318094,-0.022400257977372842,4.7023103446794146,-0.039706291045586116,-2.3343397031568003,0.8063025858512005,1.4354538009105466,0.1844921875,0.9610999822616577,LR,none,2,CYCLE2
21,21,14.491891055028354,0.923638525620843,-0.39078149972948173,-0.057287147917818845,-1.744196972488547,1.68419069458589,2.865353355077959,-1.8583170251486703,1.2116162488163627,1.8354658431498043,-0.017757513894416755,3.798686967622402,0.0029858354566385968,-1.816055031810048,0.5433112348528494,0.951514513006824,0.208203125,0.9082000255584717,LR,none,2,CYCLE5
22,22,15.142975691594508,1.0451399391567693,-0.39405530259061444,-0.05391844458884753,-1.946577921837175,1.7163477090141164,2.4854551487392955,-1.9339361437333187,1.2411253549591108,1.8955419867789547,-0.018549368521540262,3.8844233630752916,0.0024468273494858295,-1.8977098952242193,0.5805292453751317,0.9910252021281516,0.17654296875,0.9175000190734863,LR,none,2,CYCLE5
23,23,15.781340405845931,1.004086203171051,-0.36572148891962897,-0.04963055327316997,-1.888582169314845,1.7576840586153988,2.9054931464973754,-1.9712111653195574,1.2644288150823808,1.8820525090161764,-0.018946543182579895,3.9658338076582114,0.004677770878188312,-1.936164654895279,0.5975869619397816,1.0317021928056063,0.200859375,0.9156000018119812,LR,none,2,CYCLE5
24,24,16.423063277438857,1.0004875543792808,-0.35876468278635265,-0.04781190833714337,-2.0473980350112737,1.7621873401670467,2.698505972807486,-2.0100041760191187,1.2886947984671557,1.9003500676696072,-0.0192455423923674,4.046804880531027,0.004410294105764478,-1.9670609564636627,0.6138629359409086,1.0753440775773244,0.18376953125,0.9186999797821045,LR,none,2,CYCLE5
25,25,17.013627132475563,0.9673248157895881,-0.3767609607528857,-0.050027900851304666,-2.1171612455288282,1.7464762454860467,2.497845555380172,-2.0590979627837225,1.3023318046302619,1.6854043077344831,-0.019852178743603153,4.119194366330809,0.002587383260834031,-2.0310263677187623,0.6208245596300007,1.1105009677579896,0.1629296875,0.9169999957084656,LR,none,2,CYCLE5
26,21,17.402908095177366,0.3228276276787566,0.06645333502304972,0.004771116431214004,-1.9539675992255394,1.8919714570245987,2.6521369227725238,-2.0896657792017144,1.3174077569921465,1.6855642679900371,-0.02011277777837762,4.166021260043995,0.0001912773968069814,-2.060117668475699,0.6292203908491669,1.1338654259588017,0.19140625,0.9340000152587891,LR,none,2,CYCLE5
27,22,17.878570253491038,0.29602044606923356,0.17964171224443654,0.03207937071650395,-2.1589266360827066,1.9488090273223304,2.681098715115801,-2.1403456526738567,1.3412469841411476,1.790834824231845,-0.02071860858481112,4.223292740573905,-0.0037302196095697583,-2.126099147645354,0.6666328752053278,1.1678110359465999,0.17435546875,0.9413999915122986,LR,none,2,CYCLE5
28,23,18.333428276480085,0.3238177728067225,0.1310402501823261,0.019643647510668823,-2.0801291995439164,1.963160719232532,2.7516294041043405,-2.182295160409668,1.3576188473554347,1.776097197826026,-0.020914809433839388,4.276595275710873,-0.006189108132384717,-2.1486564218260313,0.6726537116433562,1.1988478448601114,0.18810546875,0.9398999810218811,LR,none,2,CYCLE5
29,24,18.805001745827692,0.30649028179808524,0.16508318754952175,0.02811572211737714,-2.1633443253553013,1.937668139635419,2.6070958269273645,-2.193037283845153,1.3703151005953502,1.7773706822111779,-0.02090529386625888,4.331263659027375,-0.009502638513222337,-2.150995198285397,0.672645531541502,1.2282599555047427,0.17884765625,0.946399986743927,LR,none,2,CYCLE5
30,25,19.278316140836715,0.3110031762341463,0.16231121877487817,0.027859602443724683,-2.0633772999823288,1.9416059542134538,2.6062510026770327,-2.137302807749919,1.3715350592504276,1.743511007854565,-0.02044876188745028,4.385692849606588,-0.009708324732491747,-2.1044347475552776,0.6492430996001884,1.2598906386331918,0.18658203125,0.9398999810218811,LR,none,2,CYCLE5
31,21,19.692302712505562,0.2515717726192033,0.16241479904964226,0.02851843389150698,-2.0904622175611567,2.0717832485902123,2.806316827894845,-2.1933429896008465,1.3897655297813352,1.7103932389247698,-0.020985363475426518,4.432261672773045,-0.013056736292128335,-2.1627514516232407,0.6733418976036151,1.2908474690109413,0.19412109375,0.9420999884605408,LR,none,2,CYCLE5
32,22,20.18021997922801,0.25308787158227014,0.2348293951401768,0.044888176386129255,-2.287571217236969,2.118047307466134,2.4437834938750083,-2.261213043951052,1.4126910675151347,1.6952076841455719,-0.021632790957940306,4.487441676102616,-0.015977471221704037,-2.2319932411940555,0.7053597216448861,1.3248347775576361,0.16666015625,0.942300021648407,LR,none,2,CYCLE5
33,23,20.64406516102744,0.2598276238560022,0.20401755794343024,0.037209399593379634,-2.2247501707047443,2.1028166597589095,2.5866382421259817,-2.303280255577528,1.4293139963015633,1.6744711539808714,-0.021892234992493584,4.538819361389442,-0.017509354464709758,-2.260102003634624,0.7142353821855025,1.3539585797689355,0.18283203125,0.9491999745368958,LR,none,2,CYCLE5
34,24,21.099538289525785,0.25086297292817367,0.20461015557017043,0.04008629007976717,-2.358679257232304,2.1232146759604755,2.7825610033637425,-2.3348022329105094,1.4475601485928966,1.768480155296642,-0.022236007992158476,4.588613176614047,-0.01916147747542709,-2.29696948050464,0.736496117720974,1.3834193228630602,0.17296875,0.9447000026702881,LR,none,2,CYCLE5
35,25,21.566976045807614,0.25334928064311735,0.21408847563871133,0.04201122643139236,-2.302311854622478,2.110518031337196,2.7339744910392842,-2.349912764666136,1.4642738987167498,1.8654420794598965,-0.02244239319570366,4.639341091255073,-0.02284631083952263,-2.3217959625184306,0.7593214831601296,1.4167923405935086,0.178828125,0.9447000026702881,LR,none,2,CYCLE5
36,21,21.975947928848953,0.24576205644953567,0.1632098265918068,0.028829033780869283,-2.270204765294591,2.2191771363327626,2.9857767860450486,-2.358556491745986,1.4806511535211317,1.965614533367483,-0.02256740484046906,4.683017417149716,-0.02446279851545114,-2.3362183695400844,0.778541960517548,1.4463234805761886,0.188203125,0.9496999979019165,LR,none,2,CYCLE5
37,22,22.439672147099465,0.2176186355617305,0.24610558268877658,0.0468924106685682,-2.4616288253156107,2.268187497359101,2.974846896921703,-2.417054409499836,1.4999675064581508,2.014260672696375,-0.023083499377538872,4.732323285723825,-0.025058858807315117,-2.3896820249178936,0.8058505660962745,1.475447842307395,0.17087890625,0.953000009059906,LR,none,2,CYCLE5
