task,perm_task,cnorm2,dnorm2,align,cos,zbar_cur,sigma_cur,between_cur,zbar_inv,sigma_inv,between_inv,rowmean,cnorm,bias,star,var_off,var_wid,pos_frac,acc,alpha_med,arm,iv,seed,cond
32,32,13.848222556835488,0.6352165291045035,-0.3139840340183058,-0.0576320292785826,-0.8257345974121176,1.3675938451832892,1.6710069458438321,-0.8695000059352901,1.0376620134635732,1.2847266653198384,-0.008245359059435232,3.7186909289129697,0.021945745046250523,-0.8226907949322488,0.17768023163460633,0.8975878395807791,0.2852734375,0.9190000295639038,0.48912325501441956,SNA,none,1,FRESH
33,33,14.166912760980777,0.6185195043989636,-0.2998293002536734,-0.05386612815786136,-0.8632900222425736,1.3942175759987394,1.8027913599834309,-0.8755535964738718,1.0555603481337714,1.4824856006436904,-0.008234669574267767,3.761209625905305,0.02057707929518074,-0.8229644532129448,0.19343857689657112,0.9166628173892757,0.27982421875,0.9194999933242798,0.4929649233818054,SNA,none,1,FRESH
34,34,14.505191464745566,0.6410378873397206,-0.3027591835749306,-0.054049398888150524,-0.9748627530054443,1.428980492196053,2.260002194145587,-0.9010398819270868,1.0719450543115832,1.5611633807613545,-0.008567201022590029,3.805931154463808,0.0204824443499092,-0.8571228820961591,0.20876599991358488,0.9396493562604233,0.27662109375,0.921500027179718,0.4671463072299957,SNA,none,1,FRESH
35,35,14.819228686365179,0.6538336332518568,-0.3397964116322448,-0.05823733340167956,-0.8486931058013386,1.3972486376275328,2.351712694344406,-0.8373185180112361,1.078100622054882,1.6637670626421974,-0.007986751637905166,3.847124680591187,0.019467999247717672,-0.7986773623406828,0.20731118281460223,0.9568813257034811,0.29783203125,0.9196000099182129,0.47883909940719604,SNA,none,1,FRESH
36,36,15.152291413694934,0.5954172350866437,-0.26235450775688846,-0.046670406102947065,-0.955314191948318,1.4383080328817344,2.368738841955025,-0.9093522924969794,1.0970032090418067,1.7534264066731238,-0.008720979291305062,3.8901688765133375,0.02005481290892931,-0.8733032228946194,0.2238571997260013,0.9765131603648514,0.27791015625,0.9230999946594238,0.46291211247444153,SNA,none,1,FRESH
37,37,15.503817596906043,0.6747955639411809,-0.32326938073007383,-0.054424601196083146,-0.9872866973611467,1.454674440984106,1.9155804191743178,-0.9808504804629612,1.111839287993674,1.7088919641836409,-0.009299453604805698,3.9351127306702733,0.019902671129093507,-0.9327130075617596,0.22717089046053274,1.0048112825304438,0.27509765625,0.9233999848365784,0.45632126927375793,SNA,none,1,FRESH
38,38,15.850257847713765,0.6433729336168212,-0.2969326828090985,-0.05298921086443029,-0.9823702430655333,1.4508054536190882,2.5741507420412866,-1.0030638040938467,1.1306958976864234,1.9027057983109845,-0.009609194246961335,3.9790734460972543,0.018710603889194318,-0.9656342284255612,0.25057581395291495,1.0281205327958993,0.2746484375,0.9277999997138977,0.45705023407936096,SNA,none,1,FRESH
39,39,16.192444200853608,0.6391358299599245,-0.2969494768200792,-0.04883231186604968,-1.0212931642711083,1.4841583184883451,2.4003826033557574,-1.04411960698361,1.147677638105217,1.960575696324405,-0.010041260098873968,4.021919316640626,0.0182312442176044,-1.010373468542836,0.26234126402968966,1.053584254034998,0.27529296875,0.9222000241279602,0.43899282813072205,SNA,none,1,FRESH
40,40,16.50762849546239,0.6389917148896477,-0.32380742028086473,-0.05392096639975681,-0.9799510056047722,1.4723659147623525,2.325479953343131,-1.0189344354610146,1.157895347976285,2.0904929314474843,-0.009835098963610225,4.060670142263436,0.017958139702677726,-0.9895278774725236,0.2648287232503867,1.0726411813446308,0.282890625,0.9205999970436096,0.45727238059043884,SNA,none,1,FRESH
21,21,10.132158601257997,0.6435783385028455,-0.30189366824579744,-0.0647106618179255,-0.762138896769452,1.2469696495877813,0.9240699995353533,-0.842419142361493,0.8870690790211332,0.7351668343167874,-0.008115031491117815,3.179828731565179,0.013554641511291265,-0.8177314275448448,0.12533114374244142,0.6645321702801168,0.28484375,0.9103000164031982,0.5496969223022461,SNA,none,1,CYCLE1
22,21,10.275116497061385,0.13026229258370003,0.012695603219687575,0.0025877363597776783,-0.7706619133898787,1.3341804043799745,0.9030009296709988,-0.8658450267389916,0.894644938503401,0.7593870011648288,-0.008371956963768358,3.2020286914350202,0.014078594338498078,-0.8435263579448724,0.13021008790656124,0.673564162095265,0.28703125,0.9377999901771545,0.511692225933075,SNA,none,1,CYCLE1
23,21,10.449932161008,0.105428196859432,0.06938746708718158,0.031005714238825064,-0.8534403749258367,1.423485036339998,1.1746620802940948,-0.8945050491202017,0.9091125579251058,0.865886175246404,-0.008650352113349889,3.2290987796043917,0.013677503569051624,-0.8724456386675224,0.144558189459645,0.6861212047305378,0.28044921875,0.9527999758720398,0.4737667441368103,SNA,none,1,CYCLE1
24,21,10.611631057353698,0.10454974392472965,0.05714915242097043,0.024589237926512145,-0.9910122331477785,1.499424990713509,1.361485423299397,-0.9766429431652596,0.9277797550344496,0.9823616068826135,-0.00943683882088915,3.2538464949338355,0.009106227575648518,-0.9575828920315391,0.16778470255004302,0.6972486920205168,0.2626953125,0.9513999819755554,0.44057801365852356,SNA,none,1,CYCLE1
25,21,10.808351976318678,0.10640227909391903,0.0903186398710589,0.03976172534813533,-1.035869552948328,1.5760721664553912,1.6537607926177267,-1.0152965533558078,0.9412812465623732,1.0340768315605968,-0.009820657406073434,3.2836881593274807,0.008591140955686569,-0.9974155146657182,0.17917278657088595,0.7104127040369528,0.26966796875,0.9460999965667725,0.41169553995132446,SNA,none,1,CYCLE1
26,21,10.97744310037869,0.12224785313569213,0.046843270924318184,0.019804760135679632,-1.0558813119031427,1.6159184848295909,1.7193495898899358,-1.0234036394154806,0.9496155076157484,1.1228501267421378,-0.009882263352714192,3.3092141199137597,0.006561071565374732,-1.0057563624269497,0.18746481704250748,0.7199994699216299,0.2674609375,0.9564999938011169,0.39989137649536133,SNA,none,1,CYCLE1
27,21,11.142462460977233,0.12413942467059311,0.040879935927952735,0.016273251901106112,-1.0508745916447964,1.648489574523072,1.500395530039127,-1.027498942847151,0.9534070535125578,1.0410606456252463,-0.009926332344124697,3.3338477348000026,0.00543610451859422,-1.011395660524325,0.181351556553293,0.7308927362870382,0.2665625,0.9571999907493591,0.39707037806510925,SNA,none,1,CYCLE1
28,21,11.323170597557848,0.15427528520791012,0.026432851372704985,0.009573895516957935,-1.0602812428344737,1.6794704584573306,1.6458282067174679,-1.024749951275873,0.9617070010354464,1.0974065860744997,-0.009814949871012744,3.360657295406386,0.005689647563267499,-0.9997323406554546,0.18403616787720842,0.7435569658651064,0.2725,0.9593999981880188,0.39676403999328613,SNA,none,1,CYCLE1
29,21,11.4833704484762,0.13620816065846095,0.023991690259886837,0.00934695543587512,-1.1190145403402816,1.6928948945740718,1.7394204646208637,-1.0499358504281948,0.9702103262573037,1.134030028603748,-0.010031816586312314,3.3843623852951934,0.0038886827553506007,-1.0237486572420817,0.191566129774016,0.7535256729530064,0.2557421875,0.9609000086784363,0.39131617546081543,SNA,none,1,CYCLE1
30,21,11.689624970919244,0.14388320582525713,0.06237131661779051,0.02266592355521105,-1.115266133109275,1.734212823757404,1.881236713277625,-1.0120916953137575,0.9756270017083998,1.19562844302368,-0.009673893523008728,3.4145193722517435,0.003181734550744295,-0.9877907500306823,0.19086692016631163,0.7644455253510439,0.2610546875,0.9652000069618225,0.386513888835907,SNA,none,1,CYCLE1
31,21,11.88551394688166,0.1461877224389695,0.049701253523447765,0.01844812810890828,-1.0742620746166884,1.7699580562375774,2.132532359742781,-0.999487312897109,0.9877205772181636,1.3444705248107578,-0.009575135350456674,3.442819831651742,0.003287273014138918,-0.9775686404686025,0.2010711940873958,0.7768147648768442,0.27876953125,0.9632999897003174,0.3816334307193756,SNA,none,1,CYCLE1
32,21,12.073809181029306,0.14708506614250386,0.04121016800513961,0.014591072809602052,-1.053727001054062,1.802571455325323,2.2950393020157414,-0.9874839619070167,0.9890406185318869,1.286952522485641,-0.00941581955195334,3.4698813312535104,0.001501303170225583,-0.9630346485204594,0.1905082386516287,0.7881864084475293,0.28484375,0.9578999876976013,0.3698004484176636,SNA,none,1,CYCLE1
33,21,12.262413544463504,0.15727980167436503,0.03132456175983511,0.011197016023502808,-1.1695706445814409,1.8344603064704021,2.3583614132030974,-1.0638837805934391,1.0052752683814867,1.3303215099520584,-0.010073397166956594,3.4967584143769868,-0.0019523717183619737,-1.0338491354125094,0.20743852762011314,0.8022691197587748,0.26619140625,0.9549000263214111,0.3639443814754486,SNA,none,1,CYCLE1
34,21,12.499547870711446,0.16151742461940202,0.0756169016285389,0.02708695603916298,-1.157529969310081,1.8617161671827087,2.5941068296650283,-1.054335753755683,1.0126942704192194,1.356965057133291,-0.010090715663920426,3.530483689246376,-0.0019498122646473348,-1.0356206448923266,0.20901590911264026,0.817519736659061,0.27697265625,0.9643999934196472,0.35413557291030884,SNA,none,1,CYCLE1
35,21,12.725449161196188,0.16403780677460644,0.06186348371013528,0.02044325954846875,-1.240040428541649,1.8911645976440528,2.649177788766272,-1.0879616247511756,1.024714509197417,1.3877276412473214,-0.010328726119230129,3.562000218607808,-0.005128330688457936,-1.0631804335558428,0.21949419411889048,0.8300175147784015,0.2646875,0.9503999948501587,0.34499460458755493,SNA,none,1,CYCLE1
36,21,12.93387085207047,0.17314835597733338,0.03527333489694794,0.011660005756492389,-1.1847068185396652,1.9020381490653298,2.350985165103675,-1.087423394718046,1.0286309543626648,1.3306112523110942,-0.010265624865937613,3.5909215245514416,-0.00417144653853029,-1.0557595950935426,0.21008723610675106,0.8457085507750096,0.26966796875,0.9690999984741211,0.3494599759578705,SNA,none,1,CYCLE1
37,21,13.195185738400214,0.17197941077972864,0.08933547555001727,0.02927236567894167,-1.2014544537252263,1.9431813215167013,2.3497588637322897,-1.1131101060068482,1.0430438765431125,1.4071588460631426,-0.010519884684260574,3.626847558347795,-0.004490648475039052,-1.0821246164608156,0.22085902909871058,0.8637297814356603,0.27328125,0.9681000113487244,0.34466201066970825,SNA,none,1,CYCLE1
38,21,13.413752472777606,0.16044433112222964,0.05812240325515921,0.02023117378238391,-1.260029108567405,1.9627774114986662,2.626721063110352,-1.147225219895995,1.0547902946749186,1.4457304319176365,-0.010802449556552263,3.656865189882843,-0.0056572734488872815,-1.1122365686583233,0.23091797680767537,0.8772957954780327,0.26291015625,0.9643999934196472,0.34203556180000305,SNA,none,1,CYCLE1
39,21,13.654664777884053,0.14080952791901724,0.10010277718742983,0.03583853236433214,-1.1746473195966258,1.9933602449938042,2.892124998464437,-1.1114792308784955,1.0628513678078224,1.5683366206061478,-0.01041350310551443,3.6892956551797647,-0.005662885202327743,-1.072399357040041,0.23253547883384107,0.89324688252783,0.28486328125,0.9624000191688538,0.3389616310596466,SNA,none,1,CYCLE1
40,21,13.884172398609639,0.17720890975410092,0.0522987109714872,0.01712086869884645,-1.2791332542920903,2.0248820144156,2.932664981110585,-1.1725081003307014,1.0741881071974881,1.508933077386247,-0.010945233992596599,3.720357841277887,-0.009224198114243336,-1.130430018518512,0.23882529457628807,0.9107339446404363,0.26927734375,0.9689000248908997,0.33476197719573975,SNA,none,1,CYCLE1
21,21,10.132158601257997,0.6435783385028455,-0.30189366824579744,-0.0647106618179255,-0.762138896769452,1.2469696495877813,0.9240699995353533,-0.842419142361493,0.8870690790211332,0.7351668343167874,-0.008115031491117815,3.179828731565179,0.013554641511291265,-0.8177314275448448,0.12533114374244142,0.6645321702801168,0.28484375,0.9103000164031982,0.5496969223022461,SNA,none,1,CYCLE2
22,22,10.475355377638794,0.5889007077167616,-0.24570393133596632,-0.05454467897477496,-0.7122139081349288,1.2342400111339358,1.0028339795322812,-0.8590175854617832,0.9032507631380295,0.7763421451027176,-0.008168865926807076,3.233184798975046,0.014261996352579444,-0.822538754497825,0.12820902760693953,0.6856970858811703,0.28666015625,0.9205999970436096,0.5370184779167175,SNA,none,1,CYCLE2
23,21,10.689912606090502,0.16164177491780038,0.05291545353390788,0.014966247677824356,-0.8573889320822654,1.3732582340454982,1.0911382515448955,-0.893916924451548,0.9175402509864936,0.8652538442772014,-0.008505776639925414,3.266014263556355,0.014498459785245358,-0.8568146873063306,0.13996115946705412,0.699736184792688,0.2726171875,0.9434999823570251,0.4928499758243561,SNA,none,1,CYCLE2
24,22,10.919852757260367,0.16677094217528063,0.06316920899458472,0.019510828764777645,-0.7955366380353319,1.3698816723623337,1.5160040837939406,-0.9152519823838279,0.937369507748108,1.0715586095356064,-0.008700923861820021,3.300963011409997,0.01218001751578413,-0.8791235839755747,0.1603700789651478,0.7159548817729156,0.28736328125,0.9423999786376953,0.495010644197464,SNA,none,1,CYCLE2
25,21,11.11814538531271,0.14375589206800118,0.05453673598434162,0.018853400188750532,-0.9849027803627292,1.4728979140063678,1.4135569444122262,-0.9882537578609967,0.9540772956453604,1.1436174624160265,-0.009468368934513716,3.33068827260101,0.009749743356369436,-0.960169252097948,0.1794397681121638,0.7285441476139752,0.26150390625,0.9458000063896179,0.4488362669944763,SNA,none,1,CYCLE2
26,22,11.353689892555622,0.16350940205715994,0.07203510518575236,0.025518685245194846,-0.9012352822179801,1.4739439344027616,1.6658710045360774,-1.0300100216994752,0.9658096931096279,1.1679003780267607,-0.009841623389054999,3.365726414848686,0.008782342175036319,-0.9993720228663159,0.187819578157168,0.744650562424669,0.27458984375,0.9506999850273132,0.44834476709365845,SNA,none,1,CYCLE2
27,21,11.543340418861012,0.16026475698206258,0.029385769323327936,0.009461951412450098,-1.0177982323086525,1.5318058545764595,1.3633652223604649,-1.0270742990838582,0.9720749122122622,1.1926925505469792,-0.00980425024301938,3.3936738980739016,0.005826789581624326,-0.9984991521578321,0.18942231240961369,0.755310377923879,0.2584375,0.9484999775886536,0.4327881336212158,SNA,none,1,CYCLE2
28,22,11.77371764643136,0.1834374199060877,0.04693980766425868,0.014839614272321278,-0.8541732670658265,1.5452173416929342,2.111185017228967,-1.0233053822726679,0.9917999554656375,1.465219942959895,-0.00975950017439924,3.427205312488535,0.006398109347210266,-0.9933437332825948,0.2072986146387648,0.770561225672811,0.291484375,0.9473000168800354,0.42608121037483215,SNA,none,1,CYCLE2
29,21,11.99154171251965,0.16355332303228798,0.054270743056001984,0.017273340143211822,-1.080113485507084,1.585552738240998,1.741434558815386,-1.0281571993585685,1.0009660193072947,1.5049972093184827,-0.009786001006362123,3.4586189230362616,0.005886703237192706,-0.9965698266311346,0.2107679941127414,0.7861101219799038,0.25091796875,0.9467999935150146,0.4215860664844513,SNA,none,1,CYCLE2
30,22,12.237508132570271,0.18023045053182066,0.06573596951880152,0.021320983531793382,-0.9606799447196188,1.6121325659206434,2.4810672886639598,-1.0829297665393454,1.0172830665733386,1.5934559571804974,-0.010230977589089342,3.4939305468385777,0.0028804324439261108,-1.0451585248841362,0.22551691880497216,0.8026001967996126,0.2805078125,0.9513999819755554,0.4092749059200287,SNA,none,1,CYCLE2
31,21,12.500216658265716,0.17999277966629224,0.08271574602915081,0.026844923983849273,-1.0707782824780083,1.6522214074055408,1.8274076460519206,-1.098862470574068,1.02899404531255,1.640796667965628,-0.010376147039442491,3.531178839631889,0.0022144846757873892,-1.0606953134941364,0.23303049051227911,0.8194710753401634,0.258125,0.9537000060081482,0.4000665545463562,SNA,none,1,CYCLE2
32,22,12.75053940693153,0.1773496414462159,0.07297310721959895,0.023972483016090215,-0.9614507379782006,1.6658170145905273,2.4732999815452423,-1.1086133971761156,1.037337277142032,1.611255835377244,-0.010395072620618659,3.566299423769311,0.0006131261520204135,-1.0642353671416083,0.2297492075833968,0.8379436085307796,0.279375,0.958899974822998,0.3857189118862152,SNA,none,1,CYCLE2
33,21,13.002998616795699,0.19710751862664602,0.05535169123752356,0.016853586819924767,-1.1182216390900672,1.702713084269359,2.1946166642528318,-1.1159300499590545,1.0501096351347732,1.68599467604069,-0.010404746570129193,3.6013587612111415,-0.0016558910789899529,-1.0674953625924395,0.23686415375378517,0.8550511072311221,0.265859375,0.9505000114440918,0.38320392370224,SNA,none,1,CYCLE2
34,22,13.275408240613704,0.19535576938334834,0.07705385443465658,0.023339057211032462,-1.0833615995288588,1.722252876820149,2.3533845643476976,-1.1871934596837337,1.0630677701772213,1.605073576953862,-0.011055190227507575,3.63884968721809,-0.0033532544726040214,-1.1358227509805827,0.24343644907699435,0.8761366585540767,0.269375,0.9559000134468079,0.382055401802063,SNA,none,1,CYCLE2
35,21,13.507016263717404,0.19068973851809787,0.04091828458560268,0.011385615763860418,-1.1240121171401112,1.749637771688489,2.4571348836603395,-1.1599118425206953,1.0730065138493226,1.7491636734150589,-0.010797610045161301,3.6703544372715684,-0.0070225596148520706,-1.1131061058669676,0.2508776484657593,0.8910119753873471,0.27033203125,0.9567999839782715,0.3810789883136749,SNA,none,1,CYCLE2
36,22,13.753495515793624,0.18458064698088614,0.06189860509533392,0.019745429161216774,-1.0958770493865386,1.7632056022488356,2.534353805369537,-1.1691647367110787,1.0899894566644843,1.9596740202863319,-0.010905573709654502,3.7035293367780957,-0.0063238337263464926,-1.1234669415286151,0.26985585960093345,0.9082490918210175,0.26681640625,0.9628999829292297,0.3675912022590637,SNA,none,1,CYCLE2
37,21,14.044143892682005,0.1966707488550587,0.09397762803332156,0.027364576049205645,-1.1997376863072924,1.8128416084753454,2.613771312270523,-1.232808264924928,1.1029091136179099,1.8830791051725435,-0.011524566017760663,3.7423776953872983,-0.00787392812082544,-1.1884252535184,0.2772648962561557,0.9271156343385947,0.26146484375,0.9585000276565552,0.37474939227104187,SNA,none,1,CYCLE2
38,22,14.31995877056182,0.19952719781814365,0.07628768006167136,0.02118310130133517,-1.0944640682020899,1.8149926798979379,2.7322766835450296,-1.2115438546955786,1.1138921589995447,2.0256700745056992,-0.011248295782499267,3.7788944431382157,-0.009814484148519114,-1.1620652911662164,0.2783437725253685,0.9454981383305758,0.27884765625,0.9642999768257141,0.35387033224105835,SNA,none,1,CYCLE2
39,21,14.550200230734355,0.17982430760039797,0.050417152572136775,0.015130817287681756,-1.125152163345537,1.8303433508785265,2.5948042555407564,-1.194365539609464,1.1136731873792567,1.965498718779768,-0.011085729693036592,3.8089480253650483,-0.009337579999119043,-1.1449354725310048,0.27033603510628806,0.9572249297605143,0.274921875,0.9606999754905701,0.369488924741745,SNA,none,1,CYCLE2
40,22,14.83021566323904,0.18539687383831174,0.09461855866637305,0.029342654713827153,-1.1126526760126025,1.8520046256331852,2.667460003830389,-1.2214278020084932,1.1270534395742369,2.0004038576186858,-0.011267507687717275,3.845566078297386,-0.011145412532205228,-1.1653642450819337,0.2780903675664372,0.978609444849532,0.2715234375,0.9623000025749207,0.35157260298728943,SNA,none,1,CYCLE2
21,21,10.132158601257997,0.6435783385028455,-0.30189366824579744,-0.0647106618179255,-0.762138896769452,1.2469696495877813,0.9240699995353533,-0.842419142361493,0.8870690790211332,0.7351668343167874,-0.008115031491117815,3.179828731565179,0.013554641511291265,-0.8177314275448448,0.12533114374244142,0.6645321702801168,0.28484375,0.9103000164031982,0.5496969223022461,SNA,none,1,CYCLE5
22,22,10.475355377638794,0.5889007077167616,-0.24570393133596632,-0.05454467897477496,-0.7122139081349288,1.2342400111339358,1.0028339795322812,-0.8590175854617832,0.9032507631380295,0.7763421451027176,-0.008168865926807076,3.233184798975046,0.014261996352579444,-0.822538754497825,0.12820902760693953,0.6856970858811703,0.28666015625,0.9205999970436096,0.5370184779167175,SNA,none,1,CYCLE5
23,23,10.809613691409814,0.5937544646712509,-0.2594961509002294,-0.0567555975874715,-0.7607700295410055,1.264029256023024,1.378725775053097,-0.8397807511675197,0.9259803668885334,1.0010838347068272,-0.007985969056234965,3.2841307498490573,0.016019820105284452,-0.8020453755292257,0.143073060319882,0.7096616297760496,0.28560546875,0.9221000075340271,0.5387987494468689,SNA,none,1,CYCLE5
24,24,11.178314700456506,0.6105610268934519,-0.24186001784676064,-0.05129099044298174,-0.9118860578977057,1.313908795897082,1.4805605472217116,-0.8424758252023534,0.9446782201251075,1.079518849788752,-0.007973217329564752,3.340031963318669,0.016721519039128906,-0.800037417617956,0.1487013456753165,0.7358002277173026,0.27544921875,0.9222000241279602,0.5271507501602173,SNA,none,1,CYCLE5
25,25,11.537591136575811,0.6396352711893111,-0.2803588350700069,-0.05670601405096975,-0.7743301210122325,1.3046933289693907,1.4232896787289442,-0.8467031370220849,0.9536855779643223,1.0545599056286665,-0.00795322543613622,3.393703445935662,0.018626528452150525,-0.7960844823873475,0.14819210203036548,0.7568232528390303,0.29533203125,0.9332000017166138,0.5083000659942627,SNA,none,1,CYCLE5
26,21,11.797819206899623,0.25612057825901224,0.004107492064800737,-0.004550421565644704,-0.9434986428943328,1.4317620519303975,1.331189799473307,-0.8876193077995412,0.9654030127439155,1.0480576873379637,-0.008371027683111312,3.4316261144189695,0.01569743448169902,-0.8418123243245678,0.15534814360841026,0.7731652851252164,0.2614453125,0.9193999767303467,0.4596961736679077,SNA,none,1,CYCLE5
27,22,12.077303621495858,0.24699853579135134,0.03248587880488275,0.004640830697225365,-0.7125331399177479,1.401779073450204,1.565753411166419,-0.9110481899193137,0.9834207055915848,1.1951575145546756,-0.008501109702933772,3.471929175248315,0.0149045494152233,-0.8559305268628798,0.1662927307543485,0.7920998162551521,0.308515625,0.9445000290870667,0.4803503155708313,SNA,none,1,CYCLE5
28,23,12.322286319936568,0.23933996288351977,0.0056427355571903705,-0.0030619116102678025,-0.845908416311337,1.3968425337984924,1.958320465100893,-0.9534042778349588,1.0012152284541955,1.3379620603654143,-0.008853048695011391,3.5067475546015645,0.01241712692193687,-0.8944698096098207,0.1811216684256977,0.8079006965559394,0.2822265625,0.9369999766349792,0.4822545051574707,SNA,none,1,CYCLE5
29,24,12.596346899020812,0.26496662535265153,0.009093953731591654,-0.0020428357873523493,-1.013180568779875,1.4562613729856202,1.8742023054606154,-0.9696850986028828,1.012928453902685,1.3852163857863657,-0.008959462964955008,3.5458330190731795,0.012493111559888349,-0.9052946699346681,0.18570737236939108,0.8245353181791879,0.2526953125,0.9369999766349792,0.4636923670768738,SNA,none,1,CYCLE5
30,25,12.893821732921985,0.2611189587553961,0.03635587514577897,0.005667411665799892,-0.83600509081927,1.4393864393038738,1.5973208443028366,-0.9587044446516958,1.0181732915001567,1.3691399907702837,-0.008799669985040708,3.587460315502401,0.011895162428263575,-0.8895237758546412,0.18194699862510497,0.8402659770230454,0.28287109375,0.9362000226974487,0.4550376832485199,SNA,none,1,CYCLE5
31,21,13.14981283099911,0.21429979513170294,0.041691302945421053,0.009105121155721317,-0.9787286899671812,1.5454929373535184,1.7227524915244499,-0.9481868670506537,1.0263685802637605,1.3926161215416906,-0.008803598364415334,3.622789646870747,0.012575159505940974,-0.8892461933642231,0.18375572284907207,0.8577058063426521,0.2668359375,0.9467999935150146,0.4351294934749603,SNA,none,1,CYCLE5
32,22,13.428631172511295,0.21012562901723952,0.06869271249494681,0.01624598521361835,-0.885391701021021,1.525504953510189,2.0912474895348483,-1.0153327012882967,1.0462206383669497,1.5005234127914338,-0.00932362212815571,3.6608461737103735,0.011713164958637208,-0.9433782843798733,0.20050679165562882,0.8775203200287426,0.284375,0.9506999850273132,0.4342225193977356,SNA,none,1,CYCLE5
33,23,13.702428976282809,0.21198784922355948,0.06180995454795272,0.014129575600963902,-0.9204363178980287,1.5242977709591305,2.549239685080147,-1.0174377672587749,1.0641882318054567,1.7034204968212752,-0.009329864385013747,3.697684491028816,0.01020505653519649,-0.945525835936866,0.21574147591906429,0.8970990374411406,0.281015625,0.9441999793052673,0.4463607370853424,SNA,none,1,CYCLE5
