task,unit,pos0,e_0_0,eS_0_0,n_0_0,e_0_1,eS_0_1,n_0_1,e_0_2,eS_0_2,n_0_2,e_1_0,eS_1_0,n_1_0,e_1_1,eS_1_1,n_1_1,e_1_2,eS_1_2,n_1_2
21,0,0.4296875,-0.3582047014278942,-31.775194703755364,190.0,0.15217426537708434,19.35159527494764,734.0,-0.250589745054699,-40.35703638151322,5214.0,0.27647198285194463,36.46366228099943,130.0,-0.3490040558529657,-37.01960610621858,546.0,0.5321859152903876,59.73701398543654,3186.0
21,1,0.0078125,0.07668290354467899,9.159961774891105,318.0,0.058668229807196326,5.440209778070627,1134.0,0.028281155987390227,10.282214119179862,6052.0,-0.009921742836013436,-0.9206768728792387,2.0,-0.06393770535973431,-4.250346943016334,146.0,-0.06089561922845199,-12.01787919443683,2348.0
21,2,0.0,-0.2596211352199589,-34.39478218834694,320.0,0.10244434028904692,16.6910794129136,1280.0,-0.28952169300307673,-19.00611019399935,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,3,0.634765625,-0.19320534756161578,-16.666776291302305,78.0,-0.0740827865670326,-3.760179695952086,457.0,0.05561305122734783,8.85424433251383,3874.0,0.15912265836595907,7.217031152102431,242.0,0.14274451402615207,13.8076707534089,823.0,-0.21251196809697026,-9.40887643859031,4526.0
21,4,0.3515625,0.445687755200197,41.8466473578277,205.0,0.010539583404352015,-7.859540325811619,402.0,0.056982490706049105,4.6895670440023975,1584.0,-0.19848400738555938,-18.051481980699613,115.0,-0.11455070598952943,-3.9438329897229742,878.0,0.14824853421275586,-4.2930145062072835,6816.0
21,5,0.0,0.07212400137302666,-3.3185552085254684,320.0,0.0300320439327173,-0.6621972687915292,1280.0,-0.22285875976081426,-22.239003949318082,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,6,0.01171875,-0.17230432115354688,-2.8219867163900405,283.0,-0.074060885606972,-2.983594058050013,1082.0,-0.32803219316602616,-27.91911158889272,7242.0,-0.007347444538027048,3.1047716408153962,37.0,0.019652630337077426,0.8062844001964141,198.0,0.35910443023067273,23.409942802581828,1158.0
21,7,0.93359375,-0.11988707555428846,-12.422613160780578,56.0,-0.1326964432028035,-20.866370010820546,294.0,0.1285929331488589,10.131873993631054,2698.0,0.08222916841984329,-11.880148442673736,264.0,0.2112575229544973,33.170534469074084,986.0,-0.08091920222780935,-13.80848944001993,5702.0
21,8,0.001953125,-0.06738996113745088,-0.2653383458298961,319.0,-0.12221966931588213,-9.67376328486248,1259.0,-0.038228856862376315,-19.20956720853451,7515.0,-0.0009747060830704868,-0.0907623381573182,1.0,-0.02354395649081198,-2.904183109744925,21.0,-0.10100789231695728,-15.605735526005894,885.0
21,9,0.302734375,-0.18897455769911176,-22.370478249055818,250.0,-0.16618340775110596,-17.480689741071487,990.0,0.19001117588254246,1.9553672581081405,6426.0,0.04008081552092335,6.622000316651935,70.0,0.12201803532332178,13.139024754981842,290.0,-0.21034580299810202,-14.290198877337904,1974.0
21,10,0.0,-0.09081259990489343,-25.74888933680295,320.0,-0.08410737738336138,-0.08872453234893651,1280.0,0.12551729750183593,19.21003632817829,7381.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2785570115622704,-23.995820972748145,1019.0
21,11,0.259765625,0.1384395422974194,9.572509001131024,226.0,0.06027365682052732,4.921073722495566,776.0,0.09939801927884517,14.305668009861977,4535.0,-0.06807079835562035,-7.436293060442064,94.0,-0.015549954373157426,-3.7876565886703837,504.0,0.00022506227206298135,-14.065772178355033,3865.0
21,12,0.0,-0.2688307145726867,-17.88475806675067,320.0,0.09679456530223263,7.254200440672287,1276.0,-0.14072849201941118,-13.743728683436073,8400.0,0.0,0.0,0.0,0.01969267495587701,1.1435638139953028,4.0,0.0,0.0,0.0
21,13,0.0,-0.058400605426868424,-0.8604645145107952,320.0,-0.16917396164815202,-19.459194494079636,1277.0,-0.11013975315914343,-39.35753528496574,8389.0,0.0,0.0,0.0,0.05658827628940344,2.9968634816720927,3.0,-0.0016537459532628418,-0.14522058667422905,11.0
21,14,0.08984375,-0.13915863900115255,-2.4244845509029975,299.0,-0.011310772734782981,0.0998731213368762,1256.0,-0.13059527492220324,-7.492469349471044,8103.0,0.1265528880758211,12.410518709775014,21.0,-0.049163309173309244,-2.7954394417929063,24.0,-0.07305697517699627,-3.568199044160847,297.0
21,15,0.16796875,0.007169298975313154,-4.3731082480735095,237.0,0.13751479247414977,17.137553233239938,921.0,0.06668981152958064,14.903786934587549,5017.0,-0.041510370103083005,-4.614439457426395,83.0,-0.08543271611932823,-9.082900025607502,359.0,-0.23136321660788095,-14.677450535394087,3383.0
21,16,0.001953125,0.13575473030618923,20.641470117533952,320.0,-0.08258826062053082,-17.66524257627476,1280.0,-0.03046491559863007,-12.007884781711788,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,17,0.0078125,-0.17007317167735891,-2.249903999496179,315.0,0.06114510597749501,4.03172689895923,1191.0,0.4147261374748492,6.4055796912484055,7290.0,0.007159937347751111,0.4226219314501084,5.0,-0.01677274283429142,-1.3140781320526456,89.0,-0.25338925884197394,-25.159339592953675,1110.0
21,18,0.439453125,-0.06806886442063842,-1.777908736080411,139.0,0.19163613579360117,21.122324336068495,393.0,0.21662329294441474,20.873780451478595,2614.0,-0.22087798368170297,-19.040914929323268,181.0,0.10716190359948996,2.037833762344799,887.0,-0.02622340811617252,-13.407816996332413,5786.0
21,19,0.04296875,0.1650182434823364,14.813519799951438,315.0,-0.10898512893336587,-11.48025757566193,1280.0,-0.2366896525247687,-27.881571637132744,8393.0,0.03430203010793775,3.2807392597398977,5.0,0.0,0.0,0.0,0.014998093014582992,1.3583452049641584,7.0
21,20,0.1875,-0.05338302666132222,-16.265525985793122,295.0,0.07760652278886937,5.53057082391445,1277.0,-0.261392899983653,-20.15560048159383,8395.0,0.06791810154390987,7.307712748518441,25.0,0.0006868376513011754,0.08990136431510998,3.0,-0.003240538928366732,-0.19135370126988613,5.0
21,21,0.123046875,-0.04607589884290064,0.008716145628774541,308.0,-0.15365441018585102,-14.370591618815105,1256.0,-0.23663307984940163,-27.576427748475393,8183.0,0.09007362514967099,6.849323653670637,12.0,0.05052340079419082,2.805367860212404,24.0,0.008625165056400874,2.1595500661209344,217.0
21,22,0.73046875,-0.11603259405819699,-12.143965880720017,22.0,-0.01012225479234985,0.060352126646007864,217.0,0.05792922545977497,13.780184919112997,3076.0,-0.1646206577497651,-12.222486515232548,298.0,0.10165773687367619,13.61621088136916,1063.0,-0.007799308829535612,-3.078299835433663,5324.0
21,23,0.181640625,-0.24138900895195547,-30.724977705251565,238.0,0.24260625143261905,33.72866235855761,656.0,0.004920195510926817,4.463785093477098,4797.0,-0.08008887185405911,-12.509443077183684,82.0,-0.10067623584984631,-11.981274911692472,624.0,-0.22029269067308732,17.86551067232125,3603.0
21,24,0.029296875,-0.19999133336477826,-15.983984572807554,315.0,-0.03607596065793928,1.1114127875288604,1280.0,-0.3427861703193906,-26.462522506528288,8398.0,0.11221664026379585,10.287053708910829,5.0,0.0,0.0,0.0,0.012991153402253985,1.091351758952377,2.0
21,25,0.14453125,-0.24371243478526594,-9.210783334542338,217.0,-0.06571227467350127,5.244199188974029,936.0,-0.16623781926117753,-1.1327111860511354,5984.0,0.021669908703188412,4.330026357901849,103.0,0.09226029507522071,1.2134666627327986,344.0,0.18879435873184747,7.467732974486024,2416.0
21,26,0.53515625,-0.05853091526660137,-6.283633017693779,103.0,0.1351788218898946,9.82141753667834,603.0,0.07184657109465675,11.141180213481263,5396.0,0.13084943122521508,2.6396022910814945,217.0,-0.11249931687572712,-3.265075131984053,677.0,-0.19216137921403553,-5.757847922965994,3004.0
21,27,0.025390625,-0.1926888033412979,-9.4152381044378,309.0,0.010662268654982654,-0.07424201785086548,1265.0,0.39923423594196294,26.945593381345713,7950.0,0.059529491467401385,4.701798852831534,11.0,0.023323348566918867,0.6828643437541262,15.0,-0.39027266337560196,-27.48547145131085,450.0
21,28,0.01953125,-0.08225644664344145,0.061937261608165706,270.0,0.053830448052238467,-0.7915614833261364,780.0,0.24339515181671612,3.49565194620528,4848.0,-0.05227149244456086,-3.9175135514075343,50.0,-0.22325922896686734,-16.649169263663943,500.0,-0.10221231486567928,-11.388627298668537,3552.0
21,29,0.154296875,0.1307768565884544,11.047694518360489,295.0,0.12758657658911332,17.100201060852548,717.0,0.26765953527558217,55.6650304911375,4280.0,-0.11934854126593564,-10.318584166248788,25.0,-0.18040367684225744,-19.231730743662467,563.0,-0.28051531670478,-23.865372119783697,4120.0
21,30,0.015625,-0.16941645280439843,-20.209211454686788,312.0,-0.06945945795074593,-0.9829576437134887,1278.0,-0.22190738049170702,-16.28372531366847,8397.0,0.0036082467195228674,0.19370182427033508,8.0,-0.00024211819254560396,-0.012300930952018264,2.0,-0.0013148714515409665,-0.059214300775034076,3.0
21,31,0.0078125,-0.18385229019804683,7.812315525876471,316.0,-0.08210776874773273,-9.513232749028912,1279.0,-0.013835358404292286,-14.236392520266197,8400.0,0.04173113531942363,4.21642510956185,4.0,0.014346879906952381,0.6546115678245067,1.0,0.0,0.0,0.0
21,32,0.560546875,-0.269948494651544,-33.56799727167811,124.0,-0.1753959120652837,-12.606130231660574,833.0,-0.3809655212631653,-18.893724521730498,6835.0,-0.004720434533737716,-1.0464691847063037,196.0,0.2238366114514747,30.419686352444756,447.0,0.09164359927538612,1.4313204375688164,1565.0
21,33,0.091796875,-0.1299700702611517,5.628818207284514,257.0,-0.07961583173300824,-10.031667171454584,806.0,0.0015442039638386973,-13.316866889612324,6464.0,0.08894181507639587,10.438749579564279,63.0,-0.13391249067331046,-9.331125876712562,474.0,0.030974517353603126,2.923060997339101,1936.0
21,34,0.025390625,0.1154302391296369,4.14061149904958,318.0,-0.14999462943163167,-4.837522027925425,1267.0,-0.09419029189360728,9.247281931220714,7175.0,0.0006645612302236259,0.033758228121473256,2.0,-0.012471207905036863,-0.4940963470018357,13.0,-0.14518932681647456,-13.72221699100523,1225.0
21,35,0.001953125,-0.23138105386715324,-11.020881839732748,317.0,-0.16314495832986609,-17.509184566823702,1247.0,-0.16986572568818037,3.0564570999780343,7505.0,0.0022525470121763647,0.06951693135550152,3.0,0.04435127393253424,3.589133862590534,33.0,0.04680380916030913,7.037238483122106,895.0
21,36,0.005859375,-0.3663450026215287,-37.10904305174126,319.0,-0.025131477332692498,-0.73960436593894,1277.0,-0.09655027686445194,-7.490568501102334,8392.0,0.002621640916913748,0.13650010478377253,1.0,0.007532197420914599,0.4338089283836751,3.0,0.02136577664714423,1.9988251458490824,8.0
21,37,0.015625,-0.18250582498512813,-25.475278554749373,316.0,-0.14020249185617217,-6.355115152262483,1247.0,-0.007535698693681092,12.032560093033428,7387.0,0.014563989883754402,1.2050444195298158,4.0,-0.029101447533321334,-2.5621756119197445,33.0,-0.273797490804796,-13.78360879181228,1013.0
21,38,0.443359375,0.09210511679884803,12.341803844423449,126.0,0.25620636404966035,22.123181651578633,256.0,0.30621785171339155,7.991777904434319,2596.0,-0.17229098907409934,-22.425021075625466,194.0,-0.25644115799529743,-15.577185226300116,1024.0,-0.26836159559500883,-6.835046907419317,5804.0
21,39,0.982421875,-0.00842334926710464,-2.6050156700799993,21.0,0.07109367089287844,6.7798124359995375,60.0,0.0638997188214887,3.8547630611533936,350.0,-0.03756011396762915,-6.911390441279263,299.0,0.025534909941130834,-4.624058067697682,1220.0,0.14429064896052413,-6.734190760546686,8050.0
21,40,1.0,-0.0043114793952554464,-0.35124692237607386,2.0,0.032573798604062176,1.0936468919316136,86.0,-0.2519328245615515,-23.593339611492567,1740.0,0.020681423473433824,-8.90680641622634,318.0,0.046481206029440614,11.382616410175252,1194.0,0.2682289421891497,24.77962403579546,6660.0
21,41,0.00390625,-0.05614618836261798,-13.360446286479599,319.0,0.000538957391327699,3.3199887531771446,1279.0,-0.34998907278921054,-22.475752662317753,8397.0,0.01148760411888361,1.0674011575367544,1.0,-0.0007847216329537332,-0.055410579809174174,1.0,0.0016047688768594526,0.11323745836182629,3.0
21,42,0.708984375,-0.27272789494600147,-32.017931281789075,203.0,-0.07762785757834223,4.7460105087018265,953.0,0.3333694010868218,38.29977345634733,5143.0,0.28793008745560655,32.39284676517903,117.0,-0.06681547497839802,-10.441665766297312,327.0,-0.3811995354711136,-38.301824920132866,3257.0
21,43,0.0,0.18407033100083936,4.758929275406809,320.0,0.011706169825302482,-5.5328673284092,1280.0,-0.18030618250551578,-28.34208165021295,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,44,0.0546875,-0.1117084558973147,-9.950305574916813,294.0,0.09889498175672529,12.891199308306229,1206.0,-0.27771213047039056,-11.656724957547402,8130.0,-0.0024472777658957057,2.41762871066708,26.0,0.0032268941998552236,0.6257608808492151,74.0,0.008878929420519599,0.8842831285162528,270.0
21,45,0.033203125,-0.17367579687379475,7.399371417719049,289.0,-0.3127082235681655,-29.94629265344946,1093.0,-0.008656860635866792,-15.06897621773424,6961.0,-0.03207927582116099,-2.02924244496233,31.0,0.08329507482812915,10.388368480761274,187.0,0.15219614591586605,7.2163152167260405,1439.0
21,46,0.0390625,-0.14183286744037105,-1.984302888578644,292.0,-0.08139888814125129,-6.516208036346907,1202.0,-0.06955647455878444,-5.6919751897349355,7662.0,0.06668810654082336,6.770414551383631,28.0,0.0076739968972106,0.18739229442127608,78.0,-0.030641452993464213,-2.9060108161868454,738.0
21,47,0.119140625,-0.34407654490860295,-26.110708763557824,301.0,0.09482940210068591,11.176251014523853,1274.0,-0.062431772123320295,-28.77813264918777,8386.0,0.06442475273797754,6.6569595595174675,19.0,0.0031302263087127358,0.6266331027568371,6.0,0.03494446389959194,1.985982149721167,14.0
21,48,0.08203125,-0.19250773447856773,-14.438776470896117,310.0,-0.2352905481045795,-11.514423121752195,1191.0,0.2648972078259053,1.69679962129804,7969.0,-0.006665143882855773,0.5510049671798934,10.0,0.046516710848663934,5.525244932139564,89.0,-0.28993199477795883,-10.637885503388832,431.0
21,49,0.001953125,0.0940736247375753,3.885465697999554,320.0,-0.1804580029303029,-20.275643457961092,1279.0,-0.08716168537890145,-16.83039078601319,8400.0,0.0,0.0,0.0,0.00226566637866199,0.1073303934550922,1.0,0.0,0.0,0.0
