act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
LR,l2wt,0,0.001,5,1,0.9405520833,1,1,0,0,-0.3054711521,0.6988811493,-0.9711981416,0.3647499681,54.06984061,0,0,0.4133177102,0.2151857913,0.2282357067,0.9819999933,23.92023925,1.046563625,0.684941709,8.927711487,0.1409163409,0.1096815712,1.044915001,1.482307427,1.67937939,1.818343418,0.003450833176,-0.02922962885,0,0.48,nan,nan,nan,0.4526770429,0.6023335065,0.7104038022,0.7606781768,1.061926573,0.02700887222,0.1031043716,0,0,nan,nan,nan,0.1409163409,0.809620965
LR,l2wt,0,0.001,5,2,0.9262020833,1,1,0,0,-0.504568696,0.6978133321,-1.21839869,0.2792499661,53.79242927,0,0,0.3020933867,0.2033897638,0.1352797747,0.9610000849,32.7733788,1.02400744,0.7226238251,13.95460033,0.1319461194,0.1303786122,1.039597953,1.538679894,1.771791613,1.816497635,0.004516988413,-0.06130731851,0.49,0.4,nan,nan,nan,0.3824236533,0.6151528841,0.7549444491,0.8912057121,1.049561735,0.03401451928,0.1089471914,0.47,0,nan,nan,nan,0.1319461194,1.981347756
LR,l2wt,0,0.001,5,3,0.9352,0.9741666913,0.9741666913,0,0,-0.7870363593,0.7175304294,-1.956171274,0.1937499791,60.69810914,0,0,-0.008811084554,0.2503893971,-0.5317040086,0.5447499752,48.99857155,1.01841104,0.8137798905,17.05694199,0.1508186907,0.3420592071,0.9996331583,1.609799612,1.757437255,1.748677785,0.006479170179,-0.1133672595,0.59,0.43,nan,nan,nan,0.2931104338,0.6035042313,0.8050315784,0.9029311329,1.024152365,0.04941652259,0.08724245057,0.49,0,nan,nan,nan,0.1508186907,2.951847036
LR,l2wt,0,0.001,5,4,0.9329770833,1,1,0,0,-0.6010014415,0.5869896412,-2.120392323,0.2529999912,49.48665519,0,0,0.2480492592,0.189459756,-0.1373770088,0.9219999909,32.36622829,0.7425693274,0.8355693817,19.30827332,0.1124202476,0.09102112541,0.7491928064,1.416717766,1.682106429,1.287734765,0.004450246565,-0.1454923078,0.45,0.34,nan,nan,nan,0.1316623854,0.3937848492,0.8338528874,0.9945273247,0.6695244872,0.06302212821,0.03735735081,0.35,0,nan,nan,nan,0.1124202476,3.834468376
LR,l2wt,0,0.001,5,5,0.9326770833,1,1,0,0,-0.5388679504,0.5948427916,-1.508461118,0.2184999883,48.98326696,0,0,0.1665308923,0.196999386,-0.2720936537,0.7915000319,36.82725807,0.6527135372,0.8814835548,21.11149406,0.1085287096,0.04759532069,0.6383731612,1.488544389,1.878331422,1.110423007,0.003449528352,-0.2003485337,0.35,0.28,nan,nan,nan,0.0677226682,0.3488975144,0.8496342899,0.9519695723,0.6098299172,0.06519032061,-0.02200449258,0.34,0,nan,nan,nan,0.1085287096,4.550975775
LR,l2wt,0,0.001,5,6,0.9327270833,1,1,0,0,-0.5620248318,0.5944274068,-2.073143959,0.2379999757,49.28890647,0,0,0.1724545807,0.2060881555,-0.4293343723,0.7682500482,34.38449978,0.5628529191,0.9215628505,22.69348907,0.1174159256,0.09870602109,0.6523645021,1.499318068,1.824018168,1.130036768,0.003978538606,-0.2296097502,0.48,0.34,nan,nan,nan,0.05835665364,0.2760059106,0.87748196,1.131437247,0.4931812325,0.0696914158,-0.06614458188,0.33,0,nan,nan,nan,0.1174159256,5.31764066
LR,l2wt,0,0.001,5,7,0.931525,0.7658333182,0.7658333182,0,0,-0.9014358521,0.7230066061,-3.228345871,0.1539999843,51.71125067,0,0,-0.6282430291,0.2959491611,-1.388681054,0.1210000068,31.90856332,0.8125724196,0.9700936079,24.32730293,0.1238176485,0.3496014481,0.7992704362,1.525730894,1.756065524,1.377139868,0.00703871533,-0.24978102,0.53,0.33,nan,nan,nan,0.1914528779,0.2887250938,0.8693103252,1.077301881,0.496994405,0.06969088169,-0.1444252357,0.29,0,nan,nan,nan,0.1238176485,5.999697404
LR,l2wt,0,0.001,5,8,0.93168125,1,1,0,0,-0.6641376615,0.7018661499,-1.81302166,0.2237499803,61.68449414,0,0,-0.2237870842,0.2387332171,-0.5714039803,0.2447499633,38.48292792,0.9826399088,0.9850392342,25.62614632,0.1387591237,0.2801663083,0.969080467,1.590186054,2.094882678,1.715015335,0.004820975975,-0.2554567754,0.57,0.42,nan,nan,nan,0.1643654306,0.3014805244,0.947242219,1.138553526,0.4936437319,0.07453417066,-0.197977297,0.33,0,nan,nan,nan,0.1387591237,6.75303451
LR,l2wt,0,0.001,5,9,0.9313208333,1,1,0,0,-0.5972800255,0.659378469,-1.602218628,0.2245000005,58.29829314,0,0,-0.1660992205,0.2068070769,-0.6328283548,0.257499963,35.37797848,0.8788710833,0.9716696143,26.86317825,0.1159197321,0.08717324351,0.8598770432,1.475058227,1.949335136,1.492329749,0.004934747351,-0.2633456588,0.46,0.35,nan,nan,nan,0.05967492717,0.1816337748,0.9266488771,1.11755574,0.312126697,0.06969599858,-0.1767226532,0.33,0,nan,nan,nan,0.1159197321,7.440659998
LR,l2wt,0,0.001,5,10,0.9256833333,1,1,0,0,-0.7141296268,0.7085035443,-2.402865171,0.2244999707,53.11830264,0,0,-0.1207057461,0.2120168358,-0.6635360718,0.3234999478,35.63650765,0.8973852396,0.9967524409,27.96612167,0.1187230522,0.1403739293,0.8578999643,1.486216567,1.874632482,1.482324765,0.004958063354,-0.2786591351,0.5,0.37,nan,nan,nan,0.0930261545,0.2224354607,0.9613410552,1.102179336,0.3831531891,0.06894910098,-0.2024682686,0.29,0,nan,nan,nan,0.1187230522,8.106813914
