arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3
SW1,2,0.001,1,none,0.971375,1,1,0,0,0.08865492791,0.5995471478,-1.58994472,0.5451411009,0.6119622588,9.439137144,0,0,-1.457767963,2.283564806,-2.997696638,0.2368890494,0.4715240598,14.72771474,0,0,-2.676998854,7.323137283,-12.56756496,0.3602915108,81.90441715,0,0,1.932253718,5.018246651,-3.197044373,0.6651069522,61.09658323,1.097446203,2.213475704,2.947475433,1.171510696,1.390483737
SW1,2,0.001,2,none,0.9488291667,1,1,0,0,1.61854434,1.440650463,-2.798194647,0.8996602297,0.9567437172,4.592135089,0,0,-34.9508934,19.05827522,-63.70392227,0.0008858645451,0.002429703483,4.877138678,0.1299999952,0,-53.11830139,28.21913338,-117.9893494,0.003256959142,33.23542553,0,0,-17.00274658,15.87599754,-37.00885773,0.08118090779,58.0730547,2.077100515,2.654862642,3.393502235,1.520391583,2.97893095
SW1,2,0.001,3,none,0.80228125,1,1,0,0,-0.4015632868,1.144133091,-5.039686203,0.3562552631,0.4551487267,9.02812591,0,0,-12.07943726,8.224734306,-19.62913513,0.00862082094,0.03099972568,9.885179539,0,0,-16.04840469,6.980070114,-29.58053398,-2.395355659e-05,21.94631332,0,0,-5.645829201,4.304681778,-12.46098137,-0.002500440925,67.08681937,1.865539193,4.40218544,7.167607784,4.684454441,15.92900467
SW1,2,0.001,4,none,0.62350625,1,1,0,0,-1.097607255,1.200610995,-6.206064224,0.209557429,0.2874207795,8.805127062,0,0,-12.37381554,7.088415146,-17.71064758,-0.00125436869,0.01836450025,7.291906944,0,0,-9.479883194,4.2977314,-24.4602108,-0.005807874259,6.984147649,0,0,-3.950944901,2.048613548,-8.671352386,-0.03944502398,48.49644995,2.017518282,5.263916016,11.15765476,8.049290657,20.97763634
SW1,2,0.001,5,none,0.6232625,1,1,0,0,-0.9883215427,1.246091366,-7.585246563,0.2047608495,0.286898911,9.391436774,0,0,-12.43903637,6.355800629,-18.21336555,-0.005094498396,0.006578240544,5.11157741,0,0,-9.261813164,3.819230556,-18.72389221,-0.006594864186,5.087079417,0,0,-3.594759226,1.60838151,-10.40481281,-0.04569257051,42.47102319,2.14748764,6.309682846,15.43554688,10.37645912,25.47439575
SW1,2,0.001,6,none,0.2826020833,0.5158333182,0.5158333182,0,0,-1.406088233,1.328216195,-8.68592453,0.1469249576,0.2197654843,8.485687759,0,0,-16.33323288,7.73485136,-23.14435959,-0.001774479169,0.004039838444,2.16685485,0.3100000024,0,-29.29341507,5.264793873,-51.38498306,-3.338844579e-08,1.940005505,0.1099999994,0,-7.503320694,1.900789142,-56.71723557,-0.008808320388,20.29730006,2.569195509,7.392624855,16.6205349,10.7316227,26.69658661
SW1,2,0.001,7,none,0.3636208333,0.8158333302,0.8158333302,0,0,-1.429391503,1.396090269,-9.323390961,0.1290897429,0.1904868931,6.906699546,0,0,-12.8799715,5.941248417,-24.77396011,-0.002963992534,0.0009188535041,2.700123692,0.04999999702,0,-9.069395065,2.936433315,-42.90884399,-0.006148948334,3.571009281,0,0,-4.833331585,1.56537056,-36.40701294,-0.03456716985,21.69466241,2.683546066,8.177645683,20.42167854,12.56745243,29.51547623
SW1,2,0.001,8,none,0.1112979167,0.1108333394,0.1108333394,0,0,-2.541680098,1.707581282,-10.1332159,0.04023665562,0.0812792331,4.043194634,0,0,-29.66855621,10.78656387,-51.948246,-0.0001642275456,-5.628230156e-06,1.059227784,0.7799999714,0.05999999866,-54.0813942,10.10303783,-254.5478516,-5.351087615e-14,1.200612791,1,0.09999999404,-80.57406616,13.6704216,-437.9613647,-1.959517362e-20,2.774165539,2.736374378,8.335924149,20.41077423,12.56750774,29.44071388
SW1,2,0.001,9,none,0.11336875,0.113333337,0.113333337,0,0,-2.40433383,1.181534886,-12.55791855,0.069899939,0.1311622858,4.364793209,0,0,-40.05307388,13.87365627,-56.53515625,-1.088095269e-05,-2.214949113e-08,1.066150691,0.9300000072,0.1199999973,-95.59511566,17.05021858,-367.3334961,-8.959180075e-24,1.160506832,1,0.5099999905,-163.1744537,24.67458534,-965.2835693,0,1.000005099,2.690923929,8.482643127,20.40988731,12.56750774,29.43044662
SW1,2,0.001,10,none,0.1072854167,0.1075000018,0.1075000018,0,0,-2.40588069,1.181180239,-12.55804539,0.06977941096,0.1310087144,4.363922248,0,0,-40.0323143,13.86616039,-56.50420761,-1.090080241e-05,-2.227644913e-08,1.066302021,0.9300000072,0.1199999973,-95.38484955,17.00956726,-366.6026001,-9.669130435e-24,1.160596709,1,0.5099999905,-162.8203125,24.60199928,-962.6665039,0,1.000003445,2.690653086,8.482643127,20.40988731,12.56750774,29.43044662
SW1,2,0.001,11,none,0.1133375,0.113333337,0.113333337,0,0,-2.501551151,1.542145133,-12.57054424,0.03362297639,0.0720493421,4.036027215,0,0,-39.98110962,14.697752,-57.82183838,-2.744968515e-05,-1.465532939e-08,1.147527442,0.8499999642,0.04999999702,-80.36912537,14.18106461,-281.1375732,-4.18240226e-16,1.202949783,1,0.2299999893,-138.5971375,20.73369026,-984.2393188,-9.809000792e-27,1.549388429,2.616109371,8.554740906,20.41110992,12.56750774,29.42243385
SW1,2,0.001,12,none,0.11221875,0.1141666695,0.1141666695,0,0,-2.23344326,1.982957363,-12.89796448,0.05943646282,0.1199950576,4.840025112,0,0,-45.4917717,17.43407822,-62.91992188,-8.355217687e-06,-1.343400147e-08,1.138710887,0.8399999738,0.1099999994,-114.665863,22.45713806,-427.3792725,-2.42910821e-22,1.178186479,1,0.4799999893,-239.706955,41.23523712,-1373.817993,-3.002866301e-39,1.003952954,2.659567595,8.52826786,20.41149521,12.56750774,29.42119217
SW1,2,0.001,13,none,0.1100791667,0.1116666719,0.1116666719,0,0,-2.237248421,1.983517051,-12.9015274,0.05962521955,0.1202254742,4.836928152,0,0,-45.49869537,17.43809509,-63.01791763,-8.308881661e-06,-1.333178279e-08,1.13761445,0.8399999738,0.1099999994,-115.3904953,22.68419647,-430.1768799,-1.760018604e-22,1.177421298,1,0.4899999797,-241.6178894,41.57494736,-1382.37085,-1.439967295e-39,1.476017702,2.659365177,8.52826786,20.41149521,12.56750774,29.42119026
SW1,2,0.001,14,none,0.1156145833,0.1158333346,0.1158333346,0,0,-2.237224579,1.983515739,-12.9015274,0.05962521955,0.1202254742,4.836944781,0,0,-45.49850845,17.43802261,-63.01748276,-8.309033547e-06,-1.333184052e-08,1.137633156,0.8399999738,0.1099999994,-115.3738174,22.67830086,-430.1150513,-1.769700767e-22,1.177429578,1,0.4899999797,-241.583786,41.56674194,-1382.173096,-1.456653958e-39,1.186720545,2.659365177,8.52826786,20.41149521,12.56750774,29.42119026
SW1,2,0.001,15,none,0.1112375,0.1116666719,0.1116666719,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102481,0,0,-42.16222,15.2364397,-57.37821579,-1.379469722e-05,-1.440629038e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25086021,-512.6727295,-1.149150112e-30,1.163378106,1,0.8499999642,-326.9450378,56.05039215,-1697.473633,0,1.133479375,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,16,none,0.1018479167,0.1075000018,0.1075000018,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102481,0,0,-42.16222,15.2364397,-57.37821579,-1.379469722e-05,-1.440629038e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25085831,-512.6727295,-1.149141554e-30,1.163377172,1,0.8499999642,-326.9450378,56.05040359,-1697.473511,0,1.136273106,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,17,none,0.1129895833,0.113333337,0.113333337,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102481,0,0,-42.16222,15.2364397,-57.37821579,-1.379470086e-05,-1.440629038e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25086021,-512.6727295,-1.149141554e-30,1.163376133,1,0.8499999642,-326.9450378,56.05041122,-1697.473267,0,1.139112612,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,18,none,0.10976875,0.1099999994,0.1099999994,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102482,0,0,-42.16222,15.2364397,-57.37821579,-1.379469904e-05,-1.440629038e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25086021,-512.6727295,-1.149141554e-30,1.163374832,1,0.8499999642,-326.9450073,56.05041885,-1697.473145,0,1.141922097,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,19,none,0.1081583333,0.1083333343,0.1083333343,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102482,0,0,-42.16222,15.2364397,-57.37821579,-1.379469904e-05,-1.440629038e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25086021,-512.6727295,-1.149141554e-30,1.163375118,1,0.8499999642,-326.9450073,56.05041885,-1697.473145,0,1.141922097,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,20,none,0.12156875,0.1216666698,0.1216666698,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102482,0,0,-42.16222,15.2364397,-57.37821579,-1.379469904e-05,-1.440629038e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25085831,-512.6727295,-1.149141554e-30,1.163375524,1,0.8499999642,-326.9450073,56.05041504,-1697.473145,0,1.140142299,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,21,none,0.112025,0.1125000045,0.1125000045,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102482,0,0,-42.16222,15.2364397,-57.37821579,-1.379469904e-05,-1.440629038e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25085831,-512.6727295,-1.149141554e-30,1.163374944,1,0.8499999642,-326.9450073,56.05041504,-1697.473145,0,1.141452438,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,22,none,0.1082895833,0.1099999994,0.1099999994,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102457,0,0,-42.16222,15.23644161,-57.37821579,-1.379470086e-05,-1.440629038e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25086021,-512.6727295,-1.149141554e-30,1.163373929,1,0.8499999642,-326.9450073,56.05042648,-1697.473145,0,1.14429848,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,23,none,0.1081375,0.1083333343,0.1083333343,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102457,0,0,-42.16222,15.23644161,-57.37821579,-1.379470086e-05,-1.440629038e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25086021,-512.6727295,-1.149141554e-30,1.163373929,1,0.8499999642,-326.9450073,56.05042648,-1697.473145,0,1.14429848,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,24,none,0.1149125,0.1150000021,0.1150000021,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102457,0,0,-42.16222,15.23644161,-57.37821579,-1.379470086e-05,-1.440629038e-08,1.125921578,0.8899999857,0.2099999934,-147.4511566,28.25085831,-512.6727295,-1.149141554e-30,1.16337472,1,0.8499999642,-326.9450073,56.05041885,-1697.473145,0,1.142458733,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,25,none,0.1212229167,0.1216666698,0.1216666698,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102457,0,0,-42.16222,15.23644161,-57.37821579,-1.379470086e-05,-1.440629038e-08,1.125921578,0.8899999857,0.2099999934,-147.4511566,28.25085831,-512.6727295,-1.149141554e-30,1.163374298,1,0.8499999642,-326.9450073,56.05041885,-1697.473145,0,1.142499444,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,26,none,0.1208333333,0.1208333373,0.1208333373,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102482,0,0,-42.16222,15.2364397,-57.37821579,-1.379469904e-05,-1.440629038e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25085831,-512.6727295,-1.149141554e-30,1.163374843,1,0.8499999642,-326.9449768,56.05041885,-1697.473145,0,1.140726296,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,27,none,0.1141666667,0.1141666695,0.1141666695,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102482,0,0,-42.16222,15.2364397,-57.37821579,-1.379469904e-05,-1.440629038e-08,1.125921576,0.8899999857,0.2099999934,-147.4511566,28.25085831,-512.6727295,-1.149150112e-30,1.163374375,1,0.8499999642,-326.9449768,56.05041885,-1697.473145,0,1.142030727,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,28,none,0.1020666667,0.1075000018,0.1075000018,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102458,0,0,-42.16222,15.23644161,-57.37821579,-1.379470086e-05,-1.440629216e-08,1.125921578,0.8899999857,0.2099999934,-147.4511566,28.25086021,-512.6727295,-1.149141554e-30,1.163373474,1,0.8499999642,-326.9449768,56.0504303,-1697.4729,0,1.144731106,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,29,none,0.1132479167,0.113333337,0.113333337,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102458,0,0,-42.16222,15.23644161,-57.37821579,-1.379470086e-05,-1.440629216e-08,1.125921578,0.8899999857,0.2099999934,-147.4511566,28.25086021,-512.6727295,-1.149141554e-30,1.163373282,1,0.8499999642,-326.9449768,56.0504303,-1697.4729,0,1.14475788,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,30,none,0.1223854167,0.1225000024,0.1225000024,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102458,0,0,-42.16222,15.23644161,-57.37821579,-1.379469904e-05,-1.440629038e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25085831,-512.6727295,-1.149141554e-30,1.163372397,1,0.8499999642,-326.9449768,56.05043411,-1697.4729,0,1.14740481,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,31,none,0.1113416667,0.113333337,0.113333337,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102459,0,0,-42.16222,15.23644161,-57.37821579,-1.379469904e-05,-1.440629216e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25086021,-512.6727295,-1.149132809e-30,1.163372047,1,0.8499999642,-326.9449768,56.05043411,-1697.472778,0,1.148736283,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,32,none,0.1089125,0.1108333394,0.1108333394,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102459,0,0,-42.16222,15.23644161,-57.37821579,-1.379469904e-05,-1.440629216e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25085831,-512.6727295,-1.149132809e-30,1.163371879,1,0.8499999642,-326.9449768,56.05044174,-1697.472778,0,1.148763852,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
SW1,2,0.001,33,none,0.1113875,0.1116666719,0.1116666719,0,0,-2.676770449,1.639684558,-12.88950443,0.05777554959,0.1039867029,4.330102459,0,0,-42.16222,15.23644161,-57.37821579,-1.379469904e-05,-1.440629216e-08,1.125921577,0.8899999857,0.2099999934,-147.4511566,28.25085831,-512.6727295,-1.149132809e-30,1.163371879,1,0.8499999642,-326.9449768,56.05044174,-1697.472778,0,1.148763852,2.703155041,8.591952324,20.41150093,12.56750774,29.41940308
