arm,mode,seed,task,step,global_step,window_start,window_steps,loss,acc,advantage,confidence,online_acc_window,initial_positive_count,observed,down,up,net,conf,hist,label,correction,roundoff,conf_common,correction_common,zmean_l1,zsd_l1,outputsd_l1,gain_l1,ppos_l1,dead_l1,output_sd_ratio_l1,output_sd_ratio_n_l1,eff_rank_l1,zmean_l2,zsd_l2,outputsd_l2,gain_l2,ppos_l2,dead_l2,output_sd_ratio_l2,output_sd_ratio_n_l2,eff_rank_l2
GELU,late,1004,1,75,75,30,45,2.301067591,0.09916666895,0.002639893442,2.3037076,0.08333333582,2895,True,10.60147095,1.768583536,-8.83288765,-5.602958202,0,-3.229926109,0,-1.437496394e-06,-0.9616010785,0,-7.707724571,2.060309887,0.005514273886,4.01727666e-05,0.02821666747,0,0.1082527339,100,,-0.04388073832,0.06414280832,0.0231285952,0.2166797668,0.4333916306,0,1.227656245,100,
GELU,late,1005,1,75,75,30,45,2.302617073,0.1150000021,0.003734768368,2.3063519,0.1027777791,3581,True,12.85746861,2.322207212,-10.53526211,-8.357336044,0,-2.177925348,0,-1.30943954e-06,-1.001711369,0,-7.1534338,2.027984142,0.005135277752,6.312604819e-05,0.03120833263,0,0.08229327947,100,,-0.1522652805,0.1036260799,0.02409690805,0.1471125931,0.4155667126,0,0.9922319055,100,
GELU,late,1001,1,150,150,75,75,2.296432495,0.1308333427,0.01248038188,2.308912992,0.1083333343,3285,True,7.775592804,4.525269508,-3.250323772,-5.369852543,0,2.11952877,0,-2.350425348e-07,-0.653090477,0,-6.723664761,1.796512842,0.00250635203,2.705337829e-05,0.05338333175,0,0.03201474994,100,,-0.03156055883,0.1444187164,0.04989466444,0.2362321019,0.4728916883,0,2.111740351,100,
GELU,late,1002,1,150,150,75,75,2.302311659,0.1041666716,0.003574287985,2.305885792,0.09333333373,2812,True,7.847221375,5.482189178,-2.36503005,-6.249233723,0,3.884204626,0,-3.539025784e-08,-0.3174393475,0,-6.828175545,1.909649491,0.00670264056,9.531673277e-05,0.01025000028,0,0.1285433471,100,,0.03650827706,0.06834676862,0.02044435218,0.2799991965,0.5383916497,0,0.9915168881,100,
GELU,late,1003,1,150,150,75,75,2.304126024,0.09916666895,0.0003601529752,2.304486036,0.09250000119,3529,True,9.685128212,5.103123665,-4.582006931,-3.478615046,0,-1.103390455,0,-1.961598173e-07,-0.4622017145,0,-6.143537521,1.667322159,0.00612511998,0.000108847089,2.499999937e-05,0,0.07820380479,100,,-0.01585462317,0.005904268473,0.002903413493,0.2375190556,0.3974083364,0,0.1365100443,100,
GELU,late,1004,1,150,150,75,75,2.302974939,0.1066666692,0.0007989529986,2.303773642,0.1016666666,2895,True,6.154953957,2.90128994,-3.253664017,-2.506581545,0,-0.7470828295,0,-5.289912224e-07,-0.2526687682,0,-7.740089893,2.150984287,0.005436385982,3.944609853e-05,0.00139999995,0,0.1021373942,100,,-0.01156818122,0.01405646186,0.006374859251,0.2410662323,0.4622749984,0,0.2973929942,100,
GELU,late,1005,1,150,150,75,75,2.301962137,0.1075000018,0.001472114702,2.30343461,0.09166666865,3581,True,7.035514355,3.614382982,-3.421130657,-4.788346291,0,1.367214799,0,-3.161621862e-07,-0.4515868127,0,-7.223062515,2.074116707,0.005384194199,6.922957255e-05,0.01291666739,0,0.07954148203,100,,-0.004260372836,0.03447864205,0.01712809317,0.2469651848,0.4408666492,0,0.7455756664,100,
GELU,late,1001,1,300,300,150,150,2.297315359,0.113333337,0.006862712093,2.304177999,0.1129166633,3285,True,14.43320465,10.75733566,-3.675873518,-14.08123875,0,10.4053688,0,-4.786998034e-07,-1.672249675,0,-6.878270149,1.850338697,0.002487454563,2.247399061e-05,0.0100583341,0,0.02938363887,100,,-0.03662206605,0.08789661527,0.03730857,0.2217031866,0.4833750129,0,1.813879967,100,
GELU,late,1002,1,300,300,150,150,2.299072981,0.1166666672,0.01166220196,2.310734987,0.1229166687,2812,True,9.34860611,6.826801777,-2.521807194,-1.334190726,0,-1.187617183,0,-6.62257662e-08,-0.9198438525,0,-7.228141308,1.943376422,0.006347964983,5.881082325e-05,0.01001666673,0,0.1203852966,100,,-0.01094648428,0.06865908951,0.02525690757,0.2414062619,0.4953249991,0,1.226168752,100,
GELU,late,1003,1,300,300,150,150,2.301840067,0.1066666692,0.001712849131,2.303552866,0.1012500003,3529,True,15.00371838,12.39978695,-2.603935003,-2.129779577,0,-0.4741555154,0,-3.349705366e-07,-0.6571531892,0,-6.476947784,1.667598963,0.005377241876,8.635834092e-05,0.0004500000214,0,0.0703279376,100,,-0.01746254414,0.007361604366,0.003632518463,0.2362845987,0.38910833,0,0.1601735055,100,
GELU,late,1004,1,300,300,150,150,2.300550938,0.1075000018,0.002960684011,2.30351162,0.100833334,2895,True,6.034811497,5.918124199,-0.1166876107,-0.5964987874,0,0.4798112512,0,-1.341104507e-07,-0.08299231529,0,-7.683671951,2.103468657,0.005663855467,3.619108611e-05,0.0001250000059,0,0.1053023413,100,,-0.0118553387,0.006137549412,0.003008910222,0.2406351566,0.4700833261,0,0.1521213651,100,
GELU,late,1005,1,300,300,150,150,2.30164957,0.1099999994,0.001803694409,2.303453445,0.1066666692,3581,True,11.66981983,10.13053322,-1.53928709,-6.471395493,0,4.932107925,0,2.511660568e-08,-0.5499784946,0,-7.532669544,2.148283243,0.005470477045,5.868988956e-05,0.0008916666848,0,0.07278297842,100,,-0.01371321734,0.01152067911,0.005711623002,0.2393137664,0.4217750132,0,0.2360825539,100,
GELU,late,1001,1,750,750,300,450,2.288175106,0.1208333373,0.03089545295,2.319070339,0.1162500009,3285,True,53.84244537,41.44665146,-12.39579773,-41.09444046,0,28.69863129,0,-1.349922968e-06,-4.739837646,0,-8.636250496,2.315961361,0.001444505993,8.59852662e-06,0.01510000043,0.04999999702,0.02576702274,100,,-0.03164162859,0.1883880794,0.05454419181,0.2409589142,0.4350750148,0,2.637445688,100,
GELU,late,1002,1,750,750,300,450,2.299879551,0.1141666695,0.007454273291,2.307333946,0.1129166633,2812,True,65.14859772,42.55660629,-22.59202957,-42.99513245,0,20.40310478,0,-1.711845471e-06,-3.611168385,0,-8.523941994,2.291888475,0.006567247212,3.680507871e-05,0.00996666681,0,0.1118508205,100,,-0.005965232849,0.07806013525,0.0322160013,0.2456752062,0.4841416776,0,1.679910302,100,
GELU,late,1003,1,750,750,300,450,2.299225807,0.1058333367,0.005125767551,2.304351568,0.1076388881,3529,True,77.75536346,48.34586716,-29.40947533,-15.13327408,0,-14.27623081,0,1.285996404e-06,-3.491526127,0,-9.96641922,2.607868671,0.001367675024,9.776835213e-06,0.004983333405,0.0700000003,0.02309584804,100,,-0.01402375754,0.04637321085,0.01856633276,0.2393889725,0.4121249914,0,0.818524003,100,
GELU,late,1004,1,750,750,300,450,2.29902339,0.1075000018,0.006201096345,2.305224419,0.1036111116,2895,True,72.1939621,52.41171265,-19.78226471,-18.50827026,0,-1.27400589,0,1.736407285e-07,-2.842645645,0,-8.539337158,2.367000341,0.005842344835,3.013435889e-05,6.666666741e-05,0,0.09507719427,100,,-0.009509778582,0.007112420164,0.003597471165,0.2425893247,0.433683306,0,0.1942955106,100,
GELU,late,1005,1,750,750,300,450,2.300186872,0.1125000045,0.0037373011,2.303924322,0.1015277803,3581,True,68.62158966,45.37774277,-23.24386024,-20.29175186,0,-2.952105284,0,5.133777449e-06,-5.000115871,0,-8.735629082,2.529992342,0.003009578446,2.583761125e-05,0.003858333221,0.02999999933,0.03995111957,100,,-0.01653101295,0.03772667795,0.01726886071,0.238781333,0.431766659,0,0.7813724279,100,
GELU,late,1001,1,1500,1500,750,750,2.236050606,0.1533333361,0.1120037585,2.348054409,0.1349166632,3285,True,112.7508698,80.43611908,-32.31469345,-188.5177765,0,156.2030182,0,-2.446700819e-05,-15.44421768,0,-12.81924343,3.430624008,9.189581033e-05,8.212475677e-08,0.00960833393,0.1799999923,0.0007298410637,100,,-0.07153882831,0.2431891263,0.08730963618,0.2307072282,0.4477500021,0,3.911132097,100,
GELU,late,1002,1,1500,1500,750,750,2.296742916,0.1158333346,0.01103323046,2.307775974,0.1140000001,2812,True,112.8800812,68.52320862,-44.35686874,-57.86334991,0,13.50649834,0,-5.729417899e-05,-8.692136765,0,-14.39619637,4.27707386,0.004915765952,1.392259128e-05,0.0001500000071,0,0.08505997062,100,,-0.01289753057,0.02623143978,0.008192750625,0.2399990708,0.4090416729,0,0.4259611964,100,
GELU,late,1003,1,1500,1500,750,750,2.297059298,0.1108333394,0.007968153805,2.305027723,0.1080833301,3529,True,134.5478821,83.00875092,-51.53904724,-78.05963135,0,26.52057838,0,-3.669006401e-05,-8.909509659,0,-17.20841599,4.518283367,3.81581458e-06,2.340041494e-10,9.16666686e-05,0.2599999905,6.058227154e-05,100,,-0.01731750183,0.03751419112,0.009460567497,0.2362693846,0.3813666403,0,0.3967519403,100,
GELU,late,1004,1,1500,1500,750,750,2.299121618,0.1116666719,0.006130685098,2.305252075,0.1045000032,2895,True,149.2039185,92.87479401,-56.32910156,-57.5892067,0,1.260172129,0,-4.935276229e-05,-7.545064926,0,-15.68939304,4.575284958,0.002587999217,6.307725926e-06,0.0002749999985,0.01999999955,0.04390083998,100,,-0.01367433555,0.01003922429,0.004911332857,0.2392872721,0.4100249708,0,0.2527750731,100,
GELU,late,1005,1,1500,1500,750,750,2.285748959,0.125,0.02628556453,2.312034607,0.1168333367,3581,True,110.7194138,79.81145477,-30.90793228,-63.54428482,0,32.6363945,0,-7.192298654e-06,-5.443129063,0,-13.32166767,3.690382719,0.0006977026933,2.399377991e-06,0.001974999905,0.08999999613,0.009021935984,100,,-0.02015271969,0.08874870837,0.0307810884,0.2377778739,0.4211499691,0,1.350203872,100,
GELU,late,1001,1,3000,3000,1500,1500,2.163217068,0.1825000048,0.2846418619,2.447859049,0.1467500031,3285,True,132.7247009,102.0400848,-30.68463516,-470.713623,0,440.0289307,0,-0.0001124292612,-42.52106857,0,-16.61236382,4.48555088,8.832032705e-08,1.888815032e-13,0.008983332664,0.3599999845,1.555544259e-06,100,,-0.04215137661,0.2962938547,0.1035518795,0.2475413531,0.4616916478,0,4.479591846,100,
GELU,late,1002,1,3000,3000,1500,1500,2.268126488,0.125,0.07633780688,2.344464302,0.119416669,2812,True,139.3578644,100.4946442,-38.86328125,-76.08084106,0,37.21784592,0,-0.000302208995,-21.334095,0,-22.18800545,6.245199203,0.003791468916,1.168177823e-05,0.001333333203,0,0.0599783361,100,,-0.023312442,0.1079555154,0.05349229276,0.2343081236,0.3237499893,0,2.712874413,100,
GELU,late,1003,1,3000,3000,1500,1500,2.277167559,0.1183333397,0.06543182582,2.34259963,0.1102500036,3529,True,107.2752914,80.74167633,-26.53356361,-127.9904099,0,101.4569778,0,-0.0002206925128,-16.00114441,0,-19.95769691,5.228524685,5.208972311e-07,5.697174937e-12,0.0002833333274,0.3299999833,6.847034456e-06,100,,-0.01812970452,0.1128870845,0.01747959107,0.2397565842,0.3554999828,0,0.8679818511,100,
GELU,late,1004,1,3000,3000,1500,1500,2.286015272,0.1116666719,0.02807389945,2.31408906,0.1048333347,2895,True,171.0748291,113.7546921,-57.32000351,-70.31719971,0,12.99738216,0,-0.0002504304575,-8.340711594,0,-26.82540703,7.616874218,8.874404739e-05,4.152287048e-08,0.0004916666076,0.02999999933,0.001042381395,100,,-0.01556499861,0.08370762318,0.0309044607,0.2396785021,0.4126333594,0,1.595539451,100,
GELU,late,1005,1,3000,3000,1500,1500,2.260345936,0.1391666681,0.0786723569,2.339018345,0.1272916645,3581,True,186.9487,136.1307831,-50.81781387,-328.1869202,0,277.3689575,0,-0.0001111157471,-26.41999054,0,-19.94110489,5.60119915,1.22290362e-06,2.820879814e-11,0.0008416666533,0.25,2.388488974e-05,100,,-0.02506037056,0.1188305616,0.05575759709,0.2347849607,0.3652666509,0,2.460246801,100,
GELU,late,1001,1,5000,5000,3000,2000,2.094973564,0.2066666782,0.516238749,2.61121273,0.1905000061,3285,True,102.5526886,87.27272034,-15.27984619,-907.4803467,0,892.2003174,0,-0.0001914426684,-81.62277222,0,-20.59876442,5.054856777,9.170415538e-09,2.492904573e-15,0.00778333284,0.4699999988,1.447483555e-07,100,,-0.02765927464,0.2792938352,0.1003145948,0.2415313721,0.4989166856,0,4.49998951,100,
GELU,late,1002,1,5000,5000,3000,2000,2.236179829,0.137500003,0.2124454528,2.448625326,0.1284062564,2812,True,117.3392868,75.50256348,-41.83668518,-421.6069336,0,379.7711487,0,-0.0007276560063,-79.66708374,0,-27.10737419,7.399934769,0.002243310213,8.507730854e-06,0.001066666679,0,0.03479843959,100,,-0.02296231501,0.1949751377,0.1002837345,0.2398168445,0.327249974,0,4.63525629,100,
GELU,late,1003,1,5000,5000,3000,2000,2.29728651,0.1091666669,0.2315108776,2.52879715,0.1189374998,3529,True,86.56433105,51.23691177,-35.3274498,-294.0682373,0,258.7409668,0,-0.0003942730837,-36.86553955,0,-22.44306755,6.002000332,1.773698699e-08,9.331964421e-15,0.0008333333535,0.4699999988,2.772821972e-07,100,,-0.01263019536,0.3006564081,0.03125010431,0.2481531054,0.3526000082,0,1.645780206,100,
GELU,late,1004,1,5000,5000,3000,2000,2.277520895,0.1174999997,0.06840687245,2.345927477,0.1071875021,2895,True,91.7438736,70.58622742,-21.15771484,-355.0704346,0,333.9134521,0,-0.0006126099033,-41.96460724,0,-28.52813148,8.248282433,1.944910946e-05,2.28833108e-09,0.0002083333384,0.04999999702,0.0003742614063,100,,-0.005940702744,0.1343022436,0.0712121129,0.2467633933,0.4392666519,0,3.305635214,100,
GELU,late,1005,1,5000,5000,3000,2000,2.206404209,0.1574999988,0.2954928279,2.501897335,0.1457500011,3581,True,151.6685333,107.68573,-43.98265839,-840.5471802,0,796.5656128,0,-0.0002918648242,-72.22621918,0,-24.51120567,6.625494957,9.045167282e-09,3.469121056e-15,0.001125000068,0.4599999785,1.110759484e-07,100,,-0.007745300885,0.2229646742,0.1099341363,0.251496762,0.4956000149,0,4.053905487,100,
GELU,late,1001,1,7500,7500,5000,2500,2.243057251,0.1650000066,0.1075543761,2.350611687,0.1392499954,3285,True,45.25167084,131.7578125,86.5059967,-52.54942703,0,-13.90501118,152.9609985,-0.0004372929689,-13.56048679,21.03776932,-21.0725193,5.775091171,0,2.78005974e-17,0.04999999702,0.5199999809,0,100,,-42.54241943,10.33415127,0,0,0.03772500157,0.6299999952,0,100,
GELU,late,1002,1,7500,7500,5000,2500,2.295995712,0.1158333346,0.01074147411,2.306737185,0.1176749989,2812,True,154.9024353,328.4931335,173.5901947,-127.2506561,0,-36.21170807,337.0528564,-0.0006189538399,-24.80583382,45.42366409,-19.18446159,6.307897091,0.004904763307,3.231967014e-07,0.1094166636,0.02999999933,0.09392818809,100,,-34.88746643,9.075242043,3.361046402e-05,1.179902931e-08,0.0001583333215,0.1599999964,0.001587131643,100,
GELU,late,1003,1,7500,7500,5000,2500,2.286539316,0.1116666719,0.0431355238,2.329674959,0.1147499979,3529,True,77.18665314,77.36136627,0.1746224761,-72.29715729,0,-42.8217659,115.2941284,-0.0006327944575,-7.453128338,10.50747967,-26.25016594,7.021270752,0,1.895670324e-17,0.02999999933,0.5899999738,0,100,,-4.727940559,1.42680037,0.01528014243,0.0006753717898,0.1343999952,0,0.68250525,100,
GELU,late,1004,1,7500,7500,5000,2500,2.298019648,0.1075000018,0.008669435047,2.306689024,0.1086250022,2895,True,174.9588318,405.3695374,230.4113007,-103.8794174,0,-96.63313293,430.9249573,-0.001065167598,-13.00058556,52.89084625,-26.600317,8.853308678,7.769150398e-05,4.590570768e-08,0.1707250029,0.05999999866,0.0009355567745,100,,-55.909935,15.19770241,0,3.17334473e-21,2.499999937e-05,0.6200000048,0,100,
GELU,late,1005,1,7500,7500,5000,2500,2.261393309,0.150000006,0.07336685807,2.334759951,0.1316999942,3581,True,29.32095337,61.32410812,32.00312805,-23.3920517,0,-28.69320488,84.08888245,-0.0005265007494,-1.942411304,7.145676136,-24.51740646,6.64770174,9.030071801e-09,1.672369251e-15,0.01999999955,0.4699999988,1.033659416e-07,100,,-8.857290268,2.356768847,0.002366479021,1.605384023e-05,0.01941666566,0.2199999988,0.1015782133,100,
GELU,late,1001,1,10000,10000,7500,2500,2.298755646,0.1150000021,0.006908254698,2.305664062,0.1140000001,3285,True,22.66743469,76.616539,53.94891739,43.29003525,0,-41.71069717,52.3700676,-0.0003812159121,-3.605172873,14.03944111,-21.35349083,5.92679882,0,1.600938262e-17,0.0700000003,0.5399999619,0,100,,-65.99229431,16.99860001,0,0,4.166666622e-05,0.9300000072,0,100,
GELU,late,1002,1,10000,10000,7500,2500,2.295957804,0.1141666695,0.01455839165,2.310516357,0.1158000007,2812,True,161.6610718,322.4086304,160.7477112,285.291626,0,-331.3840942,206.8406219,-0.000339387625,17.99077606,37.33158112,-16.02375603,6.276257992,0.004992176313,5.059423984e-06,0.2120833397,0.01999999955,0.1129444838,100,,-81.03868103,21.62095261,0,1.296478948e-18,4.166666258e-05,0.6299999952,0,100,
