task,step,mean,star,star_W,bias,within,between,pre_switch_mean,arm,iv,seed
21,0,-0.7993498237077117,-0.7206870686947981,-0.7338768748180623,0.013189806123264133,0.8316547935413396,1.0041037987429082,-0.8052729964256287,SNA,none,2
21,20,-0.8801767031463034,-0.7449538785103943,-0.7575960842835485,0.012642205773154273,0.8975922431524667,0.9167172136760614,-0.8052729964256287,SNA,none,2
21,300,-0.7295846536002792,-0.6889252827324758,-0.7024450187556299,0.01351973602315411,1.4037735899627375,0.7899895077970553,-0.8052729964256287,SNA,none,2
21,625,-0.7687867170850402,-0.719209527514016,-0.7312811522233674,0.012071624709351454,1.635907841810456,0.9421765667014509,-0.8052729964256287,SNA,none,2
22,0,-0.6978644223827501,-0.719209527514016,-0.7312811522233674,0.012071624709351454,0.7699910099743339,1.083462921972014,-0.7687867879867554,SNA,none,2
22,20,-1.0724885821807688,-0.8591794503776751,-0.8683881466151493,0.009208696237474214,0.9434146646688675,1.3437815105802113,-0.7687867879867554,SNA,none,2
22,300,-0.9477471747293009,-0.8273586157530661,-0.8377719476878991,0.010413331934832968,1.4930792611959793,1.0829748243986677,-0.7687867879867554,SNA,none,2
22,625,-0.9109960913534654,-0.811388939440316,-0.8221951170014873,0.010806177561171353,1.6904846061332057,1.0665599390994729,-0.7687867879867554,SNA,none,2
23,0,-0.8861956658315114,-0.811388939440316,-0.8221951170014873,0.010806177561171353,0.8705764959302468,1.238047698166597,-0.9109960198402405,SNA,none,2
23,20,-0.9431597598201946,-0.8424554733868799,-0.8529969056003837,0.010541432213503867,0.9719884000394938,1.0401426199535786,-0.9109960198402405,SNA,none,2
23,300,-1.00565316437338,-0.8581253191475925,-0.8689340001876633,0.01080868104007095,1.5415006689562738,1.3165768344580977,-0.9109960198402405,SNA,none,2
23,625,-0.904490707663528,-0.8436608530915047,-0.8546868484225062,0.011025995331001468,1.7118204616650352,1.192673120062916,-0.9109960198402405,SNA,none,2
24,0,-0.9670126709141694,-0.8436608530915047,-0.8546868484225062,0.011025995331001468,0.9256480776600218,1.1142507486197,-0.9044907093048096,SNA,none,2
24,20,-0.9957577225000702,-0.8613137464929009,-0.8720329450867708,0.010719198593869805,1.026752380808983,1.364972411600219,-0.9044907093048096,SNA,none,2
