task,step,mean,star,star_W,bias,within,between,pre_switch_mean,arm,iv,seed
25,20,-0.254398414807565,-0.14093704697740705,-0.1783494533698025,0.03741240639239549,0.22625127906539688,0.38499245664285686,-0.17652907967567444,LR,l2,2
25,300,-0.14794113286728983,-0.093400932454614,-0.13295930621818924,0.03955837376357522,0.7467005647052264,0.5990429793268212,-0.17652907967567444,LR,l2,2
25,625,-0.1680086094055951,-0.08933657631843143,-0.1290549551200578,0.03971837880162639,0.8605595794558861,0.5841139653669797,-0.17652907967567444,LR,l2,2
26,0,-0.10502632602512227,-0.08933657631843143,-0.1290549551200578,0.03971837880162639,0.11855573444458846,0.3516915226589481,-0.16800861060619354,LR,l2,2
26,20,-0.3173769973313568,-0.16205900461704306,-0.20018368020712235,0.03812467559007928,0.24496917966424264,0.5021690082385792,-0.16800861060619354,LR,l2,2
26,300,-0.2852130277430054,-0.13060810334164918,-0.1699475286935856,0.03933942535193637,0.7634964278393626,0.6027951652002926,-0.16800861060619354,LR,l2,2
26,625,-0.2237631295730801,-0.07159207872944649,-0.1105883075315808,0.03899622880213428,0.8760957900255423,0.5863926151820077,-0.16800861060619354,LR,l2,2
27,0,-0.03895779909727068,-0.07159207872944649,-0.1105883075315808,0.03899622880213428,0.10443965898297755,0.2748484246968566,-0.2237631380558014,LR,l2,2
27,20,-0.29257520062152753,-0.15779757358081428,-0.19493276036597695,0.03713518678516266,0.2561528270678462,0.48179108718496555,-0.2237631380558014,LR,l2,2
27,300,-0.2370702112303567,-0.13120405541088961,-0.17001597623337122,0.038811920822481624,0.7509470573271187,0.6184561856978887,-0.2237631380558014,LR,l2,2
27,625,-0.16544021772325407,-0.07814214705081884,-0.11698243827908064,0.03884029122826178,0.8607580028180796,0.5743460221666298,-0.2237631380558014,LR,l2,2
28,0,-0.06599474513884532,-0.07814214705081884,-0.11698243827908064,0.03884029122826178,0.10746573246374298,0.30240760175533493,-0.16544021666049957,LR,l2,2
28,20,-0.2931945511706815,-0.15340641161647695,-0.19087804779256445,0.03747163617608749,0.2708741903010267,0.5657086014297459,-0.16544021666049957,LR,l2,2
28,300,-0.2731120041851951,-0.13804142814039508,-0.17671211819685556,0.03867069005646044,0.721253655327549,0.6341869478295599,-0.16544021666049957,LR,l2,2
28,625,-0.16787126088089863,-0.07739675944930391,-0.11618286821784903,0.03878610876854509,0.822082313159347,0.5030889238252609,-0.16544021666049957,LR,l2,2
29,0,-0.06078736924312818,-0.07739675944930391,-0.11618286821784903,0.03878610876854509,0.10809056576929345,0.2864793728368049,-0.16787126660346985,LR,l2,2
29,20,-0.24788307732698256,-0.14784569551916002,-0.18569415967018948,0.03784846415102947,0.23321055179135064,0.4991517940157604,-0.16787126660346985,LR,l2,2
29,300,-0.11877305098040618,-0.09024932121562773,-0.1316218133426027,0.041372492126974976,0.7114465725466401,0.551653234223113,-0.16787126660346985,LR,l2,2
29,625,-0.14432500004733442,-0.07641776359814083,-0.11685016603790553,0.0404324024397647,0.831450125675951,0.5244026511579506,-0.16787126660346985,LR,l2,2
30,0,-0.08985175654715788,-0.07641776359814083,-0.11685016603790553,0.0404324024397647,0.11135943295805642,0.2895130675198936,-0.14432497322559357,LR,l2,2
30,20,-0.3440928903519824,-0.16118058912104935,-0.20010510199759632,0.03892451287654694,0.251917083972656,0.4223956176042739,-0.14432497322559357,LR,l2,2
30,300,-0.20561395850457662,-0.08669954189384241,-0.12921667270414416,0.04251713081030175,0.7626809877971661,0.6526240619593403,-0.14432497322559357,LR,l2,2
30,625,-0.1575017472687124,-0.05613613908170923,-0.09760784275705195,0.041471703675342725,0.8594691695061242,0.5563605996773449,-0.14432497322559357,LR,l2,2
31,0,-0.08391149057706021,-0.05613613908170923,-0.09760784275705195,0.041471703675342725,0.10552366205232941,0.2801860677948692,-0.15750175714492798,LR,l2,2
31,20,-0.19241949730763344,-0.0973519351917603,-0.1386480499227728,0.041296114731012495,0.3139669762839637,0.4997588426798783,-0.15750175714492798,LR,l2,2
31,300,-0.18239635720352218,-0.10238035233855752,-0.14541941645836032,0.04303906411980279,0.796776889513795,0.5973162775622003,-0.15750175714492798,LR,l2,2
31,625,-0.10252691069434244,-0.044836541286596254,-0.08669433367579703,0.04185779238920077,0.8905771173515876,0.514389014397052,-0.15750175714492798,LR,l2,2
32,0,-0.05947628266965163,-0.044836541286596254,-0.08669433367579703,0.04185779238920077,0.12264583052014576,0.2618401662178948,-0.10252692550420761,LR,l2,2
32,20,-0.2636897379288154,-0.12111785808729975,-0.16223695583676961,0.0411190977494698,0.24817518211604342,0.4145894970621536,-0.10252692550420761,LR,l2,2
32,300,-0.2987838599948613,-0.12103996497308003,-0.1633994867103877,0.04235952173730766,0.7492849627032899,0.5319281478137152,-0.10252692550420761,LR,l2,2
32,625,-0.20849503424345844,-0.07077383088236221,-0.1134712425392076,0.04269741165684536,0.8419379082584035,0.45957349132532826,-0.10252692550420761,LR,l2,2
33,0,-0.10885486331426343,-0.07077383088236221,-0.1134712425392076,0.04269741165684536,0.10394361543057688,0.2596849269896766,-0.20849505066871643,LR,l2,2
33,20,-0.26210322395242847,-0.1267130059514458,-0.1684706518715976,0.04175764592015185,0.24858120852356144,0.41370052347137554,-0.20849505066871643,LR,l2,2
33,300,-0.18154771747957887,-0.0954018426204237,-0.13933962650314408,0.0439377838827204,0.6984847682037382,0.6124763898707823,-0.20849505066871643,LR,l2,2
33,625,-0.20710005811913532,-0.09612759566684836,-0.13873883490269656,0.04261123923584819,0.799560611332182,0.5366227725840464,-0.20849505066871643,LR,l2,2
34,0,-0.10619004306699388,-0.09612759566684836,-0.13873883490269656,0.04261123923584819,0.10525507802913778,0.3532392086271045,-0.2071000635623932,LR,l2,2
34,20,-0.37750312391517404,-0.19358516092293473,-0.2342169485369003,0.04063178761396557,0.19988071329298182,0.41970234495696374,-0.2071000635623932,LR,l2,2
34,300,-0.217635910687628,-0.1234728808198577,-0.16810935631957713,0.04463647549971938,0.7692629983609409,0.698524470219979,-0.2071000635623932,LR,l2,2
34,625,-0.22650607448881815,-0.10819589191936649,-0.15212590081156924,0.04393000889220275,0.8594735336353164,0.5316890718655466,-0.2071000635623932,LR,l2,2
35,0,-0.12695609866234822,-0.10819589191936649,-0.15212590081156924,0.04393000889220275,0.11981814633018946,0.33695339335325647,-0.2265060991048813,LR,l2,2
35,20,-0.3419178826778662,-0.19618647998343852,-0.2382743093956325,0.04208782941219397,0.2657841229870978,0.34056966431136004,-0.2265060991048813,LR,l2,2
35,300,-0.20523179538094488,-0.11737574778405363,-0.1607595722630049,0.04338382447895128,0.7214658071387652,0.6206787562435586,-0.2265060991048813,LR,l2,2
35,625,-0.13419199907270304,-0.06649919129081115,-0.11008658660098025,0.043587395310169086,0.8182879193888429,0.5133551684505143,-0.2265060991048813,LR,l2,2
36,0,-0.04778803425264716,-0.06649919129081115,-0.11008658660098025,0.043587395310169086,0.11011861123589432,0.29421097035029103,-0.13419200479984283,LR,l2,2
36,20,-0.39132489580781427,-0.2015788712679692,-0.24274012302642728,0.04116125175845809,0.2515736168748157,0.5906699114038296,-0.13419200479984283,LR,l2,2
36,300,-0.2490753951241253,-0.12485477121711865,-0.16722153484171415,0.04236676362459548,0.7145053401200514,0.802768469221445,-0.13419200479984283,LR,l2,2
36,625,-0.16637316276940234,-0.06794488583595044,-0.11068882698329649,0.04274394114734605,0.7975699599189556,0.702065299854418,-0.13419200479984283,LR,l2,2
37,0,-0.11189990399005278,-0.06794488583595044,-0.11068882698329649,0.04274394114734605,0.10986348565639391,0.3669138678182584,-0.16637317836284637,LR,l2,2
37,20,-0.24302997741379204,-0.11324459981522883,-0.1552718816336746,0.04202728181844577,0.20854830294492943,0.34409713328750186,-0.16637317836284637,LR,l2,2
37,300,-0.10760063384528429,-0.04433580971965356,-0.08944785576956135,0.0451120460499078,0.7085801545536751,0.5660012988522675,-0.16637317836284637,LR,l2,2
37,625,-0.04411020164261128,-0.01495073367607489,-0.05953388301756291,0.04458314934148802,0.7798424564000738,0.5435241401403308,-0.16637317836284637,LR,l2,2
38,0,-0.05158049310815881,-0.01495073367607489,-0.05953388301756291,0.04458314934148802,0.12172010857464198,0.30808241834795197,-0.04411020874977112,LR,l2,2
38,20,-0.5034668983384583,-0.20611277655653534,-0.24666503749859398,0.04055226094205864,0.27718062779243874,0.5294519238813611,-0.04411020874977112,LR,l2,2
38,300,-0.25076642754424894,-0.09501530928172494,-0.1387171698329525,0.04370186055122758,0.7587646657755016,0.7097154385314898,-0.04411020874977112,LR,l2,2
38,625,-0.19437178356425286,-0.05337681429777793,-0.09521254839809179,0.041835734100313854,0.831289256565122,0.5478065570177532,-0.04411020874977112,LR,l2,2
39,0,-0.038769418072698056,-0.05337681429777793,-0.09521254839809179,0.041835734100313854,0.09904238273937593,0.2642526179262523,-0.1943717896938324,LR,l2,2
39,20,-0.22482094055783874,-0.10663819257560628,-0.14761969941767838,0.04098150684207212,0.24354126731674164,0.36238534275944523,-0.1943717896938324,LR,l2,2
39,300,-0.13815175494050527,-0.07278498289531185,-0.11645985957241704,0.04367487667710521,0.7483745909187357,0.4613948767334147,-0.1943717896938324,LR,l2,2
39,625,-0.11213641417614648,-0.033084193924432063,-0.07610133525681625,0.0430171413323842,0.8360361075216437,0.4772548888428812,-0.1943717896938324,LR,l2,2
40,0,-0.04958401388488909,-0.033084193924432063,-0.07610133525681625,0.0430171413323842,0.10926929629252508,0.308978304682666,-0.11213640123605728,LR,l2,2
40,20,-0.28452373390936,-0.12240029876038379,-0.16470902182152558,0.04230872306114179,0.25781849278751884,0.47022376054560494,-0.11213640123605728,LR,l2,2
40,300,-0.19773815846387113,-0.0772476392777528,-0.12219412492876952,0.0449464856510167,0.7583571282391617,0.6062698861181383,-0.11213640123605728,LR,l2,2
40,625,-0.16518824568450582,-0.05895430526419842,-0.1023418804230478,0.04338757515884936,0.8407664413978992,0.5223214383157164,-0.11213640123605728,LR,l2,2
