task,step,mean,star,star_W,bias,within,between,pre_switch_mean,arm,iv,seed
31,300,-2.0975325579701107,-2.177769306823933,-2.194868788696216,0.017099481872282923,3.0731402028214085,3.2480979405157004,-2.286919355392456,LR,none,1
31,625,-2.0424682150204463,-2.1783101443072725,-2.19461625272985,0.016306108422577383,3.3277829599457958,3.442215280940542,-2.286919355392456,LR,none,1
32,0,-2.2142280046379916,-2.1783101443072725,-2.19461625272985,0.016306108422577383,1.859904861904448,2.7267010359450508,-2.042468309402466,LR,none,1
32,20,-2.2716836271328407,-2.217698329219687,-2.2330425166204564,0.015344187400769442,1.9081953833945031,2.2429685741257974,-2.042468309402466,LR,none,1
32,300,-2.233727338582395,-2.247348488807729,-2.265769823187547,0.01842133437981829,2.9794716205919536,3.6989529982702782,-2.042468309402466,LR,none,1
32,625,-2.3326980699128317,-2.320370304615889,-2.337444662482548,0.01707435786665883,3.334756198982879,3.597807070911108,-2.042468309402466,LR,none,1
33,0,-2.271761077790442,-2.320370304615889,-2.337444662482548,0.01707435786665883,2.0917479158794303,2.782151913118016,-2.332698106765747,LR,none,1
33,20,-2.1885498077396273,-2.289977067668636,-2.3079876114816336,0.01801054381299764,2.237091051442621,2.884583139101933,-2.332698106765747,LR,none,1
33,300,-2.3607265537936173,-2.312539096455848,-2.3297445115474416,0.017205415091593748,3.2340539787653153,3.6951955360717776,-2.332698106765747,LR,none,1
33,625,-2.3417095546194058,-2.3172860528692767,-2.3314197598631656,0.014133706993889064,3.5324745363633974,3.4153358173212585,-2.332698106765747,LR,none,1
34,0,-2.4748508999227004,-2.3172860528692767,-2.3314197598631656,0.014133706993889064,2.062987768744725,2.6442956707929755,-2.3417093753814697,LR,none,1
34,20,-2.540132501812841,-2.364953393861814,-2.3784198279284636,0.013466434066649526,2.2359070597064505,2.1184919747333772,-2.3417093753814697,LR,none,1
34,300,-2.455451867292315,-2.3537047993249143,-2.3688108390333946,0.01510603970848024,3.3397125872977598,2.9324502821544964,-2.3417093753814697,LR,none,1
34,625,-2.427121639064401,-2.350990617743253,-2.3649165900657207,0.013925972322467714,3.6846198786107287,2.931521772105529,-2.3417093753814697,LR,none,1
35,0,-2.6145895514890776,-2.350990617743253,-2.3649165900657207,0.013925972322467714,2.1680988236710674,2.897653277518279,-2.427121639251709,LR,none,1
35,20,-2.381800648357299,-2.271960344788744,-2.2870979316489635,0.015137586860219017,2.1547391081642897,2.755816466352326,-2.427121639251709,LR,none,1
35,300,-2.340125414160005,-2.2606132892098443,-2.2766398118271653,0.016026522617321463,3.29504804446445,3.340370995452402,-2.427121639251709,LR,none,1
35,625,-2.439340249030447,-2.3200287460093874,-2.333796506022385,0.013767760012997314,3.6079574447082075,3.3937594327938374,-2.427121639251709,LR,none,1
36,0,-2.2690859808898125,-2.3200287460093874,-2.333796506022385,0.013767760012997314,2.07977117769107,3.3998564055762786,-2.439340591430664,LR,none,1
36,20,-2.36789357371636,-2.349080429090323,-2.3618681310598237,0.012787701969500631,2.129381509541799,2.456252822967492,-2.439340591430664,LR,none,1
36,300,-2.3312129985280223,-2.341212066422949,-2.3555861288951467,0.014374062472197692,3.221587886280571,3.0378484474813137,-2.439340591430664,LR,none,1
36,625,-2.356189415719311,-2.3771988709636416,-2.390939898925592,0.01374102796195075,3.551030938243183,3.080874635867175,-2.439340591430664,LR,none,1
37,0,-2.572824013550403,-2.3771988709636416,-2.390939898925592,0.01374102796195075,2.3139324093920433,2.9195219893647426,-2.356189250946045,LR,none,1
37,20,-2.5783474815982674,-2.3841111100739365,-2.3978790287924494,0.013767918718513102,2.4126258147434516,2.4038185320765084,-2.356189250946045,LR,none,1
37,300,-2.6283076762411564,-2.403975408834558,-2.419158933323961,0.01518352448940277,3.5318207385326734,3.1750986498338607,-2.356189250946045,LR,none,1
37,625,-2.708085616023448,-2.449110958904738,-2.462512387526466,0.013401428621727973,3.923662200646757,3.306459151499027,-2.356189250946045,LR,none,1
38,0,-2.430470997786313,-2.449110958904738,-2.462512387526466,0.013401428621727973,2.2883714133431563,3.653179099770128,-2.708085298538208,LR,none,1
38,20,-2.4988119502129704,-2.4869688646786603,-2.5005783294351063,0.01360946475644596,2.395091409258962,3.2935647253426463,-2.708085298538208,LR,none,1
38,300,-2.5208374651129453,-2.4771922490999865,-2.491223302314553,0.014031053214566783,3.529623443821975,4.04317578852502,-2.708085298538208,LR,none,1
38,625,-2.542428347995487,-2.5022071392418117,-2.5139109923134786,0.011703853071667254,3.9416754176834843,4.325381707234655,-2.708085298538208,LR,none,1
39,0,-2.611939446336661,-2.5022071392418117,-2.5139109923134786,0.011703853071667254,2.4097744622525,3.6541728657853065,-2.542428493499756,LR,none,1
39,20,-2.478664940976504,-2.4571471767146895,-2.470565022190177,0.013417845475487411,2.494437297601921,3.295819664256442,-2.542428493499756,LR,none,1
39,300,-2.519890280524704,-2.4532725348261932,-2.4677847896640936,0.0145122548379004,3.6015684292536223,4.495499090810186,-2.542428493499756,LR,none,1
39,625,-2.7195279509207015,-2.558958319661135,-2.5698070324856532,0.01084871282451786,4.062158145770593,4.694612537578297,-2.542428493499756,LR,none,1
40,0,-2.56553779670234,-2.558958319661135,-2.5698070324856532,0.01084871282451786,2.4106133921364203,3.2931027927095586,-2.7195281982421875,LR,none,1
40,20,-2.5832277992639696,-2.5830697160296343,-2.593900817385505,0.010831101355870487,2.435569059213443,2.8217992193058534,-2.7195281982421875,LR,none,1
40,300,-2.454472943793131,-2.5339346575911947,-2.5455226602533694,0.011588002662174404,3.708951379520489,4.09798168334313,-2.7195281982421875,LR,none,1
40,625,-2.4855497035919076,-2.5812281544704474,-2.5906787927134447,0.009450638242997229,4.119196702544648,4.378612484786312,-2.7195281982421875,LR,none,1
