task,step,mean,star,star_W,bias,within,between,pre_switch_mean,arm,iv,seed
27,300,-0.8478979784879425,-0.8066182399603591,-0.826028414699455,0.019410174739095964,1.5548388708738434,1.2969769763415915,-0.9324439167976379,SNA,none,1
27,625,-0.8518856588599851,-0.8177843688776973,-0.8363237316370267,0.018539362759329377,1.7625379406752049,1.5790540195067084,-0.9324439167976379,SNA,none,1
28,0,-0.8071386151658456,-0.8177843688776973,-0.8363237316370267,0.018539362759329377,1.0052794866505859,1.2865100155045766,-0.8518856763839722,SNA,none,1
28,20,-0.9307071331922452,-0.8683301974787149,-0.8863932871190603,0.018063089640345423,1.1326898421968168,1.3412659459663094,-0.8518856763839722,SNA,none,1
28,300,-0.85494664666805,-0.8375450975644987,-0.856172024759499,0.01862692719500046,1.5958463364595992,1.311321132785196,-0.8518856763839722,SNA,none,1
28,625,-0.7407649394085074,-0.8017684841848737,-0.8210770870599723,0.019308602875098585,1.7709747501626127,1.3967667213159274,-0.8518856763839722,SNA,none,1
29,0,-0.89452675674017,-0.8017684841848737,-0.8210770870599723,0.019308602875098585,0.9725227868087045,1.683683033894311,-0.7407649159431458,SNA,none,1
29,20,-0.8781790791899036,-0.7899110523813174,-0.8096954927469373,0.01978444036561996,1.0552201842570315,1.840413112676832,-0.7407649159431458,SNA,none,1
29,300,-0.6653330739570474,-0.705399881793066,-0.728681486262587,0.02328160446952097,1.5554467824493452,1.5037282208029776,-0.7407649159431458,SNA,none,1
29,625,-0.7113542697006712,-0.7147192896144905,-0.7386942161013347,0.023974926486844197,1.6920323682049454,1.4734748014621613,-0.7407649159431458,SNA,none,1
30,0,-0.7258930126826618,-0.7147192896144905,-0.7386942161013347,0.023974926486844197,0.998300441684722,1.4214255166320156,-0.7113543152809143,SNA,none,1
30,20,-0.919579901474884,-0.7815339117069037,-0.8042608520670568,0.022726940360153092,1.150560200046968,1.6148233460473154,-0.7113543152809143,SNA,none,1
30,300,-0.8333652108579883,-0.7255064400259191,-0.7481428552078334,0.022636415181914345,1.6366154788251597,1.5380373230806978,-0.7113543152809143,SNA,none,1
30,625,-0.7951518967734802,-0.718994800055243,-0.7428847425643652,0.023889942509122193,1.8146845196344106,1.2544655516893726,-0.7113543152809143,SNA,none,1
31,0,-0.7884815248872276,-0.718994800055243,-0.7428847425643652,0.023889942509122193,1.0248977525848795,1.509623076032905,-0.7951518297195435,SNA,none,1
31,20,-0.8649670818549785,-0.7569136360958619,-0.7805441528391494,0.023630516743287443,1.183076228577678,1.7859701289347125,-0.7951518297195435,SNA,none,1
31,300,-0.8105096169476179,-0.7346193917386258,-0.7587616611399711,0.024142269401345402,1.711729367215902,1.5807123461840573,-0.7951518297195435,SNA,none,1
31,625,-0.7956908651056864,-0.7522527055087512,-0.7756420063210199,0.02338930081226863,1.9386455434305145,1.63140762902706,-0.7951518297195435,SNA,none,1
32,0,-0.7105847043218324,-0.7522527055087512,-0.7756420063210199,0.02338930081226863,1.0111168800294672,1.7259213910642233,-0.7956908345222473,SNA,none,1
32,20,-0.9623160989463995,-0.8570558212350698,-0.877935150854708,0.020879329619638155,1.1202518866606264,1.7591698357731542,-0.7956908345222473,SNA,none,1
32,300,-0.7748455887458241,-0.7804257272680879,-0.8033674867242406,0.022941759456152795,1.6456690065159263,1.719596056230818,-0.7956908345222473,SNA,none,1
32,625,-0.8257345974121176,-0.822690794932249,-0.8446365399784994,0.021945745046250523,1.8703129253832143,1.6710069458438304,-0.7956908345222473,SNA,none,1
33,0,-0.7813285633503112,-0.822690794932249,-0.8446365399784994,0.021945745046250523,1.0660691240300515,1.5798044110396594,-0.825734555721283,SNA,none,1
33,20,-1.0685548403202103,-0.9134073967743777,-0.9333824314853287,0.019975034710951148,1.2266914214451872,1.8373746284653905,-0.825734555721283,SNA,none,1
33,300,-0.7655430286763709,-0.7848719929560655,-0.8071320293599608,0.022260036403895355,1.738355399520327,1.7190123792269092,-0.825734555721283,SNA,none,1
33,625,-0.8632900222425736,-0.8229644532129444,-0.8435415325081252,0.02057707929518074,1.943842649223801,1.8027913599834315,-0.825734555721283,SNA,none,1
34,0,-0.9301826421067767,-0.8229644532129444,-0.8435415325081252,0.02057707929518074,1.1059055496056538,1.936636974378336,-0.863290011882782,SNA,none,1
34,20,-0.9572154927865324,-0.8478373379316209,-0.8682781377979581,0.02044079986633733,1.2234834167595137,1.9647595552039028,-0.863290011882782,SNA,none,1
34,300,-1.0263177240208483,-0.8694951781775573,-0.890470178253335,0.02097500007577764,1.8210323934008759,2.034630309084432,-0.863290011882782,SNA,none,1
34,625,-0.9748627530054443,-0.8571228820961592,-0.8776053264460684,0.0204824443499092,2.0419852470768736,2.260002194145586,-0.863290011882782,SNA,none,1
35,0,-0.9412610738045878,-0.8571228820961592,-0.8776053264460684,0.0204824443499092,1.1287087841591614,1.9957789402069894,-0.974862813949585,SNA,none,1
35,20,-0.9457811983056402,-0.8540588728545946,-0.8747326976291615,0.02067382477456704,1.2454726465923276,2.1986488276131815,-0.974862813949585,SNA,none,1
35,300,-0.8150991046907528,-0.7741214654195824,-0.7956213489544348,0.021499883534852417,1.7324638925156555,2.254996730395304,-0.974862813949585,SNA,none,1
35,625,-0.8486931058013386,-0.7986773623406829,-0.8181453615884006,0.019467999247717672,1.9523037553519966,2.351712694344405,-0.974862813949585,SNA,none,1
36,0,-0.8034178329524357,-0.7986773623406829,-0.8181453615884006,0.019467999247717672,1.1751329760924236,2.291244488529772,-0.8486931324005127,SNA,none,1
36,20,-0.9464889050279828,-0.8385054249025596,-0.8574072873429577,0.018901862440397963,1.301937020696996,2.4850558903667084,-0.8486931324005127,SNA,none,1
36,300,-0.9107941871097975,-0.8339547122079797,-0.8537718609431444,0.019817148735164665,1.844727522962309,2.4968132457211025,-0.8486931324005127,SNA,none,1
36,625,-0.9553141919483178,-0.8733032228946195,-0.8933580358035488,0.02005481290892931,2.0687299974521247,2.3687388419550257,-0.8486931324005127,SNA,none,1
37,0,-0.9663890111979316,-0.8733032228946195,-0.8933580358035488,0.02005481290892931,1.2407241040237702,2.341550941124753,-0.9553142786026001,SNA,none,1
37,20,-1.0891475035718794,-0.9327948971823301,-0.9520478409118462,0.01925294372951612,1.3491171436622735,2.5760446010689937,-0.9553142786026001,SNA,none,1
37,300,-0.8821630194083704,-0.8740343073368011,-0.8951196725174257,0.02108536518062465,1.8830723366904392,2.1564428298461236,-0.9553142786026001,SNA,none,1
37,625,-0.9872866973611465,-0.9327130075617596,-0.9526156786908531,0.019902671129093507,2.116077729252421,1.9155804191743167,-0.9553142786026001,SNA,none,1
38,0,-0.8546920953945394,-0.9327130075617596,-0.9526156786908531,0.019902671129093507,1.182019133665504,2.014944601175706,-0.9872866272926331,SNA,none,1
38,20,-1.0955866397513778,-1.0239239422560322,-1.0424059334236782,0.0184819911676459,1.3237306424838204,2.375399584720341,-0.9872866272926331,SNA,none,1
38,300,-0.9824289469564575,-0.9583137844495276,-0.9774585619642664,0.01914477751473896,1.8809260562753338,2.5064513663409276,-0.9872866272926331,SNA,none,1
38,625,-0.9823702430655333,-0.9656342284255613,-0.9843448323147557,0.018710603889194318,2.1048364642508877,2.5741507420412826,-0.9872866272926331,SNA,none,1
39,0,-0.9047192047364586,-0.9656342284255613,-0.9843448323147557,0.018710603889194318,1.3360290294602624,2.5206817160473336,-0.982370138168335,SNA,none,1
39,20,-1.091121115384146,-1.0403314134942654,-1.0586544694054343,0.018323055911168923,1.4912650511971128,2.5826566099675046,-0.982370138168335,SNA,none,1
39,300,-1.0435247335893423,-1.0030497799115932,-1.0220281316864515,0.01897835177485831,2.0063432266700385,2.288004094748224,-0.982370138168335,SNA,none,1
39,625,-1.0212931642711083,-1.010373468542836,-1.0286047127604403,0.0182312442176044,2.202725914338153,2.400382603355756,-0.982370138168335,SNA,none,1
40,0,-1.13220242592284,-1.010373468542836,-1.0286047127604403,0.0182312442176044,1.3141694553235599,2.269050269484579,-1.0212931632995605,SNA,none,1
40,20,-1.266681367443524,-1.0667013144457855,-1.083842088980277,0.017140774534491355,1.4530723009867046,2.4204464155689593,-1.0212931632995605,SNA,none,1
40,300,-0.9653959931014497,-0.9504288591437234,-0.9699855625237997,0.019556703380076215,1.8953338979198886,2.150769882030274,-1.0212931632995605,SNA,none,1
40,625,-0.979951005604772,-0.9895278774725234,-1.007486017175201,0.017958139702677726,2.1678613869539785,2.3254799533431303,-1.0212931632995605,SNA,none,1
