task,step,mean,star,star_W,bias,within,between,pre_switch_mean,arm,iv,seed
25,0,-2.0351324960503763,-1.967060956463662,-1.9714712505694265,0.004410294105764478,1.6003024499158558,2.1898547414854534,-2.0473978519439697,LR,none,2
25,20,-1.9328013596458344,-1.9260578710809155,-1.9310427818659033,0.004984910784987733,1.6315231356987783,1.869893138225824,-2.0473978519439697,LR,none,2
25,300,-1.9673083405700102,-1.9514408748013818,-1.9568631537030603,0.00542227890167851,2.7313227260377992,2.5027961748076937,-2.0473978519439697,LR,none,2
25,625,-2.1171612455288282,-2.0310263677187623,-2.033613750979596,0.002587383260834031,3.0501792760470385,2.4978455553801724,-2.0473978519439697,LR,none,2
26,0,-1.9941040747350343,-2.0310263677187623,-2.033613750979596,0.002587383260834031,1.7647626815925495,2.2780053600132875,-2.1171610355377197,LR,none,2
26,20,-1.9209235236660067,-2.0092240962126446,-2.011375764829215,0.0021516686165705323,1.7306069690893386,1.791692048097917,-2.1171610355377197,LR,none,2
26,300,-2.121577659073837,-2.093129211787267,-2.0946256290332115,0.0014964172459440307,2.8548508859857473,2.7861492426084196,-2.1171610355377197,LR,none,2
26,625,-2.2794013678710274,-2.165523350637862,-2.164848021090487,-0.0006753295473754406,3.28493717676942,2.8678283716486748,-2.1171610355377197,LR,none,2
27,0,-2.007178316683764,-2.165523350637862,-2.164848021090487,-0.0006753295473754406,1.7418735391151339,2.004337733556471,-2.2794013023376465,LR,none,2
27,20,-2.0036105773845008,-2.1597026896765867,-2.1587817866527885,-0.0009209030237980187,1.752481697698551,1.680075436348626,-2.2794013023376465,LR,none,2
27,300,-2.1540734371018457,-2.22964878910223,-2.228569534313883,-0.0010792547883465885,2.849254307316041,2.8061325591800337,-2.2794013023376465,LR,none,2
27,625,-2.1943432873610167,-2.264457782834507,-2.260037202331442,-0.004420580503065139,3.2170573881808555,2.9792876588269315,-2.2794013023376465,LR,none,2
28,0,-2.3200953165925915,-2.264457782834507,-2.260037202331442,-0.004420580503065139,1.872080818324607,2.25632154149382,-2.194343328475952,LR,none,2
28,20,-2.1705752800985754,-2.2080065319023388,-2.2046760633459606,-0.0033304685563780366,1.948057937603754,2.085491997735156,-2.194343328475952,LR,none,2
28,300,-2.363564994751925,-2.3021463518092347,-2.2990092513300184,-0.003137100479216315,3.1303874837832,2.9543130564582456,-2.194343328475952,LR,none,2
28,625,-2.2951044048833817,-2.2841246201585133,-2.281109129924848,-0.0030154902336653323,3.4631526122143184,3.0922895490576234,-2.194343328475952,LR,none,2
29,0,-2.263364106958796,-2.2841246201585133,-2.281109129924848,-0.0030154902336653323,2.0229907187427854,2.2796121204750412,-2.2951042652130127,LR,none,2
29,20,-2.0937927646273993,-2.2311411521232936,-2.229849112242066,-0.001292039881227538,2.069039222890247,1.8633031686060195,-2.2951042652130127,LR,none,2
29,300,-2.1610618606391774,-2.242318890038891,-2.243402591097124,0.001083701058232691,3.205347090069188,3.288423089809687,-2.2951042652130127,LR,none,2
29,625,-2.229734842490869,-2.2863774158236616,-2.2859597599007238,-0.00041765592293813825,3.5302180741133538,3.29191955993171,-2.2951042652130127,LR,none,2
30,0,-2.326457296199883,-2.2863774158236616,-2.2859597599007238,-0.00041765592293813825,2.029067545020194,2.3818751069090407,-2.2297348976135254,LR,none,2
30,20,-2.1300866310546964,-2.198490775319697,-2.1984191365099472,-7.163880974985658e-05,1.9410915911730249,1.9684085443836727,-2.2297348976135254,LR,none,2
30,300,-2.1756728678527497,-2.2364090528625,-2.237349343712621,0.000940290850121528,3.214485609562157,2.7810822822800243,-2.2297348976135254,LR,none,2
30,625,-2.295166130931647,-2.2992127449709643,-2.297705980634009,-0.0015067643369548022,3.6360317858451414,2.7582196677697457,-2.2297348976135254,LR,none,2
31,0,-2.249763384627832,-2.2992127449709643,-2.297705980634009,-0.0015067643369548022,2.11180889253673,2.760165567860507,-2.295166254043579,LR,none,2
31,20,-2.08819465495956,-2.2476680681176946,-2.2474688547358377,-0.0001992133818566799,2.1916380516467946,2.184214191310653,-2.295166254043579,LR,none,2
31,300,-2.329177368248945,-2.3329768717870056,-2.3329187640942575,-5.8107692748308185e-05,3.369126494992415,2.913616639347813,-2.295166254043579,LR,none,2
31,625,-2.2899265564362037,-2.3360352819931594,-2.3351399962755988,-0.0008952857175609097,3.761730478080939,3.338613775530297,-2.295166254043579,LR,none,2
32,0,-2.2082102080242922,-2.3360352819931594,-2.3351399962755988,-0.0008952857175609097,2.098585914758054,2.044052256680854,-2.289926290512085,LR,none,2
32,20,-2.0668390785611397,-2.293727333075622,-2.294632380923977,0.0009050478483550251,2.141431054566247,1.9614768576107937,-2.289926290512085,LR,none,2
32,300,-2.3556130796400554,-2.397646274359437,-2.395295403616043,-0.0023508707433938982,3.4273364895355343,2.9932698556804285,-2.289926290512085,LR,none,2
32,625,-2.317326562534138,-2.3991282761075112,-2.39662557180054,-0.002502704306971282,3.7863115851262927,2.7474457328822433,-2.289926290512085,LR,none,2
33,0,-2.3752723555364295,-2.3991282761075112,-2.39662557180054,-0.002502704306971282,2.169506093172266,3.194273573476538,-2.317326307296753,LR,none,2
33,20,-2.2255988997857714,-2.3487113289265094,-2.3471751483271497,-0.0015361805993597954,2.254912459449012,2.621700972026846,-2.317326307296753,LR,none,2
33,300,-2.2726490474007996,-2.3888522872902564,-2.388597112793114,-0.00025517449714243415,3.4157632851063595,3.1826140633273794,-2.317326307296753,LR,none,2
33,625,-2.3566698236583954,-2.436554993828527,-2.4346390276760808,-0.0019159661524463445,3.752357904892542,3.329620102589124,-2.317326307296753,LR,none,2
34,0,-2.6337173105089415,-2.436554993828527,-2.4346390276760808,-0.0019159661524463445,2.3728485770732717,3.2094976081248627,-2.3566696643829346,LR,none,2
34,20,-2.626458799934903,-2.4331983482862465,-2.4305314427790337,-0.002666905507212505,2.3881270844973996,2.612572693188136,-2.3566696643829346,LR,none,2
34,300,-2.516623431435034,-2.4023696437178375,-2.4024666361851343,9.699246729724109e-05,3.5879435442896273,3.246950875086997,-2.3566696643829346,LR,none,2
34,625,-2.5153327230783815,-2.406495124178785,-2.405629692573878,-0.0008654316049069166,3.853993605471862,3.104994975181552,-2.3566696643829346,LR,none,2
35,0,-2.663328912982452,-2.406495124178785,-2.405629692573878,-0.0008654316049069166,2.306986047775656,2.582081462953548,-2.5153326988220215,LR,none,2
35,20,-2.3508726741513035,-2.3018325594012166,-2.3032738595126903,0.001441300111473538,2.297481903117428,1.9670699732877353,-2.5153326988220215,LR,none,2
35,300,-2.5404799631197674,-2.403605764823203,-2.4048725199781416,0.0012667551549384371,3.4488306638326947,3.32191167241285,-2.5153326988220215,LR,none,2
35,625,-2.536879222613176,-2.3990336309469162,-2.401585105912792,0.0025514749658759684,3.7763814540854286,3.2961865533870354,-2.5153326988220215,LR,none,2
36,0,-2.6465156817569175,-2.3990336309469162,-2.401585105912792,0.0025514749658759684,2.4267394951317076,2.8077356703631926,-2.536879062652588,LR,none,2
36,20,-2.4691910761138574,-2.3361005970748754,-2.3397988283116518,0.003698231236776337,2.4104285815062934,2.4575831804049644,-2.536879062652588,LR,none,2
36,300,-2.6042441395272067,-2.4088384266113136,-2.4135140001584516,0.0046755735471379015,3.771792785100506,4.089600880689936,-2.536879062652588,LR,none,2
36,625,-2.5988017097235434,-2.4438053188469935,-2.4469910049030883,0.0031856860560947097,4.098084217452995,3.960790030846282,-2.536879062652588,LR,none,2
37,0,-2.4368218304662,-2.4438053188469935,-2.4469910049030883,0.0031856860560947097,2.4200500226620836,3.066940957308749,-2.598801612854004,LR,none,2
37,20,-2.4859792962396132,-2.4696781457025945,-2.4727123396840334,0.003034193981438875,2.4309314560215722,2.098686387704715,-2.598801612854004,LR,none,2
37,300,-2.439699958370059,-2.429917656217213,-2.4352451064265104,0.00532745020929724,3.5832484871928068,3.0576789360540504,-2.598801612854004,LR,none,2
37,625,-2.4040443597768872,-2.424485700022572,-2.4291885405357725,0.004702840513200499,3.9016639669420443,3.3291864588461504,-2.598801612854004,LR,none,2
38,0,-2.5431642730175184,-2.424485700022572,-2.4291885405357725,0.004702840513200499,2.595324119120426,2.948930380444994,-2.4040443897247314,LR,none,2
38,20,-2.4865277379287822,-2.4189361421724884,-2.4230372386968795,0.004101096524391323,2.650345753659816,2.8565275476942444,-2.4040443897247314,LR,none,2
38,300,-2.644963833055316,-2.488988447702088,-2.4913916749391705,0.0024032272370823195,3.810212358012324,3.7739956864962156,-2.4040443897247314,LR,none,2
38,625,-2.6546008758265636,-2.5078321951599816,-2.5078914885200816,5.929336010012776e-05,4.2314581263060385,4.124234474879384,-2.4040443897247314,LR,none,2
39,0,-2.4199274673338795,-2.5078321951599816,-2.5078914885200816,5.929336010012776e-05,2.5025629990164204,2.8189682747166653,-2.6546010971069336,LR,none,2
39,20,-2.2878575436015867,-2.4709181185315394,-2.471739526481964,0.0008214079504250549,2.500578048060985,2.2840042077244007,-2.6546010971069336,LR,none,2
39,300,-2.532337827328038,-2.5820598618884434,-2.579902661432312,-0.0021572004561312497,3.7743788201732684,3.3332510541031932,-2.6546010971069336,LR,none,2
39,625,-2.6096457474228827,-2.6084114216197336,-2.6023401552763823,-0.006071266343351454,4.096981959281013,3.5498635905890943,-2.6546010971069336,LR,none,2
40,0,-2.573960279531043,-2.6084114216197336,-2.6023401552763823,-0.006071266343351454,2.6848960960531913,3.676044774523626,-2.6096456050872803,LR,none,2
40,20,-2.39484250871919,-2.5418031463861737,-2.537697982439077,-0.004105163947097026,2.667430524911187,2.623200956875988,-2.6096456050872803,LR,none,2
40,300,-2.6179786678616215,-2.6074056643750936,-2.6021668641493143,-0.005238800225779414,3.790575971043527,3.8553799061626166,-2.6096456050872803,LR,none,2
40,625,-2.609526323016778,-2.626494136980207,-2.617432269533335,-0.009061867446871475,4.129130218966567,3.8106835897374367,-2.6096456050872803,LR,none,2
