task,step,mean,star,star_W,bias,within,between,pre_switch_mean,arm,iv,seed
21,0,-0.08716610267817501,-0.07450184470010886,-0.11347959458330607,0.03897774988319725,0.11983764028022778,0.2997325913504731,-0.13522426784038544,LR,l2,0
21,20,-0.24273247405832152,-0.1342743621671858,-0.17207605490561637,0.03780169273843057,0.23150851138486472,0.3779304763501494,-0.13522426784038544,LR,l2,0
21,300,-0.15141692474981977,-0.09705507387223462,-0.13621004949736804,0.03915497562513338,0.6933804060909678,0.47260602941020124,-0.13522426784038544,LR,l2,0
21,625,-0.14536624295611392,-0.0901264554602159,-0.12779159275445923,0.037665137294243325,0.8030937063139589,0.48524203779508474,-0.13522426784038544,LR,l2,0
22,0,-0.10388950926513156,-0.0901264554602159,-0.12779159275445923,0.037665137294243325,0.1064029766585197,0.2799200788136622,-0.14536623656749725,LR,l2,0
22,20,-0.34535300322603973,-0.18638900224028845,-0.22163520004276877,0.03524619780248031,0.21600074728645657,0.3502608965683147,-0.14536623656749725,LR,l2,0
22,300,-0.2206879158968524,-0.13343039847526048,-0.1701419802186992,0.03671158174343873,0.7202382309797757,0.6972409767885693,-0.14536623656749725,LR,l2,0
22,625,-0.1642592850406105,-0.09183643290365992,-0.12780507666932364,0.03596864376566373,0.8021353737117823,0.5316887439237895,-0.14536623656749725,LR,l2,0
23,0,-0.08995770125696081,-0.09183643290365992,-0.12780507666932364,0.03596864376566373,0.11508006406030598,0.3130142479961603,-0.16425928473472595,LR,l2,0
23,20,-0.2668038537128691,-0.14381184416294215,-0.17855993918312835,0.03474809502018616,0.2331492414224237,0.426969549483273,-0.16425928473472595,LR,l2,0
23,300,-0.12399248114810454,-0.08500862191880837,-0.12219083739515878,0.037182215476350394,0.7025584130932201,0.6114418689521324,-0.16425928473472595,LR,l2,0
23,625,-0.14626524655119202,-0.07680267177518624,-0.11348708667090328,0.036684414895717055,0.8035052031164369,0.44172241157976805,-0.16425928473472595,LR,l2,0
24,0,-0.04428462162814501,-0.07680267177518624,-0.11348708667090328,0.036684414895717055,0.10959856859741034,0.26720603506552093,-0.14626525342464447,LR,l2,0
24,20,-0.3344038496377612,-0.17699373589189604,-0.21192889817933433,0.03493516228743829,0.27355216238130525,0.5972999130884842,-0.14626525342464447,LR,l2,0
24,300,-0.2800359164468901,-0.1352707584152621,-0.1718954773925169,0.03662471897725481,0.7346076304281606,0.7945379380538565,-0.14626525342464447,LR,l2,0
24,625,-0.25149725845012955,-0.11345611576771047,-0.14904261461133286,0.035586498843622395,0.8130666323094552,0.6785482693418348,-0.14626525342464447,LR,l2,0
25,0,-0.11205358010347446,-0.11345611576771047,-0.14904261461133286,0.035586498843622395,0.10274353740244935,0.2604899856518327,-0.2514972388744354,LR,l2,0
25,20,-0.18783969363427988,-0.12518672045253007,-0.16031520345879507,0.03512848300626501,0.24743518406961773,0.4143701444144267,-0.2514972388744354,LR,l2,0
25,300,-0.19850365284241606,-0.12202604174137764,-0.1581299601331232,0.03610391839174554,0.7518402160983335,0.6054153906847788,-0.2514972388744354,LR,l2,0
25,625,-0.10129032326051218,-0.07337875625213315,-0.10889019084490545,0.03551143459277228,0.8404990186207475,0.45920033775484403,-0.2514972388744354,LR,l2,0
26,0,-0.06405884491767246,-0.07337875625213315,-0.10889019084490545,0.03551143459277228,0.1039829194596185,0.2683421715071661,-0.10129033029079437,LR,l2,0
26,20,-0.37829824145681207,-0.1798629955407438,-0.21309185437115108,0.033228858830407264,0.2651183580475925,0.5449312252420551,-0.10129033029079437,LR,l2,0
26,300,-0.2791853447036969,-0.13497038379722748,-0.1705872565915716,0.03561687279434409,0.7630482735227386,0.6923221334214902,-0.10129033029079437,LR,l2,0
26,625,-0.26383202691652924,-0.10159766775105146,-0.13656294480606795,0.03496527705501649,0.8469687191392877,0.5353886017134335,-0.10129033029079437,LR,l2,0
27,0,-0.11390694258080704,-0.10159766775105146,-0.13656294480606795,0.03496527705501649,0.11604464405535926,0.29894102847683524,-0.2638320326805115,LR,l2,0
27,20,-0.13699955124649837,-0.09947870046865842,-0.13424540116253023,0.034766700693871826,0.2588043734324597,0.3585244557573977,-0.2638320326805115,LR,l2,0
27,300,-0.10263538556751371,-0.07629616589220391,-0.11237172917397842,0.03607556328177452,0.6850029384711482,0.5213720930209795,-0.2638320326805115,LR,l2,0
27,625,-0.17282271781964006,-0.08251758315996278,-0.1188414638482501,0.03632388068828732,0.7990023535909216,0.4302922299631108,-0.2638320326805115,LR,l2,0
28,0,-0.0899388389221758,-0.08251758315996278,-0.1188414638482501,0.03632388068828732,0.10324806022283232,0.28249788942865744,-0.1728227287530899,LR,l2,0
28,20,-0.2606045153585844,-0.14263451664694352,-0.1771589091348904,0.0345243924879469,0.2523080639960368,0.4722648072173529,-0.1728227287530899,LR,l2,0
28,300,-0.2275159344709653,-0.12059086312120786,-0.15637723862996794,0.0357863755087601,0.7388171344973002,0.6296699920468831,-0.1728227287530899,LR,l2,0
28,625,-0.1801213006042007,-0.09169859737600763,-0.12619452985039079,0.03449593247438315,0.8581114362276034,0.6032430514521692,-0.1728227287530899,LR,l2,0
29,0,-0.07334242058873752,-0.09169859737600763,-0.12619452985039079,0.03449593247438315,0.11984790413708041,0.28882027521854736,-0.18012133240699768,LR,l2,0
29,20,-0.24445665512012035,-0.15519262120833455,-0.1882770275674558,0.0330844063591212,0.2665768302436035,0.32398226043438144,-0.18012133240699768,LR,l2,0
29,300,-0.19863748374335144,-0.1284750885921154,-0.16283434285289566,0.03435925426078029,0.7145595879991569,0.5671425200367121,-0.18012133240699768,LR,l2,0
29,625,-0.11653741160213257,-0.08031739356966891,-0.1151973673286123,0.03487997375894338,0.7788758312940837,0.5079547874053639,-0.18012133240699768,LR,l2,0
30,0,-0.11260474660887614,-0.08031739356966891,-0.1151973673286123,0.03487997375894338,0.11755151122262174,0.3007741695458808,-0.1165374219417572,LR,l2,0
30,20,-0.31731598434147,-0.1579211183279843,-0.19132547095131336,0.03340435262332903,0.24686517094247995,0.4427848689771259,-0.1165374219417572,LR,l2,0
30,300,-0.2108305381375287,-0.1221309263119086,-0.15755755829504536,0.03542663198313676,0.7507837540646092,0.6806294808362225,-0.1165374219417572,LR,l2,0
30,625,-0.1965387322553385,-0.1020601521587088,-0.13762263160960006,0.03556247945089126,0.8447529957734787,0.49533776127897405,-0.1165374219417572,LR,l2,0
31,0,-0.0912812715105208,-0.1020601521587088,-0.13762263160960006,0.03556247945089126,0.11776454891867218,0.3808109170527663,-0.19653871655464172,LR,l2,0
31,20,-0.3735760202760325,-0.1993545653693088,-0.2328522463776114,0.03349768100830261,0.23946427133004433,0.5592810426850011,-0.19653871655464172,LR,l2,0
31,300,-0.20031642499735086,-0.12869343724317128,-0.16387603126201408,0.03518259401884279,0.680081726398051,0.6409396968924307,-0.19653871655464172,LR,l2,0
31,625,-0.1404201251653516,-0.07769572649905072,-0.11296960859600418,0.03527388209695346,0.7740986198036848,0.5357098195647737,-0.19653871655464172,LR,l2,0
32,0,-0.054641711740685946,-0.07769572649905072,-0.11296960859600418,0.03527388209695346,0.10564691072848857,0.24489116013355477,-0.14042013883590698,LR,l2,0
32,20,-0.25930401072661086,-0.14445580608446182,-0.1783793525892732,0.033923546504811386,0.24633573229139724,0.3413623206112885,-0.14042013883590698,LR,l2,0
32,300,-0.14898156349529837,-0.10376412391371809,-0.1403596323088302,0.03659550839511212,0.7232345791289729,0.6189539501638143,-0.14042013883590698,LR,l2,0
32,625,-0.09349462647360966,-0.04781861957103894,-0.08377422450400837,0.03595560493296943,0.8095404457015409,0.5548129330922118,-0.14042013883590698,LR,l2,0
33,0,-0.054991623474305446,-0.04781861957103894,-0.08377422450400837,0.03595560493296943,0.11360731629404502,0.2681980206576971,-0.09349463135004044,LR,l2,0
33,20,-0.1422025925171764,-0.07593030744031007,-0.1112089382860244,0.03527863084571436,0.24654824909102627,0.3522464026995797,-0.09349463135004044,LR,l2,0
