task,step,mean,star,star_W,bias,within,between,pre_switch_mean,arm,iv,seed
26,20,-0.21903060814093148,-0.1440238161579056,-0.18400221789449475,0.03997840173658915,0.2317764286153039,0.2798625499527845,-0.17452463507652283,LR,l2,1
26,300,-0.09020977840827672,-0.07751032410007391,-0.11981277908249251,0.042302454982418566,0.6821608778597479,0.45958372668789443,-0.17452463507652283,LR,l2,1
26,625,-0.13548621104261677,-0.07352964504584782,-0.11461469629713214,0.04108505125128431,0.7910305314098864,0.43845646369470004,-0.17452463507652283,LR,l2,1
27,0,-0.10762421763337977,-0.07352964504584782,-0.11461469629713214,0.04108505125128431,0.11013776386806313,0.3003866986818558,-0.13548621535301208,LR,l2,1
27,20,-0.2871498333293118,-0.14620332083555415,-0.18615614907299174,0.03995282823743764,0.2561540079017438,0.3660989568797421,-0.13548621535301208,LR,l2,1
27,300,-0.17997906411300238,-0.11495597689620897,-0.15771105251105014,0.04275507561484119,0.7275151423385874,0.541914071532375,-0.13548621535301208,LR,l2,1
27,625,-0.07386050054183152,-0.05721838684003511,-0.10037352358144186,0.04315513674140675,0.8194713387947569,0.4600873228397532,-0.13548621535301208,LR,l2,1
28,0,-0.06547891868703766,-0.05721838684003511,-0.10037352358144186,0.04315513674140675,0.09701992590689523,0.24902655333564824,-0.07386051118373871,LR,l2,1
28,20,-0.30451351534997145,-0.14401762015659275,-0.18563801414398856,0.0416203939873958,0.23621477649342193,0.3852774863876832,-0.07386051118373871,LR,l2,1
28,300,-0.13910839900774694,-0.09072488251238797,-0.13356776637412804,0.04284288386174012,0.6777419456003545,0.582048507522463,-0.07386051118373871,LR,l2,1
28,625,-0.08736841387858582,-0.060506687623271535,-0.10340764680498726,0.042900959181715735,0.8097174126098146,0.49020373237691717,-0.07386051118373871,LR,l2,1
29,0,-0.07334858965521183,-0.060506687623271535,-0.10340764680498726,0.042900959181715735,0.10293705424169337,0.2825910074445289,-0.08736839145421982,LR,l2,1
29,20,-0.44311949798289235,-0.1991358146288222,-0.2392710647064051,0.040135250077582896,0.23978904801595496,0.45831159630571777,-0.08736839145421982,LR,l2,1
29,300,-0.33385111242787774,-0.14454530310511315,-0.18842976254163502,0.04388445943652187,0.7049976579304209,0.6467597524928741,-0.08736839145421982,LR,l2,1
29,625,-0.26966911369564384,-0.1057466885492703,-0.1498486299511659,0.0441019414018956,0.7954473114005749,0.6132472107757179,-0.08736839145421982,LR,l2,1
30,0,-0.1105044211318408,-0.1057466885492703,-0.1498486299511659,0.0441019414018956,0.10420765737705642,0.3492136571659428,-0.2696691155433655,LR,l2,1
30,20,-0.40099466807642625,-0.1988317481481825,-0.2404811815225874,0.04164943337440491,0.22692329498788308,0.45873097396659157,-0.2696691155433655,LR,l2,1
30,300,-0.20220652068704154,-0.10734694451138259,-0.15068471840045294,0.043337773889070376,0.6721151027636345,0.6683340116812393,-0.2696691155433655,LR,l2,1
30,625,-0.1668570951568635,-0.09410640013825314,-0.13667077538396394,0.042564375245710835,0.7725858361646429,0.5219852497377462,-0.2696691155433655,LR,l2,1
31,0,-0.117445510262034,-0.09410640013825314,-0.13667077538396394,0.042564375245710835,0.10829124235459689,0.3275187953383512,-0.1668570637702942,LR,l2,1
31,20,-0.332593467065135,-0.15869564511504733,-0.19950002299196792,0.04080437787692062,0.21771129288254212,0.5111026670402811,-0.1668570637702942,LR,l2,1
31,300,-0.21704851628633479,-0.09955664352965461,-0.14319233940900225,0.043635695879347625,0.7237078558038564,0.6737676654072563,-0.1668570637702942,LR,l2,1
31,625,-0.1522220877097859,-0.06655306065694551,-0.11070616912569044,0.0441531084687449,0.7980869192670248,0.6255770474409564,-0.1668570637702942,LR,l2,1
32,0,-0.03412291829725061,-0.06655306065694551,-0.11070616912569044,0.0441531084687449,0.09786856828579411,0.32147835597252594,-0.15222206711769104,LR,l2,1
32,20,-0.3732388083442123,-0.18687911189784565,-0.22881034921779567,0.041931237319950014,0.23929933200142847,0.6475104067386909,-0.15222206711769104,LR,l2,1
32,300,-0.2098697000985413,-0.11662891064629916,-0.1616941969501695,0.04506528630387038,0.7153368997949408,0.7019345792935943,-0.15222206711769104,LR,l2,1
32,625,-0.24850106785060555,-0.11839114075141467,-0.16188637222127497,0.0434952314698603,0.8149323659086527,0.5728453611264176,-0.15222206711769104,LR,l2,1
33,0,-0.10651965161896762,-0.11839114075141467,-0.16188637222127497,0.0434952314698603,0.10594491168953474,0.28793393674357126,-0.24850107729434967,LR,l2,1
33,20,-0.1921982058012989,-0.13254960457869921,-0.17586103155586058,0.04331142697716132,0.24105339519551397,0.3922010553319262,-0.24850107729434967,LR,l2,1
33,300,-0.14869159905802118,-0.09668490430701215,-0.14188841101143201,0.04520350670441985,0.7044851499682402,0.5369091796777928,-0.24850107729434967,LR,l2,1
33,625,-0.14157232388673704,-0.0729584195639907,-0.11654432989548495,0.04358591033149423,0.8132768684397415,0.5020671602323619,-0.24850107729434967,LR,l2,1
34,0,-0.09436663036542622,-0.0729584195639907,-0.11654432989548495,0.04358591033149423,0.10201811384329024,0.3482768836374604,-0.14157232642173767,LR,l2,1
34,20,-0.27211779274399933,-0.14081675924795317,-0.1836748576731571,0.04285809842520393,0.2495916682864184,0.39767635094437914,-0.14157232642173767,LR,l2,1
34,300,-0.2074378430078009,-0.10212271328717878,-0.14802894783025086,0.04590623454307206,0.7265423818991475,0.595286145759212,-0.14157232642173767,LR,l2,1
34,625,-0.16827628747828427,-0.07858987560870416,-0.12330556297001721,0.04471568736131303,0.8257357442842432,0.5017765633569272,-0.14157232642173767,LR,l2,1
35,0,-0.08770802206172242,-0.07858987560870416,-0.12330556297001721,0.04471568736131303,0.10504376367204687,0.36172505634854724,-0.16827629506587982,LR,l2,1
35,20,-0.13838968775290184,-0.08892521906809112,-0.13367563243887548,0.04475041337078437,0.2405067526962679,0.4167341178364511,-0.16827629506587982,LR,l2,1
35,300,-0.04171865859256327,-0.04367005341991088,-0.09099199907460488,0.04732194565469399,0.6960102785186337,0.47971724387057757,-0.16827629506587982,LR,l2,1
35,625,-0.07337854104225718,-0.037953936854284914,-0.08386505597413114,0.045911119119846265,0.8042123562762904,0.5294122138858794,-0.16827629506587982,LR,l2,1
36,0,-0.010264401016470937,-0.037953936854284914,-0.08386505597413114,0.045911119119846265,0.10666516472233117,0.3607322108914343,-0.0733785405755043,LR,l2,1
36,20,-0.262473197920072,-0.12086489967936828,-0.16481345369764783,0.04394855401827954,0.21924763598939015,0.3557777356951485,-0.0733785405755043,LR,l2,1
36,300,-0.20941946215601775,-0.09225288365758261,-0.13916871107439743,0.04691582741681486,0.7197970857934127,0.4823002120234768,-0.0733785405755043,LR,l2,1
36,625,-0.16978875701791832,-0.059304301624124235,-0.10662589581106634,0.047321594186942095,0.8188827535252295,0.43856007319988094,-0.0733785405755043,LR,l2,1
37,0,-0.10505933261164788,-0.059304301624124235,-0.10662589581106634,0.047321594186942095,0.10432631149456688,0.3406620593491251,-0.16978876292705536,LR,l2,1
37,20,-0.1998860837220156,-0.08257551340289339,-0.12909041848809846,0.0465149050852051,0.23409856697386608,0.4973273193845921,-0.16978876292705536,LR,l2,1
37,300,-0.12598056453516318,-0.05612978854934233,-0.10469711962407935,0.048567331074737013,0.6880842245946546,0.5992414194867659,-0.16978876292705536,LR,l2,1
37,625,-0.11885993370327118,-0.03957508567530419,-0.08850412464859651,0.04892903897329234,0.8096939222587148,0.47942746196232533,-0.16978876292705536,LR,l2,1
38,0,0.00624145400468992,-0.03957508567530419,-0.08850412464859651,0.04892903897329234,0.09852189705377709,0.27421066336444133,-0.11885994672775269,LR,l2,1
38,20,-0.31392415721895434,-0.14586178186017404,-0.19317448966338613,0.0473127078032121,0.24173794891405717,0.502501847339933,-0.11885994672775269,LR,l2,1
38,300,-0.23327810235934457,-0.10582007116550814,-0.15477710526349256,0.048957034097984437,0.7537880529583447,0.5841814668276553,-0.11885994672775269,LR,l2,1
38,625,-0.1419723437075526,-0.05268115995926117,-0.10175931591549224,0.04907815595623106,0.8311977345806948,0.5509582021418626,-0.11885994672775269,LR,l2,1
39,0,-0.06728416073553221,-0.05268115995926117,-0.10175931591549224,0.04907815595623106,0.10205524206985984,0.3174095295858932,-0.1419723480939865,LR,l2,1
39,20,-0.11666769332434551,-0.07033449676663217,-0.12001213647734907,0.049677639710716905,0.22218297114034588,0.42366480819634716,-0.1419723480939865,LR,l2,1
39,300,-0.0559834560593038,-0.0390198733313432,-0.09064507700437248,0.05162520367302932,0.7048488536183909,0.5213317186606803,-0.1419723480939865,LR,l2,1
39,625,-0.12343754071515939,-0.06259509935195637,-0.11190516494075382,0.04931006558879744,0.8251935011895302,0.45965718381282245,-0.1419723480939865,LR,l2,1
40,0,-0.04383919013674096,-0.06259509935195637,-0.11190516494075382,0.04931006558879744,0.09601162826716278,0.3001493190603202,-0.1234375387430191,LR,l2,1
40,20,-0.20925231563448413,-0.1158867108513197,-0.16471492807320934,0.048828217221889646,0.24249057739704857,0.4603935927425238,-0.1234375387430191,LR,l2,1
40,300,-0.05325295551257475,-0.04734825071477425,-0.09875472056219912,0.05140646984742489,0.7230645526781885,0.6200213302812917,-0.1234375387430191,LR,l2,1
40,625,-0.04637450031929841,-0.03896956437475968,-0.08976396713265204,0.05079440275789238,0.8476969079610224,0.5072888130348693,-0.1234375387430191,LR,l2,1
