act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,none,0,0.001,5,1,0.971975,1,1,0.1700000018,0.1700000018,-0.6564102769,1.46642983,-5.074651718,0.323333323,66.57084117,0.02999999933,0.02999999933,1.502544522,1.354676366,-1.828082323,0.875,33.36576625,3.327068806,2.075068235,3.282797813,0,1.517217612,1.374382325,0.9496832465
R,none,0,0.001,5,2,0.8121645833,0.9225000143,0.9225000143,0.3899999857,0.3899999857,-4.324254036,2.546138048,-8.327344894,0.007499999832,50.72741756,0,0,0.1522378027,1.78419733,-1.045986176,0.5199999809,60.71011378,4.040808678,3.167813063,8.512858391,0,4.088078391,3.894110993,3.133222546
R,none,0,0.001,5,3,0.1817604167,0.2191666663,0.2191666663,0.5799999833,0.5799999833,-7.913337231,3.211896181,-11.5023756,0,32.82305716,0,0,-0.3845437765,0.5702521801,-2.133937359,0.04833333194,35.02600053,4.393986225,3.300354004,9.992929459,0,4.697301338,4.504653477,3.684450181
R,none,0,0.001,5,4,0.1551145833,0.1675000042,0.1675000042,0.7699999809,0.7699999809,-8.862128258,3.377286673,-14.38265324,0,19.36928957,0.009999999776,0.009999999776,-0.5859264135,0.3633548915,-2.248687983,0.01999999955,18.72861483,4.668722153,3.331443787,11.22279453,0,5.106292586,4.912758821,4.062221268
R,none,0,0.001,5,5,0.1114229167,0.1208333299,0.1208333299,0.8600000143,0.8600000143,-9.357736588,3.545188665,-15.84612656,0,11.52682994,0.03999999911,0.03999999911,-0.524379611,0.2041120529,-2.39756608,0.004999999888,9.596489004,4.668722153,3.354835749,11.49450588,0,5.154126241,4.963581678,4.1057511
R,none,0,0.001,5,6,0.1005541667,0.1108333319,0.1108333319,0.9599999785,0.9599999785,-9.574116707,3.695761204,-18.26778412,0,2.880986468,0.2199999988,0.2199999988,-0.5977228284,0.09401789308,-2.397331476,0.001666666707,3.148371252,4.668722153,3.362291098,11.72699738,0,5.170118394,4.981133428,4.120712718
R,none,0,0.001,5,7,0.1079375,0.1158333346,0.1158333346,0.9700000286,0.9700000286,-9.574116707,3.695761204,-18.26778412,0,1.944248614,0.2899999917,0.2899999917,-0.5975376964,0.05961152539,-2.366487265,0.0008333333535,2.483548555,4.668722153,3.374894381,11.77114296,0,5.186933019,4.999537766,4.136296296
R,none,0,0.001,5,8,0.09746458333,0.1083333343,0.1083333343,0.9800000191,0.9800000191,-9.574116707,3.695761204,-18.26778412,0,1,0.5,0.5,-0.5684911609,0.01656728238,-2.36756587,0,1.807379331,4.668722153,3.374625921,12.19077206,0,5.24949226,5.063106205,4.195340188
R,none,0,0.001,5,9,0.1206520833,0.1225000024,0.1225000024,0.9800000191,0.9800000191,-9.574116707,3.695761204,-18.26778412,0,1,0.4799999893,0.4799999893,-0.569627583,0.03185942397,-2.367560387,0.0008333333535,1.929713798,4.668722153,3.374625921,12.13276005,0,5.235720493,5.050442238,4.182322526
R,none,0,0.001,5,10,0.0955625,0.1049999967,0.1049999967,0.9800000191,0.9800000191,-9.730042458,3.695761204,-18.26778412,0,1,0.5600000024,0.5600000024,-0.526425302,0.02957312949,-2.367592573,0,1.82395013,4.668722153,3.374625921,12.28485489,0,5.244334401,5.060543052,4.190352799
