act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
R,none,0,5,0,W1,2,78400,33.17433953,5.759716966,5.759716966,1,1,0,0.03317433953,0,0,0,0
R,none,0,5,0,b1,1,100,0.04622852544,0.2150081985,0.2150081985,1,1,0,4.622852544e-05,0,0,1.026479467e-20,0
R,none,0,5,0,W2,2,10000,33.71072114,5.806093449,5.806093449,1,1,0,0.03371072114,0,0,0,0
R,none,0,5,0,b2,1,100,0.3141346433,0.5604771568,0.5604771568,1,1,0,0.0003141346433,0,0,-1.395038055e-19,0
R,none,0,5,0,W3,2,1000,3.217392057,1.793709022,1.793709022,1,1,0,0.003217392057,0,0,-1.428809096e-18,0
R,none,0,5,0,b3,1,10,0.02491611894,0.1578484049,0.1578484049,1,1,0,2.491611894e-05,0,0,0,0
R,none,0,5,1,W1,2,78400,980.506432,31.31303933,5.759716966,5.436558691,0.2112560463,30.61827759,0.980506432,0.9374789225,0.6529722837,0.2845066388,0
R,none,0,5,1,b1,1,100,0.2868670249,0.5355996872,0.2150081985,2.491066344,0.5297930586,0.4594294168,0.0002868670249,0.0002110753891,0.0001027789026,0.0001082964865,0
R,none,0,5,1,W2,2,10000,415.5794574,20.38576605,5.806093449,3.511098508,0.4591336666,18.45542008,0.4155794574,0.3406025301,0.2125668531,0.1280356771,0
R,none,0,5,1,b2,1,100,0.7867201646,0.8869724712,0.5604771568,1.582530992,0.5561673997,0.7401906825,0.0007867201646,0.0005478822465,0.0001065991903,0.0004412830562,0
R,none,0,5,1,W3,2,1000,120.0158449,10.95517434,1.793709022,6.107553793,0.7048127944,9.774125907,0.1200158449,0.09553353725,0.08393244684,0.01160109041,0
R,none,0,5,1,b3,1,10,0.04229098829,0.2056477286,0.1578484049,1.302817908,0.9061532269,0.09152882987,4.229098829e-05,8.377526698e-06,2.284775346e-06,6.092751352e-06,0
R,none,0,5,2,W1,2,78400,2168.650854,46.56877553,5.759716966,8.085254155,0.1440958537,46.09257597,2.168650854,2.124525559,1.665379261,0.4591462984,0
R,none,0,5,2,b1,1,100,0.5200029967,0.7211123329,0.2150081985,3.353882958,0.2584884592,0.6971920847,0.0005200029967,0.000486076803,0.0002561413949,0.0002299354081,0
R,none,0,5,2,W2,2,10000,1064.350842,32.62439029,5.806093449,5.618991595,0.3181104227,31.26577115,1.064350842,0.9775484457,0.7192210454,0.2583274003,0
R,none,0,5,2,b2,1,100,47.34068837,6.880456989,0.5604771568,12.27607032,0.2993075596,6.733970612,0.04734068837,0.04534636021,0.03994214508,0.005404215128,0
R,none,0,5,2,W3,2,1000,807.0732596,28.40903482,1.793709022,15.83815127,0.6302130553,27.3141435,0.8070732596,0.7460624351,0.7083755675,0.03768686759,0
R,none,0,5,2,b3,1,10,0.1427443583,0.3778152436,0.1578484049,2.393532223,0.2141683732,0.376982135,0.0001427443583,0.0001421155301,4.838541011e-05,9.373012004e-05,0
R,none,0,5,3,W1,2,78400,2366.227108,48.64388047,5.759716966,8.445533133,0.1374448633,48.19112182,2.366227108,2.322384222,1.83905148,0.4833327427,0
R,none,0,5,3,b1,1,100,1.413686167,1.188985352,0.2150081985,5.529953555,0.1810311995,1.169340191,0.001413686167,0.001367356482,0.0009486314954,0.0004187249868,0
R,none,0,5,3,W2,2,10000,1145.929404,33.85157905,5.806093449,5.830353807,0.2956184514,32.61035438,1.145929404,1.063435213,0.7865492624,0.2768859506,0
R,none,0,5,3,b2,1,100,90.12048895,9.493181182,0.5604771568,16.93767724,0.2747221301,9.354741544,0.09012048895,0.08751118936,0.0797932012,0.007717988167,0
R,none,0,5,3,W3,2,1000,1093.471513,33.06768079,1.793709022,18.43536514,0.56377581,32.09064562,1.093471513,1.029809536,0.9780613098,0.05174822643,0
R,none,0,5,3,b3,1,10,0.1391391016,0.3730135408,0.1578484049,2.363112513,0.1536694499,0.3820461116,0.0001391391016,0.0001459592314,4.629603569e-05,9.966319571e-05,0
R,none,0,5,4,W1,2,78400,2434.835376,49.34405107,5.759716966,8.5670965,0.1347666627,48.90200661,2.434835376,2.39140625,1.899594179,0.4918120713,0
R,none,0,5,4,b1,1,100,2.186078048,1.47853916,0.2150081985,6.8766641,0.1280909032,1.466583403,0.002186078048,0.002150866879,0.001596510491,0.0005543563881,0
R,none,0,5,4,W2,2,10000,1192.950491,34.53911537,5.806093449,5.948770145,0.2889477432,33.32824017,1.192950491,1.110771593,0.8255865488,0.2851850443,0
R,none,0,5,4,b2,1,100,102.6194284,10.13012479,0.5604771568,18.07410823,0.2738746432,9.991176354,0.1026194284,0.09982360494,0.09157815592,0.008245449022,0
R,none,0,5,4,W3,2,1000,1373.549938,37.06143464,1.793709022,20.66189899,0.5137864685,36.17259905,1.373549938,1.308456922,1.24381247,0.06464445171,0
R,none,0,5,4,b3,1,10,0.1512756238,0.3889416715,0.1578484049,2.464020283,0.2167000295,0.386760464,0.0001512756238,0.0001495836565,5.340409784e-05,9.617955864e-05,0
R,none,0,5,5,W1,2,78400,2438.734764,49.3835475,5.759716966,8.573953858,0.1344918742,48.94283034,2.438734764,2.395400642,1.903038591,0.4923620514,0
R,none,0,5,5,b1,1,100,2.616562363,1.617579168,0.2150081985,7.523337149,0.1442097181,1.600775028,0.002616562363,0.00256248069,0.001967205323,0.0005952753673,0
R,none,0,5,5,W2,2,10000,1206.585011,34.73593256,5.806093449,5.98266853,0.2824832525,33.56118662,1.206585011,1.126353247,0.8369355908,0.2894176564,0
R,none,0,5,5,b2,1,100,113.0353227,10.63180712,0.5604771568,18.96920686,0.2660442718,10.49660912,0.1130353227,0.1101788029,0.1014316873,0.008747115601,0
R,none,0,5,5,W3,2,1000,1392.994736,37.32284469,1.793709022,20.80763615,0.502526162,36.45445885,1.392994736,1.32892757,1.262319482,0.06660808875,0
R,none,0,5,5,b3,1,10,0.1598458057,0.3998072107,0.1578484049,2.532855564,0.2046205481,0.3986667239,0.0001598458057,0.0001589351567,5.854406367e-05,0.0001003910931,0
R,none,0,5,6,W1,2,78400,2441.762526,49.41419357,5.759716966,8.579274616,0.1342485961,48.97468126,2.441762526,2.398519405,1.905713327,0.4928060773,0
R,none,0,5,6,b1,1,100,2.992461884,1.729873372,0.2150081985,8.045615859,0.148464714,1.711213424,0.002992461884,0.002928251381,0.002294816494,0.0006334348869,0
R,none,0,5,6,W2,2,10000,1206.907065,34.740568,5.806093449,5.983466904,0.2819585317,33.56891085,1.206907065,1.126871776,0.8372038173,0.2896679583,0
R,none,0,5,6,b2,1,100,109.6821724,10.47292568,0.5604771568,18.68573154,0.2604181848,10.34113549,0.1096821724,0.1069390831,0.0982566358,0.008682447351,0
