task,step,CE_before,CE_after,CE_improvement,acc_before,acc_after,credit_D_only,credit_N_only,credit_both,credit_rest,credit_downstream,arm,iv,seed
101,1,4.162046910653713,4.020138751549848,0.14190815910386423,0.1015625,0.09765625,0.0036241055738997973,0.057961276808025215,0.004397558538926383,0.03482364349443227,0.04110157468858058,LR,none,1
101,5,4.162046910653713,3.1450726473418955,1.016974263311817,0.1015625,0.115234375,0.03441967284003819,0.377270398912925,0.03887730587409297,0.25204587022422953,0.3143610154605314,LR,none,1
101,10,4.162046910653713,2.248757066778574,1.9132898438751385,0.1015625,0.21484375,0.07736608528994414,0.6233380427512207,0.11083325553240411,0.48241312415360116,0.6193393361479681,LR,none,1
101,20,4.162046910653713,1.5872411873468018,2.574805723306911,0.1015625,0.451171875,0.11669766329519808,0.7883657397347535,0.17557105748778742,0.6920621025919886,0.802109160197183,LR,none,1
101,30,4.162046910653713,1.2133191885625703,2.9487277220911423,0.1015625,0.587890625,0.1330205795110611,0.919745666041732,0.20114061506716208,0.8366787055107896,0.8581421559603979,LR,none,1
101,50,4.162046910653713,0.916033798957006,3.2460131116967066,0.1015625,0.703125,0.16181008216733625,1.0604539757653049,0.2444406554819094,0.9254229219269919,0.8538854763551639,LR,none,1
101,100,4.162046910653713,0.5903203534072483,3.571726557246464,0.1015625,0.80859375,0.23207752593684872,1.2624800265937284,0.2825500079363178,1.0768164747486484,0.7178025220309203,LR,none,1
102,1,3.4759038922761714,3.4099547286422323,0.0659491636339391,0.130859375,0.12890625,0.002475188594333459,0.026615317900790386,0.003713289015315876,0.01001703482115169,0.023128333302347696,LR,none,1
102,5,3.4759038922761714,2.882146545699091,0.5937573465770805,0.130859375,0.171875,0.03099213266410354,0.16775216727092146,0.026026027489012147,0.15810307679929167,0.21088394235375169,LR,none,1
102,10,3.4759038922761714,2.2300000532973763,1.245903838978795,0.130859375,0.296875,0.06958911587926199,0.36649484938110793,0.04527373989636946,0.3436417264779104,0.4209044073441453,LR,none,1
102,20,3.4759038922761714,1.5181119375660785,1.9577919547100928,0.130859375,0.4375,0.12250193427070925,0.5818995881342637,0.0665985551978881,0.6069697183973429,0.5798221587098891,LR,none,1
