task,step,CE_before,CE_after,CE_improvement,acc_before,acc_after,credit_D_only,credit_N_only,credit_both,credit_rest,credit_downstream,arm,iv,seed
101,1,3.207331886865983,2.9748515844113217,0.23248030245466111,0.14453125,0.146484375,0.022432383729235315,0.04379406295399334,0.00823371493684839,0.13651832772016206,0.021501813114422,SNA,l2,2
101,5,3.207331886865983,2.2025668867415105,1.0047650001244723,0.14453125,0.2578125,0.11029379721706117,0.21279552065630755,0.023871979943384927,0.5644275797187446,0.0933761225889741,SNA,l2,2
101,10,3.207331886865983,1.6084883664721508,1.598843520393832,0.14453125,0.474609375,0.21117372035866183,0.3547264412126236,0.03424348629190061,0.8715660395022474,0.1271338330283987,SNA,l2,2
101,20,3.207331886865983,0.8642950303088476,2.343036856557135,0.14453125,0.697265625,0.43076914369899266,0.5461490896583703,0.044584170061879425,1.165304072595887,0.15623038054200578,SNA,l2,2
101,30,3.207331886865983,0.8359566348027595,2.371375252063223,0.14453125,0.7578125,0.5235132707889749,0.5751636482038949,0.0334767974198577,1.0785986323135144,0.1606229033369814,SNA,l2,2
101,50,3.207331886865983,0.5182951136229496,2.6890367732430334,0.14453125,0.833984375,0.5773293761263784,0.5622327469652311,0.06644884858039835,1.3066441009370515,0.17638170063397415,SNA,l2,2
101,100,3.207331886865983,0.4283997828237498,2.778932104042233,0.14453125,0.884765625,0.7439018698654511,0.705066947488757,0.08348624083672086,1.1174328394198716,0.1290442064314323,SNA,l2,2
102,1,3.2858597853890337,3.088174969392095,0.19768481599693866,0.064453125,0.0859375,0.021490076527549935,0.052232973268327876,0.0009653786337936084,0.09974356437058077,0.023252823196686458,SNA,l2,2
102,5,3.2858597853890337,2.339656494378849,0.9462032910101845,0.064453125,0.216796875,0.11453037944887179,0.1900228846270847,0.009689526647252191,0.5064770864519141,0.12548341383506167,SNA,l2,2
102,10,3.2858597853890337,1.5887550267893829,1.6971047585996508,0.064453125,0.455078125,0.2530122051817266,0.2941882742761985,0.034460335989983625,0.9401921223349131,0.17525182081682916,SNA,l2,2
102,20,3.2858597853890337,0.988663383064945,2.2971964023240887,0.064453125,0.66015625,0.3916345848201364,0.34869748265794903,0.07090228028699709,1.27599683837635,0.20996521618265626,SNA,l2,2
102,30,3.2858597853890337,0.7219840191386837,2.5638757662503497,0.064453125,0.75390625,0.4848133682254234,0.35561027350525076,0.06040622589836563,1.4336078648964752,0.22943803372483504,SNA,l2,2
102,50,3.2858597853890337,0.48956191669346816,2.7962978686955653,0.064453125,0.849609375,0.5268956515373161,0.4005311515065121,0.09041127075594661,1.5212375506587668,0.257222244237024,SNA,l2,2
102,100,3.2858597853890337,0.44389129832461355,2.84196848706442,0.064453125,0.8828125,0.5908347381749164,0.3944871094868375,0.09263405800388164,1.5388162520964104,0.22519632930237393,SNA,l2,2
103,1,3.875412799770408,3.4578247964711655,0.4175880032992425,0.076171875,0.078125,0.06380365429673619,0.05749088180686415,0.011713890393303459,0.24329812572175613,0.041281451080582565,SNA,l2,2
103,5,3.875412799770408,2.217520572279068,1.65789222749134,0.076171875,0.208984375,0.26895012813317,0.2381602589666337,0.042710474458623374,0.9474601711711406,0.16061119476177224,SNA,l2,2
103,10,3.875412799770408,1.742567252471617,2.132845547298791,0.076171875,0.380859375,0.3320823216698334,0.31353212613320336,0.07596949629158183,1.193242053096271,0.21801955010790144,SNA,l2,2
103,20,3.875412799770408,0.8170274843891778,3.05838531538123,0.076171875,0.75390625,0.4860096867525854,0.49270122746498946,0.12603905975096713,1.6931021334711138,0.2605332079415743,SNA,l2,2
103,30,3.875412799770408,0.6533292672646275,3.2220835325057804,0.076171875,0.80859375,0.5988151189301465,0.5264035948715989,0.13157777302473483,1.7166275309846888,0.24865951469461117,SNA,l2,2
103,50,3.875412799770408,0.537143173591553,3.338269626178855,0.076171875,0.865234375,0.7453503394576151,0.5493454463741704,0.1464402808545152,1.6463354151787026,0.2507981443138517,SNA,l2,2
103,100,3.875412799770408,0.38137940846549095,3.494033391304917,0.076171875,0.89453125,0.844050959552368,0.5830175330433186,0.13932220714835447,1.7039808396017062,0.22366185195916982,SNA,l2,2
104,1,3.6877301221499987,3.4810413031867737,0.206688818963225,0.115234375,0.123046875,0.02166742767525199,0.03512983006666552,0.008301116000329168,0.12002637565069826,0.021564069570280054,SNA,l2,2
104,5,3.6877301221499987,2.4004157531649066,1.287314368985092,0.115234375,0.15625,0.22596947731747052,0.16125290743900916,0.0433719730869397,0.7066656174934357,0.15005439364823697,SNA,l2,2
