task,step,CE_before,CE_after,CE_improvement,acc_before,acc_after,credit_D_only,credit_N_only,credit_both,credit_rest,credit_downstream,arm,iv,seed
101,1,3.7373636569019064,3.5820511143441673,0.15531254255773908,0.087890625,0.0859375,0.017281394628937553,0.03067066916435042,0.0,0.047991137049979926,0.05936934171447117,SNA,none,1
101,5,3.7373636569019064,2.5340346052550613,1.2033290516468451,0.087890625,0.19921875,0.12465294045205438,0.2764331062492349,0.0,0.3336772372826183,0.46856576766293767,SNA,none,1
101,10,3.7373636569019064,1.8990082921625964,1.83835536473931,0.087890625,0.375,0.1814879024546071,0.40465345021754817,0.0,0.49008909779013865,0.7621249142770163,SNA,none,1
101,20,3.7373636569019064,1.1685389619054787,2.5688246949964277,0.087890625,0.60546875,0.3023729432928583,0.610117245454901,0.0,0.6055073949612805,1.0508271112873881,SNA,none,1
101,30,3.7373636569019064,0.9024586157473004,2.834905041154606,0.087890625,0.6796875,0.3552415478130575,0.6762761091213116,0.0,0.6603710832866321,1.1430163009336047,SNA,none,1
101,50,3.7373636569019064,0.7035696402886854,3.033794016613221,0.087890625,0.76953125,0.39359031797435295,0.741140328807116,0.0,0.7581908452916927,1.1408725245400595,SNA,none,1
101,100,3.7373636569019064,0.4587791579310777,3.2785844989708286,0.087890625,0.8515625,0.44432380177134956,0.7900319736108078,0.0,0.7953835670871675,1.2488451565015042,SNA,none,1
102,1,4.531974037342782,4.243239261670741,0.2887347756720411,0.103515625,0.11328125,0.03435059959938351,0.06628505480734814,0.0,0.06491488196336596,0.12318423930194349,SNA,none,1
102,5,4.531974037342782,2.801333237759417,1.730640799583365,0.103515625,0.205078125,0.2030443481049925,0.39244983866854277,0.0,0.4326371656399737,0.7025094471698561,SNA,none,1
102,10,4.531974037342782,1.9804429333219704,2.5515311040208117,0.103515625,0.37109375,0.3085458712642044,0.6496555684035182,0.0,0.6529554438953236,0.9403742204577658,SNA,none,1
102,20,4.531974037342782,1.3156499546909237,3.2163240826518584,0.103515625,0.587890625,0.42711163185295553,0.9093354040802667,0.0,0.8193246194270903,1.0605524272915459,SNA,none,1
102,30,4.531974037342782,1.0294353488431045,3.5025386884996776,0.103515625,0.673828125,0.46922749691990817,0.958022208736589,0.0,0.8994185460190635,1.1758704368241168,SNA,none,1
102,50,4.531974037342782,0.7008989195521043,3.831075117790678,0.103515625,0.7734375,0.5761751461368292,0.9507826246739728,0.0,1.0803968978974456,1.2237204490824307,SNA,none,1
102,100,4.531974037342782,0.5380273784446097,3.9939466588981727,0.103515625,0.837890625,0.6965410357418245,0.9537986687734451,0.0,1.117012361895505,1.2265945924873978,SNA,none,1
103,1,4.306843031743882,4.097203237800604,0.20963979394327836,0.087890625,0.0859375,0.01851671058010552,0.03573217799945229,0.0011101511226401684,0.06983392286599119,0.08444683137508921,SNA,none,1
103,5,4.306843031743882,2.82440664135049,1.4824363903933921,0.087890625,0.203125,0.15736939033704578,0.287707559387034,0.007720879240312441,0.47101767950075357,0.5586208819282463,SNA,none,1
103,10,4.306843031743882,1.8142084733332844,2.4926345584105976,0.087890625,0.3515625,0.2650428600979374,0.5578270564971404,0.0005176627193770387,0.7647518461752175,0.9044951329209253,SNA,none,1
103,20,4.306843031743882,1.1263185990088262,3.180524432735056,0.087890625,0.603515625,0.3398768036527351,0.7606942798211567,0.0035410925068432896,0.8734980195408837,1.2029142372134367,SNA,none,1
103,30,4.306843031743882,0.8587200159850394,3.4481230157588425,0.087890625,0.70703125,0.3940508303522968,0.7081629251851406,0.005585445427096086,1.0659083227380173,1.274415492056292,SNA,none,1
103,50,4.306843031743882,0.627063544208081,3.679779487535801,0.087890625,0.798828125,0.3885332330069749,0.83400833440831,0.005119588314191333,1.1406299785233662,1.3114883532829584,SNA,none,1
103,100,4.306843031743882,0.46953337890437885,3.837309652839503,0.087890625,0.853515625,0.4484516675574096,0.7659292851582037,0.005860195364114821,1.266383436542694,1.3506850682170806,SNA,none,1
104,1,4.559643329468836,4.266133537627464,0.2935097918413714,0.0859375,0.080078125,0.05856166722609928,0.06537339387971788,0.0008542838112026127,0.07774470621185357,0.09097574071249806,SNA,none,1
104,5,4.559643329468836,2.903753442178923,1.6558898872899128,0.0859375,0.140625,0.24514838869486066,0.3760834079501038,0.02616408480726828,0.4644598131738236,0.5440341926638564,SNA,none,1
104,10,4.559643329468836,2.092204676702017,2.467438652766819,0.0859375,0.349609375,0.30680506567468063,0.5253085730410029,0.043018504378122116,0.6965054624287801,0.895801047244233,SNA,none,1
104,20,4.559643329468836,1.2687857122229624,3.290857617245873,0.0859375,0.57421875,0.43822473355695735,0.7091222038565134,0.06453018852416849,0.949120284213871,1.129860207094363,SNA,none,1
104,30,4.559643329468836,0.9746111035869085,3.5850322258819274,0.0859375,0.6640625,0.425591100847476,0.7623188825730137,0.05151099201873769,1.0389483789545506,1.3066628714881487,SNA,none,1
104,50,4.559643329468836,0.7330648647364951,3.8265784647323406,0.0859375,0.783203125,0.4965193228025444,0.8528834905596121,0.0601568439089737,1.101183708691845,1.3158350987693652,SNA,none,1
104,100,4.559643329468836,0.4894831410122015,4.070160188456634,0.0859375,0.86328125,0.5004193364797841,0.8914673706475343,0.06652444097750879,1.2125423285243027,1.3992067118275044,SNA,none,1
105,1,4.547105200082476,4.213041937105947,0.334063262976529,0.087890625,0.0859375,0.02609726211016259,0.08162673226281039,0.0045569270942007615,0.12159738173965255,0.10018495976970274,SNA,none,1
105,5,4.547105200082476,3.19369994928296,1.3534052507995162,0.087890625,0.2578125,0.12742919602772107,0.24169561514693433,0.02818910042378742,0.4430131699392209,0.5130781692618527,SNA,none,1
105,10,4.547105200082476,2.443918911891658,2.103186288190818,0.087890625,0.353515625,0.2083413542651427,0.4173487294111327,0.05330565262843146,0.638185076612144,0.7860054752739672,SNA,none,1
105,20,4.547105200082476,1.409686122966497,3.137419077115979,0.087890625,0.53515625,0.3350412382480785,0.6094009857348998,0.0716306799739825,1.0153555120069584,1.1059906611520602,SNA,none,1
105,30,4.547105200082476,0.9363751055847644,3.6107300944977117,0.087890625,0.6875,0.36522480483638325,0.6783606628598825,0.11425631187001921,1.1423369144313626,1.310551400500064,SNA,none,1
105,50,4.547105200082476,0.7302883647629628,3.8168168353195133,0.087890625,0.76171875,0.3519143488284794,0.8418551730686941,0.1286086846123997,1.1704293129107117,1.3240093158992288,SNA,none,1
105,100,4.547105200082476,0.5630288188042167,3.9840763812782596,0.087890625,0.828125,0.37219451346910815,0.8103822931845773,0.12938094151220095,1.2342048203791909,1.4379138127331819,SNA,none,1
106,1,3.582541952888876,3.4640660587986285,0.11847589409024728,0.103515625,0.103515625,0.010875515374438057,0.020393081784628286,0.0,0.05247901189269337,0.03472828503848757,SNA,none,1
106,5,3.582541952888876,2.5940738580298666,0.9884680948590092,0.103515625,0.1953125,0.06530913925615343,0.24226311783675103,0.0,0.33886962183463765,0.3420262159314671,SNA,none,1
106,10,3.582541952888876,1.8307856636546442,1.7517562892342315,0.103515625,0.390625,0.1354819863769529,0.4513055970482876,0.0,0.5762857434800411,0.5886829623289499,SNA,none,1
106,20,3.582541952888876,1.1360689943671267,2.446472958521749,0.103515625,0.609375,0.20034260789404224,0.5698516205130867,0.0,0.8145677600200485,0.8617109700945719,SNA,none,1
106,30,3.582541952888876,0.8883173929327371,2.6942245599561385,0.103515625,0.70703125,0.22584347514688646,0.6787094682468795,0.0,0.843791227146721,0.9458803894156522,SNA,none,1
106,50,3.582541952888876,0.7251749255969989,2.8573670272918767,0.103515625,0.796875,0.28516871354864337,0.6984725184605483,0.0,0.9270702623058985,0.9466555329767868,SNA,none,1
106,100,3.582541952888876,0.48646698026303503,3.096074972625841,0.103515625,0.84375,0.3412652075523636,0.725115319463135,0.0,1.0291168944931202,1.0005775511172224,SNA,none,1
107,1,4.077937014316474,3.740508647051016,0.33742836726545766,0.138671875,0.146484375,0.0356797763576187,0.05542126767762368,0.001809839237187553,0.13736851672484224,0.10714896726818547,SNA,none,1
107,5,4.077937014316474,2.3204135749144643,1.7575234394020094,0.138671875,0.271484375,0.19304806960757678,0.3417406568516475,0.0018104128622391529,0.6422561610357466,0.5786681390447993,SNA,none,1
107,10,4.077937014316474,1.968222884120178,2.109714130196296,0.138671875,0.37890625,0.26643368985721655,0.4527545912594261,0.0015035869151829367,0.6414449171548257,0.7475773450096446,SNA,none,1
107,20,4.077937014316474,1.1611031762067416,2.9168338381097323,0.138671875,0.599609375,0.36932001597441183,0.5892867228770466,0.00815175096222371,1.0013411903702139,0.9487341579258359,SNA,none,1
107,30,4.077937014316474,0.9454858673571216,3.132451146959352,0.138671875,0.708984375,0.40435857502772415,0.5356204183862258,0.008020376286412265,1.1250271527231386,1.0594246245358516,SNA,none,1
107,50,4.077937014316474,0.6556909961643098,3.4222460181521637,0.138671875,0.802734375,0.46027071455976276,0.6128571204296447,0.009595314940551597,1.1843472798399697,1.155175588382235,SNA,none,1
107,100,4.077937014316474,0.5379700505028292,3.5399669638136446,0.138671875,0.845703125,0.47067337688062416,0.6519553612737605,0.01315106634380389,1.3069025571962476,1.0972846021192082,SNA,none,1
108,1,3.483942636772296,3.369551275468969,0.11439136130332717,0.125,0.126953125,0.022410923393452395,0.025956200495090315,6.234797620920941e-05,0.032538836015634405,0.03342305342294085,SNA,none,1
108,5,3.483942636772296,2.44952846960189,1.034414167170406,0.125,0.259765625,0.12922202700294005,0.21185043574091236,0.0035209715174556438,0.35802052605820567,0.33180020685089223,SNA,none,1
108,10,3.483942636772296,1.7745275825371956,1.7094150542351005,0.125,0.42578125,0.18361937088762634,0.35716540450773826,0.016399118516973493,0.6239084905902448,0.5283226697325178,SNA,none,1
108,20,3.483942636772296,1.185421078437172,2.298521558335124,0.125,0.6171875,0.24170109867666514,0.46453639782233763,0.031100975292377573,0.8437850629703134,0.7173980235734306,SNA,none,1
108,30,3.483942636772296,0.9601727868623406,2.5237698499099555,0.125,0.6953125,0.310040503117146,0.5182405061871984,0.036750471095960004,0.8992271517428694,0.7595112177667815,SNA,none,1
108,50,3.483942636772296,0.7726012670793276,2.7113413696929687,0.125,0.767578125,0.3624722549753758,0.5382158925319761,0.042434077782841015,0.9629844373247682,0.8052347070780072,SNA,none,1
108,100,3.483942636772296,0.5974592127215006,2.8864834240507955,0.125,0.8359375,0.37321442264355376,0.593905006250655,0.035863185624387464,1.035428786285041,0.8480720232471584,SNA,none,1
109,1,4.0593191496825325,3.8867315365826745,0.17258761309985804,0.10546875,0.11328125,0.020056487693526377,0.06806104028618624,0.0,0.03098283827398659,0.053487246846158853,SNA,none,1
109,5,4.0593191496825325,2.3671123626602655,1.692206787022267,0.10546875,0.20703125,0.18179448435914172,0.46039478010357415,0.0,0.43805818757542225,0.6119593349841289,SNA,none,1
109,10,4.0593191496825325,1.8605629935694075,2.198756156113125,0.10546875,0.36328125,0.23359320091917027,0.561201343550572,0.0,0.5859547407637651,0.8180068708796179,SNA,none,1
