task,step,CE_before,CE_after,CE_improvement,acc_before,acc_after,credit_D_only,credit_N_only,credit_both,credit_rest,credit_downstream,arm,iv,seed
101,1,4.204731875439611,3.861028650815039,0.34370322462457237,0.1015625,0.10546875,0.05394526174252334,0.0620511624762196,0.0,0.11271363491294689,0.11499316549288258,SNA,none,2
101,5,4.204731875439611,2.5681326335116714,1.6365992419279398,0.1015625,0.208984375,0.1943659352688076,0.3095907988517269,0.0,0.5269761163370824,0.6056663914703231,SNA,none,2
101,10,4.204731875439611,1.6915455475525905,2.513186327887021,0.1015625,0.39453125,0.26439475218479025,0.5035418589018669,0.0,0.8242277891183263,0.9210219276820374,SNA,none,2
101,20,4.204731875439611,1.1236133524414613,3.0811185229981497,0.1015625,0.62109375,0.3275017402503119,0.573377004133085,0.0,1.0585546332773232,1.1216851453374295,SNA,none,2
101,30,4.204731875439611,0.8781949754946268,3.3265368999449842,0.1015625,0.70703125,0.32825137609254396,0.6017022526628331,0.0,1.2009941365549242,1.1955891346346834,SNA,none,2
101,50,4.204731875439611,0.701111859792783,3.5036200156468285,0.1015625,0.76171875,0.29599479235796194,0.6681955746903842,0.0,1.298493609398642,1.2409360391998405,SNA,none,2
101,100,4.204731875439611,0.56499134099846,3.639740534441151,0.1015625,0.81640625,0.3287905543555494,0.7395137853970493,0.0,1.2835764474434104,1.2878597472451427,SNA,none,2
102,1,3.953854607830512,3.7370766864000236,0.21677792143048835,0.162109375,0.158203125,0.012825615227998324,0.04259457198903603,0.0004820005991980663,0.09159026705706128,0.06928546655719468,SNA,none,2
102,5,3.953854607830512,2.7847427501838573,1.1691118576466546,0.162109375,0.251953125,0.06354003204143537,0.22654288625014674,0.001294970615191171,0.47235419549784796,0.40537977324203334,SNA,none,2
102,10,3.953854607830512,1.8264685426242004,2.1273860652063115,0.162109375,0.359375,0.14595694105054358,0.4182563583051366,0.004038793703954676,0.7663773930237182,0.7927565791229585,SNA,none,2
102,20,3.953854607830512,1.1511415970152632,2.802713010815249,0.162109375,0.5859375,0.17280466004680353,0.6179407418163751,0.005556791671066056,1.0389052316102634,0.9675055856707406,SNA,none,2
102,30,3.953854607830512,0.9334827698052923,3.02037183802522,0.162109375,0.66015625,0.20873718497521598,0.6731854587075459,0.003885134511894433,1.049778530463978,1.0847855293665856,SNA,none,2
102,50,3.953854607830512,0.6987945571467866,3.255060050683725,0.162109375,0.771484375,0.20281395212144085,0.7140058202959734,0.011300110523012276,1.1234697381582783,1.2034704295850203,SNA,none,2
102,100,3.953854607830512,0.577927760549317,3.3759268472811947,0.162109375,0.830078125,0.27394163972132396,0.7716852186388358,0.03136966182348331,1.2521361961991588,1.046794130898393,SNA,none,2
103,1,4.277440918091149,4.0221911579752065,0.2552497601159427,0.095703125,0.109375,0.018230312701162515,0.07569046007481349,0.00031783845455460503,0.07909313208726983,0.08191801679814224,SNA,none,2
103,5,4.277440918091149,2.522834558262117,1.7546063598290322,0.095703125,0.2109375,0.16220177360989452,0.4734552046166505,0.0030916050266428592,0.4814565882244195,0.6344011883514249,SNA,none,2
