arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,two_alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,two_alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,two_alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,two_alpha_W_med_f2
SNAc3,0,0.001,11,none,0.9581,1,1,0,0,-0.1834810972,0.1546569616,-0.3956101537,0.4148713648,0.525272429,12.44988056,0,0,-0.5404448509,0.3450101614,-0.5828336477,0.9032890201,0.6315059662,14.08907711,0,0,-0.1090303063,1.617476463,-2.108700514,0.995472014,81.40053079,0,0,0.091008313,4.288258553,-4.345649719,1.004373908,57.10722501,0.9564142823,3.13950181,6.393070698,2.034378052,1.58160603,3,3,3,1,0.9256387353,3,3,3,1,2.066491365,1.91352582,1.020406961,2.366143465,0,6,0.7246168256,0.5168972611,0.9851215482,0,6
SNAc3,0,0.001,12,none,0.9661854167,1,1,0,0,-0.1836882383,0.1493063718,-0.3987848759,0.4795324802,0.6092802882,12.90756293,0,0,-0.4886956513,0.3650275469,-0.5681577921,0.8027251959,0.6013643742,14.14977729,0,0,-0.2480314225,1.664331317,-3.213019371,0.9929141402,82.7127649,0,0,0.05868072808,4.538788319,-5.748865128,0.9997758269,58.72069543,0.9919615984,3.264254093,6.697940826,2.093224764,1.547119021,3,3,3,1,0.8899040222,3,3,3,1,2.18463397,1.866488695,0.9580637813,2.17821002,0,6,0.6818407774,0.4785079658,1.042401791,0,6
SNAc3,0,0.001,13,none,0.9644125,1,1,0,0,-0.2206277996,0.1732033342,-0.3621817231,0.4507826865,0.6041135788,13.06793257,0,0,-0.4859319031,0.374476552,-0.6522531509,0.8578951359,0.6288461089,14.18850296,0,0,-0.2901212573,1.937541366,-5.584080219,0.9980383515,76.73820715,0,0,-0.2746872306,5.132833004,-9.572347641,1.008459687,59.00453755,1.056645751,3.448659897,6.993680477,2.128657579,1.484336615,3,3,3,1,1.034008741,3,3,3,1,2.243841648,1.589343667,0.5034601688,2.002692223,0,6,0.6031306982,0.3521801531,0.7544205189,0,6
SNAc3,0,0.001,14,none,0.9665541667,1,1,0,0,-0.2230863571,0.1606189013,-0.3930878341,0.4515731037,0.5017223358,12.82809332,0,0,-0.4683514535,0.3579644263,-0.6607484818,0.8131994009,0.6174131632,14.24650691,0,0,-0.299258709,1.93068862,-4.253759384,0.9896364808,76.22524383,0,0,0.3215611875,5.300832748,-9.173844337,1.004453301,58.11634014,1.085712433,3.518512964,7.283980846,2.164420128,1.525728822,3,3,3,1,0.9581331611,3,3,3,1,2.141634941,1.60949564,0.5088040829,1.943094254,0,6,0.5773733854,0.324678421,0.8347164392,0,6
SNAc3,0,0.001,15,none,0.9657333333,1,1,0,0,-0.2074374706,0.165759474,-0.4025395811,0.3799581528,0.478099823,12.71146063,0,0,-0.4815033078,0.3629795909,-0.6158829927,0.8279044628,0.6149419546,14.30100852,0,0,-0.1192826331,2.070451736,-5.14486742,1.002388239,80.56852883,0,0,-0.05522206798,5.585656643,-6.316493511,1.004751444,61.69450349,1.101789951,3.596497059,7.533909798,2.194723606,1.482244015,3,3,3,1,0.9913517833,3,3,3,1,2.173436642,1.492531776,0.5204616189,1.824888945,0,6,0.5497127771,0.2968755066,0.770640254,0,6
SNAc3,0,0.001,16,none,0.9672166667,1,1,0,0,-0.2429631352,0.171854794,-0.394811064,0.432736665,0.4598659873,12.23509753,0,0,-0.5238643289,0.3815505803,-0.6070130467,0.8733488321,0.643317759,14.22335748,0,0,-0.3555952311,2.1299541,-5.307554722,1.001122236,81.61238519,0,0,-0.7646718025,5.734086514,-7.485094547,0.9978640079,63.84534007,1.120463252,3.698483944,7.7011199,2.217008591,1.526095629,3,3,3,1,1.028910398,3,3,3,1,2.294654608,1.439837456,0.5457127094,1.750128031,0,6,0.5375183225,0.3066711128,0.8031869531,0,6
SNAc3,0,0.001,17,none,0.9671604167,1,1,0,0,-0.2843908966,0.1858533174,-0.4890282452,0.4439837635,0.4454337656,12.04520767,0,0,-0.515853405,0.3646745384,-0.6557696462,0.8897219896,0.6355646849,14.27293375,0,0,-0.3951585591,2.2005229,-5.305686951,0.9994577169,83.9344256,0,0,0.1041588262,5.693114281,-3.950241327,1.00693047,66.62170965,1.124320269,3.763481855,7.93005085,2.260665894,1.563672543,3,3,3,1,1.109633923,3,3,3,1,2.190833569,1.398874283,0.5710216165,1.616318822,0,6,0.5371903181,0.3904474378,0.660300374,0,6
SNAc3,0,0.001,18,none,0.9698083333,1,1,0,0,-0.258079648,0.1839048862,-0.4854826927,0.4136738181,0.4764807224,12.18844249,0,0,-0.540204525,0.3931018412,-0.6471895576,0.8743818402,0.6284210086,14.04934745,0,0,-0.3498578072,2.274446964,-4.088544369,1.002469659,84.43841222,0,0,-0.1843903661,6.093359947,-6.302529335,0.9964703321,65.83423896,1.125463963,3.805610418,8.149834633,2.28366971,1.54015553,3,3,3,1,1.099031448,3,3,3,1,2.345857859,1.362513781,0.5844191909,1.549763203,0,6,0.5064233541,0.2458641529,0.6636527777,0,6
SNAc3,0,0.001,19,none,0.97025625,1,1,0,0,-0.267647773,0.1672710627,-0.5242523551,0.4192541242,0.3955316246,12.30672457,0,0,-0.4963190854,0.3776690364,-0.6094915867,0.8349465132,0.6065732241,14.23277647,0,0,-0.355373621,2.217178345,-3.153683662,0.9984799623,87.53710228,0,0,0.4757382274,5.936537743,-6.378307343,0.998921752,66.64489173,1.09456265,3.897730827,8.434293747,2.294800282,1.564669609,3,3,3,1,1.001806974,3,3,3,1,2.257391214,1.39639473,0.7631154656,1.648198605,0,6,0.5211333036,0.2977840304,0.6728037596,0,6
SNAc3,0,0.001,20,none,0.96989375,1,1,0,0,-0.2669511735,0.1662002057,-0.4732433259,0.3745458722,0.4048679173,12.14536711,0,0,-0.5236105323,0.3732141554,-0.6613432169,0.8972053528,0.6046843529,14.14899061,0,0,-0.4508568943,2.284348726,-3.631295204,0.9927378297,83.26358349,0,0,0.1108567715,6.237195015,-10.54381847,0.9971746802,65.83721615,1.115259528,3.941972494,8.598479271,2.327958584,1.528486371,3,3,3,1,0.9961354733,3,3,3,1,2.23532486,1.352161407,0.4838176966,1.589172721,0,6,0.4967026114,0.2831817865,0.67135185,0,6
SNAc3,0,0.001,21,none,0.9687770833,1,1,0,0,-0.2972688973,0.1877197027,-0.4884006977,0.4087174535,0.397974968,12.51502384,0,0,-0.5472668409,0.3725742102,-0.6435748935,0.8733381629,0.590010643,14.1240592,0,0,-0.4259378016,2.355751276,-3.393760443,0.9936983585,85.59540503,0,0,-0.2322625071,6.309068203,-6.306151867,0.9963660836,67.72180224,1.144004941,4.038173199,8.817482948,2.334932089,1.557151437,3,3,3,1,1.124140978,3,3,3,1,2.235007286,1.309534431,0.58127141,1.502913594,0,6,0.4926265478,0.240098685,0.6253732443,0,6
SNAc3,0,0.001,22,none,0.96423125,1,1,0,0,-0.2583304048,0.1596770734,-0.4742617309,0.3832280934,0.4064992964,12.22321637,0,0,-0.5149279833,0.3775583208,-0.6876303554,0.8623989224,0.6229145527,14.06912489,0,0,-0.3411302269,2.486432791,-4.883024693,0.9923842549,83.78917136,0,0,0.4777099788,6.68192482,-6.83131218,1.008555532,67.16181094,1.195559502,4.071929932,9.048739433,2.358614922,1.567904115,3,3,3,1,0.9553238153,3,3,3,1,2.267472744,1.240814567,0.3933886886,1.43883872,0,6,0.4607765675,0.2703263164,0.6614174247,0,6
SNAc3,0,0.001,23,none,0.9657479167,1,1,0,0,-0.2825311422,0.1675536484,-0.5166037083,0.3867433071,0.3925133049,11.89116421,0,0,-0.5138569474,0.3813092411,-0.6228340864,0.8881232738,0.6022213697,14.30514708,0,0,-0.4456863105,2.612896681,-3.767052412,1.00585711,85.54860329,0,0,-0.1434781402,6.719257355,-5.553166866,1.000247478,70.3439815,1.233317494,4.133542061,9.236279488,2.346064568,1.565680981,3,3,3,1,1.005022764,3,3,3,1,2.278108597,1.192618132,0.3800113499,1.430648446,0,6,0.4605502188,0.2823245525,0.6400742531,0,6
SNAc3,0,0.001,24,none,0.96981875,1,1,0,0,-0.3127444983,0.1781518906,-0.4693666697,0.4388343394,0.3329057992,12.05563311,0,0,-0.5141183138,0.371021539,-0.6707440615,0.9142305851,0.6337342262,14.34216127,0,0,-0.4255544245,2.587962389,-3.173270226,0.9945272207,85.48680929,0,0,-0.5822837949,6.673164845,-11.54605293,0.9922686219,71.21566627,1.250631332,4.173690319,9.388718605,2.379963636,1.555940151,3,3,3,1,1.067195773,3,3,3,1,2.221278429,1.190090656,0.3024056256,1.395528316,0,6,0.4634079337,0.2805726826,0.6126149893,0,6
SNAc3,0,0.001,25,none,0.9707770833,1,1,0,0,-0.2805140018,0.1767691821,-0.4959303439,0.3664929271,0.3093706667,11.64227732,0,0,-0.5445218086,0.3623506725,-0.652975738,0.941134274,0.5840581656,14.07979542,0,0,-0.4652401805,2.453481913,-3.699393034,1.004477382,81.96290937,0,0,-1.331980467,6.402248383,-7.959887981,0.9972707629,69.62850174,1.239236832,4.248434544,9.562312126,2.418080807,1.62866199,3,3,3,1,1.056911707,3,3,3,1,2.173315048,1.25876689,0.3520071805,1.514487028,0,6,0.4830731153,0.2817444205,0.6351839304,0,6
SNAc3,0,0.001,26,none,0.9654895833,1,1,0,0,-0.3146469295,0.16715464,-0.5316362381,0.3461368978,0.3634282053,11.58796378,0,0,-0.5440850258,0.3753211498,-0.6699889302,0.9515835643,0.639164865,14.07511462,0,0,-0.5048072934,2.456615925,-4.072072506,1.005758643,84.04330598,0,0,-0.6320523024,6.631539345,-11.13317204,0.995968461,72.14215422,1.22569263,4.333581448,9.726172447,2.419574022,1.593100905,3,3,3,1,1.000347853,3,3,3,1,2.249260187,1.262071013,0.4626483917,1.461686373,0,6,0.4698476791,0.2915357947,0.6158868074,0,6
SNAc3,0,0.001,27,none,0.9634104167,1,1,0,0,-0.2906259596,0.1829878688,-0.5702520013,0.3737980127,0.3912543356,11.74200044,0,0,-0.522628665,0.392339915,-0.6529853344,0.907600522,0.6237424016,14.11521798,0,0,-0.5800520182,2.67079711,-3.291354656,0.994287014,88.49659144,0,0,-1.383696556,7.257941246,-9.459945679,0.9970477819,73.30805,1.24648273,4.354793549,9.852202415,2.457683325,1.593799949,3,3,3,1,1.095298171,3,3,3,1,2.346805096,1.160861254,0.6289696097,1.332113504,0,6,0.4260597229,0.2774794102,0.6013351083,0,6
SNAc3,0,0.001,28,none,0.9648041667,1,1,0,0,-0.2786742747,0.1727364063,-0.4629589915,0.4030429423,0.3791065812,12.08822887,0,0,-0.5354392529,0.3971436024,-0.6542546749,0.9232322574,0.6539496183,14.24662929,0,0,-0.3763259947,2.838177681,-4.358829975,0.9977676868,86.41406199,0,0,-0.9133353829,7.919626236,-9.719959259,1.001028299,71.07062751,1.250384569,4.399621964,10.06802082,2.453831196,1.494328618,3,3,3,1,1.033883452,3,3,3,1,2.379992723,1.088501692,0.5140903592,1.251844645,0,6,0.3918868899,0.2171382606,0.5800402761,0,6
SNAc3,0,0.001,29,none,0.9630520833,1,1,0,0,-0.294247508,0.1729810983,-0.527798593,0.4064077735,0.4288827479,11.78911435,0,0,-0.5638197064,0.4313605726,-0.6612392664,0.8679986,0.7155019045,14.40331152,0,0,-0.3993704915,3.187955856,-3.669632673,1.000077724,88.66495723,0,0,-0.1361955553,8.621356964,-11.93900204,0.9973381758,72.80140146,1.249356151,4.456141472,10.26230145,2.483648539,1.422098637,3,3,3,1,1.036627054,3,3,3,1,2.575699806,0.9764759541,0.4205081463,1.11536026,0,6,0.3600454032,0.1759167314,0.5139205456,0,6
SNAc3,0,0.001,30,none,0.96891875,1,1,0,0,-0.2995665669,0.1640248597,-0.5224037766,0.3472701013,0.3535312116,11.41595366,0,0,-0.5036199689,0.3780003488,-0.7391668558,0.8767949343,0.6339256167,14.05879819,0,0,-0.2552720308,2.800191641,-6.676802635,0.9867609143,85.29355593,0,0,-0.009216588922,7.71495676,-11.03467846,0.9940617085,71.71710856,1.283710957,4.505119801,10.37203598,2.500063896,1.440565825,3,3,3,1,0.9814196825,3,3,3,1,2.26279211,1.108840466,0.4181263447,1.268563747,0,6,0.4009985626,0.2151613235,0.5290521383,0,6
SNAc3,0,0.001,31,none,0.9622979167,1,1,0,0,-0.3464537561,0.1517797261,-0.5383182168,0.3495405614,0.3572675586,11.01980944,0,0,-0.5162308812,0.3678482175,-0.6226135492,0.9168949723,0.6218543649,14.19135711,0,0,-0.5044282079,2.69707799,-5.126494408,1.001188278,86.03481534,0,0,-0.49801597,7.292117119,-14.00436211,0.9939648509,72.40689095,1.275202036,4.515806198,10.52052021,2.499467373,1.516188264,3,3,3,1,0.9089139104,3,3,3,1,2.204295874,1.147993445,0.5246117115,1.348415494,0,6,0.4263890684,0.2684835196,0.5533022285,0,6
SNAc3,0,0.001,32,none,0.9659854167,1,1,0,0,-0.2888400853,0.1652706116,-0.5743482709,0.3483561873,0.3739531934,11.56411809,0,0,-0.585401535,0.4165438712,-0.7039115429,0.9612858295,0.6595044136,13.99315222,0,0,-0.6077263355,3.146341085,-6.151141167,0.9913958907,87.84499535,0,0,-1.009044766,8.551525116,-13.60348701,0.9971527457,73.70279056,1.32049489,4.589261532,10.6509304,2.521334648,1.449171185,3,3,3,1,0.9920167923,3,3,3,1,2.496443748,0.9885430336,0.5228017569,1.196994305,0,6,0.361838907,0.1956840456,0.5270048976,0,6
SNAc3,0,0.001,33,none,0.9674729167,1,1,0,0,-0.326200068,0.1648197621,-0.5228176713,0.3543210328,0.3093968928,11.09988724,0,0,-0.5671781898,0.3682034016,-0.6619324684,0.9624251723,0.6277555227,13.94731502,0,0,-0.5494284034,2.703202724,-4.487578869,1.001395345,89.8926173,0,0,-0.5844454765,7.423879147,-6.974180698,0.9980681539,74.94471412,1.350145698,4.595646858,10.72975826,2.540833235,1.507094622,3,3,3,1,0.9871124029,3,3,3,1,2.204563141,1.143009663,0.73881495,1.335934162,0,6,0.4188245535,0.2902045846,0.5448210835,0,6
SNAc3,0,0.001,34,none,0.9664354167,1,1,0,0,-0.3398308456,0.1675997823,-0.5055817366,0.3487485051,0.329847753,11.1685805,0,0,-0.5910447836,0.3667162657,-0.6867008805,1.05354023,0.6299137473,13.76588096,0,0,-0.5730549097,2.690235615,-3.513759375,0.995491147,89.32948077,0,0,-0.8928220868,7.345290661,-8.906793594,0.9937556386,74.40212853,1.349024653,4.641576767,10.83273792,2.535086155,1.600680113,3,3,3,1,1.000235081,3,3,3,1,2.197585583,1.149906039,0.8263709545,1.329071641,0,6,0.4210217893,0.2680446208,0.5381417871,0,6
SNAc3,0,0.001,35,none,0.9623666667,1,1,0,0,-0.3037746251,0.1699655801,-0.4987869263,0.3762952685,0.324359417,11.26544888,0,0,-0.578246057,0.3724869192,-0.6761314273,1.038663983,0.650329113,13.82061605,0,0,-0.4660550058,2.74084425,-3.491909742,0.9894205928,90.24581592,0,0,-0.2177733183,7.499941826,-9.391077995,0.9913570285,74.490478,1.32839179,4.669735432,10.93146133,2.579705715,1.640883088,3,3,3,1,1.019075513,3,3,3,1,2.234636068,1.12530756,0.8442071676,1.278577089,0,6,0.41357705,0.2706314325,0.5227105618,0,6
SNAc3,0,0.001,36,none,0.9563020833,1,1,0,0,-0.3087554872,0.15275985,-0.5013853312,0.3718950748,0.4287470579,11.44355891,0,0,-0.5725919008,0.4119665027,-0.6871882081,0.9803945422,0.6325386763,14.00558401,0,0,-0.4810559154,3.14274478,-2.636103868,1.003362298,91.54112407,0,0,-0.7013993263,8.671017647,-8.116077423,0.9975002408,75.22091721,1.338288188,4.692886353,11.06997204,2.591957092,1.537659764,3,3,3,1,0.9158501029,3,3,3,1,2.468042135,0.9838962555,0.7153717279,1.119600415,0,6,0.3579275608,0.2473572493,0.4743525088,0,6
SNAc3,0,0.001,37,none,0.92993125,1,1,0,0,-0.2674676478,0.1680781096,-0.5018992424,0.4253700972,0.4053864777,11.55680585,0,0,-0.6271908283,0.4563389719,-0.7635524869,1.032028198,0.7275318503,13.93775903,0,0,-0.3573848903,3.7210114,-3.949233532,0.9937902093,90.46319442,0,0,-2.146555662,10.37388229,-8.926383972,0.9982993007,74.27375967,1.36668396,4.767273426,11.19830513,2.556392193,1.38902688,3,3,3,1,1.007810831,3,3,3,1,2.726118565,0.8331947923,0.5560114384,0.9526582956,0,6,0.2988696694,0.1745035946,0.4048108459,0,6
SNAc3,0,0.001,38,none,0.9517375,1,1,0,0,-0.311621964,0.172624439,-0.5351362228,0.4057213962,0.381952256,11.48430969,0,0,-0.6065257192,0.4628552198,-0.6713503599,0.9627840519,0.7106794119,13.93694308,0,0,-0.4965133667,3.583344221,-3.19297123,0.9950238466,91.61599434,0,0,-1.481518507,9.766589165,-7.917643547,0.9994634986,74.9764934,1.37056601,4.82585907,11.32761192,2.588802338,1.381839871,3,3,3,1,1.030988932,3,3,3,1,2.765313387,0.8658686876,0.6359312534,1.021511674,0,6,0.317861557,0.1970847547,0.4071209431,0,6
SNAc3,0,0.001,39,none,0.9556979167,1,1,0,0,-0.3445340097,0.1725117415,-0.4720743895,0.461404115,0.3683696985,11.69291326,0,0,-0.6139201522,0.4553834796,-0.7716566324,0.98935467,0.7420357466,13.94075522,0,0,-0.3826259375,3.639927387,-4.809129238,0.9956434369,92.24241649,0,0,-1.097719789,9.9441576,-9.402158737,0.9927808046,76.55802316,1.379089355,4.850088596,11.47938728,2.586182117,1.322917342,3,3,3,1,1.033961296,3,3,3,1,2.725843191,0.8464713693,0.6345489621,0.9861012697,0,6,0.3114933372,0.1967259943,0.4359830618,0,6
SNAc3,0,0.001,40,none,0.95896875,1,1,0,0,-0.3352654874,0.1739791781,-0.5312800407,0.3858323991,0.3792120218,11.83110947,0,0,-0.6367785335,0.4765644968,-0.7757529616,1.038881063,0.7391191721,13.90048647,0,0,-0.7284169793,3.885860443,-3.692656279,0.9973043203,92.47544759,0,0,-0.2058691233,10.48554802,-17.15860748,0.9934148192,76.30685729,1.434754133,4.905837536,11.56750965,2.560268641,1.348751903,3,3,3,1,1.043668628,3,3,3,1,2.851844311,0.7984235287,0.6462279558,0.8899526596,0,6,0.295029372,0.1835297346,0.3746221364,0,6
SNAc3,0,0.001,41,none,0.96700625,1,1,0,0,-0.3447913826,0.1798353046,-0.4626359046,0.4175206721,0.381105125,11.87406149,0,0,-0.6074023843,0.4579620361,-0.7754408717,1.002713203,0.705940187,13.96356528,0,0,-0.6024667621,3.770064354,-2.906741142,0.9971684217,91.88021826,0,0,-0.6501729488,10.12473774,-11.91811085,0.9949632287,75.40081882,1.450533271,4.919912338,11.63975811,2.565876961,1.376622796,3,3,3,1,1.077747822,3,3,3,1,2.743627548,0.821516037,0.621003747,0.9337556362,0,6,0.3054118752,0.1865370572,0.3996063471,0,6
SNAc3,0,0.001,42,none,0.9610895833,1,1,0,0,-0.3147634268,0.1764842421,-0.4787008762,0.3747150302,0.361305207,11.82069356,0,0,-0.6419044137,0.4559292197,-0.7529345155,1.042579174,0.7165067196,13.8874623,0,0,-0.4892783761,3.796418667,-5.112847805,0.9883457422,91.72890635,0,0,-0.5473390222,10.35541248,-11.64997864,0.9977056384,76.39608972,1.487619519,4.979061604,11.75442696,2.610955238,1.364166975,3,3,3,1,1.056546211,3,3,3,1,2.734365463,0.8141533136,0.5569140911,0.9685919285,0,6,0.2976747155,0.1930942833,0.3843749166,0,6
SNAc3,0,0.001,43,none,0.96066875,1,1,0,0,-0.3685466349,0.1747933179,-0.5335157514,0.4192382097,0.3772911727,11.68697196,0,0,-0.6589865088,0.4595347047,-0.887798965,1.051217079,0.7681239843,13.82218602,0,0,-0.7938229442,3.893212318,-4.447131634,0.9952783585,91.49158448,0,0,-0.5667818785,10.96986389,-12.17576313,0.988003552,75.93154312,1.530325294,4.968411446,11.85212231,2.601780891,1.358989835,3,3,3,1,1.046166182,3,3,3,1,2.750873089,0.7969690561,0.5784491897,0.9052101374,0,6,0.2824890912,0.1972817481,0.3885945976,0,6
