act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,ref,0,0.001,5,1,0.9711729167,1,1,0,0,-0.4527800977,1.355117559,-2.444882154,0.4457499683,76.03745668,0,0,1.191809058,1.355041981,-0.1431522369,0.8289999962,44.00102505,3.282913208,1.987822294,3.238395452,0,3.06973693,3.278127163,3.586233074,3.831278001,5.71562933,0.005950281641,0.01754794829,0,1,nan,nan,nan,1.854364652,1.937228985,2.06504971,2.186656372,3.372182236,0.04191527398,0.05826197565,0,1,nan,nan,nan
LR,ref,0,0.001,5,2,0.9386583333,1,1,0,0,-3.352138281,2.200052977,-5.574813843,0.1517499834,73.93164745,0,0,0.9142799973,1.470784783,-2.236559153,0.7780000567,50.10446128,5.835458755,2.826874256,6.113687038,0,5.223815344,5.803084882,6.245414702,6.830753765,10.061816,0.01542502774,-0.00572091178,1,1,nan,nan,nan,2.614484468,2.823030418,3.022818044,3.242879618,4.851339756,0.01853339353,0.09294984117,1,1,nan,nan,nan
LR,ref,0,0.001,5,3,0.9319979167,1,1,0,0,-4.123544693,2.527069807,-8.154974937,0.1405000091,72.21662389,0,0,0.0461483337,1.828357816,-4.941416264,0.5597500205,57.37136947,6.739940166,3.294028282,7.827857018,0,6.287273202,6.690059168,7.305227893,8.169787413,11.72908845,0.01339441533,-0.01967188995,1,1,nan,nan,nan,2.891958144,3.273540737,3.506379066,3.679754671,5.613992707,0.03234875398,0.08239847794,1,1,nan,nan,nan
LR,ref,0,0.001,5,4,0.92413125,1,1,0,0,-4.849710941,2.997914791,-8.660541534,0.1337500066,72.95702396,0,0,-0.1176763698,2.192213774,-7.256248951,0.5132499933,55.36430141,7.998119354,3.725257635,9.501939774,0,7.445611463,7.975858567,8.578627924,9.32803172,13.91411837,0.02026332096,-0.05528481491,1,1,nan,nan,nan,3.117334755,3.698761844,4.033746463,4.426816022,6.427695993,0.03558883819,0.04637124762,1,1,nan,nan,nan
LR,ref,0,0.001,5,5,0.9114416667,1,1,0,0,-5.589480877,3.430035353,-10.04560089,0.1307500005,70.77927622,0,0,-3.240015268,2.874556303,-8.430782318,0.206499964,58.04010095,9.598395348,4.207366943,10.41249084,0,8.976395614,9.581115706,10.47551727,11.52816118,16.81227879,0.01906551196,-0.04248927534,1,1,nan,nan,nan,3.501185706,4.179200334,4.622273153,4.976696377,7.21588937,0.05943580578,0.02128030919,1,1,nan,nan,nan
LR,ref,0,0.001,5,6,0.8904583333,1,1,0,0,-6.283441544,3.775323391,-13.01888847,0.1284999996,69.51153816,0,0,-4.178860188,3.186095238,-12.28024864,0.1607500017,59.92014711,11.57049751,4.561365128,11.49082184,0,10.63216675,11.5515739,12.45829021,13.02292727,20.17010426,0.0224471639,-0.0764876157,1,1,nan,nan,nan,3.826117358,4.44027189,5.105930089,5.438611199,7.75625294,0.06779090855,-0.02008274663,1,1,nan,nan,nan
LR,ref,0,0.001,5,7,0.8752125,1,1,0,0,-7.476266861,4.042304039,-14.38571739,0.1157500222,64.23386907,0,0,-7.371207714,3.977458715,-13.58841896,0.1255000085,56.52826266,13.72565269,4.787588596,11.87283516,0,12.90615466,13.6973169,14.86819885,15.23358838,23.8247736,0.03166840101,-0.1305613145,1,1,nan,nan,nan,4.141823535,4.677167497,5.496503968,5.977144819,8.125099518,0.08762133921,-0.05875374004,1,1,nan,nan,nan
LR,ref,0,0.001,5,8,0.8512875,1,1,0,0,-7.440821171,4.235175133,-15.49302101,0.1202500015,68.01579431,0,0,-7.900972366,4.334441185,-13.24283981,0.1255000085,57.70836341,15.79070187,5.141454697,12.4516468,0,14.71952971,15.74585332,17.02954883,17.88935446,27.40783053,0.03440632148,-0.1586262956,1,1,nan,nan,nan,4.465684824,5.033257023,5.732086253,6.101254367,8.829536155,0.09964852113,-0.09991889447,1,1,nan,nan,nan
LR,ref,0,0.001,5,9,0.8558916667,1,1,0,0,-8.452856064,4.399119854,-18.26825523,0.1135000065,64.79053687,0,0,-9.196482658,4.325244904,-16.34850121,0.1157500073,51.63645513,18.06317711,5.285461426,12.63267994,0,16.68948838,17.95776169,19.00442281,20.0271831,31.1545535,0.03971504719,-0.2629804015,1,1,nan,nan,nan,4.657405578,5.131364394,5.852833702,6.229736008,9.043106434,0.111618434,-0.1052445993,1,1,nan,nan,nan
LR,ref,0,0.001,5,10,0.81388125,1,1,0,0,-8.211259842,4.215123177,-15.74781132,0.1120000109,66.35818126,0,0,-8.918237686,4.384272099,-15.17083359,0.1150000244,53.08072687,19.822855,5.220056534,12.34606552,0,17.99773321,19.75424951,21.08718229,22.34700698,34.21837649,0.04363957614,-0.2526676208,1,1,nan,nan,nan,4.594019958,5.070046199,5.658303919,6.085293659,8.84742455,0.1154730642,-0.1281696782,1,1,nan,nan,nan
