arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,two_alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,two_alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,two_alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,two_alpha_W_med_f2,pool
SNA_avg,3,0.001,29,none,0.9553833333,1,1,0,0,-0.1217403412,0.1285692304,-0.6264567971,0.5039832592,0.6744489074,10.65661153,0,0,-0.4236734211,0.6062534451,-0.7402022481,0.577994287,1.048709154,15.39588234,0,0,-3.044406891,3.320005655,-10.52342319,0.7288168669,82.19250886,0,0,-13.46615791,10.91719151,-31.60913467,0.5901650786,79.51173863,0.9676678777,4.301297665,11.60367012,3.372948408,2.047143936,3,0.8794727921,3,0.75,0.7684396505,0.9722515345,0.7675614357,1.256127596,0,1.200000048,0.1871442795,0.1518330872,0.2168679833,0,1.200000048,0.05678661913,0.04443667084,0.07364021987,0,1.200000048,avg
SNA_avg,3,0.001,30,none,0.9505729167,1,1,0,0,-0.09160550684,0.1349209249,-0.7004198432,0.6625688672,0.8258977532,10.80198528,0,0,-0.3969852328,0.5551060438,-0.548199296,0.5847914219,1.04333961,15.39269551,0,0,-3.324526548,3.283899546,-10.06744003,0.7191696167,82.36792227,0,0,-11.92454243,10.83965302,-34.23513412,0.5892936587,79.58333794,0.9789041877,4.273077965,11.75301361,3.418342829,2.078259468,3,0.9084852338,3,0.75,0.8033202887,1.068535089,0.8140342832,1.405043721,0,1.200000048,0.1878948063,0.1376873851,0.2309472859,0,1.200000048,0.05708193406,0.04395413026,0.076039657,0,1.200000048,avg
SNA_avg,3,0.001,31,none,0.94758125,1,1,0,0,-0.0686917752,0.1191939414,-0.6972931027,0.7541767359,1.021142602,10.69472779,0,0,-0.4190627635,0.6057608724,-0.9240962863,0.5746703148,0.9986277223,15.39857816,0,0,-4.069467068,3.408948183,-11.79212761,0.7304436564,79.74112391,0,0,-13.75029469,12.09544468,-32.89083481,0.6161165833,80.40384276,1.03368628,4.397919178,11.96192265,3.424088717,2.054464817,3,0.8132179976,3,0.8125,0.7131229043,0.9889406562,0.7108082175,1.43939352,0,1.200000048,0.1819003522,0.1535540819,0.2162245959,0,1.200000048,0.05130366981,0.03949774802,0.07268285006,0,1.200000048,avg
SNA_avg,3,0.001,32,none,0.9495,1,1,0,0,-0.1063688844,0.1255228966,-0.7421827316,0.5725303292,0.8498334885,10.28211517,0,0,-0.3597028852,0.5227011442,-0.9772491455,0.6277390718,1.11495924,15.48637652,0,0,-3.123111248,3.12543416,-10.53866291,0.7803881168,79.68499166,0,0,-14.90214539,11.07778168,-31.83864594,0.6264711618,78.02191889,1.038230896,4.340342999,12.10317612,3.513515711,2.032664061,3,0.8056484461,3,0.75,0.7489185929,1.130380273,0.8759090304,1.528589606,0,1.200000048,0.1986885518,0.1636736244,0.2488882244,0,1.200000048,0.05598401278,0.04300970212,0.07488526404,0,1.200000048,avg
SNA_avg,3,0.001,33,none,0.9531645833,1,1,0,0,-0.07209061086,0.1460155994,-0.6902530193,0.7178496718,1.006046772,10.74473813,0,0,-0.4319455028,0.5949946642,-0.7196239233,0.6022771597,1.104778051,15.46570671,0,0,-3.139466047,3.406026125,-10.18687916,0.6761708856,81.0101941,0,0,-14.87676144,11.43546772,-30.96297264,0.5697304606,78.28015807,1.063480735,4.361917019,12.22341824,3.492451906,2.008761883,3,0.7733228803,3,0.75,0.8757504225,0.980168879,0.8027713299,1.290881395,0,1.200000048,0.1812528968,0.1331882626,0.2098188549,0,1.200000048,0.05390717834,0.04106831551,0.06778069586,0,1.200000048,avg
SNA_avg,3,0.001,34,none,0.9516770833,1,1,0,0,-0.1008293033,0.1419797689,-0.8577744961,0.5793479681,0.8564452529,10.49787132,0,0,-0.3708103001,0.5611845255,-0.7089142203,0.6170313954,1.106879115,15.45721529,0,0,-3.801042557,3.185438156,-10.32202339,0.7094486952,80.52011933,0,0,-13.43675518,11.1749897,-31.3043766,0.6164270639,79.19454427,1.095507979,4.495671749,12.36798191,3.521465778,2.031395674,3,0.6779973507,3,0.875,0.850150466,1.05789721,0.8538227081,1.444167137,0,1.200000048,0.1935464591,0.1576618403,0.2330452651,0,1.200000048,0.05497255549,0.04227786884,0.07784917951,0,1.200000048,avg
SNA_avg,3,0.001,35,none,0.9535416667,1,1,0,0,-0.08697710931,0.1343953162,-0.8670046329,0.6837104559,0.8897307515,10.43783654,0,0,-0.3754052222,0.5924785733,-0.8290268183,0.6326908469,1.112936854,15.53070831,0,0,-3.464524031,3.509317636,-10.43753147,0.6936047673,81.21327738,0,0,-13.91992569,12.127244,-38.48747635,0.5630475283,79.15706579,1.098373652,4.541694164,12.5428772,3.539702415,2.045123816,3,0.6499017477,3,0.75,0.8054549694,1.008916736,0.8387992382,1.381564736,0,1.200000048,0.1771798283,0.125745073,0.2113143802,0,1.200000048,0.05108688399,0.03464837372,0.06952556968,0,1.200000048,avg
SNA_avg,3,0.001,36,none,0.9522854167,1,1,0,0,-0.09853063524,0.1474468708,-1.028946877,0.6288408041,0.8807624578,10.12495965,0,0,-0.4219892323,0.5478280187,-0.7056755424,0.573001802,1.00248909,15.47659183,0,0,-2.911850452,3.29377079,-9.536018372,0.6842888594,83.00287307,0,0,-12.83638382,11.93369198,-28.47216606,0.5712016821,81.21539926,1.074252486,4.569330692,12.64347363,3.588675976,2.052508831,3,0.587212801,3,0.75,0.8828498125,1.061671734,0.9271153212,1.372750044,0,1.200000048,0.1873014569,0.1343346238,0.222513929,0,1.200000048,0.05169098452,0.03816763312,0.06921894848,0,1.200000048,avg
SNA_avg,3,0.001,37,none,0.9554604167,1,1,0,0,-0.08729038388,0.1490362138,-0.9387217164,0.7010470629,1.038392782,10.24653344,0,0,-0.3986520171,0.6002267599,-0.5436516404,0.6242605448,1.137751102,15.51137517,0,0,-3.369686842,3.706751585,-11.54614449,0.6812499762,82.29976179,0,0,-14.84560585,12.86506939,-30.13494301,0.5353422165,80.56063277,1.102293253,4.629327297,12.79923439,3.613804579,2.051193476,3,0.5754465461,3,0.75,0.8882095814,1.001510978,0.7936587334,1.376033068,0,1.200000048,0.1677317917,0.1237958223,0.1934664398,0,1.200000048,0.04845483601,0.03866349161,0.06394550949,0,1.200000048,avg
SNA_avg,3,0.001,38,none,0.9472145833,1,1,0,0,-0.07596974075,0.153366968,-0.8477474451,0.7266801,0.9480851293,10.28839527,0,0,-0.4695239365,0.6076831222,-0.9446114302,0.5742473602,1.084495425,15.39278044,0,0,-3.39824605,3.698182583,-13.57626247,0.7289599776,81.20097398,0,0,-15.4837923,13.3646307,-32.65364075,0.5792895555,80.41547014,1.112816691,4.555979729,12.9621954,3.602514505,1.97234118,3,0.5861960649,3,0.75,0.9169469476,0.9676049948,0.713969171,1.304511547,0,1.200000048,0.1668476462,0.1176602766,0.1976170689,0,1.200000048,0.04635298625,0.03704048693,0.05862642452,0,1.200000048,avg
