act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,shell,0.001,0.001,3,1,0.9583208333,1,1,0.200000003,0.200000003,-0.1037423611,0.842586875,-0.8211414814,0.400000006,62.44610847,0.05000000075,0.05000000075,0.6381559372,0.4550898373,-0.004221763927,0.9233333468,22.73465069,1.425470471,1.077990413,2.450075388,0.1141047145,0.3490332077,0.3630634272,0.1141047145
R,shell,0.001,0.001,3,2,0.9573395833,0.8916666508,0.8916666508,0.2899999917,0.2899999917,-0.4695770741,0.9474028945,-2.968352556,0.1400000006,54.73977285,0.05000000075,0.05000000075,0.2290876061,0.4059264958,-0.1187865958,0.698333323,33.52805946,1.51878345,1.13344574,2.61165309,0.1332712365,0.3819109522,0.4148230035,0.1332712365
R,shell,0.001,0.001,3,3,0.9460270833,1,1,0.1800000072,0.1800000072,-0.3843937814,0.8761917949,-1.590725064,0.2691666782,58.3565255,0.05000000075,0.05000000075,0.4586682022,0.4230796695,-0.007915082388,0.8833333254,22.72376887,1.386934996,1.102879286,2.589799881,0.1220838217,0.3618638697,0.4071531396,0.1220838217
R,shell,0.001,0.001,3,4,0.9313083333,1,1,0.2800000012,0.2800000012,-0.3760150373,0.881346941,-3.689495325,0.2666666806,58.287374,0.1000000015,0.1000000015,0.3504532576,0.4331302047,-0.1376588792,0.7958333492,25.00954165,1.509976268,1.08584559,2.551242113,0.1339491791,0.3837771873,0.4345299158,0.1339491791
R,shell,0.001,0.001,3,5,0.93945,1,1,0.2300000042,0.2300000042,-0.2445944995,0.8227142692,-1.018156528,0.2899999917,55.3127451,0.0700000003,0.0700000003,0.3912911117,0.3610148728,-4.548053766e-06,0.896666646,19.0426433,1.350485682,0.9783440232,2.593910217,0.107221083,0.3343703365,0.3890101241,0.107221083
R,shell,0.001,0.001,3,6,0.9520791667,1,1,0.2700000107,0.2700000107,-0.3615142107,0.8505566716,-1.364151001,0.2358333319,47.18911846,0.05999999866,0.05999999866,0.5977381468,0.3772981763,-0.03033699095,0.9574999809,14.23853819,1.403253555,0.9836569428,2.535156012,0.1157483391,0.3504897541,0.4083758155,0.1157483391
R,shell,0.001,0.001,3,7,0.9503604167,1,1,0.2899999917,0.2899999917,-0.1335648298,0.8194646835,-2.002808332,0.2341666669,46.13581614,0.03999999911,0.03999999911,0.4943014979,0.3362841308,-0.001720813569,0.9524999857,13.88466498,1.288552523,0.9638393521,2.610478878,0.1081428084,0.3350506988,0.3948439314,0.1081428084
R,shell,0.001,0.001,3,8,0.9393041667,1,1,0.3000000119,0.3000000119,-0.309851259,0.8284963369,-2.406454802,0.2450000048,44.68592712,0.1199999973,0.1199999973,0.5914615989,0.3809113503,-0.001263010665,0.9499999881,14.49578035,1.261812925,0.9750819206,2.611575603,0.1118349841,0.3422435878,0.4041384161,0.1118349841
R,shell,0.001,0.001,3,9,0.9466,1,1,0.3300000131,0.3300000131,-0.2457546741,0.867854774,-2.592456579,0.223333329,47.86127168,0.150000006,0.150000006,0.418176055,0.4196364284,-0.01493252255,0.8616666794,19.21805137,1.255271673,1.061922789,2.586237431,0.1232595491,0.3634542655,0.4285997654,0.1232595491
R,shell,0.001,0.001,3,10,0.94248125,1,1,0.3400000036,0.3400000036,-0.206860736,0.775932014,-0.7938349843,0.2483333349,44.74643637,0.1599999964,0.1599999964,0.3852654099,0.3438638151,-0.02447491139,0.9150000215,15.93540005,1.174542785,0.8790681362,2.549543858,0.1080780734,0.3360273975,0.4031695262,0.1080780734
R,shell,0.001,0.001,3,11,0.9446291667,1,1,0.349999994,0.349999994,-0.08459565789,0.6844826937,-1.265831351,0.2291666716,47.35351818,0.009999999776,0.009999999776,0.3441343009,0.3729180098,-0.001424113521,0.8783333302,18.36104862,1.013267636,1.005590796,2.668450117,0.1108384858,0.3394626347,0.408258356,0.1108384858
R,shell,0.001,0.001,3,12,0.9358041667,1,1,0.3799999952,0.3799999952,-0.07181470096,0.7082079649,-1.56762135,0.2166666687,43.47231133,0.1199999973,0.1199999973,0.5059443116,0.3677325249,-0.001407181495,0.9216666818,16.25248402,1.098457336,0.9102754593,2.633378983,0.1126251221,0.3433843436,0.4093939804,0.1126251221
R,shell,0.001,0.001,3,13,0.9392145833,1,1,0.3600000143,0.3600000143,-0.1260614097,0.6311520934,-1.358107448,0.2150000036,43.97002497,0.0700000003,0.0700000003,0.3874997795,0.378711462,-0.001275949646,0.8924999833,17.9931741,0.8733346462,1.013685107,2.6004076,0.1080263855,0.335019913,0.4024559989,0.1080263855
R,shell,0.001,0.001,3,14,0.94268125,1,1,0.3300000131,0.3300000131,-0.1111221835,0.7255859971,-1.101387858,0.2041666657,44.66650038,0.1299999952,0.1299999952,0.4101632237,0.3783607185,-0.003253609175,0.8849999905,18.35164337,1.100782752,0.9739856124,2.599523306,0.1175233135,0.352784349,0.4193404565,0.1175233135
R,shell,0.001,0.001,3,15,0.9464604167,1,1,0.3199999928,0.3199999928,-0.1477980614,0.7893543243,-0.778069973,0.2366666645,42.31335956,0.1400000006,0.1400000006,0.5161831379,0.3752380908,-0.003253578208,0.9399999976,15.11475141,1.218386173,1.01780355,2.622244596,0.1095164083,0.3375207742,0.4041219823,0.1095164083
R,shell,0.001,0.001,3,16,0.9468041667,1,1,0.349999994,0.349999994,-0.3572564423,0.8708051443,-2.368589163,0.2041666657,47.8964334,0.0700000003,0.0700000003,0.37607041,0.398642689,-0.02062933147,0.8541666865,21.525232,1.360770464,1.066138029,2.629440308,0.1283392292,0.3725149962,0.4417857504,0.1283392292
R,shell,0.001,0.001,3,17,0.9395145833,1,1,0.3300000131,0.3300000131,-0.3286229074,0.8558958769,-1.450917006,0.2049999982,48.42130183,0.0700000003,0.0700000003,0.4165963233,0.408862412,-0.002137117554,0.8650000095,21.02273233,1.365499973,1.088474035,2.617984295,0.1267149118,0.3694081353,0.4385749116,0.1267149118
R,shell,0.001,0.001,3,18,0.93866875,0.9933333397,0.9933333397,0.3100000024,0.3100000024,-0.6070676446,0.9538493156,-3.422803164,0.1741666645,50.12328582,0.1700000018,0.1700000018,0.3762872517,0.419935286,-0.259442091,0.8033333421,21.924729,1.554388046,1.081693411,2.676712751,0.145219757,0.4024090385,0.4729230886,0.145219757
