arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,alpha_W_med_f2
SWA1u,0,0.001,1,none,0.8965541667,0.9383333325,0.9383333325,0,0,59.32806778,29.43723679,-38.43954849,1.020569444,1.038410902,2.090945434,0,0,198.3394012,1324.240723,-192471.5,0.5476456881,0.6668038368,4.360480602,0,0,-33639.94141,27392.82617,-517827.5312,0.0973784849,69.10693683,0,0,-15308.20898,14572.60059,-153469.2812,0.1536238194,78.9725568,21.23629189,14.60460949,9.319465637,1.970125198,0.966663003,0.03203497827,0.01293359604,0.07296141982,0,1,0.0007050635759,1.126429197e-05,0.002140602795,0,1,3.881060911e-05,1.635224362e-05,6.616039173e-05,0,1,6.890712393e-05,2.537701403e-05,0.0001030754865,0,1
SWA1u,0,0.001,2,none,0.2338770833,0.1174999997,0.1174999997,0,0,213.4959717,98.31032562,-0.5982476473,1.036287308,1.047515273,1.474273627,0,0,235332.5156,111518.9922,-432939.0312,1.032877922,1.050502419,1.564473384,0,0,-5105984.5,3622620.5,-50441088,-0.004548757803,1.335210454,0,0,-1967854720,610547136,-3774646528,-0.0005097105168,2.144760432,57.90537643,72.51602936,12.82408619,4.437074184,1.079032421,0.01025619172,0.006518065929,1.875338435,0,1,9.117138688e-06,5.026112831e-06,0.0001615457149,0,1,2.914159722e-07,9.999999939e-09,1.772047767e-06,0.07999999821,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,5.811403275
SWA1u,0,0.001,3,none,0.1143916667,0.1200000048,0.1200000048,0,0,271.3878784,124.4542542,-0.1953009367,1.036545992,1.047787189,1.391344238,0,0,427275.6875,202195.8906,-649159.8125,1.031870723,1.050060511,1.418487926,0,0,-70682704,28982486,-227778736,-0.06566529721,1.355742724,0,0,-6304577024,1793699712,-9509978112,-1.733610446e-07,1.450518208,72.19052887,102.1749191,15.98437691,5.588363647,1.019709945,0.008074359968,0.005560365506,4.118964672,0,1,4.985658961e-06,3.319630423e-06,1.708326636e-05,0,1,3.4022964e-08,9.999999939e-09,1.729835617e-07,0.08999999613,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,17.36301041
SWA1u,0,0.001,4,none,0.1260645833,0.1291666627,0.1291666627,0,0,285.9602661,131.0657959,-1.436294556,1.036639333,1.047866702,1.373782113,0,0,485017.25,229584.4219,-722128.375,1.031819224,1.050033331,1.396780183,0,0,-136574464,56212944,-372499520,-0.06632410735,1.438907111,0.5,0,-8626610176,2388623360,-1.257449882e+10,-8.843141219e-10,1.455134917,75.86679077,110.4875565,19.29655647,5.980906963,1.583906651,0.007669095881,0.005364593584,7.49553299,0,1,4.39095993e-06,2.982811111e-06,1.239071116e-05,0,1,1.81810389e-08,9.999999939e-09,1.419306557e-07,0.1299999952,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,23.23011398
SWA1u,0,0.001,5,none,0.11828125,0.1225000024,0.1225000024,0,0,292.2803345,134.1248474,-1.401953816,1.036300302,1.047648311,1.368377028,0,0,511904.4375,242823.25,-724902.375,1.031429768,1.049746752,1.3863822,0,0,-85971656,54536784,-370718304,-0.06260070205,1.561626272,0.7799999714,0,-8910476288,2471000320,-1.362183578e+10,-3.486615996e-10,1.226889031,77.63893127,113.9075241,20.06665802,5.989004135,5.168456078,0.007488579024,0.005270058289,3.993458509,0,1,4.15243494e-06,2.961121936e-06,1.28848751e-05,0,1,1.8722913e-08,9.999999939e-09,1.020543863e-07,0.1199999973,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,23.88283348
SWA1u,0,0.001,6,none,0.1159729167,0.1183333397,0.1183333397,0,0,298.5125122,136.7044525,-2.785094023,1.036545277,1.047862768,1.367305595,0,0,536488.25,255034.0469,-746676.75,1.03177774,1.050086141,1.376667345,0,0,-131587912,57688888,-362640256,-0.06392267346,1.582637046,0.9199999571,0,-1.069569434e+10,3025192704,-1.697916314e+10,-4.818183005e-11,1.334636816,78.80085754,117.7510757,21.49768639,6.39191246,10.13497829,0.007330055349,0.00519334618,1.056788325,0,1,3.947957339e-06,2.880905186e-06,1.189235627e-05,0,1,1.735724986e-08,9.999999939e-09,1.08459318e-07,0.1599999964,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,29.89203453
SWA1u,0,0.001,7,none,0.1151125,0.1191666722,0.1191666722,0,0,307.1715698,140.6558075,-1.029031277,1.036685824,1.047976971,1.360330657,0,0,575344.3125,273209.4375,-785388.1875,1.031877398,1.0501616,1.363361173,0,0,-107137696,65800240,-437753504,-0.05690313503,1.695314016,0.9399999976,0,-1.487070106e+10,4159950592,-1.795387187e+10,-1.726168104e-14,1.526938663,80.99089813,121.7080612,23.07840729,7.246583939,14.2974987,0.007138033863,0.005098853726,2.136616468,0,1,3.686395985e-06,2.743031018e-06,1.053359574e-05,0,1,1.557825868e-08,9.999999939e-09,8.146054853e-08,0.1999999881,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,40.17146683
SWA1u,0,0.001,8,none,0.1169416667,0.1174999997,0.1174999997,0,0,309.5852661,141.5817261,6.822691441,1.037005424,1.048184276,1.359738791,0,0,585718.3125,278588.1875,-786435.125,1.032284975,1.050475478,1.360101156,0,0,-146151104,64585448,-428759072,-0.05995514244,1.677022919,0.9599999785,0,-1.351837184e+10,3811343360,-1.788270182e+10,-2.696009106e-13,1.749234027,81.48039246,124.1002121,23.46277618,6.789270878,14.58655643,0.007095404435,0.005081592128,0.2680822015,0,1,3.631095751e-06,2.749339501e-06,1.053248434e-05,0,1,1.593203436e-08,9.999999939e-09,5.384979573e-08,0.2399999946,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,36.74304581
SWA1u,0,0.001,9,none,0.1205166667,0.1233333349,0.1233333349,0,0,324.4457092,148.2546387,-0.9098651409,1.037187815,1.048316717,1.347717541,0,0,655735.5,311610.875,-850218.875,1.032529473,1.050639272,1.342448592,0,0,-141838976,76746576,-675886784,-0.03645215556,1.735339602,0.9799999595,0,-1.64734208e+10,4709620224,-2.080658227e+10,-2.531739922e-16,1.982348519,85.15203094,131.2012177,26.04659843,7.077328205,19.63866997,0.006782067474,0.004917180166,0.584343791,0,1,3.254324156e-06,2.541582489e-06,8.841433555e-06,0,1,1.343029243e-08,9.999999939e-09,4.675748499e-08,0.3599999845,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,45.10808945
SWA1u,0,0.001,10,none,0.1262958333,0.1241666675,0.1241666675,0,0,332.3170776,151.8705444,-0.5250956416,1.03730154,1.048406005,1.340016232,0,0,691961.8125,328380.6875,-880911.625,1.032686234,1.050716996,1.333741805,0,0,-151398480,89283360,-977523840,-0.01971127465,1.833693805,0.9599999785,0,-1.296480154e+10,3730778368,-2.231606067e+10,-1.444228716e-13,3.20921224,87.17009735,135.3693085,29.10390472,6.661109447,23.78678703,0.006632748526,0.004840592388,0.9198887348,0,1,3.096581395e-06,2.466299748e-06,8.442900253e-06,0,1,1.16597807e-08,9.999999939e-09,4.40923742e-08,0.3999999762,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,35.70883942
SWA1u,0,0.001,11,none,0.1224458333,0.125,0.125,0,0,337.3129883,154.1403656,1.218668461,1.037070751,1.048257828,1.337305315,0,0,715637.4375,338372.0625,-899505.4375,1.032175541,1.050410748,1.330556399,0,0,-169492016,91165888,-965096512,-0.01274200156,1.835929647,0.8999999762,0,-1.395044045e+10,4043752704,-2.33310761e+10,-6.017128256e-14,2.242647356,88.46575165,138.3108063,30.26298523,6.583322525,27.75766754,0.006514574401,0.004775210749,0.6529502869,0,1,2.984492312e-06,2.401627398e-06,8.026736396e-06,0,1,1.116460613e-08,9.999999939e-09,4.214679095e-08,0.4299999774,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,39.2239151
SWA1u,0,0.001,12,none,0.1154895833,0.1183333397,0.1183333397,0,0,342.9312439,156.673584,0.7442339659,1.037236929,1.0483675,1.333090585,0,0,744173.75,351430.7812,-935914.125,1.03232789,1.050510526,1.326472768,0,0,-194540528,106202344,-877688384,-0.008580965921,1.850439054,0.9499999881,0,-1.837980058e+10,5250510848,-2.485984666e+10,-2.389406946e-18,1.84583598,89.89942932,141.846344,32.10211563,7.074275494,28.34840393,0.006423389073,0.004727656022,0.6537553668,0,1,2.874437314e-06,2.312075139e-06,7.359779374e-06,0,1,9.999999939e-09,9.999999939e-09,3.643785362e-08,0.5299999714,1.032172322,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,50.71035385
SWA1u,0,0.001,13,none,0.1137041667,0.1158333346,0.1158333346,0,0,348.2137451,159.0043182,0.4122314155,1.037081122,1.048267841,1.329819786,0,0,771148.625,364954.5625,-976663.9375,1.032131791,1.050417781,1.323976645,0,0,-236493488,114383880,-976301632,-0.01174648665,1.834439041,0.9599999785,0,-1.952347341e+10,5468726784,-2.672050176e+10,-4.488745225e-19,2.346851134,91.23431396,144.6575775,31.60800171,7.01322031,29.53048897,0.006306056865,0.004660662264,0.4832782149,0,1,2.763738394e-06,2.210261982e-06,6.652373031e-06,0,1,9.999999939e-09,9.999999939e-09,2.727133719e-08,0.5899999738,1.11279428,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,53.00829697
