arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,m_l1,m_l2
CHB,raw,0,0,0.001,11,none,0.9810041667,1,1,0,0,2.034505258e-07,23.41295433,-3.092447878e-05,0.4975000024,47.85588735,0.5027166605,1.392681614e-08,0.4975000024,0.4851499796,0,0.00381332403,0,0,3.417968765e-05,0,0,-0.1402352899,45.99666595,-1.103212953,0.5291666985,83.19414931,0.4698750079,-0.00267702993,0.5291666985,0.4659750164,0,-0.4240100682,0.0009399312548,-3.53920983e+10,1.103212953,0.004965748638,19.92526245,3.029379606,0.944312036,16.11664009,18.97384644
CHB,raw,0,0,0.001,12,none,0.9827625,1,1,0,0,2.543131572e-08,24.45346069,-2.278645843e-05,0.4950000048,49.18113475,0.5021166801,1.263080862e-09,0.4950000048,0.4847166836,0,0.01312951464,0,0,2.522786599e-05,0,0,0.05891769379,44.14982224,-0.3341395259,0.5266667008,84.58115009,0.473175019,0.00118612533,0.5266667008,0.4680916369,0,-0.3582592905,0.0007242235006,-0.3562507331,1.134226918,0.006298486143,20.48340988,3.122445345,0.961130619,15.83751678,18.43264771
CHB,raw,0,0,0.001,13,none,0.9838208333,1,1,0,0,-2.543131572e-08,22.64945412,-3.092447878e-05,0.5,49.76229089,0.5005500317,-1.528402294e-09,0.5,0.4857166708,0,-0.05523053557,0,0,3.499348895e-05,0,0,0.008351644501,43.37473297,-0.4455138147,0.5200000405,85.74414104,0.4798000157,0.0001624963043,0.5200000405,0.4728499949,0,-0.305682987,0.001065525459,-7.787640572,0.4455138147,0.004256792832,20.9004612,3.196427107,0.9437835217,15.11453342,17.58859253
CHB,raw,0,0,0.001,14,none,0.9831583333,1,1,0,0,0,24.07604027,-1.953124956e-05,0.4975000024,50.52044762,0.5016333461,0,0.4975000024,0.4866833389,0,-0.007887592539,0,0,3.011067747e-05,0,0,-0.06634979695,45.89312744,-0.5159739256,0.5266667008,85.39374954,0.4746499956,-0.001459180145,0.5266667008,0.4699999988,0,-0.3251541257,0.0008941512206,-3.659920179e+10,0.5260344744,0.00435325643,21.20118332,3.26165247,0.953263998,15.23249435,18.60126114
CHB,raw,0,0,0.001,15,none,0.9824229167,1,1,0,0,-1.017252629e-07,21.36232758,-4.394531425e-05,0.4966666698,50.91434103,0.5027999878,-4.850371216e-09,0.4966666698,0.4852666259,0,-0.00112539297,0,0,4.394531425e-05,0,0,-0.1130223647,45.12442398,-0.8361909986,0.5200000405,85.32226599,0.4751250148,-0.002336295322,0.5200000405,0.4698749781,0,-0.3365962803,0.0009562816122,-3.679009997e+10,0.8361909986,0.002996154828,21.74687767,3.313541174,0.9830946326,15.13166142,18.87938499
CHB,raw,0,0,0.001,16,none,0.98368125,1,1,0,0,-5.086263144e-08,23.09766197,-1.139322922e-05,0.4958333373,52.32834018,0.5034250021,-2.716892045e-09,0.4958333373,0.4855083227,0,0.01339493506,0,0,3.051757812e-05,0,0,-0.07377523184,45.92642212,-0.6199967861,0.519166708,84.60975709,0.4743250012,-0.001479350263,0.519166708,0.4692249894,0,-0.3358283937,0.0008335099556,-3.452604826e+10,0.6199967861,0.004292997997,22.18408585,3.364441156,0.9778931141,14.88083458,19.44304085
CHB,raw,0,0,0.001,17,none,0.9836041667,1,1,0,0,-3.051757744e-07,24.16973877,-1.627604252e-05,0.4933333397,52.43464244,0.5034416914,-9.880373852e-09,0.4933333397,0.4850250185,0,0.03055818565,0,0,3.417968765e-05,0,0,-0.09718363732,46.00060654,-0.7310237885,0.5166666508,85.53804056,0.4816000164,-0.001820705947,0.5166666508,0.475666672,0,-0.25895679,0.0008467453299,-3.575336141e+10,0.7310237885,0.003838868812,22.45914841,3.428900003,0.9595085979,14.95330811,19.320961
CHB,raw,0,0,0.001,18,none,0.9842833333,1,1,0,0,-3.433227675e-07,22.5576992,-3.906249913e-05,0.4933333397,53.86999432,0.5040583611,-2.035948832e-08,0.4933333397,0.4853583276,0,0.0231811367,0,0,3.906249913e-05,0,0,-0.06739065051,47.87268829,-0.4153633118,0.5133333206,85.43409941,0.4855916798,-0.001156156184,0.5133333206,0.4778749645,0,-0.2049788982,0.0007081967196,-3.00935209e+10,0.4153633118,0.002045442816,22.69588089,3.503629446,0.9614633322,14.41739082,19.52039337
CHB,raw,0,0,0.001,19,none,0.98399375,1,1,0,0,-2.034505258e-07,23.5668087,-1.953124956e-05,0.4941666722,55.16333686,0.502399981,-9.466255335e-09,0.4941666722,0.4851833284,0,0.01334301382,0,0,2.197265712e-05,0,0,-0.1043906659,48.11001968,-0.9296840429,0.519166708,86.01405471,0.4794749916,-0.002238415647,0.519166708,0.4718583524,0,-0.2776185274,0.0008549412596,-3.721793126e+10,0.9296840429,0.002708004322,23.1218071,3.514242172,0.9597750306,14.1595602,19.93717194
CHB,raw,0,0,0.001,20,none,0.9844020833,1,1,0,0,-5.086263144e-08,23.49107552,-1.302083365e-05,0.4950000048,57.08345953,0.5012999773,-2.556489465e-09,0.4950000048,0.4869166315,0,-0.008966751397,0,0,1.34277343e-05,0,0,-0.08187276125,46.94199371,-0.709101975,0.5149999857,85.51208991,0.483066678,-0.002190871164,0.5149999857,0.4762500226,0,-0.2350413352,0.0008503216668,-3.308788736e+10,0.709101975,0.002957339166,23.37962341,3.57704854,0.9700042009,13.57001209,19.68626022
CHB,raw,0,0,0.001,21,none,0.9831270833,1,1,0,0,-7.629394361e-08,23.64051056,-1.953124956e-05,0.4975000024,58.57950393,0.5008916855,-3.727554265e-09,0.4975000024,0.4865583181,0,-0.01578075998,0,0,2.014160236e-05,0,0,0.01331939735,46.68141937,-0.383597225,0.5149999857,84.18926976,0.4815083444,0.0003186072863,0.5149999857,0.4761916697,0,-0.2209157348,0.0009408866172,-1.434296489,0.6019246578,0.002493698383,23.53014946,3.600969076,0.9875621796,13.63282681,20.42136002
CHB,raw,0,0,0.001,22,none,0.9845291667,1,1,0,0,-3.051757744e-07,23.16762733,-1.546223939e-05,0.4950000048,61.32036125,0.5021833181,-1.279696438e-08,0.4950000048,0.4866833389,0,0.006572577171,0,0,1.546223939e-05,0,0,0.001407521544,44.5065918,-0.5924590826,0.5124999881,81.97899874,0.4838249981,3.888791252e-05,0.5124999881,0.4761749804,0,-0.1874438375,0.0009928230429,-1.701615334,2.549602985,0.005273671355,23.75081253,3.627404928,0.9986945987,12.96369076,20.58611298
CHB,raw,0,0,0.001,23,none,0.9849895833,1,1,0,0,5.086263144e-08,22.03105545,-1.302083365e-05,0.4958333373,62.46337727,0.5020833611,1.92614813e-09,0.4958333373,0.4854166806,0,0.0116817411,0,0,1.302083365e-05,0,0,0.03495747969,45.40768433,-0.4506193101,0.5124999881,83.40679257,0.4857416749,0.0008238072623,0.5124999881,0.4764749706,0,-0.1923884302,0.0008107332978,-0.664124012,2.222657919,0.004609678872,23.9583168,3.665646315,1.038169026,12.57556152,20.09684563
CHB,raw,0,0,0.001,24,none,0.9861479167,1,1,0,0,0,21.51027679,-2.60416673e-05,0.4941666722,64.34471033,0.5020916462,0,0.4941666722,0.4874583185,0,0.0185479112,0,0,2.60416673e-05,0,0,-0.03373026475,44.87688446,-0.4308139086,0.510833323,79.24454054,0.4854666591,-0.0008421207895,0.510833323,0.4761832952,0,-0.1807976514,0.001160069369,-4.884793758,3.21656251,0.003993662074,24.22005272,3.626662016,1.052762151,11.86618519,20.81514168
CHB,raw,0,0,0.001,25,none,0.9849166667,1,1,0,0,-5.086263144e-08,21.67167664,-1.464843808e-05,0.4941666722,66.84862284,0.5031583309,-2.858976389e-09,0.4941666722,0.4857250154,0,0.02022904716,0,0,1.464843808e-05,0,0,-0.08435342461,44.05873489,-0.5211837888,0.510833323,76.68159714,0.4846000075,-0.002085347194,0.510833323,0.4731000066,0,-0.1880107969,0.001275467454,-4.867712205e+10,0.5211837888,0.002113312017,24.33427811,3.668787718,1.057514668,11.4250536,20.80852318
CHB,raw,0,0,0.001,26,none,0.9852729167,1,1,0,0,-2.034505258e-07,20.8526001,-4.882812391e-06,0.4941666722,69.00968899,0.5035083294,-8.657206507e-09,0.4941666722,0.4865583181,0,0.02976431511,0,0,4.882812391e-06,0,0,-0.02305653878,42.6417923,-0.4605053961,0.5058333278,73.78968091,0.4885166585,-0.0005763231311,0.5058333278,0.4779332876,0,-0.1601012498,0.001127290772,-0.9010771513,6.947304726,0.00625565229,24.3741703,3.645470858,1.090695381,10.88354015,20.94102097
CHB,raw,0,0,0.001,27,none,0.9863375,1,1,0,0,0,20.36716652,-5.798339771e-06,0.4958333373,72.36954502,0.5026416779,0,0.4958333373,0.4865583181,0,0.01240287814,0,0,5.798339771e-06,0,0,-0.04469146952,43.06744385,-0.4703109264,0.5083333254,68.03998124,0.4890750051,-0.001292678644,0.5083333254,0.4791083038,0,-0.173485592,0.001386964112,-5.050197606e+10,2.587939501,0.002640530001,24.68713379,3.634509325,1.11331737,10.47878647,21.75962448
CHB,raw,0,0,0.001,28,none,0.9861041667,1,1,0,0,5.086263144e-08,20.19643593,-8.544921911e-06,0.4941666722,74.41462153,0.5040249825,1.988976983e-09,0.4941666722,0.4880416691,0,0.007488039322,0,0,8.544921911e-06,0,0,-0.05633669719,40.15161514,-0.6881608367,0.5066666603,62.22056889,0.4904083312,-0.001421472058,0.5066666603,0.4787750244,0,-0.1067997515,0.001499470323,-5.064409088e+10,0.6881608367,0.002724491991,24.71713257,3.595694065,1.13629353,10.06867313,22.33017921
CHB,raw,0,0,0.001,29,none,0.9865020833,1,1,0,0,-1.90734859e-08,20.07331848,-5.086263172e-06,0.4958333373,75.28040445,0.502941668,-1.532936778e-09,0.4958333373,0.4888916612,0,0.003648465499,0,0,6.205240879e-06,0,0,-0.06225794554,41.27275467,-0.5920784473,0.5091666579,60.40487015,0.4880500138,-0.00167702965,0.5091666579,0.4797833264,0,-0.1548553556,0.00115492905,-4.238884864e+10,0.5920784473,0.003084791359,24.92061424,3.588416815,1.156822324,9.87884903,22.58889198
CHB,raw,0,0,0.001,30,none,0.9861770833,1,1,0,0,-2.034505258e-07,20.69001389,-3.865559847e-06,0.4941666722,76.92518354,0.5039333105,-9.239989218e-09,0.4941666722,0.4875666797,0,0.01855038665,0,0,5.493164281e-06,0,0,-0.07161841542,40.15110397,-2.22251296,0.510833323,59.77995366,0.4889083505,-0.001623827149,0.510833323,0.4753249884,0,-0.2299169153,0.001399380155,-4.91742249e+10,2.22251296,0.003191002645,25.09454918,3.574013233,1.169277787,9.630671501,22.50639153
CHB,raw,0,0,0.001,31,none,0.9865979167,1,1,0,0,-1.017252629e-07,20.94223785,-5.086263172e-06,0.4950000048,78.07378667,0.50424999,-7.193635909e-09,0.4950000048,0.4881666899,0,0.01370224077,0,0,5.086263172e-06,0,0,-0.06609970331,41.45632553,-2.796113253,0.510833323,60.31366628,0.4874666631,-0.001862946781,0.510833323,0.4765333533,0,-0.166977182,0.001254884875,-4.501796454e+10,2.796113253,0.004568754695,24.9736042,3.558603764,1.202246785,9.389604568,22.56589699
CHB,raw,0,0,0.001,32,none,0.9856,1,1,0,0,0,20.44059563,-5.289713499e-06,0.4950000048,79.53850062,0.5048166513,0,0.4950000048,0.4892833531,0,-0.01504687034,0,0,5.289713499e-06,0,0,-0.07886647433,39.65401459,-0.4911211133,0.5099999905,61.46600093,0.4910666645,-0.001935336157,0.5099999905,0.4786666632,0,-0.165855065,0.001491508912,-5.375423283e+10,2.711943388,0.003658015979,24.93364716,3.575803041,1.213097453,8.91516304,21.44995499
CHB,raw,0,0,0.001,33,none,0.9872208333,1,1,0,0,-1.017252629e-07,19.15660286,-3.840128556e-06,0.4975000024,80.60294992,0.5032666922,-6.628345428e-09,0.4975000024,0.4902333021,0,0.008659585379,0,0,4.247029665e-06,0,0,-0.08208623528,39.35737228,-11.88668633,0.5041666627,65.02585917,0.4937916696,-0.001976107247,0.5041666627,0.4813750088,0,-0.1151578203,0.001021008822,-3.661857178e+10,11.88668633,0.005697212182,24.89302826,3.57298398,1.24712503,8.644933701,20.74027824
CHB,raw,0,0,0.001,34,none,0.9868645833,1,1,0,0,2.543131572e-08,19.73809433,-3.255208412e-06,0.4941666722,81.12894981,0.5045583248,1.490009782e-09,0.4941666722,0.4877749979,0,0.002933216281,0,0,3.255208412e-06,0,0,-0.04478759691,39.48827744,-1.192187548,0.5091666579,68.82320479,0.4907833338,-0.001143419999,0.5091666579,0.4811666906,0,-0.1253325045,0.001299819676,-4.779311923e+10,1.192187548,0.003086258657,24.98388672,3.565003872,1.226975799,8.625527382,19.91584206
CHB,raw,0,0,0.001,35,none,0.9871604167,1,1,0,0,-1.525878872e-07,19.63782883,-3.712972102e-06,0.4958333373,81.9602611,0.5018749833,-4.939296527e-09,0.4958333373,0.4877749979,0,0.005236129742,0,0,3.712972102e-06,0,0,0.008631083183,38.58774185,-0.7330765128,0.5058333278,71.32822564,0.49150002,0.0002191847598,0.5058333278,0.4830499887,0,-0.1177722961,0.001327791018,-2.581837893,3.281539679,0.004345582798,25.19844055,3.552603006,1.265898585,8.547883034,18.75478745
CHB,raw,0,0,0.001,36,none,0.9869020833,1,1,0,0,-1.525878872e-07,19.90189743,-2.950032695e-06,0.4966666698,82.06000189,0.5020083189,-7.138803326e-09,0.4966666698,0.4887750149,0,0.0061023077,0,0,2.950032695e-06,0,0,-0.06994049251,36.6880455,-0.5613614321,0.5066666603,65.51435245,0.4947583377,-0.001814591582,0.5066666603,0.4847583175,0,-0.1295832396,0.00182222866,-5.980063334e+10,0.5613614321,0.003442703746,25.37631798,3.528947353,1.285767436,8.517180443,19.58424377
CHB,raw,0,0,0.001,37,none,0.9871354167,1,1,0,0,0,19.49482346,-3.255208412e-06,0.4983333349,82.30142487,0.5021166801,0,0.4983333349,0.4893499911,0,-0.006703669205,0,0,3.814697266e-06,0,0,-0.05588318035,38.11000443,-0.9570638537,0.5049999952,68.62145491,0.4922249913,-0.001436968683,0.5049999952,0.4841750264,0,-0.1270431727,0.001272489084,-4.497373184e+10,0.9570638537,0.003701777197,25.44736862,3.549039602,1.301147938,8.487149239,18.87307167
CHB,raw,0,0,0.001,38,none,0.9878979167,1,1,0,0,5.086263144e-08,18.67624283,-2.74658214e-06,0.4991666675,83.43072111,0.5001916885,3.05282466e-09,0.4991666675,0.4902916551,0,-0.03713656217,0,0,2.74658214e-06,0,0,-0.05555844679,37.57225418,-0.5264745951,0.5041666627,74.43098453,0.4932083488,-0.001501426101,0.5041666627,0.4854916632,0,-0.1018101647,0.0008440946694,-3.04637481e+10,0.5264745951,0.003523191903,25.57229996,3.544698477,1.294836044,8.279482841,17.65037727
CHB,raw,0,0,0.001,39,none,0.9873770833,1,1,0,0,2.034505258e-07,18.63968849,-3.967285465e-06,0.5024999976,83.72612036,0.4988749921,1.024811525e-08,0.5024999976,0.4886749983,0,-0.05095468462,0,0,4.25974531e-06,0,0,0.001640625065,36.70327377,-0.4052056074,0.5058333278,71.96132085,0.4942166805,3.071416722e-05,0.5058333278,0.4853166938,0,-0.1368513405,0.001658576191,-0.9049569368,5.304907322,0.004592837766,25.4879055,3.524907827,1.288926363,8.067638397,17.78608513
CHB,raw,0,0,0.001,40,none,0.9878520833,1,1,0,0,-5.086263144e-08,18.3747139,-5.900065389e-06,0.4983333349,83.27314042,0.5003333092,-2.868362436e-09,0.4983333349,0.4902833402,0,-0.0297065489,0,0,5.900065389e-06,0,0,-0.03139745072,36.35160446,-0.2734128833,0.5041666627,74.50286636,0.4956083298,-0.0007345083868,0.5041666627,0.4857083261,0,-0.1088908389,0.0009950262029,-3.311877734e+10,1.434263587,0.003115542699,25.74668694,3.570599318,1.30804193,8.041366577,17.25801468
CHB,raw,0,0,0.001,41,none,0.9876770833,1,1,0,0,5.086263144e-08,18.90675163,-4.603068191e-06,0.5008333325,83.58741406,0.4996416867,2.901461738e-09,0.5008333325,0.4892583489,0,-0.03790334985,0,0,4.603068191e-06,0,0,-0.07950418442,35.70664978,-0.4885053635,0.5049999952,74.44966718,0.4955750108,-0.002305993577,0.5049999952,0.4849750102,0,-0.106595546,0.00155195652,-5.162659021e+10,1.416531205,0.00286099175,25.80848503,3.518772364,1.318236113,8.045361519,16.69428635
CHB,raw,0,0,0.001,42,none,0.9876708333,1,1,0,0,1.017252629e-07,18.77019119,-3.458658966e-06,0.4966666698,83.22904204,0.5003916621,4.52025084e-09,0.4966666698,0.4886916578,0,-0.01131750736,0,0,3.662109521e-06,0,0,-0.03728057817,36.05781555,-0.3904937804,0.5041666627,74.18161478,0.4950500131,-0.001120054512,0.5041666627,0.4858666956,0,-0.07949191332,0.001100744237,-3.482072269e+10,0.683662951,0.003796346486,25.83543968,3.444279671,1.288982153,8.171797752,16.93163109
CHB,raw,0,0,0.001,43,none,0.9884166667,1,1,0,0,-2.543131572e-08,19.03409195,-3.153483249e-06,0.5,84.07820307,0.4994333386,-1.296835972e-09,0.5,0.4893666804,0,-0.02825768851,0,0,3.153483249e-06,0,0,-0.03429219499,34.87680054,-0.4707560241,0.5016666651,73.72741881,0.497908324,-0.0007374033448,0.5016666651,0.4881416559,0,-0.08243546635,0.001483447035,-4.700624077e+10,0.5374552608,0.003564133076,25.78150749,3.459142447,1.331341982,7.953975677,16.79993439
CHB,raw,0,0,0.001,44,none,0.98821875,1,1,0,0,-1.780192065e-07,17.41265488,-3.763834684e-06,0.4991666675,83.94314727,0.5014166832,-8.65498162e-09,0.4991666675,0.489566654,0,-0.004275207408,0,0,4.781087227e-06,0,0,-0.08528336138,33.91570663,-0.459046334,0.5041666627,70.60287877,0.4964333475,-0.002676773816,0.5041666627,0.4833500087,0,-0.07534557581,0.001730961609,-5.374530765e+10,1.890628338,0.003436508123,25.96777534,3.484458447,1.348667145,7.763506889,16.67691994
CHB,raw,0,0,0.001,45,none,0.9876958333,1,1,0,0,3.81469718e-08,17.5248394,-3.147125426e-06,0.4991666675,84.46555803,0.5012249947,1.973464947e-09,0.4991666675,0.4896416664,0,-0.004545949399,0,0,3.147125426e-06,0,0,-0.05838473141,32.86491394,-0.4878485203,0.5041666627,70.91161566,0.497541666,-0.001354473177,0.5041666627,0.4853416383,0,-0.07217670232,0.002048079856,-6.080612762e+10,1.828421235,0.003332012333,25.96843338,3.448299646,1.4080199,7.624412537,16.46127319
CHB,raw,0,0,0.001,46,none,0.9877145833,1,1,0,0,2.543131572e-08,17.53185844,-2.263387159e-06,0.4983333349,85.11146966,0.5005333424,1.831361507e-09,0.4983333349,0.4897666872,0,-0.02457903884,0,0,4.475911737e-06,0,0,-0.07883303612,31.81965446,-0.4655041695,0.4991666675,69.65157728,0.4984750152,-0.002574367682,0.4991666675,0.4852416515,0,-0.06777802855,0.002418692224,-7.002463437e+10,0.4655041695,0.003863574006,25.9349823,3.40454483,1.433339834,7.498748779,16.08203506
CHB,raw,0,0,0.001,47,none,0.9891041667,1,1,0,0,3.56038413e-07,18.04353523,-3.000895276e-06,0.5024999976,84.75262782,0.4988749921,2.024642498e-08,0.5024999976,0.4898083508,0,-0.02920604125,0,0,4.183451438e-06,0,0,-0.08510324359,31.20347214,-1.604432821,0.5008333325,67.50610267,0.4985083342,-0.002587033901,0.5008333325,0.4867583215,0,-0.07712244987,0.002781943651,-8.009737011e+10,1.604432821,0.003261039965,25.94607544,3.360898256,1.468315005,7.546814919,15.9843092
CHB,raw,0,0,0.001,48,none,0.9880916667,1,1,0,0,2.543131572e-08,17.9956665,-4.475911737e-06,0.4991666675,84.80410847,0.5000166893,1.770258495e-09,0.4991666675,0.4897166193,0,-0.03532927111,0,0,5.696614608e-06,0,0,-0.07318062335,32.42991638,-2.938466787,0.4983333349,64.29851101,0.4977583289,-0.002496997593,0.4983333349,0.4866583049,0,-0.08966432512,0.001198542537,-3.590109184e+10,2.938466787,0.004559294786,25.88879013,3.318854332,1.434814811,7.558160782,16.75197411
CHB,raw,0,0,0.001,49,none,0.9885520833,1,1,0,0,5.086263144e-08,17.89219093,-3.662109521e-06,0.5,84.83379575,0.4976166785,2.895845119e-09,0.5,0.4888833165,0,-0.05543560907,0,0,3.662109521e-06,0,0,-0.05540242791,32.89858246,-2.215235233,0.5033333302,64.49770381,0.496483326,-0.001680672867,0.5033333302,0.4852666855,0,-0.11837437,0.001374132582,-4.240099328e+10,2.215235233,0.00353854429,26.08898926,3.342062235,1.406189322,7.59569931,16.83515739
CHB,raw,0,0,0.001,50,none,0.9888770833,1,1,0,0,0,17.12546349,-2.950032695e-06,0.4991666675,84.37011361,0.5006499887,0,0.4991666675,0.4904166758,0,-0.02725878544,0,0,4.119873211e-06,0,0,-0.05327864364,32.74612045,-2.423085928,0.5058333278,62.80818938,0.4935166836,-0.001656838227,0.5058333278,0.4846833348,0,-0.1153382808,0.001599091687,-5.133848986e+10,2.423085928,0.003593880683,26.43783569,3.330434561,1.462227702,7.61033535,17.3921032
CHB,raw,1,1,0.001,1,none,0.9857145833,1,1,0,0,3.178914554e-08,3.955897331,-9.759266959e-07,0.4925000072,72.17049241,0.5091500282,1.091535307e-08,0.4925000072,0.4842166901,0,0.02130807377,0,0,1.405080184e-06,0,0,0.08372655511,6.73483181,-0.1034977734,0.5441666842,65.13509069,0.4610916674,0.01225265861,0.5441666842,0.4552083611,0,-0.5151581764,0.0115949614,0.7741677165,0.3265195191,0.004883008078,3.738302469,1.606761098,2.289154053,1.70247066,2.951509237
