step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w100_T10000_centered_lr0.01_s0,0.32,0.0139394,0.31,7.71356,5.12549,0.180499,0.503283,0,10.2996,16.1327,0.638432,19.4182,0.101892,9.8143,8.8981,0.32,1.35189
0,A_w100_T10000_centered_lr0.01_s1,0.17,0.0161616,0.15,8.32195,4.95179,0.181989,0.499111,0.00020202,13.7438,30.7606,0.4468,19.4858,0.101473,9.85485,9.48561,0.17,2.31792
0,A_w100_T10000_centered_lr0.01_s2,0.22,0.00505051,0.2,9.59883,5.10636,0.177025,0.50095,0,0.90303,16.1967,0.0557539,19.4826,0.090065,11.1031,10.2467,0.22,1.0034
0,A_w100_T10000_centered_lr0.01_s3,0.21,0.0282828,0.2,6.99869,4.95744,0.18021,0.498879,0,3.47275,18.2376,0.190417,19.4476,0.0925671,10.803,9.93625,0.21,1.03561
0,A_w100_T10000_centered_lr0.01_s4,0.32,0.0230303,0.26,6.81423,5.08489,0.180232,0.499202,0,9.618,50.8386,0.189187,19.4672,0.0928604,10.7689,9.63917,0.32,2.11604
0,A_w100_T10000_centered_lr0.01_s5,0.19,0.00444444,0.17,10.1506,5.22807,0.181438,0.500061,0,0.586203,14.0803,0.0416329,19.4686,0.106151,9.42052,8.73155,0.19,1.12815
0,A_w100_T10000_centered_lr0.01_s6,0.23,0.020404,0.22,7.45285,4.77845,0.183867,0.498556,0,3.47276,51.8165,0.0670204,19.35,0.0992326,10.0773,9.97921,0.23,2.16663
0,A_w100_T10000_centered_lr0.01_s7,0.32,0.0165657,0.3,7.50488,4.71766,0.17787,0.500515,0,1.77566,54.4555,0.0326075,19.5169,0.088441,11.307,9.99018,0.32,2.64959
0,A_w100_T10000_centered_lr0.01_s8,0.21,0.0270707,0.21,6.66516,4.94405,0.184968,0.502475,0,39.1258,51.4548,0.760392,19.4017,0.114352,8.74491,7.37236,0.21,2.99071
0,A_w100_T10000_centered_lr0.01_s9,0.24,0.00666667,0.2,9.8063,5.37036,0.177145,0.498909,0,40.7138,49.5409,0.821823,19.5766,0.0931066,10.7404,9.77072,0.24,4.34668
1000,A_w100_T10000_centered_lr0.01_s0,0.3,0.0010101,0.28,14.2909,5.78888,0.181331,0.504343,0,0.19912,10.9034,0.0182622,19.3957,0.102567,9.74976,9.01585,0.3,0.315785
1000,A_w100_T10000_centered_lr0.01_s1,0.17,0.00323232,0.16,13.6035,5.27343,0.182579,0.498707,0.00020202,0.603425,23.4547,0.0257273,19.4774,0.101158,9.88552,9.77857,0.17,0.47522
1000,A_w100_T10000_centered_lr0.01_s2,0.19,0.00242424,0.18,12.8951,5.43605,0.178088,0.500535,0,0.798806,4.21607,0.189467,19.4484,0.0902523,11.0801,10.0537,0.19,0.138856
1000,A_w100_T10000_centered_lr0.01_s3,0.24,0.00222222,0.21,12.4908,5.51958,0.17954,0.498414,0,1.77622,8.9041,0.199484,19.4383,0.0939809,10.6405,9.62239,0.24,0.299359
1000,A_w100_T10000_centered_lr0.01_s4,0.28,0.00181818,0.25,15.4402,6.30862,0.180434,0.50003,0,1.70707,24.9676,0.0683714,19.4669,0.0963438,10.3795,8.71238,0.28,0.387283
1000,A_w100_T10000_centered_lr0.01_s5,0.17,0.00363636,0.14,14.5749,5.4131,0.182656,0.500606,0,0.247042,10.2289,0.0241515,19.434,0.10839,9.22592,8.97894,0.17,0.327234
1000,A_w100_T10000_centered_lr0.01_s6,0.24,0.00222222,0.23,14.7539,5.64371,0.183419,0.498929,0,0.624566,34.482,0.0181128,19.3169,0.104146,9.60192,9.30012,0.24,0.479036
1000,A_w100_T10000_centered_lr0.01_s7,0.35,0.00141414,0.3,14.1285,4.37505,0.178399,0.501313,0,0.696359,35.0936,0.0198429,19.4852,0.094824,10.5459,8.57142,0.35,0.579641
1000,A_w100_T10000_centered_lr0.01_s8,0.22,0.000606061,0.2,15.1009,5.89777,0.186411,0.502222,0.00020202,0.359174,33.0829,0.0108568,19.3423,0.115906,8.62769,7.20438,0.22,0.570612
1000,A_w100_T10000_centered_lr0.01_s9,0.23,0.00181818,0.19,16.7753,6.16837,0.176943,0.499838,0,2.63957,25.8406,0.102148,19.5655,0.0904222,11.0592,9.90473,0.23,0.816693
2000,A_w100_T10000_centered_lr0.01_s0,0.29,0.00121212,0.27,16.0244,6.28761,0.181261,0.504768,0,0.106668,8.08565,0.0131923,19.3968,0.102436,9.76221,9.12768,0.29,0.129998
2000,A_w100_T10000_centered_lr0.01_s1,0.15,0.00363636,0.13,14.7759,5.44075,0.181989,0.498404,0.00020202,1.95236,19.6442,0.0993859,19.4868,0.100347,9.96545,9.68739,0.15,0.3167
2000,A_w100_T10000_centered_lr0.01_s2,0.19,0.00222222,0.16,14.0411,5.60038,0.178375,0.500667,0,0.0550077,1.98619,0.0276951,19.4374,0.0908438,11.0079,9.93093,0.19,0.0486352
2000,A_w100_T10000_centered_lr0.01_s3,0.23,0.00121212,0.18,13.6976,5.64188,0.180085,0.498293,0,0.277651,5.81315,0.0477625,19.4266,0.0948065,10.5478,9.59345,0.23,0.116189
2000,A_w100_T10000_centered_lr0.01_s4,0.26,0.00222222,0.25,16.3243,6.50237,0.180552,0.499818,0,1.26381,12.9019,0.0979553,19.4579,0.0960485,10.4114,8.76044,0.26,0.180073
2000,A_w100_T10000_centered_lr0.01_s5,0.16,0.00282828,0.1,16.0944,5.79636,0.183026,0.500606,0,0.136433,7.72263,0.0176666,19.4242,0.108621,9.20629,9.00816,0.16,0.182286
2000,A_w100_T10000_centered_lr0.01_s6,0.23,0.0040404,0.21,15.7375,6.23101,0.183125,0.499081,0,1.85578,27.1566,0.0683364,19.3069,0.102909,9.71733,9.40411,0.23,0.256034
2000,A_w100_T10000_centered_lr0.01_s7,0.31,0.00242424,0.29,15.4169,4.99371,0.17849,0.501485,0,3.31425,24.5159,0.135188,19.4812,0.0978799,10.2166,8.68175,0.31,0.373236
2000,A_w100_T10000_centered_lr0.01_s8,0.21,0.00181818,0.18,16.1786,6.292,0.186026,0.501737,0.00020202,0.506779,22.7035,0.0223216,19.3363,0.113544,8.80718,7.52395,0.21,0.301645
2000,A_w100_T10000_centered_lr0.01_s9,0.22,0.0030303,0.18,18.3297,6.65509,0.176702,0.500394,0,0.792948,19.6603,0.0403325,19.5668,0.0907708,11.0168,10.3361,0.22,0.327859
3000,A_w100_T10000_centered_lr0.01_s0,0.28,0.000808081,0.25,16.6228,6.41886,0.181122,0.504586,0,0.350844,5.18136,0.0677128,19.4021,0.102745,9.73287,9.00117,0.28,0.0707937
3000,A_w100_T10000_centered_lr0.01_s1,0.14,0.0040404,0.12,15.6409,5.51679,0.181322,0.498646,0,0.876392,12.9335,0.0677615,19.492,0.0992274,10.0779,9.73796,0.14,0.167216
3000,A_w100_T10000_centered_lr0.01_s2,0.18,0.0020202,0.15,14.5335,5.67441,0.178276,0.500242,0,0.0200295,1.07682,0.0186007,19.4403,0.091139,10.9723,10.008,0.18,0.0228147
3000,A_w100_T10000_centered_lr0.01_s3,0.23,0.0010101,0.16,14.4065,5.75136,0.180273,0.498525,0,0.391607,3.35577,0.116697,19.42,0.0952204,10.5019,9.40955,0.23,0.0579849
3000,A_w100_T10000_centered_lr0.01_s4,0.25,0.00242424,0.2,16.8673,6.7111,0.180861,0.500202,0,0.456136,5.88555,0.0775009,19.4457,0.0973103,10.2764,8.6124,0.25,0.0813925
3000,A_w100_T10000_centered_lr0.01_s5,0.13,0.0030303,0.08,16.8631,6.07268,0.18295,0.501091,0,0.660792,5.94782,0.111098,19.4234,0.108016,9.25788,9.13279,0.13,0.109842
3000,A_w100_T10000_centered_lr0.01_s6,0.22,0.00545455,0.16,16.4386,6.44772,0.183279,0.499636,0,0.404094,12.1553,0.0332443,19.289,0.104147,9.60178,9.2023,0.22,0.120325
3000,A_w100_T10000_centered_lr0.01_s7,0.29,0.0030303,0.25,15.3391,4.93475,0.178869,0.501515,0,1.27033,10.9357,0.116164,19.469,0.101777,9.8254,8.46619,0.29,0.13711
3000,A_w100_T10000_centered_lr0.01_s8,0.19,0.00222222,0.15,16.6178,6.41985,0.185713,0.501354,0.00020202,0.919513,13.0337,0.0705487,19.3275,0.111612,8.95965,8.03703,0.19,0.13623
3000,A_w100_T10000_centered_lr0.01_s9,0.23,0.0040404,0.14,18.7902,6.93071,0.176795,0.500424,0,0.573735,9.34303,0.0614078,19.5526,0.0922593,10.839,9.97975,0.23,0.11018
4000,A_w100_T10000_centered_lr0.01_s0,0.25,0.00121212,0.22,17.0561,6.52616,0.181011,0.504111,0,0.0341786,2.06496,0.0165517,19.4057,0.103413,9.67001,8.77811,0.25,0.0256714
4000,A_w100_T10000_centered_lr0.01_s1,0.15,0.0040404,0.12,16.2442,5.60626,0.181209,0.498546,0,0.0916805,6.07957,0.0150801,19.4889,0.0995617,10.044,10.0404,0.15,0.0812596
4000,A_w100_T10000_centered_lr0.01_s2,0.17,0.00262626,0.11,14.878,5.72896,0.178061,0.500556,0,0.00309601,0.458049,0.00675913,19.4448,0.091121,10.9744,10.0929,0.17,0.00981406
4000,A_w100_T10000_centered_lr0.01_s3,0.19,0.000808081,0.14,14.8482,5.80371,0.180409,0.498495,0,0.0297176,1.26275,0.023534,19.417,0.0952889,10.4944,9.7604,0.19,0.0191001
4000,A_w100_T10000_centered_lr0.01_s4,0.23,0.00242424,0.16,17.1693,6.89574,0.180889,0.500253,0,0.0360542,1.92701,0.0187099,19.4434,0.097425,10.2643,8.70229,0.23,0.0276185
4000,A_w100_T10000_centered_lr0.01_s5,0.09,0.00343434,0.04,17.3341,6.21439,0.18308,0.501586,0,0.338353,3.1903,0.106057,19.4195,0.107498,9.30252,9.02531,0.09,0.0469178
4000,A_w100_T10000_centered_lr0.01_s6,0.21,0.00565657,0.14,16.7916,6.53662,0.183612,0.499626,0,1.01012,6.61098,0.152794,19.2726,0.106326,9.40502,8.91691,0.21,0.0604507
4000,A_w100_T10000_centered_lr0.01_s7,0.28,0.00343434,0.23,15.6196,5.09842,0.179079,0.501485,0,0.0764076,2.97113,0.0257167,19.458,0.104048,9.61092,8.40813,0.28,0.0298842
4000,A_w100_T10000_centered_lr0.01_s8,0.17,0.00242424,0.13,16.8248,6.49201,0.185762,0.501424,0.00020202,1.69373,9.07198,0.186699,19.3147,0.110138,9.07948,8.23166,0.17,0.0824055
