act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
SNA,none,0,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0
SNA,none,0,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,0
SNA,none,0,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0
SNA,none,0,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0
SNA,none,0,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0
SNA,none,0,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,0
SNA,none,0,0,1,W1,2,78400,713.879846,26.71853001,5.761751502,4.637223594,0.2651420842,25.79617702,0.713879846,0.6654427487,0.4391865655,0.2262561833,0
SNA,none,0,0,1,b1,1,100,0.2101879008,0.4584625402,0.2109972727,2.172836332,0.3659868509,0.4288365106,0.0002101879008,0.0001839007528,6.123905861e-05,0.0001226616942,0
SNA,none,0,0,1,W2,2,10000,177.2697672,13.31426931,5.78005976,2.303482985,0.655463407,10.47823966,0.1772697672,0.1097935063,0.05676431351,0.05302919279,0
SNA,none,0,0,1,b2,1,100,0.4632480307,0.6806232664,0.5586943256,1.218239089,0.7692310754,0.436315498,0.0004632480307,0.0001903712138,1.486666661e-05,0.0001755045472,0
SNA,none,0,0,1,W3,2,1000,34.75223905,5.895102972,1.805810489,3.264519177,0.8345601897,4.499407934,0.03475223905,0.02024467176,0.01672231301,0.003522358746,0
SNA,none,0,0,1,b3,1,10,0.0533460639,0.2309676685,0.2005723138,1.151543123,0.8077794992,0.1368699517,5.33460639e-05,1.873338367e-05,9.238775889e-07,1.780950608e-05,0
