arm,seed,task,cap_on,major_frac,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_a1mean_l1,med_b1,med_b2,med_d_l1,med_d_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rows_par,rows_perp
cap_par,1,1,0,0.11916666666666667,3.060401431918322,3.8732841541414444,2.6919652223587036,5.235548734664917,-0.22860541081813912,-0.0005495012155734003,0.020613851957023144,-0.5654533779019193,0.07950021698573809,0.5917601241512844,0.7438979449645073,0.6852915445756103,0.8113681915051171,0.024166666666666666,0.007083333333333334,0.29583333333333334,0.52,-0.10222985573907128,0.03618613480121129,-0.00128895676542535,0.0010341693361988291,3.4740450991990723,1.626852937259853,1.138988740230507,1.3020054697627814,3.470080881106219,1.6228586019474696,3.4691853171642864,1.622514995289357,-0.623944079487895,0.10539707741118036,0.9991666674613953,0.7876354166666667,0.0,0.0,0,0
cap_par,1,2,1,0.12,2.9649290960400334,3.2260591736476707,4.820886850357056,9.120080471038818,0.1913924161106661,-0.056911494582891464,-0.08886890485882759,-0.16715322191301316,-0.1680478517105775,0.6462547060732807,0.5651969682027075,0.7547236711545104,0.7087281384777095,0.07250000000000001,0.18958333333333333,0.4558333333333333,0.43374999999999997,-0.029188172317797977,-0.12165965433053025,-0.0009347797839093254,0.02379092191971722,4.360207695664604,2.127678833362652,1.7480505828264645,2.9153555355665253,4.359664378662494,2.118586858943067,4.354040280734432,2.1061365620375856,-0.27840611504390833,-0.4961288669037943,1.0,0.8111979166666666,157.95636981679127,0.0,49256,0
cap_par,1,3,1,0.10916666666666666,3.1096044315281914,3.1363579167825484,6.476420879364014,12.043126106262207,0.4926632225613866,-0.1755937933921814,-0.19271960854530334,-0.00525326678585512,-0.4740111808754253,0.6760588574469936,0.4082788985081184,0.7821371971974822,0.6011403526209931,0.08333333333333334,0.41541666666666666,0.5233333333333333,0.315,0.023255671134233297,-0.29026530346416324,0.00018364511688374402,0.008437206947710364,5.161122406305621,2.465508227474345,2.141737023952582,4.558140517861806,5.158928578330331,2.433606243308845,5.149238613861055,2.4419859989615,-0.008070958966078857,-2.1442061341926455,1.0,0.8633958333333334,234.7954769176431,0.0,59022,0
cap_par,1,4,1,0.115,3.188671646685533,2.855815267934209,7.865527153015137,14.48560619354248,0.668642714706851,-0.2654151916503906,-0.27333788573741913,0.04968483180929589,-0.6819790611276593,0.6729757644625594,0.31445507676415346,0.7807168700677622,0.5309013861842772,0.1075,0.5691666666666666,0.5258333333333334,0.25125,0.044287061705237524,-0.46746922462191637,-0.0002640029977704458,-0.011031939285530826,6.03584651911906,2.724968787487132,2.5144720753941097,6.532429961605647,6.035791952483006,2.6650509293916884,6.026085476185122,2.721490758670728,0.12793176203345258,-4.46063586305206,1.0,0.8633854166666667,243.16804384812713,0.0,74289,0
cap_par,1,5,1,0.11583333333333333,3.2745756695065706,2.763231843020041,9.322826862335205,16.305908203125,0.8075473970938281,-0.34384553134441376,-0.3535265177488327,0.03744507817567849,-0.807245461950239,0.6492275099372057,0.25626444803728776,0.7691876268726113,0.4883237193890514,0.13833333333333334,0.655,0.5154166666666666,0.21541666666666665,0.047736897309029,-0.6244235244107686,0.003852396611549995,-0.026073548704152925,6.92244641913532,2.9701551428464,2.9522143689550377,8.45144197217742,6.922087185642702,2.889236610484464,6.918741819539953,2.952638236140072,0.09471352713182568,-6.721911349892617,0.9991666674613953,0.8312395833333334,241.4411781951785,0.0,60539,0
cap_par,1,6,1,0.12166666666666667,3.3581352449619337,2.595761593472534,10.84213399887085,15.966248035430908,0.79487537912141,-0.36398373544216156,-0.40691840648651123,-0.05493176525230459,-1.0755290188069804,0.6000671489951359,0.1524451820814408,0.7362337076291023,0.3687342820104935,0.1925,0.7783333333333333,0.4804166666666667,0.1225,0.0009063924464649611,-0.94334476807423,0.00476874988281192,-0.04256934679171536,7.791188821093245,3.2549681448609036,3.267757282312027,9.94172532280105,7.790652166266266,3.1020865701534968,7.7454844917159695,3.225276373476345,-0.1802966210835924,-11.376017968431116,0.9175000190734863,0.7911145833333333,270.99194226786494,0.0,72180,0
cap_par,1,7,1,0.115,3.3263568232156895,2.4263041781526944,11.771215438842773,18.98306941986084,1.108695842148057,-0.2604220062494278,-0.4647725969552994,0.03665033450723329,-1.0889971859902912,0.6211061168114662,0.14991673565806476,0.7584552925609978,0.3648980424037461,0.19041666666666668,0.8054166666666667,0.5158333333333334,0.12166666666666667,0.02605887064918143,-1.026224853579241,0.00856063072365496,-0.06168286764062941,8.563382570369804,3.484158849429252,3.6356393118778705,13.462057247821246,8.562979956997616,3.3012114526481566,8.517437500759366,3.417067061855237,0.1205709181074053,-14.626308189953367,0.9100000262260437,0.6831875,282.4031233442947,0.0,73243,0
cap_par,1,8,1,0.11333333333333333,3.331622904513969,2.17495971991734,12.566670894622803,20.200075149536133,1.2330739068276793,-0.2340986728668213,-0.5252207517623901,0.02097667596816276,-1.0950704342872006,0.6007993470671606,0.13837415705690165,0.7439408256067063,0.3577826963621284,0.21,0.8216666666666667,0.5029166666666667,0.1175,0.024130683390455772,-1.1591386690736412,0.011646452697351954,-0.07290564527851529,9.187087964580442,3.638682986755577,3.9822718873313905,17.872382929811856,9.186609053046997,3.4178273580774867,9.167654880868156,3.5634833136915036,0.08104598950555858,-19.41059362258762,0.809166669845581,0.5787291666666666,284.8005583244376,0.0,75896,0
cap_par,1,9,1,0.11333333333333333,3.4354941616804613,2.1255406714619616,13.91662311553955,21.645462036132812,1.2737857401258466,-0.13486653566360474,-0.5523286759853363,-0.005809025330405074,-1.1123471510997271,0.593421789390191,0.1296003720124136,0.7454097053528947,0.34844667031137444,0.22916666666666669,0.8333333333333333,0.5079166666666667,0.11416666666666667,-0.0007078286904583925,-1.3016836723877534,0.012625357994117938,-0.0814316829148447,9.70524412686571,3.7586585156569052,4.311633277405381,20.068509278095824,9.705155825463246,3.553449589559195,9.655343938578904,3.686035231293036,-0.02919766842077176,-22.630359350393213,0.7508333325386047,0.5375625,286.13828738546,0.0,76739,0
cap_par,1,10,1,0.11416666666666667,3.2642841298334333,2.059277507559286,14.657862663269043,19.466161727905273,1.5289044047048082,-0.036246840842068195,-0.5877919495105743,0.015438663103315453,-1.2284480009402012,0.6035379569163022,0.10588195691889082,0.746179938035793,0.3152583364393612,0.24,0.8687499999999999,0.5083333333333333,0.09291666666666668,0.00027585432870104454,-1.4324235643520642,0.017765303730830427,-0.08989813406020403,10.226853458879475,3.8889263939258387,4.581844845956125,22.58013547825852,10.226731733505794,3.5998017118074537,10.195655154549671,3.7731020235902077,0.07423971154882261,-28.272110009795675,0.6383333206176758,0.47719791666666667,247.90051597170532,0.0,72196,0
