arm,wd_b,step,task,seed,unfit,eval_loss_exact,signal_var,residual_var,L1_strict_dead_frac,L1_alive,L1_n_invalid,L1_b_median_alive,L1_b_q25_alive,L1_b_q75_alive,L1_b_median_all,L1_b_maxabs,L1_wall_frac,L1_M_median_alive,L1_B_median_alive,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean,L2_strict_dead_frac,L2_alive,L2_n_invalid,L2_b_median_alive,L2_b_q25_alive,L2_b_q75_alive,L2_b_median_all,L2_b_maxabs,L2_wall_frac,L2_M_median_alive,L2_B_median_alive,L2_beta_median_alive,L2_kappa_median_alive,L2_sigma_median_alive,L2_margin_median_alive,L2_p_hat_median_alive,L2_p_hat_thin_frac,L2_p_hat_sat_frac,L2_eff_rank,L2_eff_rank_W,L2_w_norm_median,L2_wcos_mean
S_none,0.0,4010000,401,0,0.0141092265731741,0.0158611194330349,1.1240234375,0.0158591013532455,0.79,21,0,-0.4434996247291565,-0.6460397839546204,-0.1910115629434585,-0.4514259696006775,1.6835016012191772,0.5831280338536969,-0.9201190924828048,-0.2403329589861153,-1.17243378767942,2.088457942391264,2.0701434524725686,3.5435858964920044,0.125,0.6666666666666666,0.0,11.567741269503,15.686892217489088,3.123773522407739,0.2844478013122081,0.95,5,0,1.0374693870544434,-0.7465340495109558,1.1516525745391846,-0.976746141910553,2.2122907638549805,0.7745560501704419,-1.2019968853101086,0.4967650623333579,-1.253362481445347,1.7754417919459886,2.315666181760101,3.0642099652431662,0.09375,0.8,0.2,3.0054593971884858,68.54338591249115,2.7364089900352804,0.2641147332485301
S_none,0.0,4010000,401,1,0.2809617718068446,0.153730608672351,0.5458984375,0.153376592226588,0.88,12,0,-0.1975282318890094,-0.4730503261089325,0.1174358315765857,-0.677199512720108,2.2098500728607178,0.2444559249606514,-0.1884741501124611,-0.0866575055686104,-0.2640245375762319,2.0304650225248446,2.1632061155035487,3.763837089180015,0.421875,0.3333333333333333,0.0833333333333333,6.829529643679779,15.533532517402524,3.5804812422958925,0.2831008031946371,0.91,9,0,-0.5102360844612122,-0.7224059700965881,-0.2770182490348816,-1.091883361339569,2.467357635498047,0.7951024087982287,-0.7963067580976009,-0.1974445477816127,-1.0842437650688144,1.400569405707647,3.935577163781781,5.448773150109848,0.0625,0.8888888888888888,0.0,5.770348404918219,68.80026333750024,2.781559261379281,0.2610741337772223
S_none,0.0,4010000,401,2,0.6273082436183819,0.7395674761838817,1.1787109375,0.7394150879369012,0.43,57,0,-0.4775108695030212,-0.8104711771011353,-0.3001705408096313,-0.3946696519851684,1.47339928150177,0.5426989850053561,-0.7208062723237755,-0.3977324946171175,-1.0624008181581446,2.1238874603702294,1.5405348106875172,2.6106321215629578,0.15625,0.8245614035087719,0.0175438596491228,16.98697869753427,15.724457182643398,2.963065779424704,0.2609945492114181,0.91,9,0,-0.4495020508766174,-0.6055349707603455,0.6806913614273071,-1.0078662037849426,2.999053716659546,0.9010224713428168,-1.5163135047376606,-0.1021734813301502,-1.5495650759104742,1.912340836846591,3.8602921937113854,6.091142863623885,0.03125,1.0,0.0,3.647563872381463,69.52255359961563,2.253639434877728,0.2084238613813638
S_none,0.0,4010000,401,3,1.0,1.269431015377009,1.2460937499999998,1.2460937499999998,0.66,34,0,-0.3853722214698791,-0.6617302000522614,-0.1466335654258728,-0.4889952689409256,1.5599534511566162,0.8241391660139219,-1.240525392855893,-0.2556044110988023,-1.6541171046973684,2.117791536048982,1.7368692912900634,3.0112229883670807,0.0625,0.8235294117647058,0.0294117647058823,7.795965403185341,15.974133199142525,2.973636903808166,0.2717656119229529,1.0,0,0,,,,-0.9162994027137756,2.885390043258667,,,,,,,,,,,1.0,69.33907884796929,2.785176095547357,0.2616854477616775
S_none,0.0,4010000,401,4,0.1190013985308361,0.1998515858914837,1.6396484375,0.1951204571614002,0.89,11,0,-0.5460546016693115,-0.6385292708873749,-0.0561520978808403,-0.5315045714378357,1.4809125661849976,0.7170964340028494,-1.2096118063274874,-0.2259219115948517,-1.4980482097357075,2.089047077494957,2.353404771173616,4.047926172614098,0.0625,1.0,0.0,8.19070690708944,15.59271437197384,3.1418501011862845,0.2755944684612137,0.84,16,0,0.2751164436340332,-0.0238266047090291,0.7264588922262192,-0.9711205661296844,2.385176181793213,0.4064089575538622,-0.6382735984547532,0.3042069189785289,-0.1609804239381241,1.1856749226727947,1.0175875252068387,0.8995305217009956,0.515625,0.3125,0.0,7.291129682083976,67.69795492269583,2.976799503206082,0.2628831024474367
S_none,0.0,4010000,401,5,0.2191222499402153,0.1780590862189059,0.8124999999999999,0.1780368280764249,0.65,35,0,-0.500200092792511,-0.7465881407260895,-0.2305941507220268,-0.5202729105949402,1.6487185955047607,0.721002770528827,-0.928136451980584,-0.340370048486482,-1.3919879053741284,2.119237997694654,1.41569718488228,2.4717981219291683,0.09375,0.8857142857142857,0.0285714285714285,12.62687933921893,15.775583945818465,2.8846554251209806,0.2631256757618384,0.91,9,0,-0.6618287563323975,-1.0436657667160034,-0.1591156125068664,-0.8194243609905243,2.6280128955841064,0.5783019470335964,-1.0754399851571763,-0.3571690790191353,-1.1509513931332371,1.9202295495364956,1.8906461440518585,2.9686458371932143,0.09375,0.8888888888888888,0.0,6.34682065678115,68.6606034809416,2.56822809318815,0.2730142818376573
S_none,0.0,4010000,401,6,0.0893751481578916,0.0862858596784746,0.96484375,0.0862330531054657,0.64,36,0,-0.5382300913333893,-0.7501392662525177,-0.1712149940431118,-0.4234150946140289,1.648665189743042,0.5826711032644286,-0.889930631406116,-0.3347715242819161,-1.1976796530810052,2.131553998759153,1.6080823390243673,2.8346028923988342,0.125,0.7222222222222222,0.0,15.56541186457116,16.134004988010958,2.5290053308825944,0.2544107500136608,0.78,22,0,-0.4643150717020035,-0.7514258027076721,-0.2041192501783371,-0.8767600953578949,2.7494184970855717,0.6144613646781358,-0.8222567916209197,-0.227244947250815,-0.9767815792777668,1.549326515816281,2.2759302636290237,2.47357917457062,0.09375,0.8181818181818182,0.0,13.092343171168642,69.4663946194212,2.560821717914365,0.241667915292206
S_none,0.0,4010000,401,7,2.577846689622557e-08,1.3341538072363429e-08,0.43359375,1.1177382130785306e-08,0.77,23,0,-0.3826868534088135,-0.6526955664157867,-0.0513560054823756,-0.4127327501773834,3.404404640197754,0.5179886180466051,-1.0038366589002703,-0.1900905963072899,-1.1194248100042985,2.0534278970194744,1.942669476996852,3.6495458483695984,0.15625,0.6521739130434783,0.0,12.465085778430902,15.248340685820818,3.595548530676973,0.2718050809823586,0.85,15,0,-0.6766200065612793,-1.1007502675056458,-0.2493337392807006,-1.200396478176117,3.261643886566162,0.6611466110215843,-0.7906153376959861,-0.3313942812490662,-1.246145816574306,1.7948185219051678,1.8454340939603815,2.6058959280645837,0.09375,0.8666666666666667,0.0,7.637933624558546,66.5698245667541,2.92480976072322,0.2518767638638426
S_none,0.0,4010000,401,8,0.4607214286307252,0.7737604440138007,1.6787109375,0.7734181013830241,0.78,22,0,-0.4929613173007965,-0.6560689508914948,-0.2951628714799881,-0.5062508881092072,1.6752548217773438,0.7691696760169244,-1.0056971289773906,-0.2511032187153836,-1.5559118390425684,2.148440834220457,1.685525416583734,2.7975076884031296,0.0625,0.6818181818181818,0.0,7.67838710689124,16.279605994898233,2.9563792670482583,0.2644859097864461,0.96,4,0,-0.2984562739729881,-0.7502305060625076,0.5029532574117184,-0.8890752196311951,2.431684970855713,0.7827681829114717,-1.0002575772334044,-0.0946117606045876,-1.1174739599642478,1.5013345077276743,3.6113735592940426,4.765648088365383,0.09375,1.0,0.0,2.8114715524184275,68.71634331967238,2.8071999805420997,0.2797778011270176
S_none,0.0,4010000,401,9,0.9643955340620978,1.2374442715371778,1.27734375,1.2318646079621327,0.83,17,0,-0.4272205829620361,-0.7159118056297302,-0.2960910499095917,-0.5619470179080963,2.0130655765533447,0.7267784378284414,-1.051755870528054,-0.3397333941681809,-1.2870481618439569,2.048572347663035,2.0820691064135834,3.7408288419246674,0.125,0.5882352941176471,0.0588235294117647,6.568960787095946,16.212723080586514,2.904424255385484,0.2740767065390485,0.97,3,0,0.4263600707054138,0.3838516622781753,0.5426597595214844,-0.8755732774734497,2.4511406421661377,0.9023519575641225,-1.7999562208504731,0.1254782614358042,-1.6744779594146697,1.694178476044492,4.214424766775139,6.329441687614178,0.03125,1.0,0.0,1.0,68.81609632220983,2.848556206594986,0.2609033693414049
S_none,0.0,4020000,402,0,4.9604951532848494e-05,0.0001267587816899,2.0068359375,9.954899941406608e-05,0.82,18,0,-0.3561332672834396,-0.6775516271591187,-0.0602139271795749,-0.4495586305856704,1.6835016012191772,0.5456098961337754,-0.8808538175647237,-0.1936471131826957,-1.0952737365062162,2.089865267769409,2.0983101027922446,3.6862794682383537,0.203125,0.6111111111111112,0.0,9.320525540596163,15.697666762586426,3.123773522407739,0.2847349191922338,0.94,6,0,0.2352955341339111,-0.9250068366527556,1.3418696820735931,-0.978329211473465,2.2122907638549805,0.6311944036197504,-0.8340835388900225,0.0960807535358537,-1.1640996748155108,1.6693045598119332,2.6314147000762755,3.778664332140039,0.09375,0.8333333333333334,0.1666666666666666,3.5359200992025044,68.52562615089165,2.7364089900352804,0.2639302610363889
S_none,0.0,4020000,402,1,0.1692523571137591,0.1161961669236576,0.6865234375000001,0.1161957100107155,0.86,14,0,-0.1923435144126415,-0.5016833171248436,0.1228399183601141,-0.6981036961078644,2.2098500728607178,0.5238669594171971,-0.444333618882498,-0.0749107225448622,-0.6448601136066745,2.036466280197237,2.192586982553673,3.845231456682086,0.296875,0.5,0.0,7.038005433669588,15.530369052962572,3.5804812422958925,0.2832729615114129,0.91,9,0,-0.5498902797698975,-0.6865890622138977,-0.0713651552796363,-1.073741436004639,2.467357635498047,0.7163949007227194,-0.7401989892702615,-0.1498558991452837,-1.0159576642479071,1.3441989337040825,3.8911833100405055,4.573915106981667,0.09375,0.8888888888888888,0.0,6.439077609937444,68.82372578335152,2.781559261379281,0.260617337700794
S_none,0.0,4020000,402,2,0.7243897381547898,1.041806376782045,1.4374999999999996,1.04131024859751,0.33,67,0,-0.4362272620201111,-0.763398140668869,-0.2491314485669136,-0.3880695700645447,1.4571632146835327,0.549436444573804,-0.7587767126825138,-0.3939669276726317,-1.1334980057934896,2.113833820598124,1.4841133696228217,2.4562780857086177,0.15625,0.746268656716418,0.0,18.59739401578085,15.736842904429071,2.961429848478708,0.2607928247899435,0.91,9,0,-0.4454706311225891,-0.7060983777046204,0.1917303502559662,-1.0078662037849426,2.999053716659546,0.7528943142997255,-1.1311133812227814,-0.1461504436976166,-1.3697612173923162,1.809926108398846,4.117153766692394,5.387190362410849,0.03125,1.0,0.0,5.04330577199296,69.5206975480762,2.253639434877728,0.208003983737067
S_none,0.0,4020000,402,3,0.9196781042523928,1.7211384709316904,1.859375,1.7100264750942928,0.61,39,0,-0.4708049893379211,-0.7319260537624359,-0.1799625605344772,-0.4790914356708526,1.5599534511566162,0.7110539731270504,-0.9602827102952964,-0.2974033752243865,-1.3905985271835075,2.093525668718341,1.6826338693228369,2.70056451112032,0.09375,0.8974358974358975,0.0256410256410256,11.4647063783884,15.97177870390769,2.973636903808166,0.2718127114288173,0.96,4,0,-0.8808426856994629,-1.0200540274381638,-0.2639752775430679,-0.9162994027137756,2.885390043258667,0.8356792156095145,-1.1103786063118362,-0.4295530918388439,-1.5618594699917805,1.983810148177504,2.293514169000279,3.638523813315599,0.03125,1.0,0.0,2.546049042907278,69.33832939964027,2.785176095547357,0.2616737045718153
S_none,0.0,4020000,402,4,0.0118389562994976,0.0262819164776718,2.2148437500000004,0.0262214383664655,0.91,9,0,-0.1875195950269699,-0.4911316633224487,-0.0272685997188091,-0.5300787091255188,1.4809125661849976,0.5629534473010271,-0.9289509828669248,-0.0807069471256735,-1.1785096782907,2.056960252669549,2.1038713909523006,3.833303328603506,0.1875,0.7777777777777778,0.0,7.676559006898882,15.57929019222865,3.196605737100543,0.2758594670954447,0.81,19,0,0.2203619927167892,-0.2676595821976661,0.6643300354480743,-0.9711205661296844,2.385176181793213,0.3850087079320816,-0.5770939352959387,0.185547925420091,-0.4165876223592407,1.3930443177121203,1.0796132543316186,0.8391168161551938,0.40625,0.3684210526315789,0.0526315789473684,8.973719836258107,67.58031224320122,2.976799503206082,0.2621854286629628
S_none,0.0,4020000,402,5,0.0924053343000386,0.0925547135476617,0.9999999999999998,0.0924053343000386,0.58,42,0,-0.5155493319034576,-0.7454808503389359,-0.2544811107218265,-0.5257473587989807,1.7056111097335815,0.6570183465445514,-0.8333417540358568,-0.3818956541317974,-1.3840071805106418,2.112897996000004,1.3750532917034628,2.29019682854414,0.109375,0.7857142857142857,0.0,14.453940380852108,15.765508007050066,2.881925450622441,0.2631311969149073,0.84,16,0,-0.3008811175823211,-0.7743916511535645,0.4986153617501259,-0.8194243609905243,2.65567946434021,0.8319116840801256,-1.1749768887457015,-0.1207385634399624,-1.2810484793827834,1.601337328859516,2.516972687434939,3.7277930557457184,0.0625,0.9375,0.0,8.136262119427858,68.65264156715551,2.56822809318815,0.2741505432941646
S_none,0.0,4020000,402,6,0.0359878916382018,0.0252825269076409,0.7021484375000001,0.0252688418826827,0.56,44,0,-0.4364225715398788,-0.7580184042453766,-0.2702767848968506,-0.4290708899497986,1.6517146825790403,0.551717637551939,-0.6913059565609256,-0.4047697517748195,-1.1565822925044211,2.062880110792896,1.3720694553587096,2.224416419863701,0.125,0.75,0.0,16.590618200442552,16.144250612993893,2.5130038110110555,0.2542886381152073,0.82,18,0,-0.3433999717235565,-0.6431189775466919,-0.0875585861504077,-0.8659752905368805,2.7494184970855717,0.6909661892845793,-0.9177839486549032,-0.1860574393357266,-1.0366365354653355,1.530789612635696,2.431971220333595,2.669648935710058,0.09375,0.8888888888888888,0.0,9.787917468564109,69.48204839802607,2.570311413318934,0.2426547120805741
S_none,0.0,4020000,402,7,0.2470034444496164,0.1136236807761142,0.4599609375,0.1136119358747747,0.66,34,0,-0.3853356391191482,-0.6753202527761459,-0.1257848907262087,-0.4127327501773834,3.404404640197754,0.6334012289250653,-0.994793359999856,-0.2190222938234969,-1.2936685641366434,2.072717368333235,1.8722560791234009,3.557563759386539,0.109375,0.6764705882352942,0.0,13.997484640541591,15.250518111376245,3.595548530676973,0.2716677170579105,0.9,10,0,-0.6904074251651764,-0.9799782335758208,-0.3213923163712024,-1.200396478176117,3.261643886566162,0.860436970807476,-1.1787268799472046,-0.2277223874394289,-1.445833585319713,1.8651139116334343,2.500887130415984,3.3111001276702567,0.03125,0.9,0.0,4.964357151968299,66.56985998386752,2.92480976072322,0.2522270349476758
S_none,0.0,4020000,402,8,0.4238397080879798,0.8157051335354204,1.9208984375,0.8141530330166565,0.75,25,0,-0.5618714094161987,-0.8083282709121704,-0.3134951889514923,-0.5179301798343658,1.6752548217773438,0.7851648312392554,-1.2135794018849924,-0.2820596433086332,-1.5468873694116103,2.148173662059553,1.7406520063122968,2.7929976284503937,0.0625,0.72,0.0,9.266049187310124,16.285454653258927,2.9556438798984663,0.2642870720059743,0.93,7,0,0.1632669866085052,-0.9731593430042268,0.6481302976608276,-0.8890752196311951,2.431684970855713,0.7592711102027104,-1.309676011462112,0.0389079359556645,-1.1063268033908211,1.5225078108387056,3.493836588339096,4.045056271567587,0.0625,1.0,0.0,4.408404281802252,68.73902880643321,2.8071999805420997,0.2791357393758791
S_none,0.0,4020000,402,9,0.9210613633831394,0.8429921317742571,0.9052734375,0.8338123865782912,0.8,20,0,-0.5008985102176666,-0.7147960513830185,-0.3437232449650764,-0.560913473367691,2.0130655765533447,0.7051924961445415,-0.9913586876003502,-0.332365192943557,-1.356862061939089,2.0824049511536646,2.027431803744559,3.6776067912578574,0.0625,0.7,0.05,7.586423704290426,16.212488569392278,2.904424255385484,0.2740767730956032,0.99,1,0,0.5662326812744141,0.5662326812744141,0.5662326812744141,-0.8755732774734497,2.4511406421661377,0.7117300840250772,-1.480438627237466,0.1888527306336266,-1.2915858966038392,1.814713085190216,2.998276378502054,4.874778695809995,0.125,1.0,0.0,1.0,68.83316058311156,2.848556206594986,0.2609434526078567
S_none,0.0,4030000,403,0,6.930260111231026e-05,8.702624594150787e-05,1.1240234375,7.78977479299503e-05,0.8,20,0,-0.4229088723659515,-0.5831156969070435,-0.1346024647355079,-0.4649231433868408,1.6835016012191772,0.4430865517764523,-0.7248259804859727,-0.2143481787910112,-0.883596451269893,2.093875256968036,1.987154060676045,3.652104675769806,0.15625,0.65,0.0,10.78452143109366,15.69132359294448,3.1254946838572635,0.284620451098876,0.96,4,0,1.3507555723190308,0.5153653025627136,1.700773984193802,-0.978329211473465,2.2122907638549805,0.7622678332547634,-1.294457065059334,0.4115152754814758,-1.286035860661018,1.7691151815645176,2.470779848797366,3.599741656589549,0.0625,0.75,0.25,2.304717896811969,68.54424003807733,2.7364089900352804,0.2644425006551471
S_none,0.0,4030000,403,1,0.554075603427061,0.4478778359019092,0.7968750000000001,0.4415289964809392,0.84,16,0,-0.3267285972833633,-0.5746859014034271,0.0761388260871172,-0.7003863453865051,2.2098500728607178,0.4868601725849998,-0.3528266721716606,-0.1449778688214744,-0.5972678656047935,2.0593311254731104,2.099735517801612,3.4911899962462485,0.265625,0.5,0.0,8.003489963352514,15.532918372357784,3.5804812422958925,0.2831879925820834,0.94,6,0,-0.506173774600029,-0.6528882533311844,-0.3013385087251663,-1.100607931613922,2.467357635498047,0.8477373040323182,-1.0768201768034358,-0.1824049783639063,-1.2510223822069273,1.4743257099098224,3.221510260240791,4.296514882382658,0.03125,1.0,0.0,3.0367842623774184,68.835631327612,2.781559261379281,0.261119433396049
S_none,0.0,4030000,403,2,0.8401056593098943,1.8842113296652223,2.2412109375,1.882853992300984,0.42,58,0,-0.432649478316307,-0.814660519361496,-0.2632537856698036,-0.3836656361818313,1.4571632146835327,0.6413159166793305,-0.9135831622355844,-0.3840546103965698,-1.3493820623001902,2.1253741382099385,1.5269975066010093,2.548029423225671,0.09375,0.8103448275862069,0.0,16.97319664893343,15.734592731913962,2.9615181298677538,0.2609655123605621,0.89,11,0,-0.607143223285675,-0.9075995981693268,-0.1174478158354759,-1.0078662037849426,2.999053716659546,0.8803244204856259,-1.2743877061888989,-0.318619496391011,-1.505348142951744,1.864943364881492,2.353682304338343,4.245303369423795,0.03125,1.0,0.0,4.406297798122818,69.50934531927255,2.26560886622497,0.2087625911520299
S_none,0.0,4030000,403,3,0.072364329083592,0.1899878725427968,2.6162109375000004,0.1893203492333429,0.75,25,0,-0.2802723944187164,-0.7792831659317017,0.0020700450986623,-0.4944221079349518,1.8165429830551147,0.6969368918057298,-0.9923197052946972,-0.2557229134327553,-1.379023377950802,2.075819693142793,1.7130855976192885,3.0588897988200188,0.0625,0.72,0.04,9.151489438471948,15.98119025109383,2.973636903808166,0.2709275961301015,0.94,6,0,-1.1218246519565582,-1.3031672537326813,-0.7644143849611282,-0.9162994027137756,2.885390043258667,0.8318594491813034,-0.6864080243587417,-0.5770144991668353,-1.4693235595172842,1.5771149892569722,1.851963611947025,1.9942871314352768,0.0625,0.8333333333333334,0.0,1.8122516334011831,69.29125227034514,2.773191014665666,0.262306280175201
S_none,0.0,4030000,403,4,0.0840457080727452,0.1796768003159992,2.05859375,0.1730159693528779,0.88,12,0,-0.308997593820095,-0.6563282608985901,-0.1025028154253959,-0.528996080160141,1.4809125661849976,0.5903320341707173,-0.989228583509908,-0.1919651581564349,-1.1668185839048608,1.9862154993193624,2.111146942411154,3.874966554343701,0.109375,0.75,0.0,7.859131232920298,15.580922524361668,3.228824731442668,0.2759127020281823,0.82,18,0,0.1884434968233108,-0.2098125405609607,0.4536953419446945,-0.9711205661296844,2.385176181793213,0.6650961805015415,-0.7936750769576314,0.0633713377522209,-0.8096156376605099,1.1969357703411112,1.8449994782183208,1.8106051889558128,0.21875,0.6111111111111112,0.0,7.370885238925643,67.6035479714716,2.976799503206082,0.2627268137360154
S_none,0.0,4030000,403,5,0.2851209449840443,0.5836926591995616,2.0468750000000004,0.5836069342642158,0.68,32,0,-0.3782006800174713,-0.7717945277690887,-0.2503852024674415,-0.5208763182163239,1.7410283088684082,0.5888351360500934,-0.7911155859082706,-0.3221097573528251,-1.216643471979348,2.1301913550917195,1.4821751840932262,2.6666769832372665,0.125,0.75,0.0,12.935328820429284,15.775078813091946,2.88195126279182,0.2628568776585779,0.89,11,0,-0.3802283704280853,-0.7740088403224945,0.4686602354049682,-0.8194243609905243,2.7870800495147705,0.641353833337264,-1.239023643180207,-0.18452099020263,-1.2386480430813187,1.8698327768883185,2.060623943165171,3.2338415010127037,0.0625,0.9090909090909092,0.0,7.1906710747258185,68.5723532351078,2.56822809318815,0.2730712079496175
S_none,0.0,4030000,403,6,0.0364853346426237,0.0418722374492519,1.1474609374999998,0.0418654962940262,0.47,53,0,-0.4449240863323211,-0.7085362076759338,-0.2769619524478912,-0.4210586696863174,1.689487338066101,0.4753993498674236,-0.7331040992345463,-0.442186806286761,-1.044714820876038,2.055226856105827,1.3314601910776855,2.0558079853653908,0.1875,0.6981132075471698,0.0,17.793086131448167,16.154110027342742,2.508340282585104,0.2535366287355518,0.82,18,0,-0.4097034186124801,-0.8456751704216003,-0.0345381684601306,-0.8609840273857117,2.7494184970855717,0.6803368379311472,-0.9461362166050932,-0.1993482777479529,-1.0601777647858426,1.7442602419061348,2.7378619087252067,3.438001972388581,0.0625,0.9444444444444444,0.0,10.09587621908102,69.4024621986885,2.560348440516841,0.2427500394876525
S_none,0.0,4030000,403,7,0.1194047113738022,0.0903909715143716,0.7568359375,0.0903697766745085,0.74,26,0,-0.4135521948337555,-0.6584336757659912,-0.0408199839293956,-0.4134730249643326,3.404404640197754,0.5538496026657513,-0.9599473898086476,-0.2254333876528499,-1.1111736570472974,2.075072880551348,1.9989770998769163,3.737674817442894,0.15625,0.7307692307692307,0.0,13.058460443489372,15.246889170685977,3.595548530676973,0.2716308606456918,0.86,14,0,-0.7385982275009155,-1.0076280385255814,-0.118962206877768,-1.200396478176117,3.261643886566162,0.7138335754157237,-1.0606397348092005,-0.1526952644916727,-1.2761195236246357,1.758895125202638,2.6667322840064123,3.272791441019451,0.0625,0.8571428571428571,0.0,7.158658731775743,66.56366421091785,2.92480976072322,0.2521764774659927
S_none,0.0,4030000,403,8,0.1484526986213968,0.4211760043809729,2.8115234375,0.4173782415341812,0.86,14,0,-0.3200103789567947,-0.6585068255662918,-0.0823792805895209,-0.4924581497907638,1.6752548217773438,0.4194224266648295,-0.534635050480923,-0.1639046654358691,-0.6639093300614456,2.1577816006476542,1.9354583939155183,2.931420516222716,0.265625,0.5,0.0,6.739835150064435,16.29674370850311,2.9544203430626608,0.2645819627900043,0.94,6,0,-0.0546146035194397,-0.625405415892601,0.5745560973882675,-0.8847348093986511,2.431684970855713,0.8054152390874276,-1.1003582729281136,0.0235177347902254,-1.1487724759078564,1.5838269824788902,3.70437380498493,4.515714908716138,0.078125,0.8333333333333334,0.0,3.861740245462736,68.69496718181412,2.8071999805420997,0.2789098131148876
S_none,0.0,4030000,403,9,0.9265669841616766,0.9769356303716104,1.046875,0.9699998115442552,0.8,20,0,-0.4536308646202087,-0.7147960513830185,-0.3341816589236259,-0.5619470179080963,2.0130655765533447,0.7530071519766779,-1.0547275624782533,-0.3035786773967523,-1.4497290547004988,2.0831046791188257,2.027431803744559,3.6776067912578574,0.078125,0.7,0.05,6.987591139684232,16.208818722393538,2.904424255385484,0.2740489206040962,0.98,2,0,-0.2336124777793884,-0.6296093761920929,0.162384420633316,-0.8755732774734497,2.4511406421661377,0.7701046146402051,-1.6548469291192258,-0.0255436052638289,-1.6803905343830543,2.1825297054017323,3.8630605990537994,7.633788701549806,0.078125,1.0,0.0,1.9017558444535727,68.83593341946104,2.848556206594986,0.2609572375784041
S_none,0.0,4040000,404,0,0.1335932867935829,0.1221531189900709,0.9130859375000004,0.1219821515156251,0.79,21,0,-0.3463439643383026,-0.5869256854057312,-0.1912280917167663,-0.4649231433868408,1.6835016012191772,0.6022426079582522,-1.0820477690446455,-0.217180609202236,-1.2453391587498364,2.058648673412537,2.0203275706820363,3.835937798023224,0.15625,0.7142857142857143,0.0,9.402793077436527,15.66326691056988,3.119351338430378,0.2847744527525727,0.96,4,0,-0.1391242444515228,-1.2654627561569214,1.1173685938119888,-0.978329211473465,2.2122907638549805,0.7911049028627603,-1.1781103035002118,-0.0101796507895595,-1.5096071705295857,1.8372590427037632,2.4147919853189053,3.330188762513246,0.046875,0.75,0.0,2.3756611534103484,68.49327861187001,2.7364089900352804,0.2653562088982024
S_none,0.0,4040000,404,1,0.0930920254439158,0.1737808378707129,1.859375,0.173092984809781,0.86,14,0,-0.3847391307353973,-0.5687537491321564,-0.0119327745633199,-0.6922787725925446,2.2098500728607178,0.4513914422412833,-0.5041292936068393,-0.1681467227758882,-0.8584877418451862,2.0835151134775707,2.0326986567005725,3.6783370971679688,0.21875,0.5714285714285714,0.0,8.758576864748564,15.52615402213035,3.5804812422958925,0.2831957278315278,0.89,11,0,-0.4720209538936615,-0.9020594358444214,0.0920184664428234,-1.1037508249282837,2.467357635498047,0.6850762051927916,-0.7390210224797981,-0.1584081999950474,-1.0590766930935396,1.670487313656119,2.979776008492105,5.024145318903928,0.09375,0.9090909090909092,0.0,5.731416321866649,68.85715855536125,2.802790873239553,0.2596810113982942
S_none,0.0,4040000,404,2,0.87215027697082,1.3669431018382292,1.5585937499999998,1.3593279707474888,0.56,44,0,-0.4462792575359344,-0.7580630481243134,-0.257101334631443,-0.3950634449720382,1.4571632146835327,0.7075433601308383,-0.9879426694072272,-0.34861769271995,-1.459728419318829,2.124048707268423,1.7171030238867997,2.804264616221189,0.09375,0.8409090909090909,0.0,15.55379544955023,15.726794979227398,2.961563368344037,0.2611947975402208,0.89,11,0,-0.7571571469306946,-1.0416626930236816,0.6668099462985992,-1.0078662037849426,2.999053716659546,0.7643982462738095,-1.4986435484841385,-0.3642136371681034,-1.47191043486529,2.129680050709784,2.244307528536376,3.712516630376644,0.03125,1.0,0.0,6.193697817979644,69.51438010376846,2.258668514097783,0.2087503346198651
S_none,0.0,4040000,404,3,0.0148318719529203,0.0252060331221518,1.6005859375000002,0.0237396856746449,0.74,26,0,-0.207079641520977,-0.5746028870344162,-0.0388855440542101,-0.4944221079349518,1.754889965057373,0.6516927328217976,-1.0227113020861114,-0.182704025137758,-1.2387889846533224,2.0780125356807777,1.811285345847055,3.5070557482540607,0.125,0.7307692307692307,0.0384615384615384,10.113391510475,16.001180600229567,2.973636903808166,0.2702849591838843,0.89,11,0,-0.9628692865371704,-1.1758168935775757,-0.6088593602180481,-0.9162994027137756,2.885390043258667,0.7822113263487136,-0.6589753911206615,-0.5849882104927426,-1.2241891234848872,1.6091379798277257,1.9693229465860007,1.964323128351415,0.03125,0.7272727272727273,0.0,4.2035012856661815,69.2147537581832,2.776283864963574,0.262853895434387
S_none,0.0,4040000,404,4,0.0735312028356054,0.1833318301446184,2.4912109375,0.1831817367515913,0.9,10,0,-0.1944681964814663,-0.5514692962169647,0.0816943980753421,-0.528996080160141,1.4809125661849976,0.4458078681229475,-0.932074444563188,-0.0818077024645845,-0.923783210608662,2.088787509170654,2.0717108242205304,3.760743573307991,0.171875,0.7,0.0,6.866991232966579,15.574975514365375,3.2683616535041784,0.2758659084124091,0.87,13,0,0.2447618246078491,0.161333367228508,0.7078912854194641,-0.9711205661296844,2.385176181793213,0.5113859784535347,-0.8441857356005443,0.1252245735233308,-0.7055874309869623,1.2625743050679052,1.7855959800320322,2.0546119772561324,0.21875,0.5384615384615384,0.0,7.353782213039601,67.57086586810358,2.976799503206082,0.2640620535403013
