arm,seed,step,task,window,layer,unit,M,B,s_i,denom,p_hat,submerged,mobility,finite_s
LR_A1,2,5000000,500,step5m_t500,1,33,-0.06343572586774826,-0.09975302964448929,-0.16318875551223755,0.7976666688919067,0.4375,0,0.49375,1
LR_A1,2,5000000,500,step5m_t500,1,34,0.021787229925394058,0.12724269926548004,0.1490299291908741,0.4496917426586151,0.5625,0,0.60625,1
LR_A1,2,5000000,500,step5m_t500,1,35,0.09238936752080917,-1.5533137321472168,-1.4609243646264076,0.9045238494873047,0.09375,0,0.184375,1
LR_A1,2,5000000,500,step5m_t500,1,36,0.10115769505500793,-0.07471156120300293,0.026446133852005005,0.6265389919281006,0.5,0,0.55,1
LR_A1,2,5000000,500,step5m_t500,1,37,-0.08345814794301987,-2.758690118789673,-2.8421482667326927,0.4283079504966736,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,1,38,0.016377748921513557,-0.6503658294677734,-0.6339880805462599,0.6704895496368408,0.28125,0,0.353125,1
LR_A1,2,5000000,500,step5m_t500,1,39,-0.06420573592185974,-1.7976282835006714,-1.8618340194225311,0.48923394083976746,0.03125,0,0.12812500000000002,1
LR_A1,2,5000000,500,step5m_t500,1,40,-0.08092869818210602,-1.0410957336425781,-1.1220244318246841,0.28892967104911804,0.15625,0,0.240625,1
LR_A1,2,5000000,500,step5m_t500,1,41,-0.06832056492567062,-0.4089896082878113,-0.4773101732134819,0.4828096032142639,0.34375,0,0.40937500000000004,1
LR_A1,2,5000000,500,step5m_t500,1,42,-0.06274688988924026,-1.7170859575271606,-1.779832847416401,0.7070386409759521,0.03125,0,0.12812500000000002,1
LR_A1,2,5000000,500,step5m_t500,1,43,-0.07199843227863312,-2.2797958850860596,-2.3517943173646927,0.46026450395584106,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,1,44,0.05424066632986069,-0.9313717484474182,-0.8771310821175575,0.7523078918457031,0.15625,0,0.240625,1
LR_A1,2,5000000,500,step5m_t500,1,45,-0.002305042464286089,-0.056892380118370056,-0.059197422582656145,0.40775424242019653,0.46875,0,0.521875,1
LR_A1,2,5000000,500,step5m_t500,1,46,-0.08862839639186859,-1.0103601217269897,-1.0989885181188583,0.6091797351837158,0.15625,0,0.240625,1
LR_A1,2,5000000,500,step5m_t500,1,47,0.024799836799502373,-2.7404799461364746,-2.7156801093369722,0.18916189670562744,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,1,48,0.02640056423842907,-0.36642566323280334,-0.3400250989943743,0.4103637933731079,0.34375,0,0.40937500000000004,1
LR_A1,2,5000000,500,step5m_t500,1,49,-0.04727187380194664,-4.382027626037598,-4.429299499839544,0.14889059960842133,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,1,50,-0.09416378289461136,-0.018295209854841232,-0.11245899274945259,0.5499449372291565,0.5,0,0.55,1
LR_A1,2,5000000,500,step5m_t500,1,51,0.02630767598748207,0.09313292801380157,0.11944060400128365,0.772300660610199,0.5625,0,0.60625,1
LR_A1,2,5000000,500,step5m_t500,1,52,0.007092122919857502,-0.85307776927948,-0.8459856463596225,0.6817888021469116,0.25,0,0.325,1
LR_A1,2,5000000,500,step5m_t500,1,53,0.0661134123802185,-0.1862206608057022,-0.1201072484254837,0.2490561157464981,0.4375,0,0.49375,1
LR_A1,2,5000000,500,step5m_t500,1,54,0.07736559957265854,-0.8852671384811401,-0.8079015389084816,0.6376327872276306,0.21875,0,0.296875,1
LR_A1,2,5000000,500,step5m_t500,1,55,0.07354847341775894,-0.526312530040741,-0.452764056622982,0.510252058506012,0.375,0,0.4375,1
LR_A1,2,5000000,500,step5m_t500,1,56,0.05561608076095581,-1.109717845916748,-1.0541017651557922,0.3858020305633545,0.1875,0,0.26875000000000004,1
LR_A1,2,5000000,500,step5m_t500,1,57,-0.04980006814002991,0.6471425294876099,0.59734246134758,0.2522609829902649,0.6875,0,0.71875,1
LR_A1,2,5000000,500,step5m_t500,1,58,-0.08940815925598145,-1.2811847925186157,-1.3705929517745972,1.198421597480774,0.09375,0,0.184375,1
LR_A1,2,5000000,500,step5m_t500,1,59,-0.004136758390814066,-1.7490921020507812,-1.7532288604415953,0.443200945854187,0.03125,0,0.12812500000000002,1
LR_A1,2,5000000,500,step5m_t500,1,60,0.04360625892877579,-0.2949128746986389,-0.25130661576986313,0.679253101348877,0.40625,0,0.46562500000000007,1
LR_A1,2,5000000,500,step5m_t500,1,61,-0.034172795712947845,-1.862051010131836,-1.8962238058447838,0.561196506023407,0.03125,0,0.12812500000000002,1
LR_A1,2,5000000,500,step5m_t500,1,62,0.08435477316379547,0.42775219678878784,0.5121069699525833,0.4459117650985718,0.625,0,0.6625,1
LR_A1,2,5000000,500,step5m_t500,1,63,0.00726192956790328,-0.3979574143886566,-0.39069548482075334,0.4269048869609833,0.375,0,0.4375,1
LR_A1,2,5000000,500,step5m_t500,1,64,0.029336970299482346,-1.3985952138900757,-1.3692582435905933,0.7929577231407166,0.09375,0,0.184375,1
LR_A1,2,5000000,500,step5m_t500,1,65,0.005304236430674791,-1.0898239612579346,-1.0845197248272598,0.5640714764595032,0.125,0,0.21250000000000002,1
LR_A1,2,5000000,500,step5m_t500,1,66,0.004448432009667158,-1.7054277658462524,-1.7009793338365853,0.21402570605278015,0.03125,0,0.12812500000000002,1
LR_A1,2,5000000,500,step5m_t500,1,67,-0.03256690874695778,-3.477104425430298,-3.5096713341772556,0.2101803719997406,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,1,68,0.0670635998249054,-0.592194676399231,-0.5251310765743256,0.6472752690315247,0.28125,0,0.353125,1
LR_A1,2,5000000,500,step5m_t500,1,69,0.0976257249712944,-0.9607287645339966,-0.8631030395627022,0.8897905349731445,0.21875,0,0.296875,1
LR_A1,2,5000000,500,step5m_t500,1,70,-0.021603306755423546,-0.5068569183349609,-0.5284602250903845,0.686690628528595,0.3125,0,0.38125,1
LR_A1,2,5000000,500,step5m_t500,1,71,-0.0929735004901886,-0.12619119882583618,-0.21916469931602478,0.4855843186378479,0.40625,0,0.46562500000000007,1
LR_A1,2,5000000,500,step5m_t500,1,72,0.04615156725049019,-1.2422007322311401,-1.19604916498065,0.6217232942581177,0.125,0,0.21250000000000002,1
LR_A1,2,5000000,500,step5m_t500,1,73,0.031780906021595,-0.7767321467399597,-0.7449512407183647,0.49467262625694275,0.25,0,0.325,1
LR_A1,2,5000000,500,step5m_t500,1,74,-0.0851205512881279,0.3293219208717346,0.24420136958360672,0.371797114610672,0.5625,0,0.60625,1
LR_A1,2,5000000,500,step5m_t500,1,75,0.06998307257890701,-2.5173847675323486,-2.4474016949534416,0.42447003722190857,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,1,76,-0.029716096818447113,-1.6040608882904053,-1.6337769851088524,0.595615565776825,0.03125,0,0.12812500000000002,1
LR_A1,2,5000000,500,step5m_t500,1,77,0.06052139028906822,-2.6097729206085205,-2.5492515303194523,0.4481526017189026,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,1,78,0.07892534881830215,-1.6441609859466553,-1.5652356371283531,0.2802840769290924,0.0625,0,0.15625,1
LR_A1,2,5000000,500,step5m_t500,1,79,-0.04486984759569168,-3.694175958633423,-3.7390458062291145,0.14093787968158722,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,1,80,0.019775979220867157,-1.3860933780670166,-1.3663173988461494,0.46983370184898376,0.0625,0,0.15625,1
LR_A1,2,5000000,500,step5m_t500,1,81,0.10325760394334793,-0.5835313200950623,-0.4802737161517143,0.9491938352584839,0.3125,0,0.38125,1
LR_A1,2,5000000,500,step5m_t500,1,82,0.0375986211001873,0.07097157835960388,0.10857019945979118,0.8863711357116699,0.5,0,0.55,1
LR_A1,2,5000000,500,step5m_t500,1,83,-0.01481364481151104,-0.815268874168396,-0.830082518979907,0.7202969789505005,0.21875,0,0.296875,1
LR_A1,2,5000000,500,step5m_t500,1,84,0.011772490106523037,-0.02003287523984909,-0.008260385133326054,0.5205215811729431,0.46875,0,0.521875,1
LR_A1,2,5000000,500,step5m_t500,1,85,0.028092097491025925,-0.16165663301944733,-0.1335645355284214,0.33020997047424316,0.4375,0,0.49375,1
LR_A1,2,5000000,500,step5m_t500,1,86,-0.07094477117061615,-0.4969649016857147,-0.5679096728563309,0.6507388949394226,0.25,0,0.325,1
LR_A1,2,5000000,500,step5m_t500,1,87,0.03765328973531723,0.13966627418994904,0.17731956392526627,0.4560639262199402,0.5625,0,0.60625,1
LR_A1,2,5000000,500,step5m_t500,1,88,0.007112541701644659,-3.2528092861175537,-3.245696744415909,0.3479093909263611,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,1,89,-0.054038792848587036,-3.5848701000213623,-3.6389088928699493,0.33092808723449707,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,1,90,0.12619023025035858,0.1378336250782013,0.2640238553285599,0.37600231170654297,0.625,0,0.6625,1
LR_A1,2,5000000,500,step5m_t500,1,91,0.0543135330080986,-0.4204408526420593,-0.3661273196339607,0.5452134609222412,0.375,0,0.4375,1
LR_A1,2,5000000,500,step5m_t500,1,92,-0.03019278682768345,-1.052175521850586,-1.0823683086782694,0.5411294102668762,0.125,0,0.21250000000000002,1
LR_A1,2,5000000,500,step5m_t500,1,93,0.04189255088567734,-0.4824190139770508,-0.44052646309137344,1.0080270767211914,0.34375,0,0.40937500000000004,1
LR_A1,2,5000000,500,step5m_t500,1,94,0.1129080280661583,0.09340830147266388,0.20631632953882217,0.6207456588745117,0.53125,0,0.578125,1
LR_A1,2,5000000,500,step5m_t500,1,95,0.04684776812791824,-0.6707028746604919,-0.6238551065325737,0.5398101806640625,0.28125,0,0.353125,1
LR_A1,2,5000000,500,step5m_t500,1,96,-0.07151857018470764,-3.558702230453491,-3.630220800638199,0.16778752207756042,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,1,97,0.060949403792619705,-1.0091310739517212,-0.9481816701591015,0.6335590481758118,0.15625,0,0.240625,1
LR_A1,2,5000000,500,step5m_t500,1,98,0.05397876724600792,-0.60200035572052,-0.5480215884745121,0.7467330694198608,0.3125,0,0.38125,1
LR_A1,2,5000000,500,step5m_t500,1,99,-0.06418690085411072,0.3322544991970062,0.2680675983428955,0.7247862815856934,0.5625,0,0.60625,1
LR_A1,2,5000000,500,step5m_t500,2,0,-1.8942519426345825,-1.1904562711715698,-3.0847082138061523,0.5437507033348083,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,1,-1.4073503017425537,-1.3120967149734497,-2.7194470167160034,0.6744757294654846,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,2,-1.3745797872543335,-0.563614010810852,-1.9381937980651855,0.7529717087745667,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,3,-1.5688903331756592,-1.4779493808746338,-3.046839714050293,0.26780539751052856,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,4,-2.014681339263916,-0.8355796337127686,-2.8502609729766846,0.9525388479232788,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,5,-0.6087351441383362,-2.199923038482666,-2.808658182621002,0.5717880725860596,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,6,-2.361510753631592,-0.9917057752609253,-3.353216528892517,0.36328408122062683,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,7,-0.8083087801933289,-1.67491614818573,-2.483224928379059,0.5151453614234924,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,8,-1.4477211236953735,-1.2111120223999023,-2.658833146095276,0.45460522174835205,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,9,-1.6795876026153564,-0.8777300119400024,-2.557317614555359,0.557106614112854,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,10,-1.5186500549316406,-0.9991750121116638,-2.5178250670433044,0.5301333069801331,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,11,-0.9876368641853333,-1.9174327850341797,-2.905069649219513,0.4402405321598053,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,12,-0.5506911277770996,-0.5172328948974609,-1.0679240226745605,1.8993548154830933,0.125,0,0.21250000000000002,1
LR_A1,2,5000000,500,step5m_t500,2,13,-0.6792815923690796,-0.8723697066307068,-1.5516512989997864,0.7013634443283081,0.03125,0,0.12812500000000002,1
LR_A1,2,5000000,500,step5m_t500,2,14,-2.1941874027252197,-0.9005772471427917,-3.0947646498680115,0.4141536355018616,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,15,-0.8158417344093323,-1.3953584432601929,-2.211200177669525,0.6248216032981873,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,16,-1.6403746604919434,-0.909990668296814,-2.5503653287887573,0.5861015319824219,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,17,-1.096723198890686,-1.28318190574646,-2.379905104637146,0.5204724073410034,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,18,-0.9264141321182251,-1.1413791179656982,-2.0677932500839233,0.8324135541915894,0.03125,0,0.12812500000000002,1
LR_A1,2,5000000,500,step5m_t500,2,19,-1.4763352870941162,-1.5108842849731445,-2.9872195720672607,0.49907824397087097,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,20,-0.18152305483818054,-2.1110334396362305,-2.292556494474411,0.4403097331523895,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,21,-1.2644405364990234,-1.1798418760299683,-2.4442824125289917,0.39896294474601746,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,22,-1.890661597251892,-1.0075405836105347,-2.8982021808624268,0.4375312626361847,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,23,-0.09629100561141968,-0.7061368227005005,-0.8024278283119202,0.7199563384056091,0.21875,0,0.296875,1
LR_A1,2,5000000,500,step5m_t500,2,24,-0.8330369591712952,-1.5801777839660645,-2.4132147431373596,0.4497363865375519,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,25,-1.0142719745635986,-1.5663961172103882,-2.580668091773987,0.46533864736557007,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,26,-1.4950810670852661,-1.2841826677322388,-2.779263734817505,0.7130937576293945,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,27,-0.36475899815559387,-0.6595119833946228,-1.0242709815502167,0.9086117148399353,0.125,0,0.21250000000000002,1
LR_A1,2,5000000,500,step5m_t500,2,28,-1.4534319639205933,-1.3427902460098267,-2.79622220993042,0.9356348514556885,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,29,-0.75343257188797,-1.0936685800552368,-1.8471011519432068,0.48153993487358093,0.0625,0,0.15625,1
LR_A1,2,5000000,500,step5m_t500,2,30,-0.9842289090156555,-1.2995853424072266,-2.283814251422882,0.439374715089798,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,31,-2.0910606384277344,-0.9145724773406982,-3.0056331157684326,0.32481876015663147,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,32,-1.2045605182647705,-2.0987884998321533,-3.303349018096924,0.5032628178596497,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,33,-0.48105788230895996,-2.5472798347473145,-3.0283377170562744,0.3662480115890503,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,34,-1.0397706031799316,-1.1449388265609741,-2.1847094297409058,0.8981418013572693,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,35,-0.6498562693595886,-0.9603928327560425,-1.610249102115631,1.0720603466033936,0.03125,0,0.12812500000000002,1
LR_A1,2,5000000,500,step5m_t500,2,36,-1.2803267240524292,-1.0196889638900757,-2.300015687942505,0.6096339225769043,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,37,-1.9292775392532349,-0.6265495419502258,-2.5558270812034607,0.5700880885124207,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,38,0.17804254591464996,-0.4165398180484772,-0.2384972721338272,2.263629674911499,0.4375,0,0.49375,1
LR_A1,2,5000000,500,step5m_t500,2,39,-0.2852819561958313,-1.9237892627716064,-2.2090712189674377,0.4031579792499542,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,40,-1.54792320728302,-0.3681642413139343,-1.9160874485969543,1.339869499206543,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,41,-1.7332375049591064,-1.4983688592910767,-3.231606364250183,0.5558151602745056,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,42,-1.4311209917068481,-0.5913940072059631,-2.0225149989128113,0.46776387095451355,0.03125,0,0.12812500000000002,1
LR_A1,2,5000000,500,step5m_t500,2,43,-0.29459449648857117,-1.737984538078308,-2.0325790345668793,0.7413392663002014,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,44,-1.2386603355407715,-1.544590711593628,-2.7832510471343994,0.6803099513053894,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,45,-1.6283406019210815,-1.8657339811325073,-3.494074583053589,0.484715074300766,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,46,-1.121157169342041,-1.7715296745300293,-2.8926868438720703,0.6633551716804504,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,47,-0.5017170906066895,-1.7453744411468506,-2.24709153175354,0.5145026445388794,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,48,-1.3894814252853394,-1.5701550245285034,-2.9596364498138428,0.5081771612167358,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,49,-1.0906468629837036,-1.0388720035552979,-2.1295188665390015,0.7213138341903687,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,50,-1.9738699197769165,-0.741641104221344,-2.7155110239982605,0.6837475299835205,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,51,-0.5220637917518616,-1.8647321462631226,-2.386795938014984,0.5061008930206299,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,52,-0.9884059429168701,-1.2148404121398926,-2.2032463550567627,0.41397130489349365,0.03125,0,0.12812500000000002,1
LR_A1,2,5000000,500,step5m_t500,2,53,-1.4851731061935425,-1.164222002029419,-2.6493951082229614,0.38983818888664246,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,54,-1.5240954160690308,-1.8600994348526,-3.384194850921631,0.3064860999584198,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,55,-0.8349131345748901,-1.7540725469589233,-2.5889856815338135,0.46054452657699585,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,56,-1.4063270092010498,-1.2346453666687012,-2.640972375869751,0.793480396270752,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,57,-0.841669499874115,-1.1506211757659912,-1.9922906756401062,0.8709741234779358,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,58,-1.3338007926940918,-0.7336660623550415,-2.0674668550491333,0.7504751682281494,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,59,-1.8098938465118408,-1.540501356124878,-3.3503952026367188,0.6238187551498413,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,60,-1.0064431428909302,-0.8939975500106812,-1.9004406929016113,0.9649004936218262,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,61,-1.2994005680084229,-1.2545193433761597,-2.5539199113845825,0.42912521958351135,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,62,-1.389829158782959,-0.6299936771392822,-2.019822835922241,1.229443907737732,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,63,-1.2852157354354858,-2.048605442047119,-3.333821177482605,0.3753553330898285,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,64,-2.3149867057800293,-1.3407639265060425,-3.6557506322860718,0.4282398223876953,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,65,-0.43310171365737915,-1.4130405187606812,-1.8461422324180603,0.9824683666229248,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,66,-1.4886490106582642,-1.4187448024749756,-2.9073938131332397,0.514689564704895,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,67,-1.4451316595077515,-1.1947828531265259,-2.6399145126342773,0.6320143938064575,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,68,-2.14513897895813,-0.5129506587982178,-2.6580896377563477,0.3961654305458069,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,69,-1.5142369270324707,-1.1230791807174683,-2.637316107749939,0.4275946617126465,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,70,-0.8973715901374817,-1.0908246040344238,-1.9881961941719055,0.7468047142028809,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,71,-1.158718466758728,-1.1338443756103516,-2.2925628423690796,0.533507227897644,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,72,-1.3626890182495117,-0.9300267100334167,-2.2927157282829285,0.793759286403656,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,73,-1.326820731163025,-1.122612476348877,-2.449433207511902,0.690376877784729,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,74,-0.875008761882782,-0.9074682593345642,-1.7824770212173462,1.1324540376663208,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,75,-2.297978401184082,-0.5692645907402039,-2.867242991924286,0.6832743287086487,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,76,-1.2381991147994995,-1.4621758460998535,-2.700374960899353,0.48300859332084656,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,77,-1.408180832862854,-1.6265864372253418,-3.034767270088196,0.3222205340862274,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,78,-1.5332967042922974,-0.8024850487709045,-2.335781753063202,0.48737072944641113,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,79,-1.7391278743743896,-1.1483579874038696,-2.8874858617782593,0.5231744050979614,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,80,-0.38996151089668274,-0.37420275807380676,-0.7641642689704895,1.9396530389785767,0.25,0,0.325,1
LR_A1,2,5000000,500,step5m_t500,2,81,-0.9013839364051819,-0.7079713940620422,-1.6093553304672241,0.49107885360717773,0.03125,0,0.12812500000000002,1
LR_A1,2,5000000,500,step5m_t500,2,82,-0.40430405735969543,-1.3988990783691406,-1.803203135728836,0.8960996866226196,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,83,-1.2367581129074097,-1.212847113609314,-2.4496052265167236,0.9837928414344788,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,84,-0.7973213791847229,-1.6929895877838135,-2.4903109669685364,0.555220901966095,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,85,-1.9810996055603027,-0.861082136631012,-2.8421817421913147,0.5100612044334412,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,86,-1.0680633783340454,-0.8119615912437439,-1.8800249695777893,0.7592477798461914,0.0625,0,0.15625,1
LR_A1,2,5000000,500,step5m_t500,2,87,-1.4002076387405396,-1.0193657875061035,-2.419573426246643,0.695641279220581,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,88,-1.9652036428451538,-1.2769755125045776,-3.2421791553497314,0.411316841840744,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,89,-1.4913277626037598,-0.8239766359329224,-2.315304398536682,0.9335732460021973,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,90,-1.6704342365264893,-0.9517821669578552,-2.6222164034843445,0.563194215297699,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,91,-1.4113733768463135,-0.9275743365287781,-2.3389477133750916,0.7266387343406677,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,92,-1.4548336267471313,-0.6213536858558655,-2.076187312602997,0.7270363569259644,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,93,-1.2229723930358887,-1.7360724210739136,-2.9590448141098022,0.4872520864009857,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,94,-1.6368237733840942,-1.821433424949646,-3.4582571983337402,0.4893491864204407,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,95,-2.022822141647339,-0.9602798819541931,-2.983102023601532,0.6146220564842224,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,96,-2.147611141204834,-1.166519284248352,-3.314130425453186,0.5089071393013,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,97,-1.0010713338851929,-1.0710333585739136,-2.0721046924591064,0.45766547322273254,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,98,-2.0206284523010254,-1.39752995967865,-3.4181584119796753,0.43348944187164307,0.0,1,0.1,1
LR_A1,2,5000000,500,step5m_t500,2,99,-1.2299195528030396,-0.7477279901504517,-1.9776475429534912,0.7139933109283447,0.0,1,0.1,1
LR_A1,3,5000000,500,step5m_t500,1,0,0.03488289564847946,-0.18761740624904633,-0.15273451060056686,0.4632517695426941,0.46875,0,0.521875,1
LR_A1,3,5000000,500,step5m_t500,1,1,-0.11121691763401031,-1.181173324584961,-1.2923902422189713,0.5191159248352051,0.09375,0,0.184375,1
LR_A1,3,5000000,500,step5m_t500,1,2,0.06509099900722504,-1.6485466957092285,-1.5834556967020035,0.7606293559074402,0.03125,0,0.12812500000000002,1
LR_A1,3,5000000,500,step5m_t500,1,3,-0.059629667550325394,-0.5398479104042053,-0.5994775779545307,0.7436093091964722,0.28125,0,0.353125,1
LR_A1,3,5000000,500,step5m_t500,1,4,-0.14374671876430511,-0.48205748200416565,-0.6258042007684708,0.7869440317153931,0.25,0,0.325,1
LR_A1,3,5000000,500,step5m_t500,1,5,0.14334645867347717,-0.6509473919868469,-0.5076009333133698,0.5997723937034607,0.3125,0,0.38125,1
LR_A1,3,5000000,500,step5m_t500,1,6,0.05270002409815788,-1.8832968473434448,-1.830596823245287,0.5577989220619202,0.03125,0,0.12812500000000002,1
LR_A1,3,5000000,500,step5m_t500,1,7,0.0987429991364479,-0.2744990289211273,-0.1757560297846794,0.6850473284721375,0.4375,0,0.49375,1
LR_A1,3,5000000,500,step5m_t500,1,8,-0.15703099966049194,-0.7844935655593872,-0.9415245652198792,0.8481088876724243,0.21875,0,0.296875,1
LR_A1,3,5000000,500,step5m_t500,1,9,0.02557636797428131,-1.0279207229614258,-1.0023443549871445,0.897125780582428,0.15625,0,0.240625,1
LR_A1,3,5000000,500,step5m_t500,1,10,0.1321881264448166,-0.3175024092197418,-0.18531428277492523,0.6095322370529175,0.40625,0,0.46562500000000007,1
LR_A1,3,5000000,500,step5m_t500,1,11,-0.07890861481428146,-1.1435718536376953,-1.2224804684519768,0.6554621458053589,0.1875,0,0.26875000000000004,1
LR_A1,3,5000000,500,step5m_t500,1,12,-0.034102439880371094,-0.307076632976532,-0.3411790728569031,0.6099129915237427,0.375,0,0.4375,1
LR_A1,3,5000000,500,step5m_t500,1,13,0.06561250239610672,-0.8055848479270935,-0.7399723455309868,0.17030350863933563,0.25,0,0.325,1
LR_A1,3,5000000,500,step5m_t500,1,14,-0.06585904955863953,-0.4048044979572296,-0.47066354751586914,1.2204252481460571,0.3125,0,0.38125,1
