act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
SNA,shell,0.001,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0
SNA,shell,0.001,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,0
SNA,shell,0.001,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0
SNA,shell,0.001,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0
SNA,shell,0.001,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0
SNA,shell,0.001,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,0
SNA,shell,0.001,0,1,W1,2,78400,185.1998104,13.6088137,5.761751502,2.361923054,0.176723856,13.80882119,0.1851998104,0.1906835426,0.06157638519,0.1291071574,0.06157638519
SNA,shell,0.001,0,1,b1,1,100,0.1963848217,0.4431532712,0.2109972727,2.100279617,0.2694153957,0.4364879902,0.0001963848217,0.0001905217656,5.389640762e-05,0.000136625358,5.389640762e-05
SNA,shell,0.001,0,1,W2,2,10000,101.1361307,10.0566461,5.78005976,1.73988618,0.5712246457,8.254508558,0.1011361307,0.06813691154,0.01828919071,0.04984772083,0.01828919071
SNA,shell,0.001,0,1,b2,1,100,0.5167109924,0.7188261211,0.5586943256,1.286617902,0.6596948495,0.5467888645,0.0005167109924,0.0002989780623,2.564219195e-05,0.0002733358704,2.564219195e-05
SNA,shell,0.001,0,1,W3,2,1000,32.0678775,5.662850652,1.805810489,3.135905282,0.831134078,4.281403568,0.0320678775,0.01833041651,0.01487675882,0.003453657694,0.01487675882
SNA,shell,0.001,0,1,b3,1,10,0.05035372257,0.2243963515,0.2005723138,1.118780291,0.8004138718,0.1361374604,5.035372257e-05,1.853340811e-05,5.675847732e-07,1.796582334e-05,5.675847732e-07
